UTC_Time,Coin,Signal,Confidence,Estimated_Profit(%),Deserving_Strong,RSI,%B,MACD_Hist,Regime,Num_Conf,Vol_Profile_OK,Overshoot_OK,Min_Profit_OK,Price,TP,SL,Outcome,Duration(min),Did_TP_Hit_Later
2025-08-25 16:06:49,ETHUSDT,Neutral,25,5.0,False,37.23187310767826,0.08743033216756671,-5.231008471352781,10.0,,False,False,True,4600.81,4633.672929,4567.947071,Inconclusive,,N/A
2025-08-25 16:06:49,BTCUSDT,Neutral,30,5.0,False,52.98942469985285,0.40838815437261855,-42.339046457958204,10.0,,True,False,True,112132.9,112933.849286,111331.950714,Inconclusive,,N/A
2025-08-25 16:06:49,SOLUSDT,Neutral,25,5.0,False,38.831784735160426,0.08497603420606102,-0.18279052394973752,10.0,,False,False,True,196.1,197.500714,194.699286,Inconclusive,,N/A
2025-08-25 16:06:49,XRPUSDT,Neutral,13,5.0,False,40.75785867871297,0.026406342503663666,-0.002297576428781577,10.0,,False,True,True,2.9444,2.965431,2.923369,Inconclusive,,N/A
2025-08-25 16:06:49,DOGEUSDT,Neutral,25,5.0,False,36.451384746438904,0.00039732751922752594,-0.0002370723095537913,10.0,,False,True,True,0.21746,0.219013,0.215907,Inconclusive,,N/A
2025-08-25 16:06:49,ADAUSDT,Neutral,13,5.0,False,42.00927351663259,0.1038417595718289,-0.0010192559485060083,10.0,,False,False,True,0.8626,0.868761,0.856439,Inconclusive,,N/A
2025-08-25 16:06:49,LINKUSDT,Buy,53,5.0,False,38.80489156841271,-0.015697732632403188,-0.028936455997031076,10.0,1.0,False,True,True,24.34,24.513857,24.166143,Success,0.0,N/A
2025-08-25 16:06:49,1000PEPEUSDT,Neutral,25,5.0,False,36.9857683678285,0.09371587716818235,-8.561107093444642e-06,10.0,,False,False,True,0.010107,0.01018,0.010035,Inconclusive,,N/A
2025-08-25 16:06:49,BIOUSDT,Neutral,25,5.0,False,32.10409201590508,0.2913521637920722,-0.0007571458738152917,10.0,,False,False,True,0.20072,0.202154,0.199286,Inconclusive,,N/A
2025-08-25 16:06:49,SUIUSDT,Neutral,25,5.0,False,38.91694276404601,0.004056660109664408,-0.00409215444708667,10.0,,False,True,True,3.452,3.476657,3.427343,Inconclusive,,N/A
2025-08-25 16:06:49,ENAUSDT,Neutral,30,5.0,False,50.78151987864792,0.5065386099649402,-0.00033364845401629003,10.0,,True,False,True,0.6488,0.653434,0.644166,Inconclusive,,N/A
2025-08-25 16:06:49,BNBUSDT,Neutral,30,5.0,False,47.07694991199124,0.25222817964100175,-0.7569441285462174,10.0,,True,False,True,864.32,870.493714,858.146286,Inconclusive,,N/A
2025-08-25 16:06:49,AVAXUSDT,Neutral,25,5.0,False,38.80773480066179,0.08408065404474457,-0.029901928167003045,10.0,,False,False,True,24.11,24.282214,23.937786,Inconclusive,,N/A
2025-08-25 16:06:49,ONTUSDT,Neutral,11,5.0,False,50.51140375742587,0.5966499233748358,0.0007471418804995415,10.0,,False,False,True,0.1973,0.198709,0.195891,Inconclusive,,N/A
2025-08-25 16:06:49,PROMPTUSDT,Neutral,25,5.0,False,33.25110246644931,0.033415345532708945,-0.0010293354179904965,10.0,,False,True,True,0.3246,0.326919,0.322281,Inconclusive,,N/A
2025-08-25 16:06:49,WLFIUSDT,Neutral,19,5.0,False,45.45407270727851,0.27999704564114297,-0.0005032257360199304,10.0,,True,False,True,0.212,0.213514,0.210486,Inconclusive,,N/A
2025-08-25 16:06:49,FARTCOINUSDT,Neutral,13,5.0,False,42.08021714341959,0.15638916276937595,-0.0008859843893876005,10.0,,False,False,True,0.8719,0.878128,0.865672,Inconclusive,,N/A
2025-08-25 16:06:49,LTCUSDT,Neutral,13,5.0,False,43.626135993269486,0.1202364916444653,-0.09206471283204193,10.0,,False,False,True,111.56,112.356857,110.763143,Inconclusive,,N/A
2025-08-25 16:06:49,HYPEUSDT,Neutral,30,5.0,False,46.49133732782021,0.22128077080111386,-0.06751102795095756,10.0,,True,False,True,45.906,46.2339,45.5781,Inconclusive,,N/A
2025-08-25 16:06:49,ARBUSDT,Neutral,25,5.0,False,36.86302262653403,0.12041500518236405,-0.0008032747711933328,10.0,,False,False,True,0.5404,0.54426,0.53654,Inconclusive,,N/A
2025-08-25 16:06:49,QTUMUSDT,Neutral,25,5.0,False,30.304920477949167,0.2734722636210784,-0.0014433826155245168,10.0,,False,False,True,3.002,3.023443,2.980557,Inconclusive,,N/A
2025-08-25 16:06:49,WIFUSDT,Neutral,25,5.0,False,31.904044193629062,0.06144430317142885,-0.0012043128130444745,10.0,,False,False,True,0.8057,0.811455,0.799945,Inconclusive,,N/A
2025-08-25 16:06:49,AAVEUSDT,Neutral,13,5.0,False,41.5751948780158,0.12701081475133372,-0.14792504562238706,10.0,,False,False,True,325.07,327.391929,322.748071,Inconclusive,,N/A
2025-08-25 16:06:49,MEMEUSDT,Neutral,25,5.0,False,38.921441726671375,0.33990994431259625,-5.044376251456316e-06,10.0,,False,False,True,0.003446,0.003471,0.003421,Inconclusive,,N/A
2025-08-25 16:06:49,PENGUUSDT,Neutral,25,5.0,False,34.144319148994086,0.08493211517300989,-5.678989485221215e-05,10.0,,False,False,True,0.031149,0.031371,0.030927,Inconclusive,,N/A
2025-08-25 16:06:49,SPKUSDT,Buy,45,5.0,False,29.95368897184639,0.13216573083177177,-0.0008530572354711573,10.0,1.0,False,True,True,0.07187,0.072383,0.071357,Fail,1.0,Yes
2025-08-25 16:06:49,UNIUSDT,Neutral,25,5.0,False,38.417562222431,0.14741897961606157,-0.0063705228599755664,10.0,,False,False,True,10.104,10.176171,10.031829,Inconclusive,,N/A
2025-08-25 16:06:49,DOTUSDT,Neutral,25,5.0,False,34.93716101845456,0.04339288379639692,-0.005006142798507303,10.0,,False,True,True,3.856,3.883543,3.828457,Inconclusive,,N/A
2025-08-25 16:06:49,TRUMPUSDT,Neutral,13,5.0,False,41.4517260034139,0.09774313542238423,-0.00669921068628634,10.0,,False,False,True,8.391,8.450936,8.331064,Inconclusive,,N/A
2025-08-25 16:06:49,1000BONKUSDT,Neutral,25,5.0,False,36.36644231683818,0.05088157672821648,-2.3838452384820147e-05,10.0,,False,False,True,0.02079,0.020938,0.020642,Inconclusive,,N/A
2025-08-25 16:06:49,ETCUSDT,Neutral,13,5.0,False,40.4715896401525,0.09058589804691222,-0.010055778708837088,10.0,,False,False,True,21.731,21.886221,21.575779,Inconclusive,,N/A
2025-08-25 16:06:49,WLDUSDT,Neutral,13,5.0,False,44.9408380301725,0.22822358808072554,-0.0020096922590854905,10.0,,False,False,True,0.9245,0.931104,0.917896,Inconclusive,,N/A
