Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
ETHUSDT,Sell,43,4623.05,4589.76404,4761.7415,Bearish,2025-09-14T12:53:36.218100+00:00,2025-09-14T18:23:36.218100+05:30,Success,104,104.0,,5.04%,31.030088886557408,-6.548418079660223,-6.105613479470718,-0.44280460018950496,4646.683791350145,4634.4205,4622.157208649855,0.036400967923436944,-202.4291594186375,-10.0,0.0,3.0,4645.969550225967,7.281742684621155,4634.6840625,-0.5676562499993452,-0.012248003150686068,,-27.539023095830746,,falling,-142468.34000000003,8.0,10.459446023407654,15.0,5.0,0.0,5.0,0.036400967923436944,31.030088886557408,-202.4291594186375,-0.44280460018950496,7.281742684621155,4634.6840625,,-27.539023095830746,,0.0,3.0,falling,-142468.34000000003,-0.5676562499993452,-0.012248003150686068,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.54}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,,,,,,
SOLUSDT,Sell,45,244.78,243.017584,252.1234,Bearish,2025-09-14T12:53:37.113209+00:00,2025-09-14T18:23:37.113209+05:30,Success,93,93.0,,5.04%,32.45677820918472,-0.3723780699527026,-0.30032701653009525,-0.07205105342260737,246.89615004927373,245.9495,245.00284995072627,-0.11770450489980011,-211.52553763440955,-10.0,0.0,3.0,246.41242248560584,0.5831965587283,245.93031249999999,-0.06828124999998408,-0.02776447088033692,,-19.226007390967453,,falling,-583426.6499999999,8.0,11.96508142282813,15.0,5.0,0.0,5.0,-0.11770450489980011,32.45677820918472,-211.52553763440955,-0.07205105342260737,0.5831965587283,245.93031249999999,,-19.226007390967453,,0.0,3.0,falling,-583426.6499999999,-0.06828124999998408,-0.02776447088033692,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.03}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
BTCUSDT,Sell,44,115625.4,114792.89712,119094.162,Bearish,2025-09-14T12:53:37.998453+00:00,2025-09-14T18:23:37.998453+05:30,Inconclusive,600,,,5.04%,33.89751627741536,-57.6189500377659,-51.35305017436889,-6.26589986339701,115877.04206675781,115748.585,115620.1279332422,0.020520734634770582,-174.1030653717369,-10.0,0.0,3.0,115817.0530790331,61.87403792152566,115723.53749999999,-8.41718750000291,-0.007273531108572368,,-24.081466672815345,,falling,-759.8359999999999,8.0,11.430447434386874,15.0,5.0,0.0,5.0,0.020520734634770582,33.89751627741536,-174.1030653717369,-6.26589986339701,61.87403792152566,115723.53749999999,,-24.081466672815345,,0.0,3.0,falling,-759.8359999999999,-8.41718750000291,-0.007273531108572368,5.040000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.57}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
DOGEUSDT,Strong Sell,65,0.28347,0.28142902,0.2919741,Bearish,2025-09-14T12:53:38.877981+00:00,2025-09-14T18:23:38.877981+05:30,Success,62,62.0,,5.04%,28.788269886784832,-0.0011877340905568357,-0.0010320534398383756,-0.00015568065071846007,0.288185783607919,0.286051,0.283916216392081,-0.10451091867712717,-254.48558150986375,-10.0,0.0,3.0,0.28779416445101313,0.0011756789824683748,0.285703125,-0.0002842187500000093,-0.09948044845502102,,-30.115181041157346,,falling,-368291624.0,8.0,12.17802365523154,15.0,5.0,12.0,5.0,-0.10451091867712717,28.788269886784832,-254.48558150986375,-0.00015568065071846007,0.0011756789824683748,0.285703125,,-30.115181041157346,,0.0,3.0,falling,-368291624.0,-0.0002842187500000093,-0.09948044845502102,5.040000000000059,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,65,1.0,57.0,65.0,-0.0002842187500000093,-0.09948044845502102,,,,,
PUMPUSDT,Sell,48,0.007791,0.0077349,0.00802473,Bearish,2025-09-14T12:53:40.629242+00:00,2025-09-14T18:23:40.629242+05:30,Success,34,34.0,,5.04%,31.062912480637408,-4.956114463576175e-05,-2.084671430366242e-05,-2.871443033209933e-05,0.008332732096428186,0.00810015,0.007867567903571815,-0.1646040360536889,-238.42708507205222,-10.0,0.0,3.0,0.008092925751553182,0.00010658791639291565,0.008036078125,-6.781249999998976e-06,-0.08438506812051402,,-14.945783268355417,,falling,-6943764597.0,8.0,15.465520213660804,15.0,5.0,0.0,5.0,-0.1646040360536889,31.062912480637408,-238.42708507205222,-2.871443033209933e-05,0.00010658791639291565,0.008036078125,,-14.945783268355417,,0.0,3.0,falling,-6943764597.0,-6.781249999998976e-06,-0.08438506812051402,5.04,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,,,,,,,
XRPUSDT,Sell,62,3.0431,3.02118968,3.134393,Bearish,2025-09-14T12:53:41.513290+00:00,2025-09-14T18:23:41.513290+05:30,Success,93,93.0,,5.04%,25.073808676750005,-0.00805742232714568,-0.006801278902506913,-0.0012561434246387672,3.076655076641341,3.0596500000000004,3.04264492335866,0.013380611300325217,-201.93042542954092,-10.0,0.0,3.0,3.0707937565323635,0.006062019142558973,3.0541406249999996,-0.0019781249999999417,-0.06476862865474448,,-38.599616346365465,,falling,-38863263.7,8.0,8.973168424968748,15.0,5.0,12.0,5.0,0.013380611300325217,25.073808676750005,-201.93042542954092,-0.0012561434246387672,0.006062019142558973,3.0541406249999996,,-38.599616346365465,,0.0,3.0,falling,-38863263.7,-0.0019781249999999417,-0.06476862865474448,5.039999999999983,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 11.03}]}",True,,,Sell,62,1.0,54.0,62.0,-0.0019781249999999417,-0.06476862865474448,False,0.414430702080729,-0.06476862865474448,False,conditions_not_met
WLFIUSDT,Sell,48,0.2269,0.22526632,0.233707,Bearish,2025-09-14T12:53:42.401625+00:00,2025-09-14T18:23:42.401625+05:30,Success,28,28.0,,5.04%,34.05490727300371,-0.001482816666176695,-0.0008993170903541974,-0.0005834995758224977,0.235848959743836,0.23137499999999997,0.22690104025616395,-0.00011625676397648329,-160.3260869565209,-10.0,0.0,3.0,0.23151218361572082,0.0024048563805759166,0.22990624999999998,-0.0010187500000000405,-0.4431154002990526,,-19.278397200612847,,rising,26657075.0,8.0,14.823212534790231,15.0,5.0,0.0,5.0,-0.00011625676397648329,34.05490727300371,-160.3260869565209,-0.0005834995758224977,0.0024048563805759166,0.22990624999999998,,-19.278397200612847,,0.0,3.0,rising,26657075.0,-0.0010187500000000405,-0.4431154002990526,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.18}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,,,,,,,
1000PEPEUSDT,Sell,64,0.0114173,0.0113351,0.01175982,Bearish,2025-09-14T12:53:43.282679+00:00,2025-09-14T18:23:43.282679+05:30,Success,62,62.0,,5.04%,27.816783583281904,-5.8229559758014166e-05,-5.340618142186051e-05,-4.8233783361536565e-06,0.011654103999965276,0.011518225,0.011382346000034724,0.1286217884081011,-146.69741741414515,-10.0,0.0,3.0,0.011608081119794424,4.7202111573159924e-05,0.011509348437499997,-7.482812500000935e-06,-0.06501508352653813,,-35.287590502520665,,falling,-6675047885.0,8.0,11.452455540855759,15.0,5.0,12.0,5.0,0.1286217884081011,27.816783583281904,-146.69741741414515,-4.8233783361536565e-06,4.7202111573159924e-05,0.011509348437499997,,-35.287590502520665,,0.0,3.0,falling,-6675047885.0,-7.482812500000935e-06,-0.06501508352653813,5.040000000000009,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 1, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 8.55}]}",True,,,Sell,64,1.0,56.0,64.0,-7.482812500000935e-06,-0.06501508352653813,False,0.20437129507131316,-0.06501508352653813,False,conditions_not_met
LINEAUSDT,Sell,44,0.02826,0.02805653,0.0291078,Bearish,2025-09-14T12:53:46.817715+00:00,2025-09-14T18:23:46.817715+05:30,Success,67,67.0,,5.04%,40.80372879007318,-0.000134875407478436,-0.00010483462192044797,-3.004078555798802e-05,0.02917906076492614,0.028712499999999995,0.02824593923507385,0.015068524813028106,-194.29214115000548,-10.0,0.0,3.0,0.028976858411297098,0.00036751799251767155,0.028570156250000003,-0.0001018749999999978,-0.3565783788809268,,-10.490167914527868,,falling,-288604952.0,8.0,10.961751174283108,15.0,5.0,0.0,5.0,0.015068524813028106,40.80372879007318,-194.29214115000548,-3.004078555798802e-05,0.00036751799251767155,0.028570156250000003,,-10.490167914527868,,0.0,3.0,falling,-288604952.0,-0.0001018749999999978,-0.3565783788809268,5.039999999999992,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.04}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
MYXUSDT,Sell,41,10.584,10.5077952,10.90152,Bearish,2025-09-14T12:53:47.698229+00:00,2025-09-14T18:23:47.698229+05:30,Success,1,1.0,,5.04%,34.8746601477675,-0.10176798775981233,-0.07602232394462242,-0.025745663815189904,11.027358637692933,10.78725,10.547141362307068,0.07675408524883896,-147.28270490352247,-10.0,0.0,3.0,10.889321452255706,0.15468154265444642,10.659156249999999,-0.04740624999999987,-0.44474674062498964,,-23.448764849382915,,falling,-1129216.0,8.0,7.994632591329382,15.0,5.0,0.0,5.0,0.07675408524883896,34.8746601477675,-147.28270490352247,-0.025745663815189904,0.15468154265444642,10.659156249999999,,-23.448764849382915,,0.0,3.0,falling,-1129216.0,-0.04740624999999987,-0.44474674062498964,5.039999999999954,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.01}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
SUIUSDT,Strong Sell,67,3.6894,3.66283632,3.800082,Bearish,2025-09-14T12:53:49.520050+00:00,2025-09-14T18:23:49.520050+05:30,Success,62,62.0,,5.04%,21.611409118470192,-0.016193863904704564,-0.013667399050479069,-0.002526464854225495,3.761750845110999,3.7278550000000004,3.6939591548890016,-0.06725241506845067,-214.46056831757278,-10.0,0.0,3.0,3.7481444059640694,0.012040800031410795,3.7184125000000003,-0.002684374999999406,-0.07219142577644104,,-42.07114506117702,,falling,-10010453.200000001,8.0,14.035807948245395,15.0,5.0,12.0,5.0,-0.06725241506845067,21.611409118470192,-214.46056831757278,-0.002526464854225495,0.012040800031410795,3.7184125000000003,,-42.07114506117702,,0.0,3.0,falling,-10010453.200000001,-0.002684374999999406,-0.07219142577644104,5.040000000000038,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,67,1.0,59.0,67.0,-0.002684374999999406,-0.07219142577644104,,,,,
FUSDT,Sell,43,0.019537,0.01939633,0.02012311,Bearish,2025-09-14T12:53:50.402392+00:00,2025-09-14T18:23:50.402392+05:30,Fail,12,,12.0,5.04%,36.24580234916437,-0.0002801892001013419,-0.00016060603364774904,-0.00011958316645359284,0.021391365963874965,0.02035545,0.019319534036125036,0.1049631299538554,-128.614213564793,-10.0,0.0,3.0,0.020340655086225273,0.0004446980194800002,0.019625734375000002,-0.00015054687499999747,-0.7670891296265058,,-18.30063779280738,,falling,-304141249.0,8.0,10.45380880769878,15.0,5.0,0.0,5.0,0.1049631299538554,36.24580234916437,-128.614213564793,-0.00011958316645359284,0.0004446980194800002,0.019625734375000002,,-18.30063779280738,,0.0,3.0,falling,-304141249.0,-0.00015054687499999747,-0.7670891296265058,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.55}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,,,,,,
AVAXUSDT,Strong Sell,67,29.427,29.2151256,30.30981,Bearish,2025-09-14T12:53:52.261954+00:00,2025-09-14T18:23:52.261954+05:30,Success,62,62.0,,5.04%,27.444269664947598,-0.10589346700779956,-0.08534982802062434,-0.02054363898717522,29.94248671082456,29.709300000000002,29.476113289175444,-0.10530893677812506,-233.15975138585387,-10.0,0.0,3.0,29.86399875199313,0.10398105171100776,29.719765624999997,-0.025500000000000966,-0.08580148417641152,,-29.404184547477357,,falling,-1140077.0,8.0,13.74170368138342,15.0,5.0,12.0,5.0,-0.10530893677812506,27.444269664947598,-233.15975138585387,-0.02054363898717522,0.10398105171100776,29.719765624999997,,-29.404184547477357,,0.0,3.0,falling,-1140077.0,-0.025500000000000966,-0.08580148417641152,5.039999999999982,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,67,1.0,59.0,67.0,-0.025500000000000966,-0.08580148417641152,,,,,
ADAUSDT,Strong Sell,68,0.8929,0.88647112,0.919687,Bearish,2025-09-14T12:53:53.143521+00:00,2025-09-14T18:23:53.143521+05:30,Success,62,62.0,,5.04%,17.059784609071514,-0.004157247540261699,-0.0034526804737335165,-0.0007045670665281828,0.9111833759527838,0.9026950000000001,0.8942066240472165,-0.07696549107182282,-239.4790394790377,-10.0,0.0,3.0,0.9083093266252148,0.0026407820099888842,0.900271875,-0.00090937499999999,-0.10101115288089946,,-52.967151735046414,,falling,-77826375.0,8.0,15.4032584032741,15.0,5.0,12.0,5.0,-0.07696549107182282,17.059784609071514,-239.4790394790377,-0.0007045670665281828,0.0026407820099888842,0.900271875,,-52.967151735046414,,0.0,3.0,falling,-77826375.0,-0.00090937499999999,-0.10101115288089946,5.039999999999976,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,68,1.0,60.0,68.0,-0.00090937499999999,-0.10101115288089946,,,,,
