UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-24 04:36:22,WLFIUSDT,Sell,43,,Fail,22,True,11.2,0.2624,0.2582,0.2676,20,25,,False,True,True,37.51671605476802,-136.43436246007812,0.09289608012608905,20.667035453816013,-0.00036753176419810317,Neutral,-2.0,1,False
2025-08-24 04:36:22,FHEUSDT,Sell,43,,Success,8,False,11.2,0.073,0.0719,0.0745,20,25,,False,True,True,39.08814232758076,-110.78100382624373,0.18833242176532036,19.621731528341257,-0.00027144737727485737,Neutral,-2.0,1,False
2025-08-24 04:36:22,AVAXUSDT,Sell,45,,Success,61,False,5.6,25.879,25.672,26.086,15,30,,False,True,True,39.3997039682787,-136.710203540404,0.16859974757952745,18.18833338335948,0.0006179840178961379,Neutral,-2.0,1,False
2025-08-24 04:36:22,BNBUSDT,Buy,43,,Fail,100,False,5.6,882.5,889.56,875.44,25,20,,False,True,True,64.22617239428202,108.1012913640011,0.8622704554548658,24.878514458891615,0.6272817282411083,Neutral,-2.0,1,False
2025-08-24 04:36:22,SUIUSDT,Buy,43,,Fail,100,False,5.6,3.735,3.7649,3.7051,25,20,,False,True,True,62.53441872918561,145.27089072543805,0.9543233851157616,13.691850521630016,0.0026823988587267823,Neutral,-2.0,1,False
2025-08-24 04:36:22,XPLUSDT,Buy,41,,Success,31,False,11.2,0.5164,0.5247,0.5061,35,25,,False,False,True,28.46031248550952,-115.6428331654912,0.11567444932234176,22.704680761723935,-0.0024821312111983525,Neutral,-2.0,1,False
2025-08-24 04:36:22,XNYUSDT,Sell,53,,Success,14,False,11.2,0.0064,0.0063,0.0065,15,50,,False,True,True,57.29144371088338,219.27738135688992,1.0379182682203194,25.17687919052301,2.8234570999415544e-05,Neutral,-2.0,1,True
2025-08-24 04:36:22,LTCUSDT,Buy,43,,Fail,117,False,5.6,121.51,122.4821,120.5379,25,20,,False,True,True,61.52687418099223,131.07497741644443,0.925045388050801,18.674560089902762,0.08537221934204278,Neutral,-2.0,1,False
2025-08-24 04:36:22,BRUSDT,Buy,41,,Success,31,False,11.2,0.0724,0.0736,0.071,35,25,,False,False,True,28.806654692980374,-140.12199254490002,0.09389549615203768,37.585423055613774,-0.00019587465489580064,Neutral,-2.0,1,False
2025-08-24 04:36:22,LDOUSDT,Sell,45,,Success,97,False,5.6,1.4966,1.4846,1.5086,15,30,,False,True,True,35.603109381551434,-111.92473261438622,0.2025954585058606,42.58332263707568,0.0006593628592336436,Neutral,-2.0,1,False
2025-08-24 04:36:22,BANDUSDT,Buy,41,,Fail,23,False,6.86,1.0934,1.1041,1.0827,35,25,,False,False,True,25.934917701095912,-164.873761056249,0.021966077507775756,19.43121977677583,-0.0008884811008926198,Neutral,-2.0,1,True
2025-08-24 04:36:22,MYXUSDT,Buy,49,,Fail,12,False,7.46,1.0662,1.0776,1.0548,55,25,,False,False,True,36.01730403455346,-216.3225172074751,-0.018644640326970448,18.413590806472595,-0.0010836047943033197,Neutral,-2.0,1,True
2025-08-24 04:36:22,UMAUSDT,Sell,45,,Success,27,False,5.6,1.595,1.5822,1.6078,15,30,,False,True,True,36.504412740868375,-106.71936758892929,0.2536496734138417,34.559682353312624,6.258249736449794e-05,Neutral,-2.0,1,False
2025-08-24 04:36:22,WLDUSDT,Sell,45,,Success,55,False,5.6,0.9922,0.9843,1.0001,15,30,,False,True,True,33.57804830350712,-132.786698553701,0.1414513320210744,29.97561093436119,0.00012207116986330188,Neutral,-2.0,1,False
