SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Keltner_sell_score,Bollinger_sell_score,Bollinger_buy_score,Keltner_buy_score
signals_2025-09-05_04-26-52_STRONG.json,IDOLUSDT,Buy,50,Success,6.0,True,50,15,,,Bullish,5.04%,0,0,2025-09-04T22:56:00.938019+00:00,2025-09-05T04:26:00.938019+05:30,58.039788528056775,-33.04347826086988,64.47995514437838,0.06937403371618578,,,falling,up,up,0.00019285130007960782,0.0001594018564358251,3.344944364378272e-05,0.040750567820102626,0.039676,0.03860143217989738,0.04065100000000001,0.039676,0.038701,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,LINKUSDT,Sell,50,Success,52.0,True,40,50,,,Bullish,5.04%,0,0,2025-09-04T22:56:01.778488+00:00,2025-09-05T04:26:01.778488+05:30,57.74925775979801,-19.99999999999929,100.54200542005704,-0.12101432639626652,,,falling,up,up,0.014996103150807016,0.017159767581032263,-0.002163664430225247,22.51225122247561,22.47135,22.430448777524393,22.505849999999995,22.471349999999997,22.43685,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,15.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,BNXUSDT,Strong Sell,60,Inconclusive,,False,35,60,,,Bullish,5.04%,0,0,2025-09-04T22:56:02.606407+00:00,2025-09-05T04:26:02.606407+05:30,,,,,,,falling,down,down,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,,,,0.0,0.0,0.0,0.0,,,,,15.0,10.0,10.0,0.0,10.0,15.0,15.0,10.0
signals_2025-09-05_04-26-52_STRONG.json,1000PEPEUSDT,Buy,40,Success,3.0,True,40,25,,,Bullish,5.04%,0,0,2025-09-04T22:56:03.443476+00:00,2025-09-05T04:26:03.443476+05:30,55.73378851258518,-52.69978401727939,27.083333333325733,0.012701328701687758,,,falling,up,up,6.990521765712354e-06,8.626946178968976e-06,-1.6364244132566218e-06,0.009494623139507179,0.009474065,0.009453506860492822,0.009497465,0.009474065,0.009450665,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,SUIUSDT,Sell,50,Inconclusive,,False,40,50,,,Bullish,5.04%,0,0,2025-09-04T22:56:04.442026+00:00,2025-09-05T04:26:04.442026+05:30,65.99772969812751,-10.552763819095533,97.3733377294211,0.18443411629177825,,,falling,up,up,0.006444271760086995,0.006611863848093652,-0.0001675920880066569,3.2983087581044086,3.285295,3.2722812418955916,3.2956949999999994,3.285294999999999,3.274894999999999,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,TAKEUSDT,Buy,50,Success,0.0,True,50,30,,,Bullish,5.04%,0,0,2025-09-04T22:56:05.278357+00:00,2025-09-05T04:26:05.278357+05:30,56.81989387836657,-7.460890493381571,95.55121142112378,0.0920127714371701,,,falling,up,up,-0.0008234553278362311,-0.0015639473219286675,0.0007404919940924364,0.1788920526984038,0.1744825,0.17007294730159622,0.1784925,0.1744825,0.17047250000000003,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,AVAXUSDT,Buy,45,Success,3.0,True,45,45,,,Bullish,5.04%,0,0,2025-09-04T22:56:06.119762+00:00,2025-09-05T04:26:06.119762+05:30,46.06309261248274,-81.8713450292387,-101.51055003076763,-0.0637786028728326,,,falling,up,up,0.004073659315935174,0.01474840214451536,-0.010674742828580186,24.50764084900064,24.433200000000003,24.358759150999365,24.507199999999997,24.4332,24.3592,10.0,0.0,15.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,ADAUSDT,Buy,40,Inconclusive,,False,40,35,,,Bullish,5.04%,0,0,2025-09-04T22:56:06.961334+00:00,2025-09-05T04:26:06.961334+05:30,63.652722775900756,-20.000000000000558,95.0697308976507,0.12859639212135765,,,falling,up,up,0.0011225772588213667,0.0011361894419720628,-1.3612183150696084e-05,0.8142846510283416,0.81167,0.8090553489716584,0.8141700000000001,0.8116700000000001,0.8091700000000002,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,SOMIUSDT,Sell,45,Success,47.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-04T22:56:07.802069+00:00,2025-09-05T04:26:07.802069+05:30,51.411836293371955,-45.488721804511165,-8.383635144197669,0.0022732370107080937,,,falling,down,down,0.0017937562792162964,0.0026482242372011266,-0.0008544679579848302,0.5377793534746094,0.5293500000000001,0.5209206465253908,0.53725,0.52935,0.52145,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_04-26-52_STRONG.json,BNBUSDT,Buy,40,Inconclusive,,False,40,35,,,Bullish,5.04%,0,0,2025-09-04T22:56:08.646606+00:00,2025-09-05T04:26:08.646606+05:30,61.62249645048745,-43.362831858397996,53.444782168195324,0.1911086120086517,,,falling,up,up,0.49096104981981625,0.6043631925308421,-0.11340214271102589,848.5660019011428,847.777,846.9879980988572,848.5120000000001,847.777,847.042,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
