FileTimestampUTC,Coin,Signal,Outcome,Duration(min),Confidence,POP,Buy_Score,Sell_Score,Num_Conf,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,Profit_Ceiling_OK,Regime,RegimeScore,ADX15m,MACD_Hist,RSI,CCI,PercentB,Overshoot_OK,Aligned,Initial_Signal,Vetoes_Passed,MaxProfitPrice,MaxDrawdownPrice,Did_TP_Hit_Later,DeservedStrongBuy,DeservedStrongSell
2025-08-22 04:00:35,BTCUSDT,Sell,Inconclusive,0,47,54,30,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-61.882454407585456,40.66438585080148,-193.72422667357358,-0.0376,False,,Sell,,112655.5,113350.2,No,0,0
2025-08-22 04:00:35,SOLUSDT,Sell,Fail,20,41,88,-5,35,1,False,False,True,True,Bearish,-4.0,17.189469459700863,-0.1765753613083048,42.2388101748342,-105.35181441909941,0.1707,False,,Sell,,181.69,184.06,No,0,0
2025-08-22 04:00:35,XRPUSDT,Sell,Fail,18,52,78,10,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-0.0031113633606218386,30.137375825182872,-122.13676712512158,0.1583,False,,Sell,,2.8302,2.8726,No,0,0
2025-08-22 04:00:35,DOGEUSDT,Sell,Fail,15,47,78,10,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-0.0003420981530417251,33.738665139117856,-133.97837614489663,0.0963,False,,Sell,,0.21508,0.21862,No,0,0
2025-08-22 04:00:35,BNBUSDT,Sell,Inconclusive,0,47,88,-5,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-0.7281609923269855,42.01413167313183,-119.65875972765652,0.1311,False,,Sell,,846.03,852.43,No,0,0
2025-08-22 04:00:35,API3USDT,Sell,Fail,15,46,37,60,35,1,False,True,True,False,Bearish,-4.0,17.189469459700863,-6.875760092226076e-05,29.44497758348838,-276.2937076743869,-0.1191,False,,Sell,,1.4339,1.5707,No,0,0
2025-08-22 04:00:35,ADAUSDT,Sell,Fail,15,47,78,10,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-0.001298197998954336,37.06286706531638,-118.45986648035831,0.1509,False,,Sell,,0.847,0.8625,No,0,0
2025-08-22 04:00:35,SUIUSDT,Sell,Fail,17,47,78,10,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-0.00464960495331937,31.984410694605472,-134.57067694472335,0.0952,False,,Sell,,3.404,3.4526,No,0,0
2025-08-22 04:00:35,1000PEPEUSDT,Sell,Fail,7,41,78,10,35,1,False,False,True,True,Bearish,-4.0,17.189469459700863,-1.2051892859481408e-05,36.41457293404219,-106.00375844512392,0.1964,False,,Sell,,0.0103394,0.0104687,No,0,0
2025-08-22 04:00:35,SAPIENUSDT,Sell,Fail,32,46,78,10,35,1,False,True,True,False,Bearish,-4.0,17.189469459700863,-0.0012862436201702878,33.43852862489028,-107.00343187894423,0.164,False,,Sell,,0.18611,0.19464,Yes,0,0
2025-08-22 04:00:35,AVAXUSDT,Sell,Fail,15,47,78,10,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-0.03708034396029142,38.11018120004448,-125.01921008145037,0.1421,False,,Sell,,22.79,23.138,No,0,0
2025-08-22 04:00:35,MEMEUSDT,Sell,Success,23,41,78,10,35,1,False,True,True,False,Bearish,-4.0,17.189469459700863,-6.511283424319269e-06,34.245863649198895,-200.67726737337833,0.0098,False,,Sell,,0.002394,0.002529,Yes,0,0
2025-08-22 04:00:35,FARTCOINUSDT,Sell,Fail,7,41,88,-5,35,1,False,False,True,True,Bearish,-4.0,17.189469459700863,-0.0018054124370102606,41.7797811590558,-112.85542280263178,0.1581,False,,Sell,,0.8744,0.8965,No,0,0
2025-08-22 04:00:35,AAVEUSDT,Sell,Fail,7,41,78,10,35,1,False,False,True,True,Bearish,-4.0,17.189469459700863,-0.6251977261954589,37.89785105875775,-120.32928450838905,0.149,False,,Sell,,300.2,304.88,No,0,0
2025-08-22 04:00:35,HYPEUSDT,Sell,Fail,42,41,88,-5,35,1,False,False,True,True,Bearish,-4.0,17.189469459700863,-0.04704162080875182,44.60350162146903,-103.16989196248771,0.2112,False,,Sell,,41.198,42.097,No,0,0
2025-08-22 04:00:35,ASRUSDT,Sell,Success,7,41,58,25,35,1,False,True,True,False,Bearish,-4.0,17.189469459700863,-0.011152841822998937,28.651151112073364,-162.07759699624577,0.0483,False,,Sell,,3.153,3.27,Yes,0,0
2025-08-22 04:00:35,SOONUSDT,Sell,Success,50,47,88,-5,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-0.00028364747630054283,44.32893117840287,-102.63815040685186,0.236,False,,Sell,,0.26386,0.27335,Yes,0,0
2025-08-22 04:00:35,LTCUSDT,Sell,Fail,37,41,88,-5,35,1,False,False,True,True,Bearish,-4.0,17.189469459700863,-0.11170132649623415,44.060276262709124,-141.52988541344115,0.1089,False,,Sell,,115.53,116.46,No,0,0
2025-08-22 04:00:35,WIFUSDT,Sell,Fail,7,47,78,10,35,1,False,True,True,True,Bearish,-4.0,17.189469459700863,-0.0013068054000502632,35.93134196266794,-111.12533606452449,0.2004,False,,Sell,,0.8352,0.854,Yes,0,0
