Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
ETHUSDT,Buy,46,4383.01,4414.567672,4251.5197,Bullish,2025-09-11T02:50:07.149248+00:00,2025-09-11T08:20:07.149248+05:30,Success,89,89.0,,5.04%,65.72889762248877,6.647040973904041,5.55025824812204,1.0967827257820009,4384.057261955406,4369.825999999999,4355.594738044592,0.9632055836408864,175.7422250438765,10.0,3.0,0.0,4360.055587056884,6.853701961140944,4374.75703125,2.503125000000182,0.05721746332698535,,22.45114066903509,,falling,-6300.294999999999,8.0,7.840666776584787,15.0,10.0,0.0,5.0,0.9632055836408864,65.72889762248877,175.7422250438765,1.0967827257820009,6.853701961140944,4374.75703125,,22.45114066903509,,3.0,0.0,falling,-6300.294999999999,2.503125000000182,0.05721746332698535,5.039999999999986,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.16}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,
MYXUSDT,Buy,42,18.278,18.4096016,17.72966,Bullish,2025-09-11T02:50:11.911271+00:00,2025-09-11T08:20:11.911271+05:30,Success,2,2.0,,5.04%,70.97147678682069,0.35030878406693944,0.3449290648713283,0.005379719195611143,18.51027809480668,17.814899999999998,17.119521905193317,0.8329843170633271,128.86845891958882,10.0,3.0,0.0,17.237299686983746,0.2803717128757892,18.188890624999996,0.0035468750000013927,0.019500227216311568,,39.19853903281721,,rising,2665159.0,8.0,9.460507443387726,15.0,5.0,0.0,5.0,0.8329843170633271,70.97147678682069,128.86845891958882,0.005379719195611143,0.2803717128757892,18.188890624999996,,39.19853903281721,,3.0,0.0,rising,2665159.0,0.0035468750000013927,0.019500227216311568,5.039999999999992,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.54}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
DOGEUSDT,Buy,42,0.24658,0.24835538,0.2391826,Bullish,2025-09-11T02:50:14.278375+00:00,2025-09-11T08:20:14.278375+05:30,Success,31,31.0,,5.04%,58.97928491512007,0.00029826794853995975,0.00029019338218176427,8.07456635819548e-06,0.2468694675683637,0.24610349999999998,0.24533753243163625,0.8110445008905065,107.91659406401722,10.0,3.0,0.0,0.24539791611459913,0.0005465336548838709,0.24625343749999998,9.890625000000264e-05,0.04016441394853733,,12.853777291580517,,falling,-4613632.0,8.0,4.354579431412817,15.0,10.0,0.0,5.0,0.8110445008905065,58.97928491512007,107.91659406401722,8.07456635819548e-06,0.0005465336548838709,0.24625343749999998,,12.853777291580517,,3.0,0.0,falling,-4613632.0,9.890625000000264e-05,0.04016441394853733,5.039999999999986,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 15.65}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
UNIUSDT,Buy,41,9.832,9.9027904,9.53704,Bullish,2025-09-11T02:51:00.476988+00:00,2025-09-11T08:21:00.476988+05:30,Success,65,65.0,,5.04%,63.29400761382992,0.019869060312974085,0.016198460066956886,0.0036706002460171992,9.839238463094269,9.7942,9.749161536905731,0.919641317698638,177.87742899850483,10.0,3.0,0.0,9.766564297525058,0.02270679588332743,9.81296875,0.0064531250000001705,0.06576118975208366,,21.257358954680868,,rising,63407.0,8.0,7.879649350664067,15.0,5.0,0.0,5.0,0.919641317698638,63.29400761382992,177.87742899850483,0.0036706002460171992,0.02270679588332743,9.81296875,,21.257358954680868,,3.0,0.0,rising,63407.0,0.0064531250000001705,0.06576118975208366,5.039999999999994,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.12}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,
ETHFIUSDT,Buy,45,1.4426,1.45298672,1.399322,Bullish,2025-09-11T02:51:06.370564+00:00,2025-09-11T08:21:06.370564+05:30,Success,48,48.0,,5.04%,79.02591589432546,0.03250699133398527,0.027028636693842676,0.005478354640142593,1.4699813077162127,1.38382,1.2976586922837874,0.841104386400461,105.35872634560243,10.0,3.0,0.0,1.3513559296089894,0.015482464885126068,1.4524859375,0.012178124999999929,0.8384332464492399,,62.00703303064885,,rising,15450452.600000001,8.0,12.49222086657112,15.0,5.0,0.0,5.0,0.841104386400461,79.02591589432546,105.35872634560243,0.005478354640142593,0.015482464885126068,1.4524859375,,62.00703303064885,,3.0,0.0,rising,15450452.600000001,0.012178124999999929,0.8384332464492399,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.51}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,
TAOUSDT,Buy,46,351.61,354.141592,341.0617,Bullish,2025-09-11T02:51:08.752053+00:00,2025-09-11T08:21:08.752053+05:30,Success,180,180.0,,5.04%,48.10019416435834,0.33324240080656864,0.5640987214389276,-0.23085632063235895,353.4657097095125,352.319,351.1722902904875,0.19085462775865725,-100.55577097067476,10.0,3.0,0.0,350.3746595023631,0.9768039484239125,352.38109375,0.07687500000002956,0.021815869626243125,,8.970130614348127,,falling,-183.899,12.0,4.0,15.0,10.0,0.0,5.0,0.19085462775865725,48.10019416435834,-100.55577097067476,-0.23085632063235895,0.9768039484239125,352.38109375,,8.970130614348127,,3.0,0.0,falling,-183.899,0.07687500000002956,0.021815869626243125,5.039999999999978,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,
BIOUSDT,Strong Buy,68,0.15401,0.15511887,0.1493897,Bullish,2025-09-11T02:51:14.631586+00:00,2025-09-11T08:21:14.631586+05:30,Success,9,9.0,,5.04%,91.02433521838364,0.0018271444356638689,0.0009986128699508846,0.0008285315657129842,0.1526158244990137,0.147167,0.14171817550098628,1.127933603040313,230.2462441620026,10.0,3.0,0.0,0.1463145783570657,0.0009086050471221896,0.14933171875,0.0010609374999999976,0.7104569001687712,,64.27672960660192,,rising,55311512.0,8.0,20.0,15.0,5.0,0.0,5.0,1.127933603040313,91.02433521838364,230.2462441620026,0.0008285315657129842,0.0009086050471221896,0.14933171875,,64.27672960660192,,3.0,0.0,rising,55311512.0,0.0010609374999999976,0.7104569001687712,5.040000000000049,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,68,53.0,61.0,0.0010609374999999976,0.7104569001687712,True,61.0,68.0,1.5,0.7104569001687712,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
SEIUSDT,Buy,43,0.3285,0.3308652,0.318645,Bullish,2025-09-11T02:51:24.057001+00:00,2025-09-11T08:21:24.057001+05:30,Fail,580,,580.0,5.04%,75.98162845399841,0.0020030814679440345,0.001686897775991169,0.0003161836919528655,0.3304303319619581,0.32466500000000004,0.318899668038042,0.8325914297133997,102.87170698481876,10.0,3.0,0.0,0.32272549056264627,0.0012051669766075422,0.328934375,0.000210937500000008,0.0641275330375574,,47.37877518357751,,rising,11789145.0,8.0,10.296562015190286,15.0,5.0,0.0,5.0,0.8325914297133997,75.98162845399841,102.87170698481876,0.0003161836919528655,0.0012051669766075422,0.328934375,,47.37877518357751,,3.0,0.0,rising,11789145.0,0.000210937500000008,0.0641275330375574,5.040000000000025,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.7}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,
SAPIENUSDT,Buy,40,0.28615,0.28821028,0.2775655,Bullish,2025-09-11T02:51:25.223565+00:00,2025-09-11T08:21:25.223565+05:30,Success,14,14.0,,5.04%,62.78255289564661,0.0037530592817175967,0.003188188364525894,0.0005648709171917027,0.29059223578372945,0.277686,0.26477976421627053,0.8279035088863929,87.15442534450871,10.0,3.0,0.0,0.2730814942487781,0.006612830656070669,0.28826968750000004,0.0003760937500000283,0.1304659373872004,,18.73731006785268,,rising,5803676.0,4.0,11.050090606834978,15.0,5.0,0.0,5.0,0.8279035088863929,62.78255289564661,87.15442534450871,0.0005648709171917027,0.006612830656070669,0.28826968750000004,,18.73731006785268,,3.0,0.0,rising,5803676.0,0.0003760937500000283,0.1304659373872004,5.040000000000062,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.95}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,
OPUSDT,Buy,45,0.792,0.7977024,0.76824,Bullish,2025-09-11T02:51:28.822898+00:00,2025-09-11T08:21:28.822898+05:30,Fail,579,,579.0,5.04%,75.91711324713981,0.004505311723435601,0.003621043029577145,0.0008842686938584561,0.7949036870153885,0.78325,0.7715963129846115,0.8754176677495205,124.02997353967979,10.0,3.0,0.0,0.7791069178984321,0.0026033636594055593,0.7922203125000001,0.0016078125000000831,0.20295017366145646,,48.648563176418875,,rising,6483239.000000001,8.0,12.15193397047295,15.0,5.0,0.0,5.0,0.8754176677495205,75.91711324713981,124.02997353967979,0.0008842686938584561,0.0026033636594055593,0.7922203125000001,,48.648563176418875,,3.0,0.0,rising,6483239.000000001,0.0016078125000000831,0.20295017366145646,5.0399999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.85}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,
