Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence
ARBUSDT,Buy,60,0.5285,0.5323052,0.512645,Bullish,2025-09-09T06:35:26.830895+00:00,2025-09-09T12:05:26.830895+05:30,Success,40,40.0,,5.04%,79.24658327772767,0.0034317859197324774,0.0025445681831047246,0.0008872177366277528,0.5289814109088686,0.51975,0.5105185890911315,0.9739253883495657,146.03803941849063,10.0,3.0,0.0,0.5168049424194596,0.0020945756776754947,0.5260984375,0.0019687499999999636,,42.332523412225584,,rising,20112877.8,8.0,19.165889877369686,15.0,5.0,0.0,5.0,0.9739253883495657,79.24658327772767,146.03803941849063,0.0008872177366277528,0.0020945756776754947,0.5260984375,,42.332523412225584,,3.0,0.0,rising,20112877.8,5.039999999999938,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,52.0,60.0,0.0019687499999999636,Buy,60,,
AAVEUSDT,Buy,49,304.98,307.175856,295.8306,Bullish,2025-09-09T06:35:27.827500+00:00,2025-09-09T12:05:27.827500+05:30,Success,30,30.0,,5.04%,77.08152761939304,1.1758193601262974,0.7625049410010322,0.41331441912526523,305.73743811243804,301.86,297.982561887562,0.9023275045953258,125.90390486903361,10.0,3.0,0.0,301.54583930853994,0.7662288443374847,304.76718750000003,0.7451562500000364,,40.00228464167764,,rising,28985.8,8.0,16.0,15.0,5.0,0.0,5.0,0.9023275045953258,77.08152761939304,125.90390486903361,0.41331441912526523,0.7662288443374847,304.76718750000003,,40.00228464167764,,3.0,0.0,rising,28985.8,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
ARKMUSDT,Buy,61,0.6239,0.62839208,0.605183,Bullish,2025-09-09T06:35:30.915105+00:00,2025-09-09T12:05:30.915105+05:30,Success,13,13.0,,5.04%,72.6358026546184,0.00465607940405921,0.0022465036960572712,0.002409575708001939,0.6222033541682778,0.605345,0.5884866458317223,1.0503206248601304,189.05166820339522,10.0,3.0,0.0,0.6043040798931527,0.005061649040465473,0.614525,0.0038015625000000774,,22.424868874579584,,rising,4376022.0,8.0,20.0,15.0,5.0,0.0,5.0,1.0503206248601304,72.6358026546184,189.05166820339522,0.002409575708001939,0.005061649040465473,0.614525,,22.424868874579584,,3.0,0.0,rising,4376022.0,5.040000000000011,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,53.0,61.0,0.0038015625000000774,Buy,61,,
OPUSDT,Buy,60,0.7742,0.77977424,0.750974,Bullish,2025-09-09T06:35:32.999761+00:00,2025-09-09T12:05:32.999761+05:30,Success,40,40.0,,5.04%,80.26145454183343,0.0049823558708542715,0.0038107170232007884,0.001171638847653483,0.7754972574882306,0.762235,0.7489727425117694,0.9510921315853712,143.4010660895339,10.0,3.0,0.0,0.758416241697928,0.0029340350447183724,0.7719687499999999,0.00186406249999993,,45.56220892714028,,rising,3419465.1999999997,8.0,18.58384338125132,15.0,5.0,0.0,5.0,0.9510921315853712,80.26145454183343,143.4010660895339,0.001171638847653483,0.0029340350447183724,0.7719687499999999,,45.56220892714028,,3.0,0.0,rising,3419465.1999999997,5.039999999999957,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,52.0,60.0,0.00186406249999993,Buy,60,,
DOTUSDT,Buy,49,4.107,4.1365704,3.98379,Bullish,2025-09-09T06:35:34.064393+00:00,2025-09-09T12:05:34.064393+05:30,Success,39,39.0,,5.04%,80.32108446585256,0.015702011780081016,0.009629161674266213,0.0060728501058148025,4.110700187226611,4.0601,4.00949981277339,0.9634370204003458,148.08959156784925,10.0,3.0,0.0,4.055351371501598,0.01092228969974246,4.094890625,0.00967187500000044,,41.25445249684512,,rising,1735628.2999999998,8.0,16.0,15.0,5.0,0.0,5.0,0.9634370204003458,80.32108446585256,148.08959156784925,0.0060728501058148025,0.01092228969974246,4.094890625,,41.25445249684512,,3.0,0.0,rising,1735628.2999999998,5.0399999999999805,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
TRUMPUSDT,Buy,42,8.74,8.802928,8.4778,Bullish,2025-09-09T06:35:35.062357+00:00,2025-09-09T12:05:35.062357+05:30,Success,44,44.0,,5.04%,70.45256117459118,0.022239305980404467,0.018781059897521893,0.003458246082882574,8.751172396024124,8.6935,8.635827603975876,0.9031391376608441,123.44858156028104,10.0,3.0,0.0,8.669222318556692,0.01765189772185102,8.738390625000001,0.008531250000000767,,31.079632977593807,,rising,372205.3300000001,8.0,8.70192538485196,15.0,5.0,0.0,5.0,0.9031391376608441,70.45256117459118,123.44858156028104,0.003458246082882574,0.01765189772185102,8.738390625000001,,31.079632977593807,,3.0,0.0,rising,372205.3300000001,5.039999999999954,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.3}]}",False,,,,Buy,42,not_in_gap_or_already_strong,42.0
UNIUSDT,Buy,61,9.682,9.7517104,9.39154,Bullish,2025-09-09T06:35:37.101647+00:00,2025-09-09T12:05:37.101647+05:30,Success,35,35.0,,5.04%,78.0542047074163,0.045343902247772405,0.029832852290252967,0.015511049957519438,9.704285069321957,9.5552,9.406114930678042,0.9252605595472795,130.89565637732298,10.0,3.0,0.0,9.540097106482389,0.02822351222002981,9.669671874999999,0.025687500000000085,,39.307829346669806,,rising,705964.0,8.0,20.0,15.0,5.0,0.0,5.0,0.9252605595472795,78.0542047074163,130.89565637732298,0.015511049957519438,0.02822351222002981,9.669671874999999,,39.307829346669806,,3.0,0.0,rising,705964.0,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,53.0,61.0,0.025687500000000085,Buy,61,,
VIRTUALUSDT,Buy,46,1.323,1.3325256,1.28331,Bullish,2025-09-09T06:35:38.140689+00:00,2025-09-09T12:05:38.140689+05:30,Success,213,213.0,,5.04%,75.3242596511821,0.006887369774269958,0.004165704074634053,0.0027216656996359046,1.3212849195089822,1.3006550000000001,1.280025080491018,1.0415677940544323,201.29888707693058,10.0,3.0,0.0,1.2960248670165075,0.007263385513752621,1.3110890624999998,0.004165624999999951,,29.350436685129484,,rising,3419062.6999999997,8.0,12.993048306135442,15.0,5.0,0.0,5.0,1.0415677940544323,75.3242596511821,201.29888707693058,0.0027216656996359046,0.007263385513752621,1.3110890624999998,,29.350436685129484,,3.0,0.0,rising,3419062.6999999997,5.039999999999954,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.01}]}",False,,,,Buy,46,not_in_gap_or_already_strong,46.0
TRXUSDT,Buy,49,0.33437,0.33677746,0.3243389,Bullish,2025-09-09T06:35:39.229895+00:00,2025-09-09T12:05:39.229895+05:30,Success,20,20.0,,5.04%,85.74624052389987,0.0008971983330585132,0.0005879059700445298,0.0003092923630139833,0.3345260354750198,0.331923,0.32931996452498025,0.9700281697047147,167.72143228952777,10.0,3.0,0.0,0.33143460896991106,0.00040344662152260846,0.33356734375,0.00046578125000001913,,65.06133661760289,,rising,42326382.0,8.0,16.0,15.0,5.0,0.0,5.0,0.9700281697047147,85.74624052389987,167.72143228952777,0.0003092923630139833,0.00040344662152260846,0.33356734375,,65.06133661760289,,3.0,0.0,rising,42326382.0,5.040000000000054,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
BIOUSDT,Buy,45,0.15847,0.15961098,0.1537159,Bullish,2025-09-09T06:35:40.215137+00:00,2025-09-09T12:05:40.215137+05:30,Success,34,34.0,,5.04%,69.0749513565255,0.0005813812909729321,0.00035590795637447195,0.00022547333459846017,0.15900415226609513,0.156697,0.15438984773390488,0.8842399190671569,121.99402308904317,10.0,3.0,0.0,0.15685125212987594,0.0006515101417657327,0.15846328125,0.00024156250000001434,,26.333940512039465,,rising,5272210.0,8.0,12.305872285728498,15.0,5.0,0.0,5.0,0.8842399190671569,69.0749513565255,121.99402308904317,0.00022547333459846017,0.0006515101417657327,0.15846328125,,26.333940512039465,,3.0,0.0,rising,5272210.0,5.040000000000051,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.69}]}",False,,,,Buy,45,not_in_gap_or_already_strong,45.0
SPKUSDT,Buy,46,0.06998,0.07048386,0.0678806,Bullish,2025-09-09T06:35:41.282240+00:00,2025-09-09T12:05:41.282240+05:30,Fail,241,,241.0,5.04%,67.50226594104899,0.0007632835335873306,0.0005613179010690181,0.0002019656325183125,0.07066346481603689,0.0683785,0.0660935351839631,0.8504430328117029,119.36570768831973,10.0,3.0,0.0,0.06782344114385562,0.000561209719624383,0.07003796875000001,0.0003657812500000024,,46.13429447570848,,rising,26597038.0,8.0,12.637012173780077,15.0,5.0,0.0,5.0,0.8504430328117029,67.50226594104899,119.36570768831973,0.0002019656325183125,0.000561209719624383,0.07003796875000001,,46.13429447570848,,3.0,0.0,rising,26597038.0,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.36}]}",False,,,,Buy,46,not_in_gap_or_already_strong,46.0
XLMUSDT,Buy,48,0.37965,0.38238348,0.3682605,Bullish,2025-09-09T06:35:43.278940+00:00,2025-09-09T12:05:43.278940+05:30,Success,35,35.0,,5.04%,76.41251900853044,0.0012825010953924632,0.0008419143467276106,0.0004405867486648525,0.380401786222775,0.3762605,0.372119213777225,0.9092327621983055,131.7479072500707,10.0,3.0,0.0,0.37575567888213096,0.0009272538479548777,0.37926671875000006,0.0008418749999999919,,40.22984670294439,,rising,7364410.0,8.0,15.403653909097631,15.0,5.0,0.0,5.0,0.9092327621983055,76.41251900853044,131.7479072500707,0.0004405867486648525,0.0009272538479548777,0.37926671875000006,,40.22984670294439,,3.0,0.0,rising,7364410.0,5.04000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,48,not_in_gap_or_already_strong,48.0
1000SHIBUSDT,Buy,49,0.013002,0.01309561,0.01261194,Bullish,2025-09-09T06:35:44.322686+00:00,2025-09-09T12:05:44.322686+05:30,Success,85,85.0,,5.04%,81.37917657423475,5.371716062538799e-05,3.706621754753621e-05,1.665094307785178e-05,0.013021696323308315,0.0128686,0.012715503676691683,0.9356734280657751,143.33612740989292,10.0,3.0,0.0,0.012840407528287709,2.945752387739937e-05,0.012969640624999999,2.7156249999998536e-05,,49.376128926672244,,rising,326426406.0,8.0,16.0,15.0,5.0,0.0,5.0,0.9356734280657751,81.37917657423475,143.33612740989292,1.665094307785178e-05,2.945752387739937e-05,0.012969640624999999,,49.376128926672244,,3.0,0.0,rising,326426406.0,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
FILUSDT,Buy,49,2.485,2.502892,2.41045,Bullish,2025-09-09T06:35:45.358367+00:00,2025-09-09T12:05:45.358367+05:30,Success,208,208.0,,5.04%,83.09815895435767,0.010702427819581306,0.007356137736395655,0.003346290083185651,2.4883668046830056,2.4568000000000003,2.425233195316995,0.9466717534952412,142.21458946679525,10.0,3.0,0.0,2.4502345214719194,0.006598474421923889,2.4794375000000004,0.006156250000000085,,49.37267014231194,,rising,2081257.4,8.0,16.0,15.0,5.0,0.0,5.0,0.9466717534952412,83.09815895435767,142.21458946679525,0.003346290083185651,0.006598474421923889,2.4794375000000004,,49.37267014231194,,3.0,0.0,rising,2081257.4,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
NMRUSDT,Buy,44,17.093,17.2160696,16.58021,Bullish,2025-09-09T06:35:46.452817+00:00,2025-09-09T12:05:46.452817+05:30,Success,15,15.0,,5.04%,76.12066413639067,0.11852731233036806,0.05548105860008932,0.06304625373027875,17.19439508285868,16.71815,16.241904917141323,0.893547370347582,130.07050771454598,10.0,0.0,3.0,16.76782220594492,0.11029739762127887,17.00646875,0.09535937500000102,,41.52870886416075,,rising,65384.500000000015,8.0,16.0,15.0,0.0,0.0,5.0,0.893547370347582,76.12066413639067,130.07050771454598,0.06304625373027875,0.11029739762127887,17.00646875,,41.52870886416075,,0.0,3.0,rising,65384.500000000015,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,,,,Buy,44,not_in_gap_or_already_strong,44.0
NEARUSDT,Buy,47,2.678,2.6972816,2.59766,Bullish,2025-09-09T06:35:47.437420+00:00,2025-09-09T12:05:47.437420+05:30,Success,16,16.0,,5.04%,65.56207184798686,0.010504040104956314,0.011220369953094661,-0.0007163298481383477,2.681859317171568,2.66375,2.645640682828432,0.8934438793300514,138.70465896995256,10.0,3.0,0.0,2.6418644191397354,0.009084631092540294,2.6722500000000005,-0.0006406249999995062,,28.25560574454189,,falling,-242898.0,8.0,9.0,15.0,10.0,0.0,5.0,0.8934438793300514,65.56207184798686,138.70465896995256,-0.0007163298481383477,0.009084631092540294,2.6722500000000005,,28.25560574454189,,3.0,0.0,falling,-242898.0,5.039999999999944,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,,,,Buy,47,not_in_gap_or_already_strong,47.0
TAOUSDT,Buy,49,346.61,349.105592,336.2117,Bullish,2025-09-09T06:35:49.511362+00:00,2025-09-09T12:05:49.511362+05:30,Success,17,17.0,,5.04%,71.99771438601323,1.0776284805946261,0.7626571765962252,0.3149713039984009,346.52336068212713,343.495,340.4666393178729,1.0143046563746865,174.94419642856786,10.0,3.0,0.0,342.86015067544054,1.0090978144272424,345.39593749999995,0.33656250000001364,,30.024398856441486,,falling,-192.31100000000026,8.0,11.491158129454714,15.0,10.0,0.0,5.0,1.0143046563746865,71.99771438601323,174.94419642856786,0.3149713039984009,1.0090978144272424,345.39593749999995,,30.024398856441486,,3.0,0.0,falling,-192.31100000000026,5.039999999999975,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.51}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
SEIUSDT,Buy,61,0.3164,0.31867808,0.306908,Bullish,2025-09-09T06:35:50.507295+00:00,2025-09-09T12:05:50.507295+05:30,Success,172,172.0,,5.04%,82.96474580169837,0.0015063031210611477,0.0010011700002411543,0.0005051331208199934,0.3161497272563597,0.31168500000000005,0.3072202727436404,1.0280277751887104,162.15413846336327,10.0,3.0,0.0,0.3107924618015538,0.0011316871352700585,0.3147109375,0.0009749999999999481,,44.521760136359866,,rising,11147182.0,8.0,19.712496874665664,15.0,5.0,0.0,5.0,1.0280277751887104,82.96474580169837,162.15413846336327,0.0005051331208199934,0.0011316871352700585,0.3147109375,,44.521760136359866,,3.0,0.0,rising,11147182.0,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,53.0,61.0,0.0009749999999999481,Buy,61,,
TIAUSDT,Buy,61,1.7548,1.76743456,1.702156,Bullish,2025-09-09T06:35:53.639648+00:00,2025-09-09T12:05:53.639648+05:30,Success,11,11.0,,5.04%,80.04348147697105,0.00951292912451085,0.006343310025489779,0.0031696190990210702,1.7556681343060019,1.7274549999999997,1.6992418656939976,0.9846147135481987,158.31526081497609,10.0,3.0,0.0,1.7229943000048318,0.0064425436946742125,1.7469749999999997,0.004979687499999885,,42.61826396840278,,rising,2163516.0,8.0,20.0,15.0,5.0,0.0,5.0,0.9846147135481987,80.04348147697105,158.31526081497609,0.0031696190990210702,0.0064425436946742125,1.7469749999999997,,42.61826396840278,,3.0,0.0,rising,2163516.0,5.039999999999985,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,53.0,61.0,0.004979687499999885,Buy,61,,
PYTHUSDT,Buy,47,0.16145,0.16261244,0.1566065,Bullish,2025-09-09T06:35:54.623357+00:00,2025-09-09T12:05:54.623357+05:30,Success,25,25.0,,5.04%,71.77404260625775,0.0006439338902869407,0.0004172620015771255,0.00022667188870981522,0.16188554058837246,0.1597615,0.15763745941162755,0.8974735721255264,133.40325641794152,10.0,3.0,0.0,0.15961665887561513,0.0005290361008654273,0.16133750000000002,0.00038609375000001056,,32.82721353194364,,rising,7310238.0,8.0,14.283089037092742,15.0,5.0,0.0,5.0,0.8974735721255264,71.77404260625775,133.40325641794152,0.00022667188870981522,0.0005290361008654273,0.16133750000000002,,32.82721353194364,,3.0,0.0,rising,7310238.0,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.72}]}",False,,,,Buy,47,not_in_gap_or_already_strong,47.0
ONDOUSDT,Buy,49,0.9564,0.96328608,0.927708,Bullish,2025-09-09T06:35:56.693566+00:00,2025-09-09T12:05:56.693566+05:30,Success,17,17.0,,5.04%,82.68913388692968,0.004995596303330463,0.0036788279721566694,0.0013167683311737935,0.9583415747449441,0.9444250000000001,0.9305084252550561,0.9302423627750269,139.95714446825187,10.0,3.0,0.0,0.9407903500402072,0.002699324739270106,0.95481875,0.00215468750000003,,51.29026857352574,,rising,6221201.8,8.0,15.707535402619362,15.0,5.0,0.0,5.0,0.9302423627750269,82.68913388692968,139.95714446825187,0.0013167683311737935,0.002699324739270106,0.95481875,,51.29026857352574,,3.0,0.0,rising,6221201.8,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
AI16ZUSDT,Buy,44,0.1196,0.12046112,0.116012,Bullish,2025-09-09T06:35:57.689592+00:00,2025-09-09T12:05:57.689592+05:30,Success,8,8.0,,5.04%,64.98563975264167,0.0007314413596245656,0.00041039866806178175,0.0003210426915627838,0.12020078762207763,0.11718999999999999,0.11417921237792235,0.9002274989985763,131.48049171566038,10.0,3.0,0.0,0.11754286272848191,0.0010851922445377317,0.11935625,0.00022656249999999933,,19.564836253815344,,rising,15855149.8,8.0,11.100147127193104,15.0,5.0,0.0,5.0,0.9002274989985763,64.98563975264167,131.48049171566038,0.0003210426915627838,0.0010851922445377317,0.11935625,,19.564836253815344,,3.0,0.0,rising,15855149.8,5.04000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.9}]}",False,,,,Buy,44,not_in_gap_or_already_strong,44.0
LDOUSDT,Buy,49,1.2358,1.24469776,1.198726,Bullish,2025-09-09T06:35:59.772197+00:00,2025-09-09T12:05:59.772197+05:30,Success,10,10.0,,5.04%,81.46326731436146,0.009173258005023222,0.006569231945799133,0.002604026059224089,1.2406795337426084,1.21334,1.1860004662573917,0.9107604798869756,135.28607248689323,10.0,3.0,0.0,1.2079034963151414,0.005014512843840641,1.2338265625000002,0.004239062500000168,,48.51837715462389,,rising,3887588.0,8.0,16.0,15.0,5.0,0.0,5.0,0.9107604798869756,81.46326731436146,135.28607248689323,0.002604026059224089,0.005014512843840641,1.2338265625000002,,48.51837715462389,,3.0,0.0,rising,3887588.0,5.039999999999987,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
ETCUSDT,Buy,49,20.907,21.0575304,20.27979,Bullish,2025-09-09T06:36:00.866196+00:00,2025-09-09T12:06:00.866196+05:30,Success,160,160.0,,5.04%,76.71857518269523,0.07036688753657927,0.04466087890998869,0.02570600862659058,20.96206531850911,20.72265,20.48323468149089,0.8850004276000072,123.94877829902136,10.0,3.0,0.0,20.70648641554159,0.045651499305091756,20.899531250000003,0.04475000000000051,,42.372969958967495,,rising,156489.86000000002,8.0,16.0,15.0,5.0,0.0,5.0,0.8850004276000072,76.71857518269523,123.94877829902136,0.02570600862659058,0.045651499305091756,20.899531250000003,,42.372969958967495,,3.0,0.0,rising,156489.86000000002,5.040000000000032,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,,,,Buy,49,not_in_gap_or_already_strong,49.0
FETUSDT,Buy,58,0.668,0.6728096,0.64796,Bullish,2025-09-09T06:36:01.852160+00:00,2025-09-09T12:06:01.852160+05:30,Success,6,6.0,,5.04%,75.55327328281504,0.0030014397393827164,0.002107839887643173,0.0008935998517395432,0.667718929229847,0.659455,0.651191070770153,1.0170058795480665,163.1115043087904,10.0,3.0,0.0,0.6571477455469376,0.0025274358046450235,0.664703125,0.0016078124999999721,,33.611511034757825,,rising,1781288.0,8.0,17.485436663647,15.0,5.0,0.0,5.0,1.0170058795480665,75.55327328281504,163.1115043087904,0.0008935998517395432,0.0025274358046450235,0.664703125,,33.611511034757825,,3.0,0.0,rising,1781288.0,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,50.0,58.0,0.0016078124999999721,Buy,58,,
CRVUSDT,Buy,45,0.806,0.8118032,0.78182,Bullish,2025-09-09T06:36:02.921448+00:00,2025-09-09T12:06:02.921448+05:30,Success,19,19.0,,5.04%,72.7020108636614,0.004445422599259841,0.003155583678263651,0.0012898389209961897,0.8087613469155532,0.7956000000000001,0.7824386530844469,0.8950963403187092,124.51662799690524,10.0,3.0,0.0,0.7926818115796488,0.003717352085581553,0.80534375,0.0025156250000000213,,38.39602175021407,,rising,2120632.1999999997,8.0,12.327468959418109,15.0,5.0,0.0,5.0,0.8950963403187092,72.7020108636614,124.51662799690524,0.0012898389209961897,0.003717352085581553,0.80534375,,38.39602175021407,,3.0,0.0,rising,2120632.1999999997,5.040000000000007,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.67}]}",False,,,,Buy,45,not_in_gap_or_already_strong,45.0
