Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,SUPERVISOR__reason
BTCUSDT,Buy,42,115915.1,116749.68872,112437.647,Bullish,2025-09-12T00:42:58.384194+00:00,2025-09-12T06:12:58.384194+05:30,Inconclusive,600,,,5.04%,77.43514238526363,250.37022012208763,226.4496460453692,23.920574076718424,115957.52256609617,115485.275,115013.02743390382,0.9550843994317935,151.70658307505948,10.0,3.0,0.0,115107.12682998418,124.36255285563922,115789.9125,64.66874999999709,0.05585007243182526,,50.48653998705147,,rising,5206.652,8.0,8.616291356672725,15.0,5.0,0.0,5.0,0.9550843994317935,77.43514238526363,151.70658307505948,23.920574076718424,124.36255285563922,115789.9125,,50.48653998705147,,3.0,0.0,rising,5206.652,64.66874999999709,0.05585007243182526,5.039999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.38}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
SOLUSDT,Buy,41,229.62,231.273264,222.7314,Bullish,2025-09-12T00:42:59.524915+00:00,2025-09-12T06:12:59.524915+05:30,Success,2,2.0,,5.04%,70.59822681468029,0.4788409343467208,0.4121702128725924,0.06667072147412839,229.65783515836296,228.6645,227.67116484163705,0.9809554921899141,171.61201559274252,10.0,3.0,0.0,227.91073030114032,0.4511073581915577,228.89187499999997,0.16953124999997726,0.07406608469609387,,29.744462109450847,,rising,254895.79,8.0,7.547043262148737,15.0,5.0,0.0,5.0,0.9809554921899141,70.59822681468029,171.61201559274252,0.06667072147412839,0.4511073581915577,228.89187499999997,,29.744462109450847,,3.0,0.0,rising,254895.79,0.16953124999997726,0.07406608469609387,5.040000000000021,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.45}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,
DOGEUSDT,Strong Buy,67,0.26108,0.26295978,0.2532476,Bullish,2025-09-12T00:43:02.937231+00:00,2025-09-12T06:13:02.937231+05:30,Success,1,1.0,,5.04%,81.25485676304663,0.0012108735016125305,0.0008001192101434306,0.0004107542914690999,0.25956703280835824,0.25643800000000005,0.25330896719164187,1.241762756146298,289.2335976100297,10.0,3.0,0.0,0.25481336165123813,0.001007988980529772,0.2567346875,0.0006815625000000103,0.265473476387958,,37.57243073979876,,rising,138485696.0,8.0,18.779970997378605,15.0,5.0,0.0,5.0,1.241762756146298,81.25485676304663,289.2335976100297,0.0004107542914690999,0.001007988980529772,0.2567346875,,37.57243073979876,,3.0,0.0,rising,138485696.0,0.0006815625000000103,0.265473476387958,5.039999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,67,52.0,60.0,0.0006815625000000103,0.265473476387958,True,60.0,67.0,0.8149975831148837,0.265473476387958,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),
XRPUSDT,Buy,42,3.0561,3.07810392,2.964417,Bullish,2025-09-12T00:43:04.080515+00:00,2025-09-12T06:13:04.080515+05:30,Inconclusive,600,,,5.04%,69.69538242776821,0.006302824011007235,0.005159502223653803,0.0011433217873534325,3.054719981099161,3.04205,3.0293800189008393,1.0544601799339004,205.37514285347757,10.0,3.0,0.0,3.0317450163443396,0.006085718085568676,3.0418765624999997,0.0025031249999996064,0.08228884205420833,,30.50066271270979,,rising,14074229.100000001,8.0,8.5088718390606,15.0,5.0,0.0,5.0,1.0544601799339004,69.69538242776821,205.37514285347757,0.0011433217873534325,0.006085718085568676,3.0418765624999997,,30.50066271270979,,3.0,0.0,rising,14074229.100000001,0.0025031249999996064,0.08228884205420833,5.03999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.49}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
PUMPUSDT,Buy,40,0.005888,0.00593039,0.00571136,Bullish,2025-09-12T00:43:05.220816+00:00,2025-09-12T06:13:05.220816+05:30,Success,1,1.0,,5.04%,52.85945049049945,1.8928331504295022e-05,3.5830118789448764e-05,-1.6901787285153742e-05,0.006041809248658043,0.0059256,0.005809390751341956,0.33822285904867594,-52.74063365859465,10.0,3.0,0.0,0.005793185881566242,6.1025439979829336e-05,0.0058260312500000005,-5.093749999999023e-06,-0.08743087328958322,,9.532533108077205,,falling,-906713395.0,6.0,4.0,15.0,10.0,0.0,5.0,0.33822285904867594,52.85945049049945,-52.74063365859465,-1.6901787285153742e-05,6.1025439979829336e-05,0.0058260312500000005,,9.532533108077205,,3.0,0.0,falling,-906713395.0,-5.093749999999023e-06,-0.08743087328958322,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
ENAUSDT,Buy,44,0.7837,0.78934264,0.760189,Bullish,2025-09-12T00:43:08.624126+00:00,2025-09-12T06:13:08.624126+05:30,Fail,562,,562.0,5.04%,69.80588941194233,0.0019968838618938944,0.0018292809352665875,0.000167602926627307,0.7825702165280481,0.779395,0.7762197834719518,1.1779065241648705,286.9875222816415,10.0,3.0,0.0,0.7751709574926227,0.002405048969480296,0.7792000000000001,0.0005062500000001524,0.06497048254622077,,27.279499958908637,,rising,7800872.0,8.0,10.6725107430659,15.0,5.0,0.0,5.0,1.1779065241648705,69.80588941194233,286.9875222816415,0.000167602926627307,0.002405048969480296,0.7792000000000001,,27.279499958908637,,3.0,0.0,rising,7800872.0,0.0005062500000001524,0.06497048254622077,5.040000000000029,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.33}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
AVAXUSDT,Buy,42,29.23,29.440456,28.3531,Bullish,2025-09-12T00:43:09.780213+00:00,2025-09-12T06:13:09.780213+05:30,Inconclusive,600,,,5.04%,66.65924027518497,0.04690790687159918,0.04916846589219698,-0.0022605590205977966,29.24146473159115,29.1832,29.124935268408848,0.9016151685757394,115.8290005777077,10.0,3.0,0.0,29.085877909007145,0.04858998659002606,29.201515625,0.014734375000003297,0.05045756935776616,,29.443318030673893,,falling,-9591.0,8.0,4.0,15.0,10.0,0.0,5.0,0.9016151685757394,66.65924027518497,115.8290005777077,-0.0022605590205977966,0.04858998659002606,29.201515625,,29.443318030673893,,3.0,0.0,falling,-9591.0,0.014734375000003297,0.05045756935776616,5.040000000000015,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
LINKUSDT,Buy,42,24.544,24.7207168,23.80768,Bullish,2025-09-12T00:43:12.061516+00:00,2025-09-12T06:13:12.061516+05:30,Success,1,1.0,,5.04%,66.16162375953253,0.056788468626294275,0.05699289880615689,-0.00020443017986261636,24.52889623135436,24.42955,24.33020376864564,1.0760158107647146,197.10729902455537,10.0,3.0,0.0,24.291361869892807,0.06453542365091137,24.457375,0.009140624999997016,0.037373696073258134,,23.767688398566694,,rising,184495.65000000005,8.0,9.0,15.0,5.0,0.0,5.0,1.0760158107647146,66.16162375953253,197.10729902455537,-0.00020443017986261636,0.06453542365091137,24.457375,,23.767688398566694,,3.0,0.0,rising,184495.65000000005,0.009140624999997016,0.037373696073258134,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
NMRUSDT,Strong Buy,68,19.56,19.700832,18.9732,Bullish,2025-09-12T00:43:13.249111+00:00,2025-09-12T06:13:13.249111+05:30,Fail,18,,18.0,5.04%,79.91420434597399,0.28215998322822955,0.15599650652054076,0.1261634767076888,19.603555314515607,18.56365,17.52374468548439,0.979058038310009,149.00198699421995,10.0,3.0,0.0,18.588907941397355,0.2131561173233722,19.33390625,0.1733906249999997,0.8968214842771346,,48.24214703518117,,rising,946252.1,8.0,20.0,15.0,5.0,0.0,5.0,0.979058038310009,79.91420434597399,149.00198699421995,0.1261634767076888,0.2131561173233722,19.33390625,,48.24214703518117,,3.0,0.0,rising,946252.1,0.1733906249999997,0.8968214842771346,5.039999999999987,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,68,53.0,61.0,0.1733906249999997,0.8968214842771346,True,61.0,68.0,1.1837659485633274,0.8968214842771346,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),
HYPEUSDT,Buy,42,57.314,57.7266608,55.59458,Bullish,2025-09-12T00:43:15.524524+00:00,2025-09-12T06:13:15.524524+05:30,Inconclusive,600,,,5.04%,69.1233928439016,0.21555121619302042,0.22189851653151116,-0.006347300338490736,57.29758061219051,56.97695,56.656319387809496,1.0256048349490352,143.13880126182525,10.0,3.0,0.0,56.501259541727855,0.2074588403367115,57.17120312499999,0.023921874999999204,0.04184252506930115,,34.132449916602354,,rising,184511.87,8.0,9.0,15.0,5.0,0.0,5.0,1.0256048349490352,69.1233928439016,143.13880126182525,-0.006347300338490736,0.2074588403367115,57.17120312499999,,34.132449916602354,,3.0,0.0,rising,184511.87,0.023921874999999204,0.04184252506930115,5.039999999999971,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
