FileTimestampUTC,Coin,Signal,Outcome,Duration(min),Confidence,POP,Buy_Score,Sell_Score,Num_Conf,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,Profit_Ceiling_OK,Regime,RegimeScore,ADX15m,MACD_Hist,RSI,CCI,PercentB,Overshoot_OK,Aligned,Initial_Signal,Vetoes_Passed,MaxProfitPrice,MaxDrawdownPrice,Did_TP_Hit_Later,DeservedStrongBuy,DeservedStrongSell
2025-08-22 05:40:34,SOLUSDT,Buy,Success,152,43,83,25,5,1,False,True,True,True,Neutral,-2.0,13.474984886228508,0.020199660641313788,57.2406159886656,125.20272461887548,0.7069,False,,Buy,,185.0,182.3,Yes,0,0
2025-08-22 05:40:34,DOGEUSDT,Buy,Fail,61,43,83,25,5,1,False,True,True,True,Neutral,-2.0,13.474984886228508,7.597604544275406e-05,53.52347311304301,105.27825588067668,0.6579,False,,Buy,,0.21899,0.21508,No,0,0
2025-08-22 05:40:34,BNBUSDT,Buy,Inconclusive,0,43,56,25,20,1,False,True,True,True,Neutral,-2.0,13.474984886228508,0.08946645881963544,60.314620497877584,126.30830489193184,0.7911,False,,Buy,,855.68,846.03,No,0,0
2025-08-22 05:40:34,HYPEUSDT,Buy,Success,152,43,56,25,20,1,False,True,True,True,Neutral,-2.0,13.474984886228508,0.04211495401495988,63.466015673641216,107.9388836919248,0.7995,False,,Buy,,42.238,41.7,Yes,0,0
2025-08-22 05:40:34,TRXUSDT,Buy,Inconclusive,0,45,100,30,0,1,False,True,True,True,Neutral,-2.0,13.474984886228508,-2.9103715180515228e-05,59.74122594900733,101.82088442957618,0.7592,False,,Buy,,0.35818,0.35526,No,0,0
2025-08-22 05:40:34,PROVEUSDT,Buy,Fail,25,43,83,25,5,1,False,True,True,True,Neutral,-2.0,13.474984886228508,0.0009286358658852151,57.78610409659597,167.27698842829932,0.9745,False,,Buy,,1.1332,1.1159,No,0,0
2025-08-22 05:40:34,SOONUSDT,Sell,Success,53,43,56,20,25,1,False,True,True,True,Neutral,-2.0,13.474984886228508,-0.00015283579305518135,35.321352852280924,-149.82967554587492,0.0546,False,,Sell,,0.2632,0.26998,Yes,0,0
2025-08-22 05:40:34,CFXUSDT,Sell,Fail,101,45,67,15,30,1,False,True,True,True,Neutral,-2.0,13.474984886228508,1.729206979578929e-05,33.97978901264422,-101.47727730145179,0.2128,False,,Sell,,0.17191,0.17592,No,0,0
2025-08-22 05:40:34,VIRTUALUSDT,Sell,Fail,8,43,83,5,25,1,False,True,True,True,Neutral,-2.0,13.474984886228508,-0.0005276821766254348,40.93511288486038,-104.46072300637086,0.1866,False,,Sell,,1.1844,1.2039,No,0,0
2025-08-22 05:40:34,FILUSDT,Sell,Fail,145,43,83,5,25,1,False,True,True,True,Neutral,-2.0,13.474984886228508,-0.00031485161923391057,42.66089621318613,-105.2782558806598,0.1511,False,,Sell,,2.379,2.411,No,0,0
