Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
LINKUSDT,Buy,48,24.961,25.1407192,24.21217,Bullish,2025-09-14T02:21:46.994026+00:00,2025-09-14T07:51:46.994026+05:30,Inconclusive,600,,,5.04%,63.818372605280445,0.03685635249342312,0.009792509197150126,0.02706384329627299,25.003673179952056,24.80585,24.608026820047943,0.892143125081703,132.05605818698155,10.0,3.0,0.0,24.83348913548626,0.0575239724204962,24.93521875,0.04528124999999861,0.18159555949353204,,17.193036887439035,,rising,143549.64,8.0,15.291505293871513,15.0,5.0,0.0,5.0,0.892143125081703,63.818372605280445,132.05605818698155,0.02706384329627299,0.0575239724204962,24.93521875,,17.193036887439035,,3.0,0.0,rising,143549.64,0.04528124999999861,0.18159555949353204,5.040000000000027,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,
MOODENGUSDT,Buy,44,0.21981,0.22139263,0.2132157,Bullish,2025-09-14T02:21:47.878783+00:00,2025-09-14T07:51:47.878783+05:30,Fail,69,,69.0,5.04%,55.665851887994506,0.0007601488353240204,5.266525713648311e-05,0.0007074835781875373,0.2228204625451489,0.2160165,0.2092125374548511,0.7787713758583742,82.57162695928302,10.0,3.0,0.0,0.21780458065610245,0.002767095956184519,0.22140203125,0.0008451562499999787,0.3817292213754154,,6.829178763461884,,falling,-20619366.0,4.0,10.136254812035379,15.0,10.0,0.0,5.0,0.7787713758583742,55.665851887994506,82.57162695928302,0.0007074835781875373,0.002767095956184519,0.22140203125,,6.829178763461884,,3.0,0.0,falling,-20619366.0,0.0008451562499999787,0.3817292213754154,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.86}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,
LTCUSDT,Buy,45,118.77,119.625144,115.2069,Bullish,2025-09-14T02:21:52.306885+00:00,2025-09-14T07:51:52.306885+05:30,Inconclusive,600,,,5.04%,56.87745854526708,-0.06641888399148854,-0.204839245044336,0.13842036105284747,119.0688581171425,118.215,117.36114188285751,0.8249954464667653,100.28763183125274,10.0,0.0,3.0,118.75229364875206,0.26712075665293433,118.53875,0.1740624999999909,0.14684016829938812,,-6.8435201591607475,,falling,-65156.91399999999,8.0,12.0,15.0,5.0,0.0,5.0,0.8249954464667653,56.87745854526708,100.28763183125274,0.13842036105284747,0.26712075665293433,118.53875,,-6.8435201591607475,,0.0,3.0,falling,-65156.91399999999,0.1740624999999909,0.14684016829938812,5.039999999999975,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,
FARTCOINUSDT,Strong Buy,69,0.9454,0.95220688,0.917038,Bullish,2025-09-14T02:21:53.191077+00:00,2025-09-14T07:51:53.191077+05:30,Fail,101,,101.0,5.04%,58.91658784055772,0.00042800400635645275,-0.0021590574504005366,0.0025870614567569893,0.9503548593513265,0.93309,0.9158251406486735,0.8565044970683252,104.30520998265818,10.0,3.0,0.0,0.9389272215682771,0.0053232787480462125,0.9405265625,0.0044328125000000496,0.4713117817977681,,1.3816197391143406,,falling,-3412818.800000001,8.0,15.663765491325485,15.0,10.0,0.0,5.0,0.8565044970683252,58.91658784055772,104.30520998265818,0.0025870614567569893,0.0053232787480462125,0.9405265625,,1.3816197391143406,,3.0,0.0,falling,-3412818.800000001,0.0044328125000000496,0.4713117817977681,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,69,54.0,62.0,0.0044328125000000496,0.4713117817977681,True,62.0,69.0,0.971980457610457,0.4713117817977681,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
HUSDT,Buy,49,0.08272,0.08331558,0.0802384,Bullish,2025-09-14T02:21:54.071823+00:00,2025-09-14T07:51:54.071823+05:30,Fail,14,,14.0,5.04%,34.60709371872689,-0.0010585748861939442,-0.0005944658610197613,-0.0004641090251741829,0.0901755331269357,0.086452,0.0827284668730643,-0.001136940746283612,-182.37381067569746,10.0,3.0,0.0,0.0860332123019063,0.001966271943599572,0.08470421875,-0.00034140624999999536,-0.40305696107963374,,-16.00925212666299,,falling,-85785165.0,26.0,0.0,8.0,10.0,0.0,5.0,-0.001136940746283612,34.60709371872689,-182.37381067569746,-0.0004641090251741829,0.001966271943599572,0.08470421875,,-16.00925212666299,,3.0,0.0,falling,-85785165.0,-0.00034140624999999536,-0.40305696107963374,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,
TRUMPUSDT,Strong Buy,65,9.186,9.2521392,8.91042,Bullish,2025-09-14T02:21:55.846366+00:00,2025-09-14T07:51:55.846366+05:30,Fail,118,,118.0,5.04%,57.807578640245545,-0.0053184771163081734,-0.017245689984262597,0.011927212867954423,9.203592185959833,9.13305,9.062507814040169,0.8753073375848446,115.67107463140012,10.0,0.0,3.0,9.17571671754675,0.023761664427699357,9.162078125,0.017250000000000654,0.18827606318845544,,-6.535688747780872,,falling,-672979.4899999999,8.0,17.0,15.0,5.0,0.0,5.0,0.8753073375848446,57.807578640245545,115.67107463140012,0.011927212867954423,0.023761664427699357,9.162078125,,-6.535688747780872,,0.0,3.0,falling,-672979.4899999999,0.017250000000000654,0.18827606318845544,5.040000000000021,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,65,50.0,58.0,0.017250000000000654,0.18827606318845544,True,58.0,65.0,1.003903821994109,0.18827606318845544,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
WIFUSDT,Buy,49,0.9747,0.98171784,0.945459,Bullish,2025-09-14T02:21:56.730560+00:00,2025-09-14T07:51:56.730560+05:30,Fail,551,,551.0,5.04%,59.931344523190724,0.0009249502475742188,-0.0012293067822591885,0.002154257029833407,0.9778568622348147,0.964345,0.9508331377651853,0.8831818227586452,120.57253760310427,10.0,3.0,0.0,0.9693568517454431,0.004173902832503766,0.971925,0.003295312500000036,0.33905008102477413,,5.161947557312339,,rising,1009552.5999999992,8.0,16.0,15.0,5.0,0.0,5.0,0.8831818227586452,59.931344523190724,120.57253760310427,0.002154257029833407,0.004173902832503766,0.971925,,5.161947557312339,,3.0,0.0,rising,1009552.5999999992,0.003295312500000036,0.33905008102477413,5.040000000000038,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,
PENGUUSDT,Buy,45,0.036285,0.03654625,0.03519645,Bullish,2025-09-14T02:21:57.613632+00:00,2025-09-14T07:51:57.613632+05:30,Fail,117,,117.0,5.04%,58.78883415553514,-2.6964208278690283e-06,-9.601827138955386e-05,9.332185056168483e-05,0.03641892520083585,0.03587015,0.035321374799164154,0.8779780858975852,118.20537033001624,10.0,0.0,3.0,0.036179348628324864,0.0001604630166574135,0.036142109374999995,0.00013526562499999867,0.3742604605517679,,-1.1777643905138109,,falling,-221408899.0,8.0,12.0,15.0,5.0,0.0,5.0,0.8779780858975852,58.78883415553514,118.20537033001624,9.332185056168483e-05,0.0001604630166574135,0.036142109374999995,,-1.1777643905138109,,0.0,3.0,falling,-221408899.0,0.00013526562499999867,0.3742604605517679,5.039999999999933,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,
1000BONKUSDT,Buy,45,0.025868,0.02605425,0.02509196,Bullish,2025-09-14T02:21:58.494832+00:00,2025-09-14T07:51:58.494832+05:30,Fail,552,,552.0,5.04%,58.63995943762131,-8.702873320342447e-06,-6.597112686783858e-05,5.726825354749613e-05,0.02595497529522626,0.025623550000000002,0.025292124704773745,0.8687859730699137,115.86008624820337,10.0,0.0,3.0,0.025827255113986144,0.00010121920314122431,0.025796140625,8.124999999999799e-05,0.3149695963482832,,-3.0890917367772874,,falling,-52573873.0,8.0,12.0,15.0,5.0,0.0,5.0,0.8687859730699137,58.63995943762131,115.86008624820337,5.726825354749613e-05,0.00010121920314122431,0.025796140625,,-3.0890917367772874,,0.0,3.0,falling,-52573873.0,8.124999999999799e-05,0.3149695963482832,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,
1000SHIBUSDT,Buy,49,0.014228,0.01433044,0.01380116,Bullish,2025-09-14T02:21:59.405477+00:00,2025-09-14T07:51:59.405477+05:30,Fail,577,,577.0,5.04%,62.885069934036906,6.762357272496744e-06,-2.4544312768497944e-05,3.130667004099469e-05,0.014252137158988652,0.014074900000000001,0.01389766284101135,0.9319071713674947,141.0626249675657,10.0,0.0,3.0,0.014154924585846036,4.8219704033556856e-05,0.014158078125,4.5281249999999315e-05,0.3198262476037815,,2.6099694749288407,,falling,-261749929.0,8.0,16.0,15.0,5.0,0.0,5.0,0.9319071713674947,62.885069934036906,141.0626249675657,3.130667004099469e-05,4.8219704033556856e-05,0.014158078125,,2.6099694749288407,,0.0,3.0,falling,-261749929.0,4.5281249999999315e-05,0.3198262476037815,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,
DOTUSDT,Buy,44,4.482,4.5142704,4.34754,Bullish,2025-09-14T02:22:00.289747+00:00,2025-09-14T07:52:00.289747+05:30,Inconclusive,600,,,5.04%,62.408394112051745,0.0014759117153833046,-0.006405715383439065,0.007881627098822369,4.485498578197271,4.44205,4.398601421802729,0.959738864395214,145.1277199621591,10.0,0.0,3.0,4.464574517192947,0.013589733784810681,4.467031250000001,0.010781249999999964,0.24135156878519626,,2.1426766219936284,,rising,77918.39999999979,8.0,16.0,15.0,0.0,0.0,5.0,0.959738864395214,62.408394112051745,145.1277199621591,0.007881627098822369,0.013589733784810681,4.467031250000001,,2.1426766219936284,,0.0,3.0,rising,77918.39999999979,0.010781249999999964,0.24135156878519626,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,
BIOUSDT,Strong Buy,69,0.16968,0.1709017,0.1645896,Bullish,2025-09-14T02:22:01.170665+00:00,2025-09-14T07:52:01.170665+05:30,Success,12,12.0,,5.04%,68.60948110483572,0.0004892157466236391,-9.009923682895745e-05,0.0005793149834525965,0.1700091412286712,0.1661655,0.1623218587713288,0.9571836691968013,161.41177310279448,10.0,3.0,0.0,0.1673373213926455,0.001151371752953784,0.1689546875,0.0006346874999999808,0.3756554549574014,,12.058907953272817,,falling,-3539984.0,8.0,16.0,15.0,10.0,0.0,5.0,0.9571836691968013,68.60948110483572,161.41177310279448,0.0005793149834525965,0.001151371752953784,0.1689546875,,12.058907953272817,,3.0,0.0,falling,-3539984.0,0.0006346874999999808,0.3756554549574014,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,69,54.0,62.0,0.0006346874999999808,0.3756554549574014,True,62.0,69.0,1.006303970835474,0.3756554549574014,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
AAVEUSDT,Buy,48,314.59,316.855048,305.1523,Bullish,2025-09-14T02:22:04.698752+00:00,2025-09-14T07:52:04.698752+05:30,Inconclusive,600,,,5.04%,60.40460069260252,0.18519790273211356,-0.12697243410987002,0.3121703368419836,315.17968640551624,312.9095,310.6393135944837,0.8701237915786563,113.95612934074609,10.0,0.0,3.0,313.66320141894994,0.6650700646447414,314.50218750000005,0.4762499999999932,0.15142978933969836,,6.285433063010163,,falling,-6574.400000000001,8.0,15.265110974750659,15.0,5.0,0.0,5.0,0.8701237915786563,60.40460069260252,113.95612934074609,0.3121703368419836,0.6650700646447414,314.50218750000005,,6.285433063010163,,0.0,3.0,falling,-6574.400000000001,0.4762499999999932,0.15142978933969836,5.039999999999953,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,
