Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence
SOMIUSDT,Buy,45,1.8082,1.82121904,1.753954,Bullish,2025-09-08T11:21:38.499113+00:00,2025-09-08T16:51:38.499113+05:30,Fail,9,,9.0,5.04%,67.68524016473317,0.05763229924494562,0.03896809683058977,0.018664202414355846,1.874441015144815,1.6618600000000001,1.4492789848551852,0.844198186983701,109.53157609821383,5.0,3.0,0.0,1.64160342613355,0.059078624849423556,1.8324765625,0.02158593750000004,,32.82830985540161,,rising,4180081.0,8.0,11.582113820120696,15.0,5.0,0.0,5.0,0.844198186983701,67.68524016473317,109.53157609821383,0.018664202414355846,0.059078624849423556,1.8324765625,,32.82830985540161,,3.0,0.0,rising,4180081.0,5.040000000000036,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.42}]}",False,not_in_gap_or_already_strong,45,Buy,45
TAUSDT,Buy,40,0.20038,0.20182274,0.1943686,Bullish,2025-09-08T11:21:42.945844+00:00,2025-09-08T16:51:42.945844+05:30,Fail,1,,1.0,5.04%,47.056731127750275,5.3107548929925974e-05,0.003316270897770474,-0.003263163348840548,0.23175284017313935,0.210499,0.18924515982686063,0.2619489015263134,-81.09077861499821,5.0,3.0,0.0,0.19654829841305402,0.011378554935302156,0.19726890625000001,-0.00521687500000001,,0.5079430764019632,,falling,-45466734.0,6.0,4.0,15.0,10.0,0.0,5.0,0.2619489015263134,47.056731127750275,-81.09077861499821,-0.003263163348840548,0.011378554935302156,0.19726890625000001,,0.5079430764019632,,3.0,0.0,falling,-45466734.0,5.04,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
AVAXUSDT,Buy,41,25.202,25.3834544,24.44594,Bullish,2025-09-08T11:21:52.774015+00:00,2025-09-08T16:51:52.774015+05:30,Success,111,111.0,,5.04%,46.99736843529068,0.020100241468242075,0.04633774779009501,-0.026237506321852934,25.392628639629525,25.2801,25.167571360370477,0.152977232031212,-106.02808335569361,5.0,3.0,0.0,25.146380645698244,0.06161948175740419,25.256812499999995,-0.022281250000006025,,9.837075979915728,,rising,237504.0,12.0,4.0,15.0,5.0,0.0,5.0,0.152977232031212,46.99736843529068,-106.02808335569361,-0.026237506321852934,0.06161948175740419,25.256812499999995,,9.837075979915728,,3.0,0.0,rising,237504.0,5.039999999999994,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41,Buy,41
PUMPUSDT,Buy,43,0.004947,0.00498262,0.00479859,Bullish,2025-09-08T11:21:53.676999+00:00,2025-09-08T16:51:53.676999+05:30,Fail,156,,156.0,5.04%,58.16606694849694,1.280141084334871e-05,1.1927324713981345e-05,8.740861293673648e-07,0.004966820709614204,0.0049048,0.004842779290385796,0.8402089420010089,134.77193749848124,5.0,3.0,0.0,0.004882008810172736,3.544137761074907e-05,0.00494184375,-1.874999999999273e-06,,9.657682169322438,,falling,-138157623.0,8.0,4.591908907583047,15.0,10.0,0.0,5.0,0.8402089420010089,58.16606694849694,134.77193749848124,8.740861293673648e-07,3.544137761074907e-05,0.00494184375,,9.657682169322438,,3.0,0.0,falling,-138157623.0,5.0400000000000595,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 15.41}]}",False,not_in_gap_or_already_strong,43,Buy,43
HYPEUSDT,Buy,47,50.82,51.185904,49.2954,Bullish,2025-09-08T11:21:54.558546+00:00,2025-09-08T16:51:54.558546+05:30,Success,103,103.0,,5.04%,55.15288043348209,0.024512347646158616,0.03638289033910176,-0.011870542692943145,50.86916237163538,50.69635,50.52353762836462,0.857757951094175,127.38853503184806,5.0,3.0,0.0,50.47078253130821,0.20459675837679905,50.66334375,-0.02443749999999767,,3.1456094111382344,,falling,-133206.38999999998,8.0,9.0,15.0,10.0,0.0,5.0,0.857757951094175,55.15288043348209,127.38853503184806,-0.011870542692943145,0.20459675837679905,50.66334375,,3.1456094111382344,,3.0,0.0,falling,-133206.38999999998,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,47,Buy,47
PENGUUSDT,Buy,40,0.032589,0.03282364,0.03161133,Bullish,2025-09-08T11:21:55.442962+00:00,2025-09-08T16:51:55.442962+05:30,Success,104,104.0,,5.04%,49.537838681155904,6.712505083478204e-05,0.00015810305752759322,-9.097800669281118e-05,0.033333209216097934,0.032774,0.03221479078390206,0.33458784773711775,-56.81293968400318,5.0,3.0,0.0,0.03227802029647092,0.00022614047995545556,0.032600515625,-0.00014939062500000239,,8.22422259186503,,falling,-227000419.0,6.0,4.0,15.0,10.0,0.0,5.0,0.33458784773711775,49.537838681155904,-56.81293968400318,-9.097800669281118e-05,0.00022614047995545556,0.032600515625,,8.22422259186503,,3.0,0.0,falling,-227000419.0,5.039999999999957,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
1000BONKUSDT,Buy,41,0.021965,0.02212315,0.02130605,Bullish,2025-09-08T11:22:04.389735+00:00,2025-09-08T16:52:04.389735+05:30,Success,31,31.0,,5.04%,45.1627582046769,-2.4623773835896062e-05,2.303173805356118e-05,-4.7655511889457244e-05,0.022434526746997936,0.0221308,0.021827073253002063,0.22705729469204905,-96.89984242488717,5.0,3.0,0.0,0.021953520518008033,0.000119611472156273,0.021904,-6.173437500000406e-05,,-4.97080680111084,,falling,-172847670.0,6.0,5.0,15.0,10.0,0.0,5.0,0.22705729469204905,45.1627582046769,-96.89984242488717,-4.7655511889457244e-05,0.000119611472156273,0.021904,,-4.97080680111084,,3.0,0.0,falling,-172847670.0,5.040000000000011,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",False,not_in_gap_or_already_strong,41,Buy,41
TRXUSDT,Buy,43,0.33354,0.33594149,0.3235338,Bullish,2025-09-08T11:22:07.098570+00:00,2025-09-08T16:52:07.098570+05:30,Inconclusive,300,,,5.04%,62.42853923552855,0.00037043133625608293,0.0003500335867917206,2.039774946436233e-05,0.3337134245582367,0.3328135,0.33191357544176325,0.9036449463183269,136.53715064758296,5.0,3.0,0.0,0.3322085478376758,0.0004542235236043894,0.33323156249999997,8.87499999999708e-05,,19.451128754320596,,rising,11142073.0,8.0,10.07776449634315,15.0,5.0,0.0,5.0,0.9036449463183269,62.42853923552855,136.53715064758296,2.039774946436233e-05,0.0004542235236043894,0.33323156249999997,,19.451128754320596,,3.0,0.0,rising,11142073.0,5.040000000000015,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.92}]}",False,not_in_gap_or_already_strong,43,Buy,43
BTRUSDT,Sell,40,0.07274,0.07221627,0.0749222,Bullish,2025-09-08T11:22:09.767144+00:00,2025-09-08T16:52:09.767144+05:30,Success,1,1.0,,5.04%,32.31254056106333,-0.0015225085202075633,-5.23141049615532e-05,-0.00147019441524601,0.08972154187022105,0.0805145,0.07130745812977896,0.07779598976596434,-146.8219947215357,5.0,0.0,3.0,0.07833489761044217,0.0031763526555081776,0.07667625,-0.002567500000000014,,-16.271472172924035,,falling,-131921379.0,8.0,15.108548008583488,7.0,5.0,0.0,5.0,0.07779598976596434,32.31254056106333,-146.8219947215357,-0.00147019441524601,0.0031763526555081776,0.07667625,,-16.271472172924035,,0.0,3.0,falling,-131921379.0,5.040000000000011,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,40,Sell,40
ARBUSDT,Buy,40,0.5001,0.50370072,0.485097,Bullish,2025-09-08T11:22:14.250553+00:00,2025-09-08T16:52:14.250553+05:30,Success,105,105.0,,5.04%,45.98358714758032,0.0003662571869867959,0.0010789540687890387,-0.0007126968818022428,0.5066383171675136,0.502225,0.49781168283248645,0.25925138401085673,-66.89227298364595,5.0,3.0,0.0,0.4996847095134798,0.0017138918174416458,0.5018828125,-0.0011999999999999789,,6.299156283093072,,falling,-4424598.199999999,6.0,4.0,15.0,10.0,0.0,5.0,0.25925138401085673,45.98358714758032,-66.89227298364595,-0.0007126968818022428,0.0017138918174416458,0.5018828125,,6.299156283093072,,3.0,0.0,falling,-4424598.199999999,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40,Buy,40
