UTC_Time,Coin,Signal,Confidence,Estimated_Profit(%),Deserving_Strong,RSI,%B,MACD_Hist,Regime,Num_Conf,Vol_Profile_OK,Overshoot_OK,Min_Profit_OK,Price,TP,SL,Outcome,Duration(min),Did_TP_Hit_Later
2025-08-25 13:19:25,ETHUSDT,Neutral,25,5.0,False,61.715698614329526,,1.2752085654075547,-10.0,,False,False,True,4629.56,4596.491714,4662.628286,Inconclusive,,N/A
2025-08-25 13:19:25,BTCUSDT,Neutral,23,5.0,False,49.203436231274736,,0.5129588406792962,-10.0,,False,False,True,111333.2,110537.962857,112128.437143,Inconclusive,,N/A
2025-08-25 13:19:25,SOLUSDT,Neutral,21,5.0,False,46.935060306374865,,-0.02005483657502964,-10.0,,False,False,True,197.03,195.622643,198.437357,Inconclusive,,N/A
2025-08-25 13:19:25,XRPUSDT,Neutral,11,5.0,False,55.84846501874903,,-4.890247319580196e-05,-10.0,,False,False,True,2.9547,2.933595,2.975805,Inconclusive,,N/A
2025-08-25 13:19:25,DOGEUSDT,Neutral,30,5.0,False,46.46723238164181,,3.972500162583044e-06,-10.0,,True,False,True,0.21913,0.217565,0.220695,Inconclusive,,N/A
2025-08-25 13:19:25,ADAUSDT,Sell,47,5.0,False,44.205589515012655,,-0.00023389898882864566,-10.0,1.0,True,False,True,0.8628,0.856637,0.868963,Success,25.0,N/A
2025-08-25 13:19:25,BIOUSDT,Neutral,19,5.0,False,56.385952832489764,,0.0009195605493156564,-10.0,,True,False,True,0.232,0.230343,0.233657,Inconclusive,,N/A
2025-08-25 13:19:25,LINKUSDT,Sell,47,5.0,False,35.40640093881156,,-0.007901176090777645,-10.0,1.0,True,False,True,24.301,24.127421,24.474579,Fail,3.0,No
2025-08-25 13:19:25,1000PEPEUSDT,Sell,43,5.0,False,44.68141574213346,,1.6543159719482996e-07,-10.0,1.0,False,False,True,0.010188,0.010116,0.010261,Fail,5.0,Yes
2025-08-25 13:19:25,SUIUSDT,Neutral,23,5.0,False,47.73046983729799,,0.0005771925290604238,-10.0,,False,False,True,3.4658,3.441044,3.490556,Inconclusive,,N/A
2025-08-25 13:19:25,ENAUSDT,Neutral,23,5.0,False,51.989995797425514,,0.00018838289890203957,-10.0,,False,False,True,0.6435,0.638904,0.648096,Inconclusive,,N/A
2025-08-25 13:19:25,BNBUSDT,Neutral,13,5.0,False,56.251527111431045,,0.25461764765989203,-10.0,,False,False,True,860.1,853.956429,866.243571,Inconclusive,,N/A
2025-08-25 13:19:25,PROMPTUSDT,Sell,53,5.0,False,64.57962172960482,,0.0014375415822344478,-10.0,1.0,False,True,True,0.3467,0.344224,0.349176,Success,0.0,N/A
2025-08-25 13:19:25,AVAXUSDT,Neutral,28,5.0,False,46.90108749577013,,-0.0038519719221303123,-10.0,,True,False,True,24.185,24.01225,24.35775,Inconclusive,,N/A
2025-08-25 13:19:25,WLFIUSDT,Neutral,30,5.0,False,48.738445088956446,,0.0003091380028928082,-10.0,,True,False,True,0.2115,0.209989,0.213011,Inconclusive,,N/A
2025-08-25 13:19:25,ONTUSDT,Neutral,30,5.0,False,45.31918627720779,,7.6036507043004685e-06,-10.0,,True,False,True,0.2063,0.204826,0.207774,Inconclusive,,N/A
2025-08-25 13:19:25,FARTCOINUSDT,Sell,47,5.0,False,43.85748897814667,,-0.0004700170387725634,-10.0,1.0,True,False,True,0.8832,0.876891,0.889509,Fail,5.0,Yes
2025-08-25 13:19:25,LTCUSDT,Neutral,30,5.0,False,48.913277149014,,0.0183818260670445,-10.0,,True,False,True,111.52,110.723429,112.316571,Inconclusive,,N/A
2025-08-25 13:19:25,MEMEUSDT,Neutral,30,5.0,False,53.293464859237744,,9.302655787867864e-06,-10.0,,True,False,True,0.003633,0.003607,0.003659,Inconclusive,,N/A
2025-08-25 13:19:25,HYPEUSDT,Neutral,11,5.0,False,48.44370150659885,,-0.035965346359016465,-10.0,,False,False,True,45.513,45.187907,45.838093,Inconclusive,,N/A
2025-08-25 13:19:25,ARBUSDT,Sell,47,5.0,False,41.727425369515785,,-0.0003430368694848246,-10.0,1.0,True,False,True,0.5432,0.53932,0.54708,Fail,5.0,Yes
2025-08-25 13:19:25,QTUMUSDT,Neutral,17,5.0,False,51.478777122814506,,-0.006208457572131957,-10.0,,True,False,True,3.134,3.111614,3.156386,Inconclusive,,N/A
2025-08-25 13:19:25,WIFUSDT,Sell,47,5.0,False,40.57307488087581,,-0.00037374436402671206,-10.0,1.0,True,False,True,0.8177,0.811859,0.823541,Fail,5.0,Yes
2025-08-25 13:19:25,AAVEUSDT,Sell,47,5.0,False,36.91283516720855,,-0.12737120763049664,-10.0,1.0,True,False,True,325.89,323.562214,328.217786,Fail,55.0,Yes
2025-08-25 13:19:25,PENGUUSDT,Sell,41,5.0,False,42.141703631721214,,-7.810108165845724e-06,-10.0,1.0,False,False,True,0.031539,0.031314,0.031764,Fail,6.0,Yes
2025-08-25 13:19:25,DOTUSDT,Sell,47,5.0,False,45.29617980192029,,-0.000768844839330128,-10.0,1.0,True,False,True,3.881,3.853279,3.908721,Fail,6.0,Yes
2025-08-25 13:19:25,TRUMPUSDT,Sell,47,5.0,False,42.90010292518908,,-0.003020555032997473,-10.0,1.0,True,False,True,8.366,8.306243,8.425757,Fail,43.0,No
2025-08-25 13:19:25,UNIUSDT,Sell,47,5.0,False,42.3838161465282,,-0.004939775214491287,-10.0,1.0,True,False,True,10.207,10.134093,10.279907,Success,25.0,N/A
2025-08-25 13:19:25,1000BONKUSDT,Sell,41,5.0,False,43.71321077235768,,-2.545005763642771e-06,-10.0,1.0,False,False,True,0.021027,0.020877,0.021177,Fail,5.0,Yes
2025-08-25 13:19:25,ETCUSDT,Sell,47,5.0,False,35.94074820187177,,-0.010977709480352659,-10.0,1.0,True,False,True,21.846,21.689957,22.002043,Fail,5.0,Yes
2025-08-25 13:19:25,XNYUSDT,Neutral,23,5.0,False,38.74422621004846,,3.0493398029495954e-05,-10.0,,False,False,True,0.006459,0.006413,0.006505,Inconclusive,,N/A
2025-08-25 13:19:25,PUMPUSDT,Neutral,25,5.0,False,60.50915224863409,,1.7858737345593102e-06,-10.0,,False,False,True,0.002821,0.002801,0.002841,Inconclusive,,N/A
2025-08-25 13:19:25,FILUSDT,Sell,47,5.0,False,39.883843421558645,,-0.0009259603943408002,-10.0,1.0,True,False,True,2.285,2.268679,2.301321,Fail,6.0,Yes
2025-08-25 13:19:25,NEOUSDT,Sell,47,5.0,False,41.57185065589464,,-0.014060010426567182,-10.0,1.0,True,False,True,7.834,7.778043,7.889957,Fail,2.0,Yes
2025-08-25 13:19:25,WLDUSDT,Sell,47,5.0,False,40.8146087308949,,-0.00026117607007908095,-10.0,1.0,True,False,True,0.9126,0.906081,0.919119,Fail,5.0,No
2025-08-25 13:19:25,TRXUSDT,Neutral,32,5.0,False,60.109051829133264,,9.990521366449849e-05,-10.0,,True,False,True,0.35365,0.351124,0.356176,Inconclusive,,N/A
2025-08-25 13:19:25,1000SHIBUSDT,Neutral,30,5.0,False,50.72234558263861,,1.2863368602520789e-06,-10.0,,True,False,True,0.012403,0.012314,0.012492,Inconclusive,,N/A
2025-08-25 13:19:25,CRVUSDT,Neutral,30,5.0,False,46.897293223612614,,0.00017395491091973388,-10.0,,True,False,True,0.829,0.823079,0.834921,Inconclusive,,N/A
2025-08-25 13:19:25,HBARUSDT,Neutral,30,5.0,False,47.28593538767115,,1.79432599089288e-05,-10.0,,True,False,True,0.23671,0.235019,0.238401,Inconclusive,,N/A
2025-08-25 13:19:25,BIDUSDT,Neutral,13,5.0,False,59.59780991733195,,0.00014339913095406722,-10.0,,False,False,True,0.10353,0.10279,0.10427,Inconclusive,,N/A
2025-08-25 13:19:25,NEARUSDT,Sell,41,5.0,False,43.894200735492696,,-0.00038211510389975494,-10.0,1.0,False,False,True,2.5,2.482143,2.517857,Success,26.0,N/A
2025-08-25 13:19:25,LDOUSDT,Neutral,28,5.0,False,44.637061812984406,,-0.0010029594031687786,-10.0,,True,False,True,1.3468,1.33718,1.35642,Inconclusive,,N/A
2025-08-25 13:19:25,OPUSDT,Sell,41,5.0,False,39.73954511244657,,-0.00023662800551074508,-10.0,1.0,False,False,True,0.7248,0.719623,0.729977,Fail,5.0,Yes
2025-08-25 13:19:25,BCHUSDT,Neutral,13,5.0,False,55.20678680210969,,0.07039811266698237,-10.0,,False,False,True,564.94,560.904714,568.975286,Inconclusive,,N/A
2025-08-25 13:19:25,ONDOUSDT,Sell,47,5.0,False,42.46311082401688,,-0.00032891190861624733,-10.0,1.0,True,False,True,0.9219,0.915315,0.928485,Fail,5.0,No
2025-08-25 13:19:25,SPKUSDT,Neutral,23,5.0,False,64.48330985099119,,-0.0002608591998430245,-10.0,,False,False,True,0.08242,0.081831,0.083009,Inconclusive,,N/A
2025-08-25 13:19:25,ETHFIUSDT,Sell,47,5.0,False,41.075181237585525,,-0.0010634685538753173,-10.0,1.0,True,False,True,1.1689,1.160551,1.177249,Fail,6.0,Yes
2025-08-25 13:19:25,XPLUSDT,Strong Sell,79,5.0,True,74.70256013971796,,0.0031752171578632634,-10.0,2.0,True,True,True,0.5628,0.55878,0.56682,Fail,1.0,Yes
2025-08-25 13:19:25,XLMUSDT,Neutral,21,5.0,False,48.797419376632696,,-0.0001340965490596839,-10.0,,False,False,True,0.39296,0.390153,0.395767,Inconclusive,,N/A
2025-08-25 13:19:25,TIAUSDT,Sell,47,5.0,False,41.68090460050241,,-0.0010011808346304864,-10.0,1.0,True,False,True,1.6963,1.684184,1.708416,Fail,29.0,Yes
2025-08-25 13:19:25,BOMEUSDT,Sell,47,5.0,False,37.7765219194706,,-1.5510481362833429e-06,-10.0,1.0,True,False,True,0.002148,0.002133,0.002163,Fail,4.0,Yes
2025-08-25 13:19:25,APTUSDT,Sell,47,5.0,False,43.00678992903127,,-5.7850600554290674e-05,-10.0,1.0,True,False,True,4.3852,4.353877,4.416523,Fail,5.0,No
