UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-24 05:21:26,LINKUSDT,Sell,43,,Success,60,False,5.6,25.811,25.6045,26.0175,5,25,,False,True,True,43.117570755229075,-117.02473958334367,0.18222347350339282,22.069187757430747,-0.0033553715564621465,Neutral,-1.0,1,False
2025-08-24 05:21:26,AVAXUSDT,Sell,43,,Success,60,False,5.6,25.745,25.539,25.951,20,25,,False,True,True,32.85535671709897,-173.9083581188825,0.02086013276741422,22.435055773485466,-0.01005160526118002,Neutral,-1.0,1,False
2025-08-24 05:21:26,PROMPTUSDT,Sell,41,,Success,1,False,14.0,0.3513,0.3443,0.3583,25,35,,False,False,True,70.09324889226525,177.77947019026965,0.9983848488043704,32.73991843610364,0.001624662500290943,Neutral,-1.0,1,True
2025-08-24 05:21:26,ARBUSDT,Sell,45,,Success,28,False,5.6,0.5905,0.5858,0.5952,15,30,,False,True,True,35.90233116796499,-123.72138334145731,0.17657661188656337,30.503003306856947,0.00025059387383494745,Neutral,-1.0,1,False
2025-08-24 05:21:26,PENGUUSDT,Sell,43,,Success,55,False,5.6,0.0357,0.0354,0.036,5,25,,False,True,True,40.81650719204701,-169.57766778554182,0.044662737302332965,17.276286255746058,-1.2668628233255146e-05,Neutral,-1.0,1,False
2025-08-24 05:21:26,FARTCOINUSDT,Sell,43,,Success,45,False,5.6,0.9471,0.9395,0.9547,5,25,,False,True,True,43.719689124918546,-116.75511751327318,0.07057092579024309,9.385543902324478,-0.0001911935890076309,Neutral,-1.0,1,False
2025-08-24 05:21:26,PUMPUSDT,Sell,43,,Fail,1,True,6.15,0.003,0.003,0.003,20,25,,False,True,True,35.92378578912481,-162.50358886017986,0.036039626963371325,32.139730796890426,-9.312922129563307e-07,Neutral,-1.0,1,False
2025-08-24 05:21:26,1000BONKUSDT,Sell,43,,Success,30,False,5.6,0.023,0.0228,0.0232,5,25,,False,True,True,43.34911388333232,-117.29117876658356,0.07331162538537939,9.451447385290109,-4.534771574100573e-06,Neutral,-1.0,1,False
2025-08-24 05:21:26,API3USDT,Sell,43,,Success,63,False,5.6,1.4192,1.4078,1.4306,20,25,,False,True,True,38.315015405872494,-123.21881283328797,0.1302421839173177,27.106526024197862,-0.0002465504858960841,Neutral,-1.0,1,False
2025-08-24 05:21:26,DOGSUSDT,Sell,43,,Success,1,False,6.86,0.0002,0.0002,0.0002,20,25,,False,True,True,37.189455191577665,-117.50000000000068,0.1614932624711727,15.810647051321094,-1.9618724086557657e-07,Neutral,-1.0,1,False
2025-08-24 05:21:26,PENDLEUSDT,Sell,43,,Success,52,False,5.6,5.9894,5.9415,6.0373,20,25,,False,True,True,33.35380383557647,-135.0405038639269,0.1321698394035813,33.55371024226493,-0.0007620990208287715,Neutral,-1.0,1,False
2025-08-24 05:21:26,BANDUSDT,Buy,41,,Fail,65,False,6.23,1.0808,1.0904,1.0712,35,10,,False,False,True,27.887283902315716,-90.45248368182365,0.21735072229830532,37.699674423307066,-0.0007810350005917517,Neutral,-1.0,1,True
2025-08-24 05:21:26,MYXUSDT,Buy,41,,Success,12,False,7.63,1.0497,1.0611,1.0383,35,25,,False,False,True,26.289550538087425,-134.86920098000607,0.07192219588195188,38.82301057714487,-0.0017841696711356726,Neutral,-1.0,1,True
2025-08-24 05:21:26,UMAUSDT,Buy,41,,Fail,57,False,5.6,1.581,1.5936,1.5684,35,25,,False,False,True,26.756839580947258,-104.76190476190631,0.16446815893710592,39.07249973429228,-0.00043738620506152213,Neutral,-1.0,1,True
2025-08-24 05:21:26,WCTUSDT,Sell,45,,Fail,5,True,5.6,0.3475,0.3447,0.3503,15,30,,False,True,True,36.03432906240266,-117.54385964912952,0.10493359904631375,28.24324546788919,3.270568250736492e-05,Neutral,-1.0,1,False
2025-08-24 05:21:26,1000SHIBUSDT,Sell,43,,Success,30,False,5.6,0.0132,0.0131,0.0133,20,25,,False,True,True,37.59389106310683,-103.33731062659295,0.145909314767397,25.54334498970857,-2.816449774592511e-07,Neutral,-1.0,1,False
2025-08-24 05:21:26,WLDUSDT,Sell,43,,Success,29,False,5.6,0.988,0.9801,0.9959,20,25,,False,True,True,32.60926901523899,-103.01344459897848,0.14310010733296366,33.35012226867156,-8.326179708067257e-05,Neutral,-1.0,1,False
2025-08-24 05:21:26,NEARUSDT,Sell,45,,Success,56,False,5.6,2.673,2.6516,2.6944,0,30,,False,True,True,43.13071762608481,-102.37570413910814,0.16323689107318587,21.79760123298573,0.00010033098489595303,Neutral,-1.0,1,False
