Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
ETHUSDT,Buy,45,4415.4,4447.19088,4282.938,Bullish,2025-09-11T04:43:10.610948+00:00,2025-09-11T10:13:10.610948+05:30,Success,145,145.0,,5.04%,67.39964375044855,10.427217508507965,9.567755659724627,0.8594618487833383,4421.952683326585,4396.682,4371.411316673414,0.8703500961588138,113.46324038167441,10.0,3.0,0.0,4382.1151192660045,8.149155185786851,4413.7592187499995,1.3139062499994907,0.02976841700874648,,32.505520387526204,,rising,79856.408,8.0,11.531192976515694,15.0,5.0,0.0,5.0,0.8703500961588138,67.39964375044855,113.46324038167441,0.8594618487833383,8.149155185786851,4413.7592187499995,,32.505520387526204,,3.0,0.0,rising,79856.408,1.3139062499994907,0.02976841700874648,5.039999999999931,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.47}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,
MYXUSDT,Buy,41,17.81,17.938232,17.2757,Bullish,2025-09-11T04:43:14.106363+00:00,2025-09-11T10:13:14.106363+05:30,Fail,19,,19.0,5.04%,48.55173441073264,-0.05374046481318473,0.029595573150477106,-0.08333603796366183,18.716024295127987,18.0333,17.350575704872014,0.3364640004805006,-53.18089252887926,10.0,3.0,0.0,17.674818215716808,0.3218432515533616,17.466015624999997,-0.11981250000000188,-0.6859749960861603,,-4.792259636241314,,falling,-876894.0,6.0,5.0,15.0,10.0,0.0,5.0,0.3364640004805006,48.55173441073264,-53.18089252887926,-0.08333603796366183,0.3218432515533616,17.466015624999997,,-4.792259636241314,,3.0,0.0,falling,-876894.0,-0.11981250000000188,-0.6859749960861603,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 15.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,
XRPUSDT,Buy,43,3.0129,3.03459288,2.922513,Bullish,2025-09-11T04:43:17.559228+00:00,2025-09-11T10:13:17.559228+05:30,Success,467,467.0,,5.04%,68.4536250850483,0.0038544285266697287,0.003603195660617814,0.00025123286605191475,3.014772383547816,3.0027800000000004,2.990787616452185,0.9219344703098288,145.379196021558,10.0,3.0,0.0,2.9967070498997996,0.004411884999584456,3.00565,-0.0008359375000002167,-0.02781220368307077,,26.27904552659639,,rising,14110637.6,8.0,10.366669526928709,15.0,5.0,0.0,5.0,0.9219344703098288,68.4536250850483,145.379196021558,0.00025123286605191475,0.004411884999584456,3.00565,,26.27904552659639,,3.0,0.0,rising,14110637.6,-0.0008359375000002167,-0.02781220368307077,5.039999999999954,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.63}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,
SUIUSDT,Buy,41,3.6368,3.66298496,3.527696,Bullish,2025-09-11T04:43:27.121949+00:00,2025-09-11T10:13:27.121949+05:30,Success,467,467.0,,5.04%,64.83639722417149,0.006566369197428923,0.005469125896428788,0.0010972433010001349,3.645895178435143,3.6199199999999996,3.593944821564856,0.8249255831321348,93.1291978653068,10.0,3.0,0.0,3.615033637063525,0.008072126208900555,3.6364328125,-0.0015671875000000668,-0.043096836400028135,,22.832559596946556,,rising,2298271.9,4.0,12.262317578108082,15.0,5.0,0.0,5.0,0.8249255831321348,64.83639722417149,93.1291978653068,0.0010972433010001349,0.008072126208900555,3.6364328125,,22.832559596946556,,3.0,0.0,rising,2298271.9,-0.0015671875000000668,-0.043096836400028135,5.040000000000028,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.74}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,
LTCUSDT,Buy,42,116.58,117.419376,113.0826,Bullish,2025-09-11T04:43:32.310297+00:00,2025-09-11T10:13:32.310297+05:30,Success,181,181.0,,5.04%,56.4325530198694,0.050618588117316676,0.008881977173587121,0.04173661094372955,116.74106734525019,116.3365,115.93193265474982,0.8009387718247701,104.14827890556072,10.0,3.0,0.0,116.39541406075416,0.20393513314477194,116.54640624999999,-0.016875000000013074,-0.014479210936641878,,6.211557151695372,,rising,39169.87300000001,8.0,8.911751335844745,15.0,5.0,0.0,5.0,0.8009387718247701,56.4325530198694,104.14827890556072,0.04173661094372955,0.20393513314477194,116.54640624999999,,6.211557151695372,,3.0,0.0,rising,39169.87300000001,-0.016875000000013074,-0.014479210936641878,5.040000000000009,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.09}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
HIFIUSDT,Buy,40,0.08428,0.08488682,0.0817516,Bullish,2025-09-11T04:43:34.058043+00:00,2025-09-11T10:13:34.058043+05:30,Success,3,3.0,,5.04%,50.21142183399252,0.0004953932488485357,0.0011091859023572791,-0.0006137926535087434,0.09537795223593139,0.086755,0.07813204776406861,0.3564876661564464,-59.823979128481874,10.0,3.0,0.0,0.08236479646745322,0.003011824227337091,0.0831984375,-0.00017296875000000211,-0.20789903656544284,,3.904310669078262,,falling,-16154849.0,6.0,4.0,15.0,10.0,0.0,5.0,0.3564876661564464,50.21142183399252,-59.823979128481874,-0.0006137926535087434,0.003011824227337091,0.0831984375,,3.904310669078262,,3.0,0.0,falling,-16154849.0,-0.00017296875000000211,-0.20789903656544284,5.039999999999968,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,
BCHUSDT,Buy,44,596.82,601.117104,578.9154,Bullish,2025-09-11T04:43:41.004246+00:00,2025-09-11T10:13:41.004246+05:30,Success,147,147.0,,5.04%,82.85577834489092,4.80041677852887,3.083937308442569,1.716479470086301,599.8184780687088,584.701,569.5835219312912,0.9008274377815956,146.88722718172284,10.0,0.0,3.0,582.8615447649217,2.7463269377769985,594.83828125,2.3343750000000227,0.39243859609952136,,69.68600246956058,,rising,72446.712,8.0,16.0,15.0,0.0,0.0,5.0,0.9008274377815956,82.85577834489092,146.88722718172284,1.716479470086301,2.7463269377769985,594.83828125,,69.68600246956058,,0.0,3.0,rising,72446.712,2.3343750000000227,0.39243859609952136,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,
PTBUSDT,Strong Buy,65,0.04523,0.04555566,0.0438731,Bullish,2025-09-11T04:43:43.612972+00:00,2025-09-11T10:13:43.612972+05:30,Success,3,3.0,,5.04%,74.06811733697586,0.0005871033962162944,0.0003255073485118939,0.00026159604770440055,0.044614689575798824,0.042818999999999996,0.04102331042420117,1.171329842444357,248.54806984180206,10.0,3.0,0.0,0.0424942743876032,0.0007402674781165211,0.04359796875000001,0.0004109375000000068,0.9425611141574266,,25.149444546468203,,rising,64717587.0,8.0,17.481130578476368,15.0,5.0,0.0,5.0,1.171329842444357,74.06811733697586,248.54806984180206,0.00026159604770440055,0.0007402674781165211,0.04359796875000001,,25.149444546468203,,3.0,0.0,rising,64717587.0,0.0004109375000000068,0.9425611141574266,5.040000000000009,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,65,50.0,58.0,0.0004109375000000068,0.9425611141574266,True,58.0,65.0,0.7067608815396974,0.9425611141574266,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
NMRUSDT,Buy,49,19.174,19.3120528,18.59878,Bullish,2025-09-11T04:43:47.063876+00:00,2025-09-11T10:13:47.063876+05:30,Success,3,3.0,,5.04%,77.98617907261652,0.877513418605556,0.5881128675891601,0.28940055101639584,19.831937201250533,17.055300000000003,14.278662798749473,0.8815226560830104,126.31400939688119,10.0,3.0,0.0,16.666784003958657,0.4643289078912833,19.185312500000002,0.45800000000000196,2.38724284527553,,68.374578948675,,rising,1403125.4999999998,8.0,16.0,15.0,5.0,0.0,5.0,0.8815226560830104,77.98617907261652,126.31400939688119,0.28940055101639584,0.4643289078912833,19.185312500000002,,68.374578948675,,3.0,0.0,rising,1403125.4999999998,0.45800000000000196,2.38724284527553,5.04000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,
UNIUSDT,Buy,47,9.916,9.9873952,9.61852,Bullish,2025-09-11T04:43:49.745407+00:00,2025-09-11T10:13:49.745407+05:30,Inconclusive,600,,,5.04%,67.11774303270397,0.023205023754496068,0.023247566305045247,-4.254255054917874e-05,9.924773081545332,9.8718,9.818826918454668,0.9171930224804427,137.2397841171857,10.0,3.0,0.0,9.829002884442259,0.025619786684410745,9.893796875,-0.002765625000000327,-0.027953120879089476,,27.512100380030592,,falling,-22112.0,8.0,9.0,15.0,10.0,0.0,5.0,0.9171930224804427,67.11774303270397,137.2397841171857,-4.254255054917874e-05,0.025619786684410745,9.893796875,,27.512100380030592,,3.0,0.0,falling,-22112.0,-0.002765625000000327,-0.027953120879089476,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,,,
