Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,would_be_strong_if,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__estimated_profit_margin_pct
ETHUSDT,Buy,40,4292.96,4323.869312,4258.61632,Bullish,2025-09-07T04:13:11.178181+00:00,2025-09-07T09:43:11.178181+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Inconclusive,275,,,5.04%,48.09682982488853,-0.7831381708452236,4301.83894771204,4296.1555,4290.47205228796,0.218876625430168,-61.27085552004997,5.0,3.0,0.0,4290.684884642498,4.125692423740399,4294.68953125,,5.591256288119696,,falling,-2.2299999999995634,0.218876625430168,48.09682982488853,-61.27085552004997,-0.7831381708452236,4.125692423740399,4294.68953125,,5.591256288119696,,3.0,0.0,falling,5.039999999999963
BTCUSDT,Buy,46,110462.7,111258.03144,109578.9984,Bullish,2025-09-07T04:13:12.097583+00:00,2025-09-07T09:43:12.097583+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,254,254.0,,5.04%,41.96976942032935,-22.446742731589538,110692.86027581188,110568.33499999999,110443.8097241881,0.07584916270504494,-116.98544258586222,5.0,3.0,0.0,110454.86715272121,49.68289503955465,110586.81562499999,,12.555062836237038,,falling,-0.5,0.07584916270504494,41.96976942032935,-116.98544258586222,-22.446742731589538,49.68289503955465,110586.81562499999,,12.555062836237038,,3.0,0.0,falling,5.039999999999965
DOGEUSDT,Buy,41,0.21626,0.21781707,0.21452992,Bullish,2025-09-07T04:13:19.300083+00:00,2025-09-07T09:43:19.300083+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 20.0}]}",Success,249,249.0,,5.04%,38.549120023529014,-8.74924099581958e-05,0.21746744124383693,0.216798,0.21612855875616305,0.09817235272478657,-114.04751637610525,5.0,3.0,0.0,0.21649768737959776,0.0002623286800552675,0.21632734375,,-9.41942304355869,,falling,-0.0007199999999999984,0.09817235272478657,38.549120023529014,-114.04751637610525,-8.74924099581958e-05,0.0002623286800552675,0.21632734375,,-9.41942304355869,,3.0,0.0,falling,5.039999999999976
XRPUSDT,Buy,54,2.8188,2.83909536,2.7962496,Bullish,2025-09-07T04:13:20.182730+00:00,2025-09-07T09:43:20.182730+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Inconclusive,275,,,5.04%,44.359903571097306,-0.0005439253979793793,2.823866374120511,2.8214449999999998,2.8190236258794887,-0.04617747369034598,-149.35707220574469,5.0,3.0,0.0,2.817743837253425,0.0018358947411552396,2.8222140625,,10.438238852116594,,falling,-0.0009000000000001229,-0.04617747369034598,44.359903571097306,-149.35707220574469,-0.0005439253979793793,0.0018358947411552396,2.8222140625,,10.438238852116594,,3.0,0.0,falling,5.039999999999996
PYTHUSDT,Buy,40,0.16913,0.17065249,0.16760751,Bullish,2025-09-07T04:13:27.278906+00:00,2025-09-07T09:43:27.278906+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Fail,10,,10.0,6.30%,50.676053813696576,-0.00018293153714981134,0.171280061780488,0.1697435,0.168206938219512,0.30036598339536125,-69.13841611187028,5.0,3.0,0.0,0.16874080539256464,0.0008458272522784297,0.16925125000000002,,7.529962579854599,,falling,-0.0022000000000000075,0.30036598339536125,50.676053813696576,-69.13841611187028,-0.00018293153714981134,0.0008458272522784297,0.16925125000000002,,7.529962579854599,,3.0,0.0,falling,6.301320510085902
SUIUSDT,Buy,46,3.3634,3.38761648,3.3364928,Bullish,2025-09-07T04:13:29.923596+00:00,2025-09-07T09:43:29.923596+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,234,234.0,,5.04%,42.73293566060242,-0.0020217678465729795,3.3817280999703394,3.37234,3.3629519000296604,0.023865317356828317,-147.23511214231164,5.0,3.0,0.0,3.362259089215213,0.004591660753124306,3.3684234375,,4.93288189283122,,falling,-0.007400000000000073,0.023865317356828317,42.73293566060242,-147.23511214231164,-0.0020217678465729795,0.004591660753124306,3.3684234375,,4.93288189283122,,3.0,0.0,falling,5.040000000000043
REDUSDT,Buy,44,0.6627,0.67120352,0.65419648,Bullish,2025-09-07T04:13:34.406912+00:00,2025-09-07T09:43:34.406912+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.18}]}",Success,36,36.0,,8.98%,56.481384404172076,0.0003578217589981455,0.6625281811977806,0.658225,0.6539218188022193,1.0199641607362488,127.56189539268364,5.0,3.0,0.0,0.6579922737816206,0.004724180456383002,0.6593156250000001,,0.5756447139690053,,rising,0.006699999999999928,1.0199641607362488,56.481384404172076,127.56189539268364,0.0003578217589981455,0.004724180456383002,0.6593156250000001,,0.5756447139690053,,3.0,0.0,rising,8.982144824268284
HYPEUSDT,Buy,41,46.824,47.1611328,46.449408,Bullish,2025-09-07T04:13:36.171475+00:00,2025-09-07T09:43:36.171475+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,244,244.0,,5.04%,47.1496904648622,-0.02946601089285939,47.047452385039875,46.919349999999994,46.79124761496011,0.12783674960340605,-136.21335684373204,5.0,0.0,3.0,46.734248616748026,0.08926838316270379,46.90103125,,8.209588850885192,,falling,-0.07000000000000028,0.12783674960340605,47.1496904648622,-136.21335684373204,-0.02946601089285939,0.08926838316270379,46.90103125,,8.209588850885192,,0.0,3.0,falling,5.039999999999987
LTCUSDT,Buy,41,112.65,113.46108,111.7488,Bullish,2025-09-07T04:13:39.729257+00:00,2025-09-07T09:43:39.729257+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Success,104,104.0,,5.04%,43.63158402218763,-0.039094140606074274,113.06892321197043,112.85100000000003,112.63307678802963,0.038828383212059635,-98.52032215772967,5.0,3.0,0.0,112.62117754986572,0.11970396063141317,112.760625,,9.097737170336497,,rising,0.0,0.038828383212059635,43.63158402218763,-98.52032215772967,-0.039094140606074274,0.11970396063141317,112.760625,,9.097737170336497,,3.0,0.0,rising,5.040000000000025
AAVEUSDT,Buy,40,301.68,303.852096,299.26656,Bullish,2025-09-07T04:13:44.138237+00:00,2025-09-07T09:43:44.138237+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.69}]}",Inconclusive,275,,,5.04%,63.18275624495087,0.06374106419705211,302.025873823823,300.839,299.652126176177,0.8542920835894232,131.07384944702957,5.0,3.0,0.0,300.3590721631772,0.4615622916453691,301.27984375,,19.50259010460482,,rising,1.3100000000000023,0.8542920835894232,63.18275624495087,131.07384944702957,0.06374106419705211,0.4615622916453691,301.27984375,,19.50259010460482,,3.0,0.0,rising,5.040000000000024
