Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
ONDOUSDT,Buy,45,1.0167,1.02402024,0.986199,Bullish,2025-09-10T21:18:38.649471+00:00,2025-09-11T02:48:38.649471+05:30,Success,42,42.0,,5.04%,59.29497031743954,0.0007758026318485101,-0.00014165854006090164,0.0009174611719094117,1.0198258896885695,1.01138,1.0029341103114304,0.8149460978160751,107.73551187132584,10.0,3.0,0.0,1.0145756322891424,0.0026694507867791,1.015740625,7.968749999998082e-05,0.007845260693396094,,7.123883469926989,,rising,5038970.000000001,8.0,12.248538701248581,15.0,5.0,0.0,5.0,0.8149460978160751,59.29497031743954,107.73551187132584,0.0009174611719094117,0.0026694507867791,1.015740625,,7.123883469926989,,3.0,0.0,rising,5038970.000000001,7.968749999998082e-05,0.007845260693396094,5.040000000000062,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.75}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,
LTCUSDT,Sell,40,115.78,114.946384,119.2534,Bullish,2025-09-10T21:18:39.597901+00:00,2025-09-11T02:48:39.597901+05:30,Inconclusive,600,,,5.04%,60.139163795410944,-0.006005128767910151,-0.07629911721339624,0.0702939884454861,115.77437595834935,115.37750000000001,114.98062404165067,1.007085389694603,164.50742240216667,10.0,0.0,3.0,115.46974432114946,0.2441747875427992,115.27812499999999,0.02796874999999943,0.024261975114532295,,-1.1691973527203348,,rising,54804.534999999996,26.0,4.0,0.0,5.0,0.0,5.0,1.007085389694603,60.139163795410944,164.50742240216667,0.0702939884454861,0.2441747875427992,115.27812499999999,,-1.1691973527203348,,0.0,3.0,rising,54804.534999999996,0.02796874999999943,0.024261975114532295,5.040000000000038,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}, {""component"": ""trend_score"", ""gap"": 15.0}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,
PYTHUSDT,Buy,48,0.17206,0.17329883,0.1668982,Bullish,2025-09-10T21:18:43.441703+00:00,2025-09-11T02:48:43.441703+05:30,Success,556,556.0,,5.04%,65.12329731073498,0.00011821910297557525,-0.00016239270538880385,0.00028061180836437907,0.17212938379885478,0.17042549999999998,0.16872161620114517,0.9796395156461293,165.38807659066416,10.0,0.0,3.0,0.17177161985792713,0.0005904111664293612,0.17130218749999998,0.00013015624999998532,0.07598049499512978,,5.263526539264568,,rising,9652945.0,8.0,20.0,15.0,0.0,0.0,5.0,0.9796395156461293,65.12329731073498,165.38807659066416,0.00028061180836437907,0.0005904111664293612,0.17130218749999998,,5.263526539264568,,0.0,3.0,rising,9652945.0,0.00013015624999998532,0.07598049499512978,5.039999999999981,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,
ARBUSDT,Buy,42,0.5094,0.51306768,0.494118,Bullish,2025-09-10T21:18:46.289807+00:00,2025-09-11T02:48:46.289807+05:30,Success,109,109.0,,5.04%,57.04443118023171,-8.204762107621999e-05,-0.0006132883222277022,0.0005312407011514822,0.510118475617718,0.50691,0.503701524382282,0.8880347393400173,130.26315789474063,10.0,3.0,0.0,0.5093148537654042,0.001443904647544203,0.5086062499999999,0.00011718750000000444,0.02304090836477225,,-2.0179406137651257,,rising,3974954.7999999993,8.0,8.83006841852087,15.0,5.0,0.0,5.0,0.8880347393400173,57.04443118023171,130.26315789474063,0.0005312407011514822,0.001443904647544203,0.5086062499999999,,-2.0179406137651257,,3.0,0.0,rising,3974954.7999999993,0.00011718750000000444,0.02304090836477225,5.039999999999933,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.17}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,
IPUSDT,Buy,43,10.458,10.5332976,10.14426,Bullish,2025-09-10T21:18:48.212850+00:00,2025-09-11T02:48:48.212850+05:30,Success,21,21.0,,5.04%,65.41554060753141,0.03861122969114561,0.024260923990376604,0.014350305700769006,10.46581884482738,10.35025,10.234681155172622,0.9661723501733592,181.96851044730164,10.0,3.0,0.0,10.326517040039302,0.05422794539673661,10.41078125,0.023062499999999986,0.2215251617163696,,28.47346208127675,,rising,123827.19999999998,8.0,10.35110429315993,15.0,5.0,0.0,5.0,0.9661723501733592,65.41554060753141,181.96851044730164,0.014350305700769006,0.05422794539673661,10.41078125,,28.47346208127675,,3.0,0.0,rising,123827.19999999998,0.023062499999999986,0.2215251617163696,5.04000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.65}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,
WIFUSDT,Buy,45,0.8885,0.8948972,0.861845,Bullish,2025-09-10T21:18:49.186065+00:00,2025-09-11T02:48:49.186065+05:30,Success,124,124.0,,5.04%,58.08287454865079,0.0011344639379053945,0.00033601192374514254,0.0007984520141602519,0.8914420297686466,0.8847200000000001,0.8779979702313535,0.781165074396939,109.48733058338554,10.0,3.0,0.0,0.8865621751439237,0.0024580759616101137,0.8894390625,0.0005906250000001778,0.06640421192431918,,12.65216376254159,,rising,3655150.7,8.0,11.795873129687092,15.0,5.0,0.0,5.0,0.781165074396939,58.08287454865079,109.48733058338554,0.0007984520141602519,0.0024580759616101137,0.8894390625,,12.65216376254159,,3.0,0.0,rising,3655150.7,0.0005906250000001778,0.06640421192431918,5.039999999999994,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.2}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,
PTBUSDT,Buy,44,0.04534,0.04566645,0.0439798,Bullish,2025-09-10T21:18:52.050836+00:00,2025-09-11T02:48:52.050836+05:30,Success,4,4.0,,5.04%,67.1435084314399,0.0003517788306011474,-0.000501039653782037,0.0008528184843831844,0.04620931899246904,0.0415315,0.03685368100753096,0.9070807363572018,137.9576384465634,10.0,0.0,3.0,0.0443594901275859,0.0013341739889659147,0.044536875000000004,0.0012435937500000008,2.79227887003747,,8.480877584499384,,rising,102369867.0,8.0,16.0,15.0,0.0,0.0,5.0,0.9070807363572018,67.1435084314399,137.9576384465634,0.0008528184843831844,0.0013341739889659147,0.044536875000000004,,8.480877584499384,,0.0,3.0,rising,102369867.0,0.0012435937500000008,2.79227887003747,5.040000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,
1000BONKUSDT,Buy,41,0.02317,0.02333682,0.0224749,Bullish,2025-09-10T21:18:54.920347+00:00,2025-09-11T02:48:54.920347+05:30,Success,103,103.0,,5.04%,58.31249270591997,1.934475832547633e-05,-1.0258049200713076e-05,2.9602807526189406e-05,0.023202257682809167,0.0230441,0.022885942317190835,0.8980205000597726,172.40632445310933,10.0,0.0,3.0,0.023119817490571883,7.524346346496313e-05,0.023129031249999998,3.103124999999721e-05,0.1341658008266006,,6.58791240451186,,rising,69388668.0,8.0,13.442247178844612,15.0,0.0,0.0,5.0,0.8980205000597726,58.31249270591997,172.40632445310933,2.9602807526189406e-05,7.524346346496313e-05,0.023129031249999998,,6.58791240451186,,0.0,3.0,rising,69388668.0,3.103124999999721e-05,0.1341658008266006,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,
UNIUSDT,Buy,49,9.697,9.7668184,9.40609,Bullish,2025-09-10T21:18:55.893206+00:00,2025-09-11T02:48:55.893206+05:30,Success,111,111.0,,5.04%,65.15778417149014,0.004960306465999764,-0.007024883222101187,0.011985189688100951,9.698397137966282,9.63415,9.569902862033718,0.989126846654119,184.57534894724537,10.0,3.0,0.0,9.668400576993523,0.0219619671707667,9.667078125,0.007734375000000071,0.0800073703759384,,5.4688474748187135,,rising,264392.0,8.0,16.0,15.0,5.0,0.0,5.0,0.989126846654119,65.15778417149014,184.57534894724537,0.011985189688100951,0.0219619671707667,9.667078125,,5.4688474748187135,,3.0,0.0,rising,264392.0,0.007734375000000071,0.0800073703759384,5.04000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,
TRUMPUSDT,Buy,42,8.81,8.873432,8.5457,Bullish,2025-09-10T21:19:00.674059+00:00,2025-09-11T02:49:00.674059+05:30,Inconclusive,600,,,5.04%,64.3786779388284,0.003875917015843555,-0.0020139756127015664,0.005889892628545121,8.812945360980557,8.77755,8.742154639019443,0.9583934038393617,169.74657902352732,10.0,0.0,3.0,8.793921840049912,0.014092523371522744,8.794968749999999,0.0029531249999994458,0.03357743596302654,,8.00332212382024,,rising,333509.85000000003,8.0,14.030667990285458,15.0,0.0,0.0,5.0,0.9583934038393617,64.3786779388284,169.74657902352732,0.005889892628545121,0.014092523371522744,8.794968749999999,,8.00332212382024,,0.0,3.0,rising,333509.85000000003,0.0029531249999994458,0.03357743596302654,5.040000000000047,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,
