coin,signal,confidence,outcome,duration_min,did_tp_hit_later,estimated_profit,analysis_log
HEMIUSDT,Neutral,31,Inconclusive,300,False,16.47%,"{'buy_score': 0, 'sell_score': 20, 'initial_signal': 'Sell', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 31, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
DOLOUSDT,Neutral,26,Inconclusive,300,False,13.70%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
HYPEUSDT,Neutral,26,Inconclusive,300,False,4.69%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
LTCUSDT,Neutral,26,Inconclusive,300,False,3.36%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
WIFUSDT,Neutral,26,Inconclusive,300,False,5.57%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
PYTHUSDT,Neutral,26,Inconclusive,300,False,6.37%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
LINEAUSDT,Sell,59,Fail,25,False,20.63%,"{'buy_score': 25, 'sell_score': 30, 'initial_signal': 'Sell', 'num_confluence_met': 2, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 59, 'bb_touch': False, 'rsi_extreme': True, 'cci_extreme': True}"
JELLYJELLYUSDT,Neutral,31,Inconclusive,300,False,15.12%,"{'buy_score': 0, 'sell_score': 20, 'initial_signal': 'Sell', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 31, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
ARBUSDT,Neutral,26,Inconclusive,300,False,5.94%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
1000BONKUSDT,Neutral,22,Inconclusive,300,False,5.66%,"{'buy_score': 0, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
AAVEUSDT,Neutral,33,Inconclusive,300,False,4.67%,"{'buy_score': 25, 'sell_score': 15, 'initial_signal': 'Buy', 'num_confluence_met': 1, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 33, 'bb_touch': False, 'rsi_extreme': True, 'cci_extreme': False}"
BCHUSDT,Neutral,22,Inconclusive,300,False,3.53%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
FILUSDT,Neutral,26,Inconclusive,300,False,4.79%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
PENGUUSDT,Neutral,22,Inconclusive,300,False,5.72%,"{'buy_score': 0, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
UNIUSDT,Neutral,22,Inconclusive,300,False,4.93%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
BASUSDT,Neutral,16,Inconclusive,300,False,16.43%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
DOTUSDT,Neutral,22,Inconclusive,300,False,4.14%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
BIOUSDT,Neutral,22,Inconclusive,300,False,5.99%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
QUSDT,Neutral,26,Inconclusive,300,False,31.78%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
IPUSDT,Neutral,22,Inconclusive,300,False,6.23%,"{'buy_score': 0, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
MITOUSDT,Neutral,26,Inconclusive,300,False,12.09%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
1000SHIBUSDT,Neutral,22,Inconclusive,300,False,3.58%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
POLUSDT,Neutral,26,Inconclusive,300,False,7.34%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
WLDUSDT,Neutral,26,Inconclusive,300,False,5.05%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
TRXUSDT,Neutral,12,Inconclusive,300,False,1.49%,"{'buy_score': 0, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': False, 'confidence': 12, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
MAVUSDT,Sell,59,Success,9,True,10.01%,"{'buy_score': 0, 'sell_score': 55, 'initial_signal': 'Sell', 'num_confluence_met': 2, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 59, 'bb_touch': True, 'rsi_extreme': False, 'cci_extreme': True}"
OPUSDT,Neutral,26,Inconclusive,300,False,5.72%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
XLMUSDT,Neutral,22,Inconclusive,300,False,4.20%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
HBARUSDT,Neutral,22,Inconclusive,300,False,4.24%,"{'buy_score': 0, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
ONDOUSDT,Neutral,26,Inconclusive,300,False,5.05%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
TIAUSDT,Neutral,26,Inconclusive,300,False,5.29%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
CRVUSDT,Neutral,26,Inconclusive,300,False,6.32%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
APTUSDT,Neutral,26,Inconclusive,300,False,5.38%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
ETHFIUSDT,Neutral,16,Inconclusive,300,False,8.25%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
ETCUSDT,Neutral,22,Inconclusive,300,False,3.74%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
NEARUSDT,Neutral,26,Inconclusive,300,False,4.54%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
LDOUSDT,Neutral,26,Inconclusive,300,False,5.74%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
LRCUSDT,Sell,45,Fail,25,False,12.63%,"{'buy_score': 10, 'sell_score': 30, 'initial_signal': 'Sell', 'num_confluence_met': 1, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 45, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
INJUSDT,Neutral,26,Inconclusive,300,False,5.40%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
MYXUSDT,Neutral,16,Inconclusive,300,False,22.14%,"{'buy_score': -5, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': False, 'min_profit_ok': True, 'confidence': 16, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
SEIUSDT,Neutral,26,Inconclusive,300,False,5.41%,"{'buy_score': 10, 'sell_score': 15, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 26, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
CFXUSDT,Neutral,22,Inconclusive,300,False,5.90%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
NMRUSDT,Sell,45,Fail,14,False,6.93%,"{'buy_score': 10, 'sell_score': 30, 'initial_signal': 'Sell', 'num_confluence_met': 1, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 45, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': True}"
TAOUSDT,Neutral,22,Inconclusive,300,False,4.13%,"{'buy_score': -15, 'sell_score': 5, 'initial_signal': 'Sell', 'num_confluence_met': 0, 'vol_profile_ok': True, 'min_profit_ok': True, 'confidence': 22, 'bb_touch': False, 'rsi_extreme': False, 'cci_extreme': False}"
