Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
LTCUSDT,Buy,40,112.71,113.521512,109.3287,Bullish,2025-09-08T22:21:16.321084+00:00,2025-09-09T03:51:16.321084+05:30,Success,175,175.0,,5.04%,61.25939376453358,0.0851873988141989,0.026335394333231177,0.05885200448096772,112.84859562595548,112.349,111.84940437404452,0.8612921943717741,117.76753712237816,10.0,0.0,3.0,112.5010449578223,0.17235917199336326,112.70609375000001,0.02703125000000739,,12.745433206132912,,rising,2100.9490000000014,8.0,12.194795154838712,15.0,0.0,0.0,5.0,0.8612921943717741,61.25939376453358,117.76753712237816,0.05885200448096772,0.17235917199336326,112.70609375000001,,12.745433206132912,,0.0,3.0,rising,2100.9490000000014,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
GPSUSDT,Buy,48,0.01532,0.0154303,0.0148604,Bullish,2025-09-08T22:21:20.138916+00:00,2025-09-09T03:51:20.138916+05:30,Success,13,13.0,,5.04%,59.41634154665214,2.3310892209410863e-05,-9.892748370100203e-06,3.3203640579511067e-05,0.015325086275949992,0.015132499999999998,0.014939913724050005,0.9867948120267086,163.75098502758087,10.0,0.0,3.0,0.015215219693468823,0.00013175089928873577,0.015199375,3.218749999999923e-05,,4.490745263581461,,falling,-2501034.0,8.0,15.048439731419705,15.0,5.0,0.0,5.0,0.9867948120267086,59.41634154665214,163.75098502758087,3.3203640579511067e-05,0.00013175089928873577,0.015199375,,4.490745263581461,,0.0,3.0,falling,-2501034.0,5.040000000000014,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
AAVEUSDT,Buy,49,304.61,306.803192,295.4717,Bullish,2025-09-08T22:21:21.101158+00:00,2025-09-09T03:51:21.101158+05:30,Inconclusive,300,,,5.04%,69.58355009053315,0.6879547764187919,0.36803110910126285,0.319923667317529,305.3942602947302,302.64549999999997,299.89673970526974,0.8573429090499947,122.8815202637172,10.0,3.0,0.0,302.97585177008233,0.6300520984207122,304.44734374999996,0.2667187499999386,,27.954368975481614,,rising,17789.1,8.0,16.0,15.0,5.0,0.0,5.0,0.8573429090499947,69.58355009053315,122.8815202637172,0.319923667317529,0.6300520984207122,304.44734374999996,,27.954368975481614,,3.0,0.0,rising,17789.1,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,
ARBUSDT,Buy,46,0.5114,0.51508208,0.496058,Bullish,2025-09-08T22:21:25.881442+00:00,2025-09-09T03:51:25.881442+05:30,Success,100,100.0,,5.04%,69.0609836274422,0.0016594314583536773,0.0010766046914147589,0.0005828267669389185,0.513438591417865,0.50702,0.5006014085821351,0.8411963556216583,106.3126843657835,10.0,3.0,0.0,0.5068854939860197,0.0015936935149195271,0.511840625,0.0004515625000000023,,27.960354808117376,,rising,3737353.000000001,8.0,12.776996502517834,15.0,5.0,0.0,5.0,0.8411963556216583,69.0609836274422,106.3126843657835,0.0005828267669389185,0.0015936935149195271,0.511840625,,27.960354808117376,,3.0,0.0,rising,3737353.000000001,5.0400000000000444,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.22}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,
DOTUSDT,Buy,45,4.064,4.0932608,3.94208,Bullish,2025-09-08T22:21:27.817057+00:00,2025-09-09T03:51:27.817057+05:30,Success,160,160.0,,5.04%,68.64510854231058,0.009446078872814567,0.006102713710812315,0.003343365162002252,4.074054724821258,4.037,3.9999452751787414,0.864326008764611,116.98924731182734,10.0,3.0,0.0,4.03703377517188,0.01010346229651985,4.062265625,0.0025156250000000213,,25.76244201368974,,rising,1292166.5999999999,8.0,11.941907589014619,15.0,5.0,0.0,5.0,0.864326008764611,68.64510854231058,116.98924731182734,0.003343365162002252,0.01010346229651985,4.062265625,,25.76244201368974,,3.0,0.0,rising,1292166.5999999999,5.040000000000053,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.06}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
UNIUSDT,Buy,42,9.586,9.6550192,9.29842,Bullish,2025-09-08T22:21:33.511585+00:00,2025-09-09T03:51:33.511585+05:30,Inconclusive,300,,,5.04%,63.14077243500953,0.012080423878513713,0.0038686015007367907,0.008211822377776921,9.606887697798502,9.5381,9.469312302201498,0.8481727222526946,115.84989983047912,10.0,0.0,3.0,9.561359685764844,0.02012134481417797,9.580765625,0.0028593749999998863,,15.974294464234859,,rising,140870.0,8.0,13.794759688615658,15.0,0.0,0.0,5.0,0.8481727222526946,63.14077243500953,115.84989983047912,0.008211822377776921,0.02012134481417797,9.580765625,,15.974294464234859,,0.0,3.0,rising,140870.0,5.0399999999999725,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
1000SHIBUSDT,Buy,43,0.012891,0.01298382,0.01250427,Bullish,2025-09-08T22:21:34.512450+00:00,2025-09-09T03:51:34.512450+05:30,Inconclusive,300,,,5.04%,59.4567760104561,1.4719767693247357e-05,9.651720362981567e-06,5.06804733026579e-06,0.012927610165665886,0.0128523,0.012776989834334115,0.7569374244354475,82.47648217020854,10.0,3.0,0.0,0.012855014941554409,2.522159586978203e-05,0.01289909375,2.812499999994139e-07,,14.577326803416918,,falling,-29295579.0,4.0,8.822578894466686,15.0,10.0,0.0,5.0,0.7569374244354475,59.4567760104561,82.47648217020854,5.06804733026579e-06,2.522159586978203e-05,0.01289909375,,14.577326803416918,,3.0,0.0,falling,-29295579.0,5.040000000000027,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.18}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
XLMUSDT,Buy,44,0.37796,0.38068131,0.3666212,Bullish,2025-09-08T22:21:39.282895+00:00,2025-09-09T03:51:39.282895+05:30,Inconclusive,300,,,5.04%,71.58648102214872,0.0007857927927140129,0.0004519511708760797,0.00033384162183793323,0.37866920263011944,0.375427,0.3721847973698806,0.8906295023742398,124.96954339457282,10.0,0.0,3.0,0.37565909527112484,0.0006633961098846241,0.37758109374999993,0.0002251562499999693,,27.948639493804706,,rising,6820750.0,8.0,16.0,15.0,0.0,0.0,5.0,0.8906295023742398,71.58648102214872,124.96954339457282,0.00033384162183793323,0.0006633961098846241,0.37758109374999993,,27.948639493804706,,0.0,3.0,rising,6820750.0,5.039999999999955,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
TAOUSDT,Buy,48,343.23,345.701256,332.9331,Bullish,2025-09-08T22:21:41.259417+00:00,2025-09-09T03:51:41.259417+05:30,Success,115,115.0,,5.04%,66.15845338827813,0.6731506053883436,0.2980268232245626,0.375123782163781,344.27218646372455,340.846,337.41981353627546,0.8479086770730524,105.39364941279062,10.0,3.0,0.0,341.42568379977604,0.8428409073640659,343.4428125,0.3003125000000182,,19.955413443251924,,rising,1041.3180000000007,8.0,14.681696501997028,15.0,5.0,0.0,5.0,0.8479086770730524,66.15845338827813,105.39364941279062,0.375123782163781,0.8428409073640659,343.4428125,,19.955413443251924,,3.0,0.0,rising,1041.3180000000007,5.039999999999964,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.32}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
OGUSDT,Buy,40,18.568,18.7016896,18.01096,Bullish,2025-09-08T22:21:46.929167+00:00,2025-09-09T03:51:46.929167+05:30,Success,32,32.0,,5.04%,60.1885640067875,0.03789054825389826,0.022605183152689286,0.015285365101208974,18.568563005491924,18.422949999999997,18.27733699450807,0.9980667747018167,179.29915710323868,10.0,3.0,0.0,18.364226679208382,0.11806299759378262,18.409140625,0.03175000000000239,,8.537877931611316,,rising,29568.9,8.0,7.107228936294043,15.0,5.0,0.0,5.0,0.9980667747018167,60.1885640067875,179.29915710323868,0.015285365101208974,0.11806299759378262,18.409140625,,8.537877931611316,,3.0,0.0,rising,29568.9,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.89}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
VIRTUALUSDT,Buy,59,1.2807,1.28992104,1.242279,Bullish,2025-09-08T22:21:47.901253+00:00,2025-09-09T03:51:47.901253+05:30,Success,107,107.0,,5.04%,70.16218571934165,0.006787708979169471,0.004493251354421059,0.0022944576247484125,1.2861401038369702,1.260765,1.2353898961630296,0.892806274371885,112.5705794947994,10.0,3.0,0.0,1.2587395070835887,0.006051015367471862,1.2800281250000003,0.00208750000000002,,28.904270851952056,,rising,697074.7000000002,8.0,18.100453337134574,15.0,5.0,0.0,5.0,0.892806274371885,70.16218571934165,112.5705794947994,0.0022944576247484125,0.006051015367471862,1.2800281250000003,,28.904270851952056,,3.0,0.0,rising,697074.7000000002,5.039999999999948,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,59,51.0,59.0,0.00208750000000002
OPUSDT,Buy,40,0.755,0.760436,0.73235,Bullish,2025-09-08T22:21:48.880550+00:00,2025-09-09T03:51:48.880550+05:30,Success,103,103.0,,5.04%,61.72078763397078,0.0017400246937052666,0.0011448549985521605,0.0005951696951531061,0.7580606825844606,0.750715,0.7433693174155395,0.7916679253923045,86.57616892911265,10.0,3.0,0.0,0.7504133179713917,0.002102592511159112,0.7568343750000001,0.0006265625000001496,,19.038309796752646,,rising,176831.10000000003,4.0,10.793552534722982,15.0,5.0,0.0,5.0,0.7916679253923045,61.72078763397078,86.57616892911265,0.0005951696951531061,0.002102592511159112,0.7568343750000001,,19.038309796752646,,3.0,0.0,rising,176831.10000000003,5.0399999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.21}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
ONDOUSDT,Buy,41,0.936,0.9427392,0.90792,Bullish,2025-09-08T22:21:49.826135+00:00,2025-09-09T03:51:49.826135+05:30,Inconclusive,300,,,5.04%,68.45474677955649,0.0019092716402627774,0.001280058550246822,0.0006292130900159554,0.939120250420768,0.9305950000000001,0.9220697495792322,0.8169994858352291,95.06704980843041,10.0,3.0,0.0,0.9310378229331114,0.001883563558859977,0.9366484375,0.00015781250000002078,,26.712562591681333,,rising,981410.2999999999,4.0,12.01731063937277,15.0,5.0,0.0,5.0,0.8169994858352291,68.45474677955649,95.06704980843041,0.0006292130900159554,0.001883563558859977,0.9366484375,,26.712562591681333,,3.0,0.0,rising,981410.2999999999,5.039999999999958,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.98}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
TIAUSDT,Buy,47,1.7358,1.74829776,1.683726,Bullish,2025-09-08T22:21:50.768469+00:00,2025-09-09T03:51:50.768469+05:30,Success,115,115.0,,5.04%,60.91201740105983,0.0038707378942921533,0.002948223719572471,0.0009225141747196824,1.7407500679043908,1.725975,1.7111999320956093,0.8324857815739799,96.73656696721123,10.0,3.0,0.0,1.7239718283603793,0.005570055558534508,1.737228125,0.0006046874999998675,,18.43158779029243,,falling,-46587.0,4.0,12.974886778166635,15.0,10.0,0.0,5.0,0.8324857815739799,60.91201740105983,96.73656696721123,0.0009225141747196824,0.005570055558534508,1.737228125,,18.43158779029243,,3.0,0.0,falling,-46587.0,5.04000000000001,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.03}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,
TAKEUSDT,Buy,40,0.17139,0.17262401,0.1662483,Bullish,2025-09-08T22:21:52.654518+00:00,2025-09-09T03:51:52.654518+05:30,Success,44,44.0,,5.04%,59.603513423372476,2.0318410471120707e-05,-0.00034662426546234896,0.00036694267593346966,0.17126900309185436,0.16938799999999998,0.1675069969081456,1.0321628679584844,170.87509637625098,10.0,0.0,3.0,0.17094017589883898,0.0011658441872320143,0.16978187499999997,0.0003826562500000019,,0.1612481282404476,,rising,314328.0,8.0,11.553860386191271,15.0,0.0,0.0,5.0,1.0321628679584844,59.603513423372476,170.87509637625098,0.00036694267593346966,0.0011658441872320143,0.16978187499999997,,0.1612481282404476,,0.0,3.0,rising,314328.0,5.040000000000036,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
