Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
MYXUSDT,Sell,41,17.513,17.3869064,18.03839,Bearish,2025-09-11T10:41:54.509664+00:00,2025-09-11T16:11:54.509664+05:30,Success,16,16.0,,5.04%,41.840381996884325,-0.04330886681458779,0.04395498226750727,-0.08726384908209506,18.639464212948106,17.9477,17.255935787051897,0.18580334753988625,-94.2397571070694,-5.0,0.0,3.0,17.68319845645182,0.2717454429927661,17.385749999999998,-0.12307812500000281,-0.7079253123966629,,-4.653358137143118,,rising,252277.0,4.0,11.706964116509702,15.0,5.0,0.0,5.0,0.18580334753988625,41.840381996884325,-94.2397571070694,-0.08726384908209506,0.2717454429927661,17.385749999999998,,-4.653358137143118,,0.0,3.0,rising,252277.0,-0.12307812500000281,-0.7079253123966629,5.040000000000031,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.29}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,,,,,,
DOGEUSDT,Sell,44,0.25097,0.24916302,0.2584991,Bearish,2025-09-11T10:41:55.378936+00:00,2025-09-11T16:11:55.378936+05:30,Success,109,109.0,,5.04%,69.3703104928939,0.0003088061582523782,0.00017195169330331831,0.0001368544649490599,0.250948555345457,0.24987999999999996,0.2488114446545429,1.0100344145177806,182.1356549112192,-5.0,0.0,3.0,0.24981658942053947,0.0005444047739961486,0.2505596875,0.00014562499999998257,0.058119884109443014,,21.2929229696676,,rising,72098459.0,26.0,0.0,8.0,5.0,0.0,5.0,1.0100344145177806,69.3703104928939,182.1356549112192,0.0001368544649490599,0.0005444047739961486,0.2505596875,,21.2929229696676,,0.0,3.0,rising,72098459.0,0.00014562499999998257,0.058119884109443014,5.040000000000031,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
BAKEUSDT,Sell,40,0.1012,0.10047136,0.104236,Bearish,2025-09-11T10:41:57.122894+00:00,2025-09-11T16:11:57.122894+05:30,Fail,21,,21.0,5.04%,42.96397486260204,-0.0004472011991723257,-0.00016062671194836298,-0.0002865744872239627,0.10627178748461771,0.10335000000000001,0.10042821251538231,0.13207454147177183,-145.31680440771385,-5.0,0.0,3.0,0.10456464445820096,0.002214811537979747,0.10271093749999999,-0.0004890624999999982,-0.4761542557237376,,-5.449389554182375,,falling,-24076088.0,8.0,7.10536024191418,15.0,5.0,0.0,5.0,0.13207454147177183,42.96397486260204,-145.31680440771385,-0.0002865744872239627,0.002214811537979747,0.10271093749999999,,-5.449389554182375,,0.0,3.0,falling,-24076088.0,-0.0004890624999999982,-0.4761542557237376,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.89}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,
WLDUSDT,Sell,45,1.7444,1.73184032,1.796732,Bearish,2025-09-11T10:41:59.719048+00:00,2025-09-11T16:11:59.719048+05:30,Success,4,4.0,,5.04%,35.2344787989378,-0.003124022556695083,-0.0008878179651277158,-0.0022362045915673675,1.7745516841278228,1.7589949999999999,1.743438315872177,0.03090903305361476,-159.66061018358388,-5.0,0.0,3.0,1.7608456456121728,0.006978246496145705,1.7518140625,-0.004350000000000076,-0.24831402447998535,,-12.443926791421339,,falling,-3988463.0,8.0,11.69088770757235,15.0,5.0,0.0,5.0,0.03090903305361476,35.2344787989378,-159.66061018358388,-0.0022362045915673675,0.006978246496145705,1.7518140625,,-12.443926791421339,,0.0,3.0,falling,-3988463.0,-0.004350000000000076,-0.24831402447998535,5.04000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.31}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
NAORISUSDT,Sell,40,0.07183,0.07131282,0.0739849,Bearish,2025-09-11T10:42:00.613263+00:00,2025-09-11T16:12:00.613263+05:30,Success,15,15.0,,5.04%,39.00434313404098,-0.0008604763129018977,-0.000600306717348826,-0.0002601695955530718,0.07727184495765685,0.0739895,0.07070715504234315,0.17104310670296122,-119.19700026717508,-5.0,0.0,3.0,0.07467586630947247,0.001841948726709274,0.07211718750000001,-0.00021468749999997705,-0.297692557686026,,-16.02073473163018,,falling,-193532754.0,8.0,7.3899262247267,15.0,5.0,0.0,5.0,0.17104310670296122,39.00434313404098,-119.19700026717508,-0.0002601695955530718,0.001841948726709274,0.07211718750000001,,-16.02073473163018,,0.0,3.0,falling,-193532754.0,-0.00021468749999997705,-0.297692557686026,5.039999999999943,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.61}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,
ENAUSDT,Sell,43,0.7774,0.77180272,0.800722,Bearish,2025-09-11T10:42:02.342785+00:00,2025-09-11T16:12:02.342785+05:30,Success,64,64.0,,5.04%,38.46784474572399,-0.00135187220638755,-0.0007971156350790065,-0.0005547565713085434,0.7856987014874495,0.78057,0.7754412985125505,0.19095491249029042,-105.74712643677653,-5.0,0.0,3.0,0.7814621034628795,0.0022089863114033406,0.7782125,-0.0013468749999999696,-0.173072907464217,,-17.481015611195215,,falling,-13857221.0,8.0,10.027270355942917,15.0,5.0,0.0,5.0,0.19095491249029042,38.46784474572399,-105.74712643677653,-0.0005547565713085434,0.0022089863114033406,0.7782125,,-17.481015611195215,,0.0,3.0,falling,-13857221.0,-0.0013468749999999696,-0.173072907464217,5.040000000000034,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.97}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,,,,,,
PUMPUSDT,Sell,45,0.005754,0.00571257,0.00592662,Bearish,2025-09-11T10:42:03.207197+00:00,2025-09-11T16:12:03.207197+05:30,Success,1,1.0,,5.04%,40.3685488757463,-1.4184933636914726e-06,1.0919152602909779e-05,-1.2337645966601251e-05,0.0059901249785456225,0.0058529,0.005715675021454378,0.13964286586818384,-100.17155217423736,-5.0,0.0,3.0,0.005850408598015496,9.47235622438835e-05,0.0059385625,-1.9359374999999845e-05,-0.32599429575759864,,-0.31980735408388283,,rising,3781559153.0,8.0,12.125975165883819,15.0,5.0,0.0,5.0,0.13964286586818384,40.3685488757463,-100.17155217423736,-1.2337645966601251e-05,9.47235622438835e-05,0.0059385625,,-0.31980735408388283,,0.0,3.0,rising,3781559153.0,-1.9359374999999845e-05,-0.32599429575759864,5.039999999999986,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.87}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
HYPEUSDT,Sell,63,54.058,53.6687824,55.67974,Bearish,2025-09-11T10:42:07.563290+00:00,2025-09-11T16:12:07.563290+05:30,Success,44,44.0,,5.04%,26.38246605020025,-0.30056596746003095,-0.2513237205850648,-0.049242246874966145,55.26937688633883,54.57075,53.87212311366116,0.1330301552756791,-119.32761640470547,-5.0,0.0,3.0,54.9144558029365,0.19285757694896793,54.1095,-0.11509374999999977,-0.21270525508459656,,-44.92235619658723,,falling,-539513.37,8.0,10.127910262565972,15.0,5.0,12.0,5.0,0.1330301552756791,26.38246605020025,-119.32761640470547,-0.049242246874966145,0.19285757694896793,54.1095,,-44.92235619658723,,0.0,3.0,falling,-539513.37,-0.11509374999999977,-0.21270525508459656,5.040000000000027,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.87}]}",True,,,Sell,63,1.0,55.0,63.0,-0.11509374999999977,-0.21270525508459656,False,0.5106591885471644,-0.21270525508459656,False,conditions_not_met
SOMIUSDT,Sell,48,0.9496,0.94276288,0.978088,Bearish,2025-09-11T10:42:09.299202+00:00,2025-09-11T16:12:09.299202+05:30,Success,7,7.0,,5.04%,37.58733207436098,-0.0048295367703017344,-0.0023025262692923498,-0.0025270105010093847,0.9965854718005346,0.9685849999999998,0.940584528199465,0.1609878552182607,-105.38923289590761,-5.0,0.0,3.0,0.9646493045482696,0.010460377695403651,0.9512953125,-0.0006671874999999439,-0.07013463550520163,,-13.039267854803335,,rising,533627.0,8.0,14.797902694362023,15.0,5.0,0.0,5.0,0.1609878552182607,37.58733207436098,-105.38923289590761,-0.0025270105010093847,0.010460377695403651,0.9512953125,,-13.039267854803335,,0.0,3.0,rising,533627.0,-0.0006671874999999439,-0.07013463550520163,5.040000000000021,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.2}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,,,,,,,
BCHUSDT,Buy,42,599.47,603.786184,581.4859,Bearish,2025-09-11T10:42:15.391134+00:00,2025-09-11T16:12:15.391134+05:30,Inconclusive,600,,,5.04%,60.69909598152043,0.7885156620351381,0.32763481807347006,0.46088084396166806,601.3561653976143,596.8955,592.4348346023856,0.7885780226170928,101.80275715800856,-5.0,3.0,0.0,596.2944987691878,1.3728560430601173,599.7307812500001,1.0614062500000045,0.17698045242696211,,14.485886814496737,,falling,-3329.537000000003,8.0,12.057028492531948,7.0,10.0,0.0,5.0,0.7885780226170928,60.69909598152043,101.80275715800856,0.46088084396166806,1.3728560430601173,599.7307812500001,,14.485886814496737,,3.0,0.0,falling,-3329.537000000003,1.0614062500000045,0.17698045242696211,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,
