UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-23 23:20:02,ETHUSDT,Sell,41,,Inconclusive,180,False,8.4,4792.44,4734.9307,4849.9493,25,35,,False,False,True,73.41114111167082,150.55695697046522,0.9673272362882614,41.46794389960725,3.418780432705395,Neutral,0.0,1,True
2025-08-23 23:20:02,SOLUSDT,Sell,68,,Fail,115,False,8.4,204.91,202.4511,207.3689,25,70,,True,False,True,72.01999867694028,246.15702053027337,1.1634127818355204,22.861307690948827,0.17744979824416177,Neutral,0.0,2,True
2025-08-23 23:20:02,XRPUSDT,Buy,43,,Success,149,False,5.6,3.0494,3.0738,3.025,25,20,,False,True,True,66.11517639472856,109.86486486485722,0.864395288247436,32.9416982110583,0.0006384123172505432,Neutral,0.0,1,False
2025-08-23 23:20:02,AAVEUSDT,Buy,43,,Fail,59,False,5.6,359.0,361.872,356.128,25,20,,False,True,True,64.28251977474272,136.73746692412178,0.91572078448464,18.439433819781343,0.168114911808654,Neutral,0.0,1,False
2025-08-23 23:20:02,MEMEUSDT,Buy,43,,Fail,14,False,8.19,0.0036,0.0037,0.0036,25,20,,False,True,True,60.70717803349578,128.92040977147508,0.8354059895515323,17.02308986310431,5.379885002708e-06,Neutral,0.0,1,False
2025-08-23 23:20:02,LINKUSDT,Buy,43,,Fail,100,False,5.6,26.322,26.5326,26.1114,25,20,,False,True,True,68.7266369840105,166.84898682085236,0.9977947488148751,28.190011343275454,0.010907280597886204,Neutral,0.0,1,False
2025-08-23 23:20:02,ADAUSDT,Sell,68,,Inconclusive,180,False,8.4,0.9173,0.9063,0.9283,25,70,,True,False,True,73.63096020516713,158.84398087787872,1.0359265386205116,29.16600597847262,0.0006941423901811871,Neutral,0.0,2,True
2025-08-23 23:20:02,ENAUSDT,Sell,49,,Success,175,False,5.6,0.7431,0.7372,0.749,25,55,,False,False,True,63.1756497668664,183.3968657348618,1.1369498184114375,27.408912894387015,0.000851024289338344,Neutral,0.0,1,True
2025-08-23 23:20:02,1000PEPEUSDT,Sell,49,,Inconclusive,180,False,5.6,0.0113,0.0112,0.0114,25,55,,False,False,True,67.83813786896746,188.18796022166973,1.128751306260271,22.578157915032147,8.683237444454752e-06,Neutral,0.0,1,True
2025-08-23 23:20:02,SUIUSDT,Sell,49,,Inconclusive,180,False,5.6,3.7389,3.709,3.7688,25,55,,False,False,True,68.25081466816515,170.01457215059662,1.0368915160988639,20.14015358992097,0.001975600222355018,Neutral,0.0,1,True
