Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
SOLUSDT,Buy,41,237.96,239.673312,230.8212,Bullish,2025-09-12T05:10:18.497921+00:00,2025-09-12T10:40:18.497921+05:30,Success,15,15.0,,5.04%,76.21339191674893,1.229018485884211,1.0880851131706468,0.1409333727135642,238.8506326931513,235.91199999999998,232.97336730684864,0.8484613787856206,110.81092561913408,10.0,3.0,0.0,234.16459590691028,0.7954078907495246,238.22875,0.2287499999999909,0.09602115613669254,,50.12433897278967,,rising,2370135.78,8.0,8.252410598967348,15.0,5.0,0.0,5.0,0.8484613787856206,76.21339191674893,110.81092561913408,0.1409333727135642,0.7954078907495246,238.22875,,50.12433897278967,,3.0,0.0,rising,2370135.78,0.2287499999999909,0.09602115613669254,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.75}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,
XRPUSDT,Buy,40,3.0486,3.07054992,2.957142,Bullish,2025-09-12T05:10:23.263322+00:00,2025-09-12T10:40:23.263322+05:30,Success,39,39.0,,5.04%,56.63678229628274,0.0026623956440237073,0.0014975168137397652,0.0011648788302839421,3.0580651646156127,3.041935,3.0258048353843874,0.7066004953709136,67.65272321084404,10.0,3.0,0.0,3.042854976203506,0.004193928667841757,3.05613125,0.0008703125000000256,0.028477589108780118,,14.517400834882471,,rising,11774128.8,4.0,10.666086655498994,15.0,5.0,0.0,5.0,0.7066004953709136,56.63678229628274,67.65272321084404,0.0011648788302839421,0.004193928667841757,3.05613125,,14.517400834882471,,3.0,0.0,rising,11774128.8,0.0008703125000000256,0.028477589108780118,5.03999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.33}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,
HOLOUSDT,Buy,41,0.4628,0.46613216,0.448916,Bullish,2025-09-12T05:10:26.840781+00:00,2025-09-12T10:40:26.840781+05:30,Success,9,9.0,,5.04%,61.01192514464103,0.001582248049288526,0.0008037466892494036,0.0007785013600391224,0.4640982454002418,0.4569,0.44970175459975814,0.9098220935758734,149.6993251735403,10.0,3.0,0.0,0.4579206712802021,0.004361108345184923,0.46173125,0.0007031249999999711,0.1522801413159649,,12.325433030137667,,rising,8074099.0,8.0,8.284239501081847,15.0,5.0,0.0,5.0,0.9098220935758734,61.01192514464103,149.6993251735403,0.0007785013600391224,0.004361108345184923,0.46173125,,12.325433030137667,,3.0,0.0,rising,8074099.0,0.0007031249999999711,0.1522801413159649,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.72}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,
HYPEUSDT,Buy,44,56.898,57.3076656,55.19106,Bullish,2025-09-12T05:10:32.807593+00:00,2025-09-12T10:40:32.807593+05:30,Success,34,34.0,,5.04%,60.531595079223806,0.06111675303635877,0.024308035852107664,0.036808717184251105,56.999820056375775,56.68665,56.373479943624226,0.8374364753225367,113.4214210113018,10.0,3.0,0.0,56.698420982678726,0.1286668628418132,56.91354687500001,0.047781249999999886,0.0839540893575698,,14.751153394160038,,rising,122519.54999999996,8.0,10.86586423971583,15.0,5.0,0.0,5.0,0.8374364753225367,60.531595079223806,113.4214210113018,0.036808717184251105,0.1286668628418132,56.91354687500001,,14.751153394160038,,3.0,0.0,rising,122519.54999999996,0.047781249999999886,0.0839540893575698,5.03999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.13}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,
SUIUSDT,Buy,43,3.6603,3.68665416,3.550491,Bullish,2025-09-12T05:10:34.002237+00:00,2025-09-12T10:40:34.002237+05:30,Success,246,246.0,,5.04%,52.596111226941474,8.905613296494863e-05,-0.001045484392069312,0.0011345405250342607,3.6678469135544147,3.6545099999999997,3.6411730864455847,0.7170667139880904,90.43652115961078,10.0,3.0,0.0,3.65842031332227,0.005928364514804376,3.663121875,-0.0006515624999998693,-0.01778708222750217,,0.1078575255123768,,falling,-791318.7000000005,4.0,8.592999052744778,15.0,10.0,0.0,5.0,0.7170667139880904,52.596111226941474,90.43652115961078,0.0011345405250342607,0.005928364514804376,3.663121875,,0.1078575255123768,,3.0,0.0,falling,-791318.7000000005,-0.0006515624999998693,-0.01778708222750217,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.41}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,
ADAUSDT,Buy,42,0.9038,0.91030736,0.876686,Bullish,2025-09-12T05:10:35.194397+00:00,2025-09-12T10:40:35.194397+05:30,Inconclusive,600,,,5.04%,59.92867882771917,0.000987126515931136,0.0006144789317632773,0.00037264758416785866,0.9057074615219673,0.901215,0.8967225384780326,0.7877041892690517,100.54028658679793,10.0,3.0,0.0,0.9003739332848733,0.0016945054584372435,0.9044531250000001,0.000200000000000089,0.022112809881671754,,14.660732261207093,,rising,9417251.0,8.0,9.277965895888459,15.0,5.0,0.0,5.0,0.7877041892690517,59.92867882771917,100.54028658679793,0.00037264758416785866,0.0016945054584372435,0.9044531250000001,,14.660732261207093,,3.0,0.0,rising,9417251.0,0.000200000000000089,0.022112809881671754,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.72}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
LINEAUSDT,Buy,42,0.02415,0.02432388,0.0234255,Bullish,2025-09-12T05:10:41.137467+00:00,2025-09-12T10:40:41.137467+05:30,Fail,89,,89.0,5.04%,58.45462637881984,0.00010788998676806646,7.216748185988645e-05,3.572250490818001e-05,0.02441285564214792,0.023885,0.02335714435785208,0.7510155986224558,100.02142933676254,10.0,3.0,0.0,0.023853540698040607,0.000181287531935964,0.024220468749999998,3.5937499999992573e-06,0.014837656682425924,,15.515447511265512,,rising,197555846.0,8.0,8.729173091170757,15.0,5.0,0.0,5.0,0.7510155986224558,58.45462637881984,100.02142933676254,3.572250490818001e-05,0.000181287531935964,0.024220468749999998,,15.515447511265512,,3.0,0.0,rising,197555846.0,3.5937499999992573e-06,0.014837656682425924,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.27}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
PTBUSDT,Buy,41,0.06402,0.06448094,0.0620994,Bullish,2025-09-12T05:10:45.915967+00:00,2025-09-12T10:40:45.915967+05:30,Success,1,1.0,,5.04%,35.47910607305411,-0.000996963275462212,-0.0001285944328357342,-0.0008683688426264779,0.07373846926190525,0.0686565,0.06357453073809474,0.04382840971161669,-172.7192452479436,10.0,3.0,0.0,0.06735702162181333,0.0017617938554527382,0.06663,-0.001186562499999988,-1.7808232027615007,,-15.937555747305076,,falling,-158954451.0,18.0,0.0,8.0,10.0,0.0,5.0,0.04382840971161669,35.47910607305411,-172.7192452479436,-0.0008683688426264779,0.0017617938554527382,0.06663,,-15.937555747305076,,3.0,0.0,falling,-158954451.0,-0.001186562499999988,-1.7808232027615007,5.040000000000052,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 20.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,
FUSDT,Buy,41,0.009354,0.00942135,0.00907338,Bullish,2025-09-12T05:10:47.109090+00:00,2025-09-12T10:40:47.109090+05:30,Success,4,4.0,,5.04%,37.892498988703714,-0.00013064847215189107,-0.00013395243863784068,3.303966485949613e-06,0.009866309574786406,0.00954855,0.009230790425213593,0.19387232449128633,-86.79913934945033,10.0,3.0,0.0,0.009725381728161767,0.00018604577513463475,0.0093276875,-4.4171875000000374e-05,-0.47355654871585673,,-22.018533387432267,,falling,-237474256.0,18.0,0.42621336391760356,8.0,10.0,0.0,5.0,0.19387232449128633,37.892498988703714,-86.79913934945033,3.303966485949613e-06,0.00018604577513463475,0.0093276875,,-22.018533387432267,,3.0,0.0,falling,-237474256.0,-4.4171875000000374e-05,-0.47355654871585673,5.040000000000025,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 19.57}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,
ACEUSDT,Buy,42,0.6503,0.65498216,0.630791,Bullish,2025-09-12T05:10:48.304272+00:00,2025-09-12T10:40:48.304272+05:30,Success,5,5.0,,5.04%,63.03828939014464,0.0027599327924286987,0.0015925080077345164,0.0011674247846941823,0.6530035639770891,0.64347,0.6339364360229108,0.8582081169441829,132.78332609639375,10.0,3.0,0.0,0.6409660590557559,0.005137615825727868,0.6465531250000001,0.0024921875000000204,0.38545749817542374,,17.119004475176634,,rising,1319191.43,8.0,9.453540276863912,15.0,5.0,0.0,5.0,0.8582081169441829,63.03828939014464,132.78332609639375,0.0011674247846941823,0.005137615825727868,0.6465531250000001,,17.119004475176634,,3.0,0.0,rising,1319191.43,0.0024921875000000204,0.38545749817542374,5.03999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.55}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
