UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-24 11:16:52,XRPUSDT,Sell,43,,Inconclusive,180,False,5.6,3.0067,2.9826,3.0308,20,25,,False,True,True,37.27319024136322,-101.8661717702856,0.2183124611593789,31.42048209877525,-0.000381670470688978,Neutral,-2.0,1,False
2025-08-24 11:16:52,DOGEUSDT,Sell,43,,Fail,123,False,5.6,0.2292,0.2274,0.231,20,25,,False,True,True,34.73561848234199,-102.10210210210482,0.18865361409556974,38.89512083212616,-7.03289145339898e-05,Neutral,-2.0,1,False
2025-08-24 11:16:52,PROMPTUSDT,Buy,43,,Success,0,False,11.2,0.3405,0.3459,0.3337,25,20,,False,True,True,64.30804903901671,161.06333072712997,0.9949942446477161,11.258212862900693,0.0013000223751402364,Neutral,-2.0,1,False
2025-08-24 11:16:52,BIOUSDT,Sell,68,,Success,18,False,14.0,0.3212,0.3147,0.3276,25,70,,True,False,True,72.73301254238179,212.47645104813637,1.0853206297202704,52.84809824579289,0.00038088554436812097,Neutral,-2.0,2,True
2025-08-24 11:16:52,PENGUUSDT,Buy,41,,Success,32,False,6.14,0.0338,0.0341,0.0335,35,25,,False,False,True,27.999270970016923,-107.8437927637602,0.20317206726195716,61.560052130216874,-3.3230259801333636e-06,Neutral,-2.0,1,True
2025-08-24 11:16:52,SAPIENUSDT,Buy,43,,Fail,2,True,11.2,0.2652,0.2695,0.2602,25,20,,False,True,True,64.17995217907068,154.27170337308962,0.9838984077786985,20.878102776505465,0.000388488705306274,Neutral,-2.0,1,False
2025-08-24 11:16:52,DOTUSDT,Sell,43,,Fail,123,False,5.6,4.026,3.9938,4.0582,20,25,,False,True,True,33.438375666073284,-120.37234420521429,0.1774713433301701,33.8390514580734,-0.000912830854167929,Neutral,-2.0,1,False
2025-08-24 11:16:52,CRVUSDT,Sell,43,,Fail,133,False,7.68,0.881,0.8713,0.8907,5,25,,False,True,True,40.14576217333267,-104.01737242128128,0.19161228084831716,29.975788025445663,-0.0013784364791737975,Neutral,-2.0,1,False
2025-08-24 11:16:52,TRXUSDT,Sell,43,,Inconclusive,180,False,5.6,0.3645,0.3616,0.3675,20,25,,False,True,True,37.5052927178749,-101.42348754448622,0.18647897898443253,26.36701683588845,-7.58065485000568e-05,Neutral,-2.0,1,False
2025-08-24 11:16:52,DOGSUSDT,Sell,43,,Inconclusive,180,False,6.7,0.0001,0.0001,0.0002,20,25,,False,True,True,37.719727929512736,-104.05520663720293,0.20776787446180683,24.79344460856616,-1.0501617753326936e-07,Neutral,-2.0,1,False
2025-08-24 11:16:52,ONDOUSDT,Buy,41,,Success,119,False,5.6,0.9622,0.9699,0.9545,35,10,,False,False,True,29.352792944709023,-99.71157807993502,0.1903882138716547,43.47089762047432,-0.0004361296078744942,Neutral,-2.0,1,False
2025-08-24 11:16:52,XLMUSDT,Buy,41,,Success,86,False,5.6,0.4031,0.4063,0.3998,35,25,,False,False,True,29.88722556918023,-111.52712775177524,0.16543453952284545,43.178682665955634,-0.00018631808251014063,Neutral,-2.0,1,False
2025-08-24 11:16:52,ETHFIUSDT,Buy,41,,Success,8,False,5.68,1.1978,1.2075,1.1881,35,10,,False,False,True,27.734394417629318,-90.57117791014528,0.21778369556977265,41.175360069004064,-0.0009178127275741264,Neutral,-2.0,1,True
2025-08-24 11:16:52,QTUMUSDT,Sell,41,,Success,2,False,14.0,2.85,2.793,2.907,25,35,,False,False,True,79.3517699526123,148.3696927046684,0.9567955509501826,83.89809453957152,0.004635920280977535,Neutral,-2.0,1,True
2025-08-24 11:16:52,HBARUSDT,Sell,43,,Fail,102,False,5.6,0.2435,0.2416,0.2455,20,25,,False,True,True,30.027654890872014,-126.18655609081748,0.09863017756450276,34.242023817697536,-0.00016234840905142726,Neutral,-2.0,1,False
2025-08-24 11:16:52,BERAUSDT,Buy,41,,Success,74,False,6.31,2.468,2.4903,2.4457,35,25,,False,False,True,28.4726126168798,-104.2487954445911,0.1812349279674802,29.162400912450522,-0.003829753911505798,Neutral,-2.0,1,False
