Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,would_be_strong_if,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__estimated_profit_margin_pct
ETHUSDT,Sell,44,4293.73,4262.815144,4328.07984,Bearish,2025-09-06T09:52:22.058713+00:00,2025-09-06T15:22:22.058713+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.44}]}",Inconclusive,300,,,5.04%,38.691912129409765,-0.98044515719906,4314.780924137258,4301.695000000001,4288.609075862743,0.19566536086955855,-88.91321464923459,-10.0,0.0,3.0,4302.464792975045,4.228903567951346,4290.2640625,,-17.341181842575224,,falling,-11.340000000000146,0.19566536086955855,38.691912129409765,-88.91321464923459,-0.98044515719906,4.228903567951346,4290.2640625,,-17.341181842575224,,0.0,3.0,falling,5.040000000000054
SOLUSDT,Sell,43,202.75,201.2902,204.372,Bearish,2025-09-06T09:52:23.859123+00:00,2025-09-06T15:22:23.859123+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.35}]}",Success,218,218.0,,5.04%,44.12811744533939,-0.048469851494405206,203.48193861905258,203.0795,202.6770613809474,0.0906207997933986,-122.53020611230305,-10.0,0.0,3.0,202.98646230987472,0.2499670251575511,202.89999999999998,,1.0022925933735505,,rising,0.12000000000000455,0.0906207997933986,44.12811744533939,-122.53020611230305,-0.048469851494405206,0.2499670251575511,202.89999999999998,,1.0022925933735505,,0.0,3.0,rising,5.0400000000000045
DOGEUSDT,Sell,40,0.2144,0.21285632,0.2161152,Bearish,2025-09-06T09:52:28.472429+00:00,2025-09-06T15:22:28.472429+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.24}]}",Inconclusive,300,,,5.04%,32.47368774608269,-1.9008925321041352e-05,0.21591242005827194,0.21489699999999998,0.21388157994172802,0.25527369390074706,-69.99056119096005,-10.0,0.0,3.0,0.21533594063320266,0.0002593432840052946,0.21404265625,,-39.13193921773364,,falling,-0.0010899999999999799,0.25527369390074706,32.47368774608269,-69.99056119096005,-1.9008925321041352e-05,0.0002593432840052946,0.21404265625,,-39.13193921773364,,0.0,3.0,falling,5.0399999999999725
PTBUSDT,Buy,43,0.05175,0.052578,0.050715,Bearish,2025-09-06T09:52:31.141536+00:00,2025-09-06T15:22:31.141536+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",Success,13,13.0,,11.20%,45.48720717141075,-0.0002022804817930247,0.05324525967369104,0.052421499999999996,0.051597740326308955,0.09241753302198474,-141.88240016054942,-10.0,3.0,0.0,0.05153414969323406,0.0006583460654308897,0.0521959375,,5.746683623985498,,falling,-0.0009400000000000033,0.09241753302198474,45.48720717141075,-141.88240016054942,-0.0002022804817930247,0.0006583460654308897,0.0521959375,,5.746683623985498,,3.0,0.0,falling,11.200000000000031
SUIUSDT,Sell,41,3.3505,3.3263764,3.377304,Bearish,2025-09-06T09:52:32.915598+00:00,2025-09-06T15:22:32.915598+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.17}]}",Inconclusive,300,,,5.04%,33.578516025265486,-0.0005163092252776719,3.38103216743325,3.3607500000000003,3.3404678325667505,0.2473149742567192,-73.24855931799118,-10.0,0.0,3.0,3.367214129428232,0.004385220342981015,3.3438078125,,-34.928876996063075,,falling,-0.023100000000000342,0.2473149742567192,33.578516025265486,-73.24855931799118,-0.0005163092252776719,0.004385220342981015,3.3438078125,,-34.928876996063075,,0.0,3.0,falling,5.039999999999958
1000PEPEUSDT,Sell,40,0.0096106,0.0095414,0.00968748,Bearish,2025-09-06T09:52:34.682521+00:00,2025-09-06T15:22:34.682521+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.74}]}",Fail,285,,285.0,5.04%,34.1995454123967,-1.2758615182385544e-06,0.009695731854492696,0.00963851,0.009581288145507303,0.2561246463660033,-70.11180081913486,-10.0,0.0,3.0,0.00965680251665555,1.355608543745446e-05,0.009591059375,,-30.042569657545982,,falling,-6.61999999999989e-05,0.2561246463660033,34.1995454123967,-70.11180081913486,-1.2758615182385544e-06,1.355608543745446e-05,0.009591059375,,-30.042569657545982,,0.0,3.0,falling,5.039999999999946
SOMIUSDT,Buy,41,0.7202,0.7317232,0.705796,Bearish,2025-09-06T09:52:36.452770+00:00,2025-09-06T15:22:36.452770+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",Success,8,8.0,,11.20%,74.33485872275922,0.00564025361938396,0.7211554554875683,0.67524,0.6293245445124316,0.9895954915678985,160.5463676249649,-10.0,3.0,0.0,0.6717670509878533,0.011591640691766743,0.7059187499999999,,27.482547191057577,,rising,0.06599999999999995,0.9895954915678985,74.33485872275922,160.5463676249649,0.00564025361938396,0.011591640691766743,0.7059187499999999,,27.482547191057577,,3.0,0.0,rising,11.199999999999957
HYPEUSDT,Sell,45,46.576,46.2406528,46.948608,Bearish,2025-09-06T09:52:39.997337+00:00,2025-09-06T15:22:39.997337+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",Fail,161,,161.0,5.04%,29.82316346693723,0.0024888103198310862,46.89966240675185,46.6854,46.47113759324815,0.2447055653428191,-85.47686309494469,-10.0,0.0,3.0,46.86116453800517,0.07121961849735564,46.51043750000001,,-38.74819625944001,,falling,-0.26599999999999824,0.2447055653428191,29.82316346693723,-85.47686309494469,0.0024888103198310862,0.07121961849735564,46.51043750000001,,-38.74819625944001,,0.0,3.0,falling,5.040000000000016
BNBUSDT,Sell,44,857.39,851.216792,864.24912,Bearish,2025-09-06T09:52:40.875614+00:00,2025-09-06T15:22:40.875614+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.03}]}",Fail,137,,137.0,5.04%,36.86572774996957,-0.21490169974749637,860.506029190322,859.0780000000001,857.6499708096782,-0.09102433319993064,-252.0126509488165,-10.0,0.0,3.0,858.6195655324987,0.7401288970812956,858.4260937500001,,-7.899275065370283,,falling,-2.32000000000005,-0.09102433319993064,36.86572774996957,-252.0126509488165,-0.21490169974749637,0.7401288970812956,858.4260937500001,,-7.899275065370283,,0.0,3.0,falling,5.0400000000000365
LTCUSDT,Sell,45,111.52,110.717056,112.41216,Bearish,2025-09-06T09:52:45.306281+00:00,2025-09-06T15:22:45.306281+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.64}]}",Inconclusive,300,,,5.04%,45.48670200176446,-0.011493691003919653,111.7206463547953,111.59700000000001,111.47335364520471,0.1886281034022826,-118.93823379279867,-10.0,0.0,3.0,111.58967787616987,0.08203723938184415,111.5140625,,-1.0917515289591995,,falling,-0.020000000000010232,0.1886281034022826,45.48670200176446,-118.93823379279867,-0.011493691003919653,0.08203723938184415,111.5140625,,-1.0917515289591995,,0.0,3.0,falling,5.039999999999979
