Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct
AVAXUSDT,Buy,45,28.429,28.6336888,27.57613,Bullish,2025-09-10T13:28:39.443882+00:00,2025-09-10T18:58:39.443882+05:30,Success,95,95.0,,5.04%,71.93010917896171,0.4349692742751117,0.35457814433964463,0.08039112993546704,28.869481682161656,27.6779,26.486318317838347,0.8151693296583005,107.29547144196366,10.0,3.0,0.0,27.300247203316673,0.23170763336139472,28.576078125000002,0.10968749999999972,0.3838437854214808,,52.06642434805977,,rising,2343431.0,8.0,12.326817250090079,15.0,5.0,0.0,5.0,0.8151693296583005,71.93010917896171,107.29547144196366,0.08039112993546704,0.23170763336139472,28.576078125000002,,52.06642434805977,,3.0,0.0,rising,2343431.0,0.10968749999999972,0.3838437854214808,5.039999999999989,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.67}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
AVNTUSDT,Buy,44,0.35173,0.35426246,0.3411781,Bullish,2025-09-10T13:28:40.344658+00:00,2025-09-10T18:58:40.344658+05:30,Success,1,1.0,,5.04%,72.39350664203812,0.012236151345690949,0.007753678804845917,0.0044824725408450315,0.35056202238139916,0.30830300000000005,0.26604397761860094,1.0138192692682229,194.4294952667471,10.0,3.0,0.0,0.2975282460852685,0.015385412964781646,0.33015515625,0.004031406250000036,1.2210641492896677,,26.148018198347078,,rising,92048351.0,8.0,10.992294664208096,15.0,5.0,0.0,5.0,1.0138192692682229,72.39350664203812,194.4294952667471,0.0044824725408450315,0.015385412964781646,0.33015515625,,26.148018198347078,,3.0,0.0,rising,92048351.0,0.004031406250000036,1.2210641492896677,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.01}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
HYPEUSDT,Buy,45,55.039,55.4352808,53.38783,Bullish,2025-09-10T13:28:42.086096+00:00,2025-09-10T18:58:42.086096+05:30,Success,20,20.0,,5.04%,60.568463847214154,0.10145401833197099,0.059681510684816794,0.04177250764715419,55.11974907511484,54.67510000000001,54.230450924885176,0.9091990969575454,124.62976012466368,10.0,3.0,0.0,54.64185329830002,0.2881685193692419,54.722812499999996,-0.016515625000010914,-0.03018051201226347,,10.755477643362834,,rising,498605.24999999994,8.0,12.479006609487088,15.0,5.0,0.0,5.0,0.9091990969575454,60.568463847214154,124.62976012466368,0.04177250764715419,0.2881685193692419,54.722812499999996,,10.755477643362834,,3.0,0.0,rising,498605.24999999994,-0.016515625000010914,-0.03018051201226347,5.039999999999994,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.52}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
LINKUSDT,Buy,40,23.729,23.8998488,23.01713,Bullish,2025-09-10T13:28:43.820175+00:00,2025-09-10T18:58:43.820175+05:30,Success,20,20.0,,5.04%,65.48112417772148,0.09916571818068931,0.07650579240973118,0.022659925770958128,23.8777772719434,23.55585,23.233922728056598,0.7689272004740894,91.96893305268746,10.0,3.0,0.0,23.49584853110133,0.07916096439086812,23.78459375,0.02248437499999767,0.09453335733345318,,35.14801251564959,,rising,1114322.76,4.0,10.870030231285703,15.0,5.0,0.0,5.0,0.7689272004740894,65.48112417772148,91.96893305268746,0.022659925770958128,0.07916096439086812,23.78459375,,35.14801251564959,,3.0,0.0,rising,1114322.76,0.02248437499999767,0.09453335733345318,5.04000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.13}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
BNBUSDT,Buy,49,902.36,908.856992,875.2892,Bullish,2025-09-10T13:28:46.435004+00:00,2025-09-10T18:58:46.435004+05:30,Inconclusive,600,,,5.04%,86.41291456888531,4.548559707288632,3.0637008346112204,1.4848588726774117,904.7540254026949,891.208,877.6619745973051,0.9116336588953027,142.93767604315073,10.0,3.0,0.0,888.5925483269381,2.405723224914473,899.7523437500001,2.3076562500000364,0.25647682565428565,,69.38119960845802,,rising,161659.74000000002,8.0,16.0,15.0,5.0,0.0,5.0,0.9116336588953027,86.41291456888531,142.93767604315073,1.4848588726774117,2.405723224914473,899.7523437500001,,69.38119960845802,,3.0,0.0,rising,161659.74000000002,2.3076562500000364,0.25647682565428565,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,
ONDOUSDT,Buy,42,1.028,1.0354016,0.99716,Bullish,2025-09-10T13:28:49.931139+00:00,2025-09-10T18:58:49.931139+05:30,Success,10,10.0,,5.04%,60.35741593505442,0.00380760104953648,0.0029477281330115524,0.0008598729165249274,1.0350615850110452,1.0195349999999999,1.0040084149889545,0.7725969681671253,80.84864304119499,10.0,3.0,0.0,1.0177838369542167,0.005157430769600352,1.0299359375,0.00029843750000013713,0.028976316791561332,,19.011743299525214,,rising,11215917.400000002,4.0,13.00140126324903,15.0,5.0,0.0,5.0,0.7725969681671253,60.35741593505442,80.84864304119499,0.0008598729165249274,0.005157430769600352,1.0299359375,,19.011743299525214,,3.0,0.0,rising,11215917.400000002,0.00029843750000013713,0.028976316791561332,5.03999999999993,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
FARTCOINUSDT,Buy,47,0.8776,0.88391872,0.851272,Bullish,2025-09-10T13:28:51.706369+00:00,2025-09-10T18:58:51.706369+05:30,Success,7,7.0,,5.04%,75.67138459709679,0.0065158974787259405,0.0036892043329577557,0.0028266931457681848,0.8738772968347147,0.853105,0.8323327031652853,1.0896074034303214,216.09322633213347,10.0,3.0,0.0,0.8504380705509447,0.006798095423550061,0.8613328124999999,0.0022359374999999515,0.2595904239976869,,30.84582667873681,,rising,29891805.500000004,8.0,13.979359110409353,15.0,5.0,0.0,5.0,1.0896074034303214,75.67138459709679,216.09322633213347,0.0028266931457681848,0.006798095423550061,0.8613328124999999,,30.84582667873681,,3.0,0.0,rising,29891805.500000004,0.0022359374999999515,0.2595904239976869,5.04,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.02}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,
PENGUUSDT,Buy,45,0.03506,0.03531243,0.0340082,Bullish,2025-09-10T13:28:52.564324+00:00,2025-09-10T18:58:52.564324+05:30,Success,15,15.0,,5.04%,70.19552086453754,0.0003318720177665213,0.00024485057867238883,8.702143909413248e-05,0.035346644574208816,0.034380549999999996,0.033414455425791176,0.8516477672780837,124.30606052641471,10.0,3.0,0.0,0.034167101392721486,0.0002480370974704558,0.03502053125,0.00010146875,0.2897407502920162,,41.29995581695086,,rising,368496828.0,8.0,12.42017004536165,15.0,5.0,0.0,5.0,0.8516477672780837,70.19552086453754,124.30606052641471,8.702143909413248e-05,0.0002480370974704558,0.03502053125,,41.29995581695086,,3.0,0.0,rising,368496828.0,0.00010146875,0.2897407502920162,5.039999999999938,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.58}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
HIFIUSDT,Buy,44,0.09242,0.09308542,0.0896474,Bullish,2025-09-10T13:28:56.932218+00:00,2025-09-10T18:58:56.932218+05:30,Fail,3,,3.0,5.04%,54.102449170307786,-0.00017149938790936292,-0.0003137286236782224,0.00014222923576885947,0.09360903389681124,0.08963099999999999,0.08565296610318873,0.8505500546684183,102.29927760577948,10.0,3.0,0.0,0.08889167699122864,0.0045958820664365,0.09126718749999999,0.0006160937500000047,0.6750440841622349,,-1.3400895342900414,,falling,-98057667.0,8.0,5.742730472433411,15.0,10.0,0.0,5.0,0.8505500546684183,54.102449170307786,102.29927760577948,0.00014222923576885947,0.0045958820664365,0.09126718749999999,,-1.3400895342900414,,3.0,0.0,falling,-98057667.0,0.0006160937500000047,0.6750440841622349,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.26}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
LTCUSDT,Buy,46,114.58,115.404976,111.1426,Bullish,2025-09-10T13:28:58.691162+00:00,2025-09-10T18:58:58.691162+05:30,Success,174,174.0,,5.04%,71.210764817653,0.38691269440310805,0.2814891731835685,0.10542352121953957,114.77132032209428,113.62550000000002,112.47967967790575,0.9165138205331356,132.98106560986224,10.0,3.0,0.0,113.36945010420042,0.28373721400819013,114.371875,0.10984374999999602,0.09604087543375153,,41.20449048205392,,rising,190704.46499999997,8.0,12.91728114732217,15.0,5.0,0.0,5.0,0.9165138205331356,71.210764817653,132.98106560986224,0.10542352121953957,0.28373721400819013,114.371875,,41.20449048205392,,3.0,0.0,rising,190704.46499999997,0.10984374999999602,0.09604087543375153,5.04000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.08}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,
