Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__rule
ARBUSDT,Buy,49,0.5265,0.5302908,0.510705,Bullish,2025-09-11T06:55:32.807133+00:00,2025-09-11T12:25:32.807133+05:30,Fail,335,,335.0,5.04%,66.34107743374011,0.0011986129638120735,0.0007324093094119008,0.0004662036544001727,0.5276102664537065,0.52283,0.5180497335462936,0.8838698151600285,130.89195068890513,10.0,3.0,0.0,0.5219945750510333,0.0015888174866584663,0.5253890625,0.0007609374999999474,0.14483314448517806,,19.32831542258525,,rising,7386018.400000001,8.0,16.04227376621851,15.0,5.0,0.0,5.0,0.8838698151600285,66.34107743374011,130.89195068890513,0.0004662036544001727,0.0015888174866584663,0.5253890625,,19.32831542258525,,3.0,0.0,rising,7386018.400000001,0.0007609374999999474,0.14483314448517806,5.039999999999978,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,
WIFUSDT,Buy,42,0.8964,0.90285408,0.869508,Bullish,2025-09-11T06:55:40.135654+00:00,2025-09-11T12:25:40.135654+05:30,Inconclusive,600,,,5.04%,54.03843917749888,0.00018330747111594548,-0.00014555412592768752,0.000328861597043633,0.8978179629047882,0.8944050000000001,0.890992037095212,0.7922680462188796,90.29940119759911,10.0,3.0,0.0,0.8951024179540735,0.0019440558108780523,0.8958031249999999,0.0005281249999999904,0.05895547640559866,,1.8606925579833167,,rising,1821698.5000000002,4.0,13.059903159612679,15.0,5.0,0.0,5.0,0.7922680462188796,54.03843917749888,90.29940119759911,0.000328861597043633,0.0019440558108780523,0.8958031249999999,,1.8606925579833167,,3.0,0.0,rising,1821698.5000000002,0.0005281249999999904,0.05895547640559866,5.040000000000022,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.94}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,
PYTHUSDT,Strong Buy,68,0.17255,0.17379236,0.1673735,Bullish,2025-09-11T06:55:41.056865+00:00,2025-09-11T12:25:41.056865+05:30,Success,125,125.0,,5.04%,61.77351644825391,0.0008736553418633164,0.0004563952753555081,0.0004172600665078083,0.1739248953904629,0.170028,0.16613110460953712,0.823590929098615,101.40679552612988,10.0,3.0,0.0,0.17019192262179353,0.0009184997311530814,0.17283734374999998,0.000812499999999966,0.47009516715045335,,23.574921659542504,,falling,-2400701.0,8.0,14.902824744015499,15.0,10.0,0.0,5.0,0.823590929098615,61.77351644825391,101.40679552612988,0.0004172600665078083,0.0009184997311530814,0.17283734374999998,,23.574921659542504,,3.0,0.0,falling,-2400701.0,0.000812499999999966,0.47009516715045335,5.039999999999992,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,68,53.0,61.0,0.000812499999999966,0.47009516715045335,True,0.9085687286679582,0.47009516715045335,True,,61.0,68.0,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
WUSDT,Buy,49,0.0928,0.09346816,0.090016,Bullish,2025-09-11T06:55:41.980069+00:00,2025-09-11T12:25:41.980069+05:30,Fail,335,,335.0,5.04%,65.37088364547785,0.00027892168923691896,-7.043559984154472e-06,0.0002859652492210734,0.09310841488284731,0.0913165,0.08952458511715268,0.9139426526897161,146.6744495249221,10.0,3.0,0.0,0.09188168804430151,0.00042157418383387084,0.0923065625,0.0004059375000000087,0.43977100761390475,,17.72987971293636,,rising,21301301.8,8.0,16.0,15.0,5.0,0.0,5.0,0.9139426526897161,65.37088364547785,146.6744495249221,0.0002859652492210734,0.00042157418383387084,0.0923065625,,17.72987971293636,,3.0,0.0,rising,21301301.8,0.0004059375000000087,0.43977100761390475,5.040000000000008,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,
BSWUSDT,Buy,40,0.02229,0.02245049,0.0216213,Bullish,2025-09-11T06:55:42.870656+00:00,2025-09-11T12:25:42.870656+05:30,Fail,10,,10.0,5.04%,46.625063463632046,0.0002542896411954973,0.00043371696168287483,-0.00017942732048737754,0.02478307441435942,0.023064,0.021344925585640582,0.27487885529131767,-99.61183095511451,10.0,3.0,0.0,0.022204791767686444,0.0010646548051258255,0.0238475,-0.00011468749999999847,-0.4809204319110954,,8.600312035223086,,falling,-27004005.0,6.0,4.0,15.0,10.0,0.0,5.0,0.27487885529131767,46.625063463632046,-99.61183095511451,-0.00017942732048737754,0.0010646548051258255,0.0238475,,8.600312035223086,,3.0,0.0,falling,-27004005.0,-0.00011468749999999847,-0.4809204319110954,5.040000000000009,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
UNIUSDT,Buy,47,9.969,10.0407768,9.66993,Bullish,2025-09-11T06:55:43.781931+00:00,2025-09-11T12:25:43.781931+05:30,Inconclusive,600,,,5.04%,66.03272185352004,0.025080043977871114,0.019236669550931187,0.005843374426939926,9.992631647627128,9.9041,9.815568352372871,0.8665355934260993,114.04399323180893,10.0,3.0,0.0,9.880015510479746,0.029265864647687243,9.961890625000002,0.008093750000000455,0.08124712772582215,,21.933934373626666,,rising,558785.0,8.0,13.791964561267143,15.0,5.0,0.0,5.0,0.8665355934260993,66.03272185352004,114.04399323180893,0.005843374426939926,0.029265864647687243,9.961890625000002,,21.933934373626666,,3.0,0.0,rising,558785.0,0.008093750000000455,0.08124712772582215,5.040000000000021,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.21}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,,,,
1000BONKUSDT,Buy,49,0.023377,0.02354531,0.02267569,Bullish,2025-09-11T06:55:44.659782+00:00,2025-09-11T12:25:44.659782+05:30,Success,334,334.0,,5.04%,58.20744262440512,1.3810683278478453e-05,-5.976796417875015e-06,1.9787479696353466e-05,0.0234139921443757,0.02326845,0.0231229078556243,0.8729160390813989,116.06451158531789,10.0,3.0,0.0,0.02331317012227983,6.351427544579871e-05,0.023367062499999997,3.201562499999602e-05,0.13701176602748433,,5.04693759411424,,falling,-36598851.0,8.0,11.477051566426969,15.0,10.0,0.0,5.0,0.8729160390813989,58.20744262440512,116.06451158531789,1.9787479696353466e-05,6.351427544579871e-05,0.023367062499999997,,5.04693759411424,,3.0,0.0,falling,-36598851.0,3.201562499999602e-05,0.13701176602748433,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.52}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,
TAOUSDT,Buy,44,356.29,358.855288,345.6013,Bullish,2025-09-11T06:55:50.080307+00:00,2025-09-11T12:25:50.080307+05:30,Success,59,59.0,,5.04%,70.83544269987294,0.9185659065499294,0.642324406624394,0.27624149992553537,356.3904992641382,353.3865,350.3825007358618,0.9832724219779353,181.01357043532627,10.0,3.0,0.0,352.5490074606486,0.9749569372174385,354.54328125,0.10375000000004775,0.029262999889395805,,24.18284028506113,,rising,13195.737,8.0,10.80009110672572,15.0,5.0,0.0,5.0,0.9832724219779353,70.83544269987294,181.01357043532627,0.27624149992553537,0.9749569372174385,354.54328125,,24.18284028506113,,3.0,0.0,rising,13195.737,0.10375000000004775,0.029262999889395805,5.040000000000019,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.2}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,
LDOUSDT,Buy,48,1.2809,1.29012248,1.242473,Bullish,2025-09-11T06:55:51.860941+00:00,2025-09-11T12:25:51.860941+05:30,Fail,335,,335.0,5.04%,66.72269496133981,0.0038864045585547125,0.002729963307866567,0.0011564412506881454,1.2827300942651934,1.2693299999999998,1.2559299057348063,0.9317133809294513,141.92617121993743,10.0,3.0,0.0,1.2653964353070086,0.0050130788113595575,1.2750921874999999,0.00190937499999988,0.14974407487692964,,19.86560242859774,,rising,435626.0,8.0,14.536436002885896,15.0,5.0,0.0,5.0,0.9317133809294513,66.72269496133981,141.92617121993743,0.0011564412506881454,0.0050130788113595575,1.2750921874999999,,19.86560242859774,,3.0,0.0,rising,435626.0,0.00190937499999988,0.14974407487692964,5.040000000000018,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.46}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,
TRUMPUSDT,Buy,45,8.833,8.8965976,8.56801,Bullish,2025-09-11T06:55:53.660409+00:00,2025-09-11T12:25:53.660409+05:30,Inconclusive,600,,,5.04%,53.39116415061811,0.0006442718630079725,-0.00042144693157643493,0.0010657187945844074,8.839343835315155,8.82415,8.808956164684844,0.7912365382548568,65.88235294119013,10.0,5.0,5.0,8.827214472841781,0.010775651853802148,8.832546874999998,0.0022812499999993463,0.025827771222548385,,1.1923659091100787,,falling,-13397.08999999999,4.0,11.373615203705839,15.0,10.0,0.0,5.0,0.7912365382548568,53.39116415061811,65.88235294119013,0.0010657187945844074,0.010775651853802148,8.832546874999998,,1.1923659091100787,,5.0,5.0,falling,-13397.08999999999,0.0022812499999993463,0.025827771222548385,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.63}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,,
NEARUSDT,Buy,59,2.73,2.749656,2.6481,Bullish,2025-09-11T06:55:56.380575+00:00,2025-09-11T12:25:56.380575+05:30,Success,335,335.0,,5.04%,59.490251929648416,0.001035204205035889,-0.0012045391035948722,0.0022397433086307613,2.733282348939077,2.71855,2.703817651060923,0.8886006246305077,106.48148148147699,10.0,3.0,0.0,2.7250053922476725,0.005792952858768281,2.7294218750000003,0.0032343750000003446,0.11850036924029358,,4.571648729869432,,rising,322581.0,8.0,18.279177773003248,15.0,5.0,0.0,5.0,0.8886006246305077,59.490251929648416,106.48148148147699,0.0022397433086307613,0.005792952858768281,2.7294218750000003,,4.571648729869432,,3.0,0.0,rising,322581.0,0.0032343750000003446,0.11850036924029358,5.039999999999973,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,59,51.0,59.0,0.0032343750000003446,0.11850036924029358,False,0.7732648144169375,0.11850036924029358,False,conditions_not_met,,,
FILUSDT,Buy,40,2.533,2.5512376,2.45701,Bullish,2025-09-11T06:55:59.142790+00:00,2025-09-11T12:25:59.142790+05:30,Inconclusive,600,,,5.04%,63.06124585807584,0.0043268139480110435,0.003660427268709541,0.0006663866793015023,2.5343329649591126,2.5233,2.512267035040887,0.9395917160956923,132.29571984436018,10.0,3.0,0.0,2.5162257716230036,0.006054611642887712,2.528203125,0.0025468750000001705,0.10073854330830995,,17.668748755215706,,rising,998554.7000000001,8.0,6.641503905873664,15.0,5.0,0.0,5.0,0.9395917160956923,63.06124585807584,132.29571984436018,0.0006663866793015023,0.006054611642887712,2.528203125,,17.668748755215706,,3.0,0.0,rising,998554.7000000001,0.0025468750000001705,0.10073854330830995,5.039999999999991,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.36}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,,
DAMUSDT,Buy,43,0.06144,0.06188237,0.0595968,Bullish,2025-09-11T06:56:00.053886+00:00,2025-09-11T12:26:00.053886+05:30,Success,5,5.0,,5.04%,62.4451432486981,9.076981170167558e-05,-0.00020767727985645496,0.0002984470915581305,0.06104345068653,0.05959250000000001,0.058141549313470015,1.1366515475513392,333.99242049760903,10.0,0.0,3.0,0.060675699808239336,0.0012133203973086703,0.0600134375,0.0003104687499999939,0.5173320558416503,,2.523143144272406,,rising,2985364.0,8.0,14.903412003361321,15.0,0.0,0.0,5.0,1.1366515475513392,62.4451432486981,333.99242049760903,0.0002984470915581305,0.0012133203973086703,0.0600134375,,2.523143144272406,,0.0,3.0,rising,2985364.0,0.0003104687499999939,0.5173320558416503,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,
