Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
BTCUSDT,Buy,42,115426.0,116257.0672,111963.22,Bullish,2025-09-11T23:47:05.399130+00:00,2025-09-12T05:17:05.399130+05:30,Success,61,61.0,,5.04%,76.07049771300157,208.4751617648726,208.17251941116547,0.3026423537071423,115596.93240423527,115129.415,114661.89759576472,0.8171914000561493,111.37227809519537,10.0,3.0,0.0,114799.14598150375,96.15524017963075,115354.196875,10.468749999985448,0.009075309163939293,,49.683242589616825,,rising,9548.083999999999,8.0,9.075538436339013,15.0,5.0,0.0,5.0,0.8171914000561493,76.07049771300157,111.37227809519537,0.3026423537071423,96.15524017963075,115354.196875,,49.683242589616825,,3.0,0.0,rising,9548.083999999999,10.468749999985448,0.009075309163939293,5.04000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.92}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
SOLUSDT,Buy,42,228.84,230.487648,221.9748,Bullish,2025-09-11T23:47:06.537146+00:00,2025-09-12T05:17:06.537146+05:30,Success,57,57.0,,5.04%,66.48014317573335,0.4933356278557426,0.4857548776191153,0.007580750236627298,228.95454279876526,228.19500000000002,227.43545720123478,0.9245975348910787,151.1190334719667,10.0,3.0,0.0,227.37501895931328,0.45351379849374673,228.5890625,0.09359375000002501,0.04094410685114254,,30.394561132352226,,rising,369669.56000000006,8.0,9.401174134686364,15.0,5.0,0.0,5.0,0.9245975348910787,66.48014317573335,151.1190334719667,0.007580750236627298,0.45351379849374673,228.5890625,,30.394561132352226,,3.0,0.0,rising,369669.56000000006,0.09359375000002501,0.04094410685114254,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.6}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
MYXUSDT,Buy,43,13.376,13.4723072,12.97472,Bullish,2025-09-11T23:47:08.797501+00:00,2025-09-12T05:17:08.797501+05:30,Success,1,1.0,,5.04%,60.97458504057092,0.1908734709256077,0.11182414525549499,0.0790493256701127,13.588366798006543,12.898,12.207633201993456,0.8461927785202302,142.01920827973265,10.0,3.0,0.0,12.927157129720129,0.3224908751076293,13.3243125,0.175062500000001,1.3138576568209503,,19.69388566505316,,rising,1208393.0,8.0,9.88290696736623,15.0,5.0,0.0,5.0,0.8461927785202302,60.97458504057092,142.01920827973265,0.0790493256701127,0.3224908751076293,13.3243125,,19.69388566505316,,3.0,0.0,rising,1208393.0,0.175062500000001,1.3138576568209503,5.040000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.12}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,
XRPUSDT,Buy,42,3.0431,3.06501032,2.951807,Bullish,2025-09-11T23:47:11.127517+00:00,2025-09-12T05:17:11.127517+05:30,Success,57,57.0,,5.04%,70.5475570702292,0.006315431785697712,0.005411516319551906,0.0009039154661458059,3.050201903505727,3.0314249999999996,3.012648096494272,0.8108872556233547,90.88180563058667,10.0,3.0,0.0,3.025070925556331,0.004978353813201651,3.0465328124999997,0.0016484375000000995,0.05410864091916291,,36.92197687528606,,rising,14543739.3,4.0,13.357659580154998,15.0,5.0,0.0,5.0,0.8108872556233547,70.5475570702292,90.88180563058667,0.0009039154661458059,0.004978353813201651,3.0465328124999997,,36.92197687528606,,3.0,0.0,rising,14543739.3,0.0016484375000000995,0.05410864091916291,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.64}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
HYPEUSDT,Buy,42,56.94,57.349968,55.2318,Bullish,2025-09-11T23:47:23.842740+00:00,2025-09-12T05:17:23.842740+05:30,Success,55,55.0,,5.04%,66.76807789949484,0.24401998412867698,0.25113244505821153,-0.0071124609295345476,57.095969036499966,56.658500000000004,56.22103096350004,0.8217370562408002,103.02747053019685,10.0,3.0,0.0,56.17475851092308,0.20207842158800443,56.93609375,0.042578125000005684,0.07478230801530125,,35.66079057111484,,rising,284338.66,8.0,9.0,15.0,5.0,0.0,5.0,0.8217370562408002,66.76807789949484,103.02747053019685,-0.0071124609295345476,0.20207842158800443,56.93609375,,35.66079057111484,,3.0,0.0,rising,284338.66,0.042578125000005684,0.07478230801530125,5.039999999999991,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
BAKEUSDT,Buy,42,0.1026,0.10333872,0.099522,Bullish,2025-09-11T23:47:25.009370+00:00,2025-09-12T05:17:25.009370+05:30,Success,32,32.0,,5.04%,60.941359263033036,0.0005633952268183778,0.00030209530714571083,0.000261299919672667,0.10300849002829882,0.10089000000000001,0.0987715099717012,0.9035893436263079,121.97973499610428,10.0,3.0,0.0,0.10077709267050085,0.0011943821874125815,0.1020375,0.0005578125000000045,0.5466740169055538,,14.334330144060392,,rising,25282265.0,8.0,9.250579034278344,15.0,5.0,0.0,5.0,0.9035893436263079,60.941359263033036,121.97973499610428,0.000261299919672667,0.0011943821874125815,0.1020375,,14.334330144060392,,3.0,0.0,rising,25282265.0,0.0005578125000000045,0.5466740169055538,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.75}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
NAORISUSDT,Buy,42,0.07397,0.07450258,0.0717509,Bullish,2025-09-11T23:47:30.763124+00:00,2025-09-12T05:17:30.763124+05:30,Success,2,2.0,,5.04%,56.471171348307664,0.0006283296503153402,0.0003391130470086547,0.00028921660330668544,0.0753614290528563,0.072741,0.0701205709471437,0.7345035822779423,109.69696969696913,10.0,3.0,0.0,0.07238393831808104,0.0015301916253692529,0.07417796874999999,0.0006882812499999919,0.9278782657417969,,11.993458629904437,,rising,17298555.0,8.0,8.53616289899996,15.0,5.0,0.0,5.0,0.7345035822779423,56.471171348307664,109.69696969696913,0.00028921660330668544,0.0015301916253692529,0.07417796874999999,,11.993458629904437,,3.0,0.0,rising,17298555.0,0.0006882812499999919,0.9278782657417969,5.040000000000025,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.46}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
SOMIUSDT,Buy,40,0.9903,0.99743016,0.960591,Bullish,2025-09-11T23:47:31.931257+00:00,2025-09-12T05:17:31.931257+05:30,Fail,46,,46.0,5.04%,58.770321019373355,0.008862403229127125,0.005537449780592158,0.0033249534485349673,1.009792418917651,0.974215,0.9386375810823491,0.7260563088799519,89.80945802031997,10.0,3.0,0.0,0.9713092126530817,0.010928904104451242,1.002196875,0.007343750000000093,0.7327652064371177,,24.503917420525205,,rising,7463035.0,4.0,11.301636285045072,15.0,5.0,0.0,5.0,0.7260563088799519,58.770321019373355,89.80945802031997,0.0033249534485349673,0.010928904104451242,1.002196875,,24.503917420525205,,3.0,0.0,rising,7463035.0,0.007343750000000093,0.7327652064371177,5.039999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.7}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,
ACEUSDT,Buy,41,0.6313,0.63584536,0.612361,Bullish,2025-09-11T23:47:35.400750+00:00,2025-09-12T05:17:35.400750+05:30,Success,43,43.0,,5.04%,55.117500267733405,0.0003045097937957042,-0.0005071872845935663,0.0008116970783892704,0.6330210370843119,0.626765,0.6205089629156881,0.8624498975055845,119.53844159211627,10.0,0.0,3.0,0.6306763799468397,0.004387249843180865,0.6300046874999998,0.0008703124999999146,0.13814381341407317,,1.6159934913992462,,rising,569199.6299999999,8.0,13.440305562178441,15.0,0.0,0.0,5.0,0.8624498975055845,55.117500267733405,119.53844159211627,0.0008116970783892704,0.004387249843180865,0.6300046874999998,,1.6159934913992462,,0.0,3.0,rising,569199.6299999999,0.0008703124999999146,0.13814381341407317,5.0400000000000595,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,
AVNTUSDT,Buy,42,0.30607,0.3082737,0.2968879,Bullish,2025-09-11T23:47:38.883905+00:00,2025-09-12T05:17:38.883905+05:30,Success,3,3.0,,5.04%,61.45177604619083,0.0026589100519168185,0.0019492624987563433,0.0007096475531604752,0.30995156548195574,0.29937600000000003,0.2888004345180443,0.8164842585212794,104.51792979468276,10.0,3.0,0.0,0.2976785603503139,0.0037462204506366835,0.308323125,0.0010176562499999986,0.33006160339092266,,20.92732594750392,,rising,4573433.0,8.0,8.546326490998904,15.0,5.0,0.0,5.0,0.8164842585212794,61.45177604619083,104.51792979468276,0.0007096475531604752,0.0037462204506366835,0.308323125,,20.92732594750392,,3.0,0.0,rising,4573433.0,0.0010176562499999986,0.33006160339092266,5.039999999999938,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.45}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
