Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI<=30_and_CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
XRPUSDT,Sell,41,2.8802,2.85946256,2.966606,Bearish,2025-09-08T06:39:31.471199+00:00,2025-09-08T12:09:31.471199+05:30,Inconclusive,300,,,5.04%,45.56718064529831,-0.000942994018056087,-0.00036523594691640433,-0.0005777580711396826,2.8925579957099914,2.88424,2.875922004290009,0.25715303656940014,-80.97062579821234,-5.0,0.0,3.0,2.883015564867174,0.005358865470543449,2.8807359375,-0.0015921875000000085,,-4.379333917173799,,rising,369983.3000000003,4.0,11.587524128674609,15.0,5.0,0.0,5.0,0.25715303656940014,45.56718064529831,-80.97062579821234,-0.0005777580711396826,0.005358865470543449,2.8807359375,,-4.379333917173799,,0.0,3.0,rising,369983.3000000003,5.039999999999999,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.41}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
NMRUSDT,Sell,41,19.219,19.0806232,19.79557,Bearish,2025-09-08T06:39:34.112112+00:00,2025-09-08T12:09:34.112112+05:30,Success,18,18.0,,5.04%,57.76604065066192,-0.03487725449159029,-0.0686988903643309,0.033821635872740605,19.305963986075394,19.078,18.850036013924605,0.8092593756308701,92.32376928144781,-5.0,0.0,3.0,19.25271474875601,0.09632210322355705,19.0216875,0.048640625000004434,,-11.79248543749978,,falling,-185987.6000000001,12.0,4.0,15.0,5.0,0.0,5.0,0.8092593756308701,57.76604065066192,92.32376928144781,0.033821635872740605,0.09632210322355705,19.0216875,,-11.79248543749978,,0.0,3.0,falling,-185987.6000000001,5.039999999999986,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
REDUSDT,Sell,49,0.696,0.6909888,0.71688,Bearish,2025-09-08T06:39:42.085912+00:00,2025-09-08T12:09:42.085912+05:30,Fail,38,,38.0,5.04%,55.891229240478836,-0.001799225990976816,-0.0038404261036816397,0.0020412001127048237,0.6946353298788507,0.68869,0.6827446701211494,1.1147682423816225,275.27527527527764,-5.0,0.0,3.0,0.6999092808387167,0.004933397105763813,0.6905421875000002,0.0008843750000000483,,-13.16051216950766,,rising,5561198.0,20.0,4.0,15.0,5.0,0.0,5.0,1.1147682423816225,55.891229240478836,275.27527527527764,0.0020412001127048237,0.004933397105763813,0.6905421875000002,,-13.16051216950766,,0.0,3.0,rising,5561198.0,5.039999999999994,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,49.0,Sell,49,,,,
DOTUSDT,Sell,40,4.008,3.9791424,4.12824,Bearish,2025-09-08T06:39:49.153482+00:00,2025-09-08T12:09:49.153482+05:30,Inconclusive,300,,,5.04%,39.648365356645144,-0.006474477901278419,-0.005065333625933971,-0.001409144275344448,4.049033745802234,4.02385,3.998666254197767,0.18531289736504034,-101.40237324703733,-5.0,3.0,0.0,4.0240051430598065,0.009668412302487259,4.006046875000001,-0.0022343749999995666,,-17.152239601284897,,falling,-552808.0,8.0,12.49793343003861,15.0,0.0,0.0,5.0,0.18531289736504034,39.648365356645144,-101.40237324703733,-0.001409144275344448,0.009668412302487259,4.006046875000001,,-17.152239601284897,,3.0,0.0,falling,-552808.0,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,
BCHUSDT,Strong Sell,69,593.25,588.9786,611.0475,Bearish,2025-09-08T06:39:57.999480+00:00,2025-09-08T12:09:57.999480+05:30,Success,53,53.0,,5.04%,25.447160131424866,-2.122824981639269,-1.5461825334356356,-0.5766424482036334,604.5817769950746,598.517,592.4522230049255,0.06577133798344266,-125.2955082742306,-5.0,0.0,3.0,600.2240636233875,1.867799207401006,595.00359375,-1.1401562500000182,,-43.698687960701236,,falling,-46676.599,8.0,16.409478867990522,15.0,5.0,12.0,5.0,0.06577133798344266,25.447160131424866,-125.2955082742306,-0.5766424482036334,1.867799207401006,595.00359375,,-43.698687960701236,,0.0,3.0,falling,-46676.599,5.039999999999967,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,69,1.0,61.0,69.0,-1.1401562500000182
PYTHUSDT,Buy,41,0.16524,0.16642973,0.1602828,Bearish,2025-09-08T06:39:58.881023+00:00,2025-09-08T12:09:58.881023+05:30,Success,14,14.0,,5.04%,65.0320088223296,4.0863468503016254e-05,-0.0003683495585928591,0.00040921302709587536,0.16496558860312063,0.163176,0.16138641139687934,1.0766688490306802,263.76414472015216,-5.0,3.0,0.0,0.16414245464347815,0.0006825737553134995,0.1633146875,0.00040015625000000554,,0.9669209053010956,,rising,7066738.0,8.0,16.0,7.0,5.0,0.0,5.0,1.0766688490306802,65.0320088223296,263.76414472015216,0.00040921302709587536,0.0006825737553134995,0.1633146875,,0.9669209053010956,,3.0,0.0,rising,7066738.0,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,
