FileTimestampUTC,Coin,Signal,Outcome,Duration(min),Confidence,POP,Buy_Score,Sell_Score,Num_Conf,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,Profit_Ceiling_OK,Regime,RegimeScore,ADX15m,MACD_Hist,RSI,CCI,PercentB,Overshoot_OK,Aligned,Initial_Signal,Vetoes_Passed,MaxProfitPrice,MaxDrawdownPrice,Did_TP_Hit_Later,DeservedStrongBuy,DeservedStrongSell
2025-08-21 20:41:00,ETHUSDT,Sell,Fail,16,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.9551150803145614,41.49311096332934,-108.39591752957853,0.2912,False,,Sell,,4209.67,4260.0,No,0,0
2025-08-21 20:41:00,LINKUSDT,Sell,Fail,14,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.004680297190258115,42.902364777155135,-111.69762799038737,0.2427,False,,Sell,,24.667,25.136,No,0,0
2025-08-21 20:41:00,DOGEUSDT,Sell,Fail,14,47,78,10,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-9.791225999019254e-05,38.20225018415328,-106.90528785553101,0.2312,False,,Sell,,0.21405,0.21747,No,0,0
2025-08-21 20:41:00,API3USDT,Sell,Success,57,41,88,-5,35,1,False,True,True,False,Bearish,-5.0,26.406072879951992,-0.003909547378855688,44.475957315637245,-151.90247032402996,0.1492,False,,Sell,,1.5256,1.5933,Yes,0,0
2025-08-21 20:41:00,ADAUSDT,Sell,Fail,12,47,78,10,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.00036279793591786837,37.503905842457094,-110.99588050586225,0.2331,False,,Sell,,0.8471,0.864,No,0,0
2025-08-21 20:41:00,ENAUSDT,Sell,Fail,12,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.0002715184234633877,43.28675801963732,-112.64844921019653,0.2644,False,,Sell,,0.6222,0.6355,No,0,0
2025-08-21 20:41:00,1000PEPEUSDT,Sell,Fail,15,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-6.456416221324219e-06,40.82797938480932,-113.47898758357256,0.2348,False,,Sell,,0.0103008,0.0104348,No,0,0
2025-08-21 20:41:00,AVAXUSDT,Sell,Fail,13,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.004753907060326516,41.18418464311562,-114.87437654407255,0.2423,False,,Sell,,22.718,23.056,No,0,0
2025-08-21 20:41:00,LDOUSDT,Sell,Fail,15,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.0014187246795705607,44.58504882042882,-109.95511234999425,0.1951,False,,Sell,,1.2672,1.2833,No,0,0
2025-08-21 20:41:00,QTUMUSDT,Sell,Fail,90,52,78,10,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.0025526694561974726,30.36706567759788,-151.16995073892002,0.1278,False,,Sell,,2.298,2.356,Yes,0,0
2025-08-21 20:41:00,NEOUSDT,Sell,Fail,15,41,78,10,35,1,False,False,True,True,Bearish,-5.0,26.406072879951992,-0.011835114587864178,35.25635947460958,-187.75510204081922,0.0152,False,,Sell,,6.642,6.845,Yes,0,0
2025-08-21 20:41:00,BANDUSDT,Sell,Fail,15,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.0007641769534833286,44.967965585671,-134.031870770572,0.2124,False,,Sell,,0.8215,0.8522,No,0,0
2025-08-21 20:41:00,BCHUSDT,Sell,Inconclusive,0,41,88,-5,35,1,False,False,True,True,Bearish,-5.0,26.406072879951992,-0.4157626533598556,41.902412007991444,-139.04257639756807,0.1498,False,,Sell,,552.3,557.37,No,0,0
2025-08-21 20:41:00,NEARUSDT,Sell,Fail,15,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.406072879951992,-0.0008883174278172595,43.33913968251879,-107.47663551401759,0.2927,False,,Sell,,2.436,2.475,No,0,0
