FileTimestampUTC,Coin,Signal,Outcome,Duration(min),Confidence,POP,Buy_Score,Sell_Score,Num_Conf,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,Profit_Ceiling_OK,Regime,RegimeScore,ADX15m,MACD_Hist,RSI,CCI,PercentB,Overshoot_OK,Aligned,Initial_Signal,Vetoes_Passed,MaxProfitPrice,MaxDrawdownPrice,Did_TP_Hit_Later,DeservedStrongBuy,DeservedStrongSell
2025-08-21 19:28:27,BTCUSDT,Sell,Inconclusive,0,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-8.077786354910195,41.91584990405992,-142.6558196143631,0.1485,False,,Sell,,111944.0,112833.3,No,0,0
2025-08-21 19:28:27,XRPUSDT,Sell,Success,17,47,44,45,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.0023818949344990826,39.32948447868295,-210.80720480320213,-0.0783,False,,Sell,,2.8503,2.8898,Yes,0,0
2025-08-21 19:28:27,BNBUSDT,Sell,Inconclusive,0,47,44,45,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.2426221168152095,36.083004135524504,-237.1790880601122,-0.1323,False,,Sell,,833.72,841.62,No,0,0
2025-08-21 19:28:27,BIOUSDT,Sell,Fail,5,43,75,15,45,1,False,False,True,False,Bearish,-5.0,26.89828498645154,0.0007744169191013978,80.0104115023937,135.4656222802439,0.9427,True,,Sell,,0.15447,0.1719,No,0,0
2025-08-21 19:28:27,FARTCOINUSDT,Sell,Success,67,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.0006469718028258661,41.59523698877184,-162.2782446311858,0.0946,False,,Sell,,0.8588,0.8768,Yes,0,0
2025-08-21 19:28:27,HYPEUSDT,Sell,Fail,86,47,44,45,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.0416771696941356,37.92679575452587,-221.47822650020103,-0.0791,False,,Sell,,40.653,41.336,No,0,0
2025-08-21 19:28:27,ASRUSDT,Sell,Success,89,41,78,10,35,1,False,True,True,False,Bearish,-5.0,26.89828498645154,-0.003122621278190723,38.9440933588001,-120.53168150728806,0.137,False,,Sell,,3.286,3.437,Yes,0,0
2025-08-21 19:28:27,UNIUSDT,Sell,Fail,88,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.004040262378152862,42.37457515222133,-148.68939921132136,0.129,False,,Sell,,10.18,10.328,No,0,0
2025-08-21 19:28:27,AIOTUSDT,Sell,Fail,4,47,44,45,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.0015997139681538913,35.23909572037989,-269.85595755837545,-0.2376,False,,Sell,,1.46182,1.52058,Yes,0,0
2025-08-21 19:28:27,SKLUSDT,Sell,Fail,49,42,38,40,25,1,False,True,True,False,Bearish,-5.0,26.89828498645154,-0.00021431793861380067,43.44449428049727,-251.8189665803445,-0.1148,False,,Sell,,0.03256,0.0362,No,0,0
2025-08-21 19:28:27,CRVUSDT,Sell,Fail,77,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.0006949919012633878,43.51539748497142,-149.31129476584172,0.1603,False,,Sell,,0.85,0.871,No,0,0
2025-08-21 19:28:27,WLDUSDT,Sell,Fail,88,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.0007319290564997904,43.577861355572516,-154.5852762469997,0.0926,False,,Sell,,0.9218,0.9404,No,0,0
2025-08-21 19:28:27,ONDOUSDT,Sell,Success,68,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.0005260359086102949,44.0317730466088,-110.20833333333493,0.1815,False,,Sell,,0.9109,0.9248,Yes,0,0
2025-08-21 19:28:27,TIAUSDT,Sell,Fail,117,47,88,-5,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.0007787850373165281,45.56731774462803,-104.98663184728862,0.2215,False,,Sell,,1.6522,1.6828,No,0,0
2025-08-21 19:28:27,INJUSDT,Sell,Fail,86,47,78,10,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-0.009462688845289852,39.932408598293996,-174.12497709364567,0.0324,False,,Sell,,13.275,13.524,No,0,0
2025-08-21 19:28:27,OGNUSDT,Sell,Success,60,47,44,45,35,1,False,True,True,True,Bearish,-5.0,26.89828498645154,-9.885548662877099e-06,35.6748435731476,-266.08187134503356,-0.0382,False,,Sell,,0.0731,0.0746,Yes,0,0
