Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
ETHUSDT,Buy,48,4315.42,4346.491024,4185.9574,Bullish,2025-09-09T05:56:31.568867+00:00,2025-09-09T11:26:31.568867+05:30,Success,19,19.0,,5.04%,62.90834280078922,2.9396966024523863,2.8042737691012927,0.13542283335109362,4315.08743817248,4309.233,4303.378561827521,1.0284025398955952,165.87585591163324,10.0,3.0,0.0,4303.70435850212,5.383897617986962,4307.11421875,1.0546875,,16.02536560605229,,falling,-26062.792,8.0,9.603679384535079,15.0,10.0,0.0,5.0,1.0284025398955952,62.90834280078922,165.87585591163324,0.13542283335109362,5.383897617986962,4307.11421875,,16.02536560605229,,3.0,0.0,falling,-26062.792,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.4}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
BTCUSDT,Buy,42,112066.0,112872.8752,108704.02,Bullish,2025-09-09T05:56:32.778977+00:00,2025-09-09T11:26:32.778977+05:30,Success,50,50.0,,5.04%,66.92741568433223,95.10344924681704,95.60591564058636,-0.5024663937693248,112053.12695084931,111927.7,111802.27304915068,1.0513169181883086,180.64682742813312,10.0,3.0,0.0,111772.21646729182,91.13951798024881,111933.1,19.906250000014552,,26.835150320388408,,rising,1309.8179999999998,8.0,9.0,15.0,5.0,0.0,5.0,1.0513169181883086,66.92741568433223,180.64682742813312,-0.5024663937693248,91.13951798024881,111933.1,,26.835150320388408,,3.0,0.0,rising,1309.8179999999998,5.039999999999968,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
SOMIUSDT,Buy,42,1.3203,1.32980616,1.280691,Bullish,2025-09-09T05:56:42.327315+00:00,2025-09-09T11:26:42.327315+05:30,Success,2,2.0,,5.04%,61.744979903855665,0.005162644876023137,-0.005742389943480389,0.010905034819503525,1.3350626357430482,1.27333,1.211597364256952,0.8804308647658009,126.03919571500715,10.0,0.0,3.0,1.3005585404075992,0.02624384015827793,1.2725890625000003,0.018604687499999883,,5.915378360203287,,rising,12020159.0,8.0,13.972657739478406,15.0,0.0,0.0,5.0,0.8804308647658009,61.744979903855665,126.03919571500715,0.010905034819503525,0.02624384015827793,1.2725890625000003,,5.915378360203287,,0.0,3.0,rising,12020159.0,5.039999999999963,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
WLFIUSDT,Buy,40,0.2131,0.21463432,0.206707,Bullish,2025-09-09T05:56:44.718874+00:00,2025-09-09T11:26:44.718874+05:30,Success,58,58.0,,5.04%,71.30992491062156,0.0012865388220909268,0.001128019200893522,0.0001585196211974049,0.21374730324783792,0.21111,0.20847269675216207,0.8772793291085188,116.01208459214418,10.0,3.0,0.0,0.2099054653027582,0.0013425059639169859,0.212896875,0.0002500000000000002,,38.48877185674031,,rising,147143825.0,8.0,6.833857733963086,15.0,5.0,0.0,5.0,0.8772793291085188,71.30992491062156,116.01208459214418,0.0001585196211974049,0.0013425059639169859,0.212896875,,38.48877185674031,,3.0,0.0,rising,147143825.0,5.040000000000019,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.17}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
SUIUSDT,Buy,49,3.4789,3.50394808,3.374533,Bullish,2025-09-09T05:56:47.101150+00:00,2025-09-09T11:26:47.101150+05:30,Success,13,13.0,,5.04%,60.708037864606396,0.0036133209627182694,0.0031042026945104144,0.000509118268207855,3.4810508367181074,3.4714349999999996,3.4618191632818918,0.888161749145695,128.80649244286064,10.0,3.0,0.0,3.4665245483501623,0.008044792830854937,3.4677390624999997,0.0020328124999995367,,12.3043344111425,,falling,-177302.0000000003,8.0,10.518850602357897,15.0,10.0,0.0,5.0,0.888161749145695,60.708037864606396,128.80649244286064,0.000509118268207855,0.008044792830854937,3.4677390624999997,,12.3043344111425,,3.0,0.0,falling,-177302.0000000003,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.48}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,
ADAUSDT,Buy,43,0.8674,0.87364528,0.841378,Bullish,2025-09-09T05:56:53.103752+00:00,2025-09-09T11:26:53.103752+05:30,Success,16,16.0,,5.04%,60.2833757495556,0.0005540963812215027,0.0005405841932414983,1.3512187980004422e-05,0.8681685179661028,0.865785,0.8634014820338972,0.8387849437192496,90.08160703076508,10.0,3.0,0.0,0.8644574821582734,0.0021238434843300832,0.8639140624999999,0.00016562499999994706,,8.392155359965226,,falling,-2497129.0,4.0,9.152691341858649,15.0,10.0,0.0,5.0,0.8387849437192496,60.2833757495556,90.08160703076508,1.3512187980004422e-05,0.0021238434843300832,0.8639140624999999,,8.392155359965226,,3.0,0.0,falling,-2497129.0,5.040000000000016,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.85}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
FARTCOINUSDT,Buy,44,0.833,0.8389976,0.80801,Bullish,2025-09-09T05:57:00.261614+00:00,2025-09-09T11:27:00.261614+05:30,Success,17,17.0,,5.04%,70.27755751494131,0.0026655334219233273,0.0016342836256597187,0.0010312497962636086,0.8322398924989941,0.824535,0.8168301075010059,1.0493262885306378,218.44511528197972,10.0,3.0,0.0,0.8225727925794127,0.0036977303485313463,0.82718125,0.001864062500000041,,24.631046358764163,,rising,380759.90000000026,8.0,10.693293663275565,15.0,5.0,0.0,5.0,1.0493262885306378,70.27755751494131,218.44511528197972,0.0010312497962636086,0.0036977303485313463,0.82718125,,24.631046358764163,,3.0,0.0,rising,380759.90000000026,5.04000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.31}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
LTCUSDT,Buy,40,112.88,113.692736,109.4936,Bullish,2025-09-09T05:57:02.674320+00:00,2025-09-09T11:27:02.674320+05:30,Success,42,42.0,,5.04%,61.26595984621086,0.09047569633962382,0.07038475963603401,0.020090936703589815,113.07317057612144,112.68349999999998,112.29382942387852,0.7521360503477755,84.54132216614542,10.0,3.0,0.0,112.50540520803659,0.21419188949225126,112.4221875,0.06171875000001137,,10.528075054045576,,rising,55637.53700000002,4.0,11.251170583672353,15.0,5.0,0.0,5.0,0.7521360503477755,61.26595984621086,84.54132216614542,0.020090936703589815,0.21419188949225126,112.4221875,,10.528075054045576,,3.0,0.0,rising,55637.53700000002,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.75}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
WIFUSDT,Buy,42,0.8762,0.88250864,0.849914,Bullish,2025-09-09T05:57:06.245187+00:00,2025-09-09T11:27:06.245187+05:30,Success,9,9.0,,5.04%,57.16975957696095,0.0011630612669573104,0.0011519757582207696,1.108550873654083e-05,0.8767802455836381,0.8743450000000001,0.8719097544163622,0.8808650783443155,108.52211434734251,10.0,3.0,0.0,0.872004692825177,0.0033744329421570443,0.87489375,0.0005140624999999677,,10.367103056722753,,falling,-1008564.3999999998,8.0,4.078843531413284,15.0,10.0,0.0,5.0,0.8808650783443155,57.16975957696095,108.52211434734251,1.108550873654083e-05,0.0033744329421570443,0.87489375,,10.367103056722753,,3.0,0.0,falling,-1008564.3999999998,5.039999999999981,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 15.92}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
ATHUSDT,Buy,40,0.04262,0.04292686,0.0413414,Bullish,2025-09-09T05:57:13.436795+00:00,2025-09-09T11:27:13.436795+05:30,Success,4,4.0,,5.04%,57.914800582153084,0.00018667426266898157,4.3103287182112465e-05,0.0001435709754868691,0.04316341557633224,0.0419615,0.040759584423667755,0.7739377095059675,90.0195694716248,10.0,3.0,0.0,0.04230677096059761,0.0005212528418175907,0.04253140625000001,0.00034187500000000537,,11.056968633943399,,rising,26681700.0,4.0,10.610426141121476,15.0,5.0,0.0,5.0,0.7739377095059675,57.914800582153084,90.0195694716248,0.0001435709754868691,0.0005212528418175907,0.04253140625000001,,11.056968633943399,,3.0,0.0,rising,26681700.0,5.039999999999951,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.39}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
