SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Keltner_buy_score,Bollinger_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-04_19-50-45_STRONG.json,IDOLUSDT,Sell,45,Success,0.0,True,20,45,,,Bearish,5.04%,0,0,2025-09-04T14:19:27.282086+00:00,2025-09-04T19:49:27.282086+05:30,48.792634608499895,-38.3275261324041,-54.31558473133998,-0.11630642368178572,,,falling,up,up,-1.3231988998607669e-05,1.3687642153754124e-05,-2.6919631152361793e-05,0.040255219588190304,0.039128,0.0380007804118097,0.040093,0.039127999999999996,0.038162999999999996,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,TAKEUSDT,Sell,40,Success,0.0,True,35,40,,,Bearish,5.04%,0,0,2025-09-04T14:19:28.919326+00:00,2025-09-04T19:49:28.919326+05:30,41.14518433152489,-70.19691325172968,-119.02897415818322,-0.1365764670438426,,,rising,up,up,-0.0017900986591606327,-0.00124145151499734,-0.0005486471441632926,0.18664163600416783,0.17950300000000002,0.17236436399583221,0.18642799999999998,0.179503,0.172578,-10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,BNXUSDT,Strong Sell,70,Inconclusive,,False,25,70,,,Bearish,5.04%,0,0,2025-09-04T14:19:30.545029+00:00,2025-09-04T19:49:30.545029+05:30,,,,,,,falling,down,down,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,-10.0,,,,,0.0,0.0,0.0,0.0,,,,,15.0,10.0,10.0,0.0,10.0,15.0,15.0,10.0
signals_2025-09-04_19-50-45_STRONG.json,SUIUSDT,Strong Sell,55,Success,59.0,True,30,55,,,Bearish,5.04%,0,0,2025-09-04T14:19:32.192885+00:00,2025-09-04T19:49:32.192885+05:30,36.95554011322527,-67.89883268482461,-160.11704032581642,-0.1378560007852042,,,falling,up,up,-0.009647414856627012,-0.006733276480403532,-0.0029141383762234805,3.3237601741099545,3.2973399999999997,3.270919825890045,3.3219400000000006,3.2973400000000006,3.2727400000000006,-10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,1000PEPEUSDT,Buy,45,Inconclusive,,False,45,40,,,Bearish,5.04%,0,0,2025-09-04T14:19:33.796330+00:00,2025-09-04T19:49:33.796330+05:30,34.07671924301191,-71.35250266240608,-162.00202153985506,-0.08051626192553979,,,rising,up,up,-2.981056442983264e-05,-1.7194302500708264e-05,-1.2616261929124375e-05,0.009665480413906396,0.00956884,0.009472199586093605,0.009646190000000002,0.009568840000000002,0.009491490000000002,-10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,PUMPUSDT,Sell,35,Success,11.0,True,30,35,,,Bearish,5.04%,0,0,2025-09-04T14:19:35.423988+00:00,2025-09-04T19:49:35.423988+05:30,49.591052057227664,-66.53225806451623,-67.33881005725688,0.0284719705535147,,,falling,up,up,2.1797086831577134e-05,3.56640114741263e-05,-1.3866924642549165e-05,0.004479759672155043,0.00437895,0.0042781403278449575,0.004473950000000001,0.00437895,0.00428395,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,TAUSDT,Buy,40,Success,1.0,True,40,25,,,Bearish,5.04%,0,0,2025-09-04T14:19:37.071996+00:00,2025-09-04T19:49:37.071996+05:30,42.83920689417075,-40.620592383639156,-47.77696208726853,0.12284388021929914,,,falling,up,up,-0.0010776564300302993,-0.0011755490728639535,9.789264283365418e-05,0.13293981145599074,0.1300195,0.12709918854400928,0.1322345,0.1300195,0.12780450000000002,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,LINKUSDT,Strong Sell,55,Success,43.0,True,30,55,,,Bearish,5.04%,0,0,2025-09-04T14:19:38.731231+00:00,2025-09-04T19:49:38.731231+05:30,37.221544967691806,-72.30392156862764,-142.13836477987755,-0.07733871253659011,,,falling,up,up,-0.07222505840964999,-0.04834439428507086,-0.023880664124579128,23.398543793757586,23.177599999999998,22.95665620624241,23.3761,23.1776,22.979100000000003,-10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,AVAXUSDT,Sell,45,Success,175.0,True,20,45,,,Bearish,5.04%,0,0,2025-09-04T14:19:40.359563+00:00,2025-09-04T19:49:40.359563+05:30,46.46944314152444,-67.43119266054977,-72.57257257257433,-0.04086173043702225,,,falling,up,up,-0.005255420982429371,0.0035572992873463523,-0.008812720269775722,24.787611231312766,24.677200000000003,24.56678876868724,24.7817,24.677200000000003,24.572700000000005,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,ADAUSDT,Strong Sell,55,Success,51.0,True,20,55,,,Bearish,5.04%,0,0,2025-09-04T14:19:41.981052+00:00,2025-09-04T19:49:41.981052+05:30,40.73653388142581,-56.24999999999973,-135.9126984126958,-0.02766322423554968,,,falling,up,up,-0.0019391445635341675,-0.0013731699853578975,-0.00056597457817627,0.8207342730346441,0.81494,0.8091457269653559,0.8204899999999999,0.81494,0.80939,-10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,BCHUSDT,Buy,45,Inconclusive,,False,45,20,,,Bearish,5.04%,0,0,2025-09-04T14:19:43.606572+00:00,2025-09-04T19:49:43.606572+05:30,47.879311312894835,-43.27485380117016,-64.46750679516019,0.06764152267422327,,,rising,up,up,-0.2230263075955463,0.022165623044931,-0.2451919306404773,591.2955399996703,588.8705,586.4454600003297,591.0505,588.8705,586.6904999999999,-10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,BNBUSDT,Sell,40,Inconclusive,,False,35,40,,,Bearish,5.04%,0,0,2025-09-04T14:19:45.229731+00:00,2025-09-04T19:49:45.229731+05:30,42.31936806695513,-60.0,-143.64323053450812,-0.1972475535457056,,,rising,up,up,-0.6299986740034456,-0.3375976575153654,-0.29240101648808015,850.3240251108833,847.9594999999999,845.5949748891165,850.1595,847.9594999999999,845.7594999999999,-10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,TREEUSDT,Strong Sell,75,Inconclusive,,False,35,75,,,Bearish,5.04%,0,0,2025-09-04T14:19:46.881626+00:00,2025-09-04T19:49:46.881626+05:30,30.17886042677533,-82.14285714285717,-140.15914102195387,-0.0948096150043281,,,falling,down,down,-0.002386903050793754,-0.0023511025911554808,-3.5800459638273083e-05,0.32374679321675137,0.319675,0.3156032067832486,0.323025,0.31967500000000004,0.3163250000000001,-10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,,,
signals_2025-09-04_19-50-45_STRONG.json,FARTCOINUSDT,Strong Buy,80,Success,6.0,True,80,60,,,Bearish,5.04%,0,0,2025-09-04T14:19:48.536424+00:00,2025-09-04T19:49:48.536424+05:30,24.746102716693457,-90.59561128526646,-261.2499345172606,-0.2456566874707192,,,rising,down,down,-0.0030432254127760183,-0.0007776097301337634,-0.0022656156826422547,0.7775214364644172,0.764755,0.7519885635355827,0.7775049999999999,0.764755,0.752005,-10.0,25.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,,
signals_2025-09-04_19-50-45_STRONG.json,IPUSDT,Buy,40,Inconclusive,,False,40,25,,,Bearish,5.04%,0,0,2025-09-04T14:19:50.171848+00:00,2025-09-04T19:49:50.171848+05:30,43.47617725490347,-43.4150076569679,-59.371969866490126,0.04623021444838241,,,falling,up,up,-0.03498861394680741,-0.03915439618203437,0.004165782235226956,8.035021055235058,7.962205,7.889388944764942,8.032504999999999,7.962204999999999,7.8919049999999995,-10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,AAVEUSDT,Buy,45,Fail,87.0,False,45,40,,,Bearish,5.04%,0,0,2025-09-04T14:19:51.855634+00:00,2025-09-04T19:49:51.855634+05:30,35.1076235031659,-74.70414201183397,-137.6005072581064,-0.1079404959489216,,,rising,up,up,-1.1042636210115688,-0.6285821815131405,-0.47568143949842834,325.63882707212287,321.61049999999994,317.582172927877,325.2655,321.6105,317.95550000000003,-10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,,,,
signals_2025-09-04_19-50-45_STRONG.json,SOMIUSDT,Strong Buy,65,Success,5.0,True,65,60,,,Bearish,5.04%,0,0,2025-09-04T14:19:53.553919+00:00,2025-09-04T19:49:53.553919+05:30,37.782833812515925,-80.27210884353731,-203.90409505622657,-0.10937059371121963,,,rising,down,down,-0.0011245607869390661,-0.00039634575575765957,-0.0007282150311814066,0.39731542900412586,0.39175,0.3861845709958741,0.3972,0.39175000000000004,0.3863000000000001,-10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,,
signals_2025-09-04_19-50-45_STRONG.json,HYPEUSDT,Strong Buy,70,Success,19.0,True,70,40,,,Bearish,5.04%,0,0,2025-09-04T14:19:55.206439+00:00,2025-09-04T19:49:55.206439+05:30,29.852682992328894,-79.11963882618491,-181.06810139380448,-0.20107611237453935,,,rising,up,up,-0.16812836214159432,-0.10502918632975891,-0.06309917581183541,46.148089376422526,45.6605,45.17291062357747,46.079499999999996,45.6605,45.2415,-10.0,25.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,,,
