Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
ETHUSDT,Sell,44,4588.61,4555.572008,4726.2683,Bearish,2025-09-14T15:08:22.636068+00:00,2025-09-14T20:38:22.636068+05:30,Inconclusive,600,,,5.04%,36.728485906562184,-9.845711614043466,-8.61952588276738,-1.226185731276086,4635.1600886213555,4607.2675,4579.374911378644,0.1655473564451562,-110.92919619595467,-10.0,0.0,3.0,4620.465122571852,12.453941899265935,4586.48046875,-4.312812500000291,-0.09403315961739407,,-25.987445669658694,,falling,-201636.931,8.0,11.362983366122869,15.0,5.0,0.0,5.0,0.1655473564451562,36.728485906562184,-110.92919619595467,-1.226185731276086,12.453941899265935,4586.48046875,,-25.987445669658694,,0.0,3.0,falling,-201636.931,-4.312812500000291,-0.09403315961739407,5.039999999999935,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.64}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
SOLUSDT,Sell,40,241.93,240.188104,249.1879,Bearish,2025-09-14T15:08:24.692556+00:00,2025-09-14T20:38:24.692556+05:30,Success,504,504.0,,5.04%,33.87352361324457,-0.8627924224159642,-0.7991801146668374,-0.06361230774912685,245.85744688008097,243.49699999999999,241.136553119919,0.16807132725091953,-94.79337937082146,-10.0,0.0,3.0,244.55036884939085,0.862635077515924,241.57671875,-0.12953124999998522,-0.05361909486569066,,-32.99330013479465,,falling,-1524573.46,4.0,10.769804435005558,15.0,5.0,0.0,5.0,0.16807132725091953,33.87352361324457,-94.79337937082146,-0.06361230774912685,0.862635077515924,241.57671875,,-32.99330013479465,,0.0,3.0,falling,-1524573.46,-0.12953124999998522,-0.05361909486569066,5.039999999999992,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.23}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,
DOGEUSDT,Strong Sell,69,0.27401,0.27203713,0.2822303,Bearish,2025-09-14T15:08:26.021792+00:00,2025-09-14T20:38:26.021792+05:30,Fail,160,,160.0,5.04%,23.19724661695672,-0.0026993209406612206,-0.00213651395682926,-0.0005628069838319607,0.2873127814992386,0.28014649999999996,0.2729802185007613,0.07184908235519794,-134.7214029261609,-10.0,0.0,3.0,0.2828354287143731,0.00189857967250552,0.2748159375,-0.001092187500000008,-0.39742509475092147,,-47.061217738189534,,falling,-1098752194.0,8.0,16.11445919682772,15.0,5.0,12.0,5.0,0.07184908235519794,23.19724661695672,-134.7214029261609,-0.0005628069838319607,0.00189857967250552,0.2748159375,,-47.061217738189534,,0.0,3.0,falling,-1098752194.0,-0.001092187500000008,-0.39742509475092147,5.040000000000037,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,69,1.0,61.0,69.0,-0.001092187500000008,-0.39742509475092147,,,,,
1000PEPEUSDT,Strong Sell,66,0.0111825,0.01110199,0.01151797,Bearish,2025-09-14T15:08:32.510573+00:00,2025-09-14T20:38:32.510573+05:30,Fail,144,,144.0,5.04%,28.61259334949922,-7.67561050842927e-05,-6.523495005366925e-05,-1.1521155030623457e-05,0.011517924299849078,0.011332085,0.011146245700150922,0.09754206962284027,-126.76392242307946,-10.0,0.0,3.0,0.01143104072113033,6.321002114774713e-05,0.011195659375,-2.7281250000000395e-05,-0.24367702773201239,,-39.30579529469281,,falling,-1408776086.0,8.0,13.374428543357922,15.0,5.0,12.0,5.0,0.09754206962284027,28.61259334949922,-126.76392242307946,-1.1521155030623457e-05,6.321002114774713e-05,0.011195659375,,-39.30579529469281,,0.0,3.0,falling,-1408776086.0,-2.7281250000000395e-05,-0.24367702773201239,5.040000000000018,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,66,1.0,58.0,66.0,-2.7281250000000395e-05,-0.24367702773201239,,,,,
SOMIUSDT,Sell,48,1.3184,1.30890752,1.357952,Bearish,2025-09-14T15:08:34.021017+00:00,2025-09-14T20:38:34.021017+05:30,Fail,83,,83.0,5.04%,30.491940397903434,-0.007550047351067679,-0.0027598265493057788,-0.0047902208017619,1.3892907349812664,1.3572549999999999,1.3252192650187333,-0.10643216119001163,-217.01652976371645,-10.0,0.0,3.0,1.3535041501842484,0.017992502087193447,1.3447609375,-0.002795312500000202,-0.20786687224845138,,-15.357311443277071,,falling,-16073700.0,8.0,15.389622670885482,15.0,5.0,0.0,5.0,-0.10643216119001163,30.491940397903434,-217.01652976371645,-0.0047902208017619,0.017992502087193447,1.3447609375,,-15.357311443277071,,0.0,3.0,falling,-16073700.0,-0.002795312500000202,-0.20786687224845138,5.040000000000013,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,,,,,,,
HIFIUSDT,Buy,40,0.57624,0.58038893,0.5589528,Bearish,2025-09-14T15:08:35.186669+00:00,2025-09-14T20:38:35.186669+05:30,Success,3,3.0,,5.04%,60.72237851452757,0.001030771329518121,-0.0026431552044077905,0.0036739265339259114,0.5748264917462028,0.5554925,0.5361585082537971,1.0365550030317656,161.50388510096556,-10.0,3.0,0.0,0.569098403656656,0.013628815815273842,0.567174375,0.002857968749999995,0.5038959579229924,,2.4670762798061068,,rising,20763302.0,8.0,15.469691718586793,7.0,5.0,0.0,5.0,1.0365550030317656,60.72237851452757,161.50388510096556,0.0036739265339259114,0.013628815815273842,0.567174375,,2.4670762798061068,,3.0,0.0,rising,20763302.0,0.002857968749999995,0.5038959579229924,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,
WLDUSDT,Strong Sell,65,1.591,1.5795448,1.63873,Bearish,2025-09-14T15:08:38.279081+00:00,2025-09-14T20:38:38.279081+05:30,Success,484,484.0,,5.04%,29.154618719437067,-0.010269148148102314,-0.0066851152068576215,-0.0035840329412446924,1.6537822035892955,1.6194400000000002,1.585097796410705,0.08593222001535758,-132.06550449022762,-10.0,0.0,3.0,1.6271697604079134,0.011385346893884058,1.594025,-0.006499999999999728,-0.4077727764620836,,-28.7482719586569,,falling,-15582703.0,8.0,11.555043459947525,15.0,5.0,12.0,5.0,0.08593222001535758,29.154618719437067,-132.06550449022762,-0.0035840329412446924,0.011385346893884058,1.594025,,-28.7482719586569,,0.0,3.0,falling,-15582703.0,-0.006499999999999728,-0.4077727764620836,5.040000000000049,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,65,1.0,57.0,65.0,-0.006499999999999728,-0.4077727764620836,,,,,
SUIUSDT,Sell,44,3.6483,3.62203224,3.757749,Bearish,2025-09-14T15:08:40.391591+00:00,2025-09-14T20:38:40.391591+05:30,Inconclusive,600,,,5.04%,31.097046788123407,-0.01590131331860567,-0.014514262742143208,-0.0013870505764624619,3.7094545333382793,3.674695,3.6399354666617203,0.12031998900669927,-115.44172657499159,-10.0,0.0,3.0,3.700244400919042,0.014419663163446634,3.6496296875,-0.0064203125000004135,-0.1759168203281011,,-35.97044587007072,,falling,-10923461.200000001,8.0,11.308598575276442,15.0,5.0,0.0,5.0,0.12031998900669927,31.097046788123407,-115.44172657499159,-0.0013870505764624619,0.014419663163446634,3.6496296875,,-35.97044587007072,,0.0,3.0,falling,-10923461.200000001,-0.0064203125000004135,-0.1759168203281011,5.040000000000016,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.69}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,,,,,,
AVAXUSDT,Sell,49,29.048,28.8388544,29.91944,Bearish,2025-09-14T15:08:41.710497+00:00,2025-09-14T20:38:41.710497+05:30,Fail,452,,452.0,5.04%,29.000397240301993,-0.13200611747439694,-0.12980026436609976,-0.0022058531082971844,29.496564653731443,29.226750000000003,28.956935346268562,0.16875409187759924,-100.6714329219693,-10.0,0.0,3.0,29.450806946432554,0.11301983103501789,29.002328125,-0.026171875000002842,-0.09024060029664548,,-45.86472544593652,,falling,-1244346.0,8.0,4.468417569857536,15.0,5.0,12.0,5.0,0.16875409187759924,29.000397240301993,-100.6714329219693,-0.0022058531082971844,0.11301983103501789,29.002328125,,-45.86472544593652,,0.0,3.0,falling,-1244346.0,-0.026171875000002842,-0.09024060029664548,5.039999999999986,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 15.53}]}",False,not_in_gap_or_already_strong,49.0,Sell,49,1.0,,,,,,,,,
BNBUSDT,Sell,45,923.73,917.079144,951.4419,Bearish,2025-09-14T15:08:42.921423+00:00,2025-09-14T20:38:42.921423+05:30,Inconclusive,600,,,5.04%,30.909993019352214,-2.3760460297579584,-2.102900329645176,-0.2731457001127824,933.9181066576782,928.1995000000001,922.4808933423219,0.10921424854435348,-117.71791943754245,-10.0,0.0,3.0,931.2194702702311,2.014822343076899,923.713125,-0.5578125000001819,-0.06038806691202769,,-36.43465447425183,,falling,-29141.5,8.0,12.25363515311016,15.0,5.0,0.0,5.0,0.10921424854435348,30.909993019352214,-117.71791943754245,-0.2731457001127824,2.014822343076899,923.713125,,-36.43465447425183,,0.0,3.0,falling,-29141.5,-0.5578125000001819,-0.06038806691202769,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.75}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
