__source_file,coin,signal,confidence,price,tp,sl,estimated_profit,regime,signal_time_utc,signal_time_ist,leverage,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI<=30_&_CVD_falling,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence
signals_2025-09-11_01-09-09_STRONG.json,TRUMPUSDT,Strong Sell,72,8.731,8.6681368,8.99293,5.04%,Bearish,2025-09-10T19:38:52.815145+00:00,2025-09-11T01:08:52.815154+05:30,7x,22.792659956578888,-0.019704835069676463,-0.012596658737528691,-0.007108176332147772,8.853417941951736,8.797450000000001,8.741482058048266,-0.09364341159181505,-210.47225150703707,-10.0,0.0,3.0,8.80961179423717,0.016283425740983824,8.771640625,-0.010500000000000398,-0.11970394648949036,,-33.46659261978962,,falling,-528826.3999999999,8.0,19.476679458313992,15.0,5.0,12.0,5.0,-0.09364341159181505,22.792659956578888,-210.47225150703707,-0.007108176332147772,0.016283425740983824,8.771640625,,-33.46659261978962,,0.0,3.0,falling,-528826.3999999999,-0.010500000000000398,-0.11970394648949036,5.040000000000054,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.010500000000000398,-0.11970394648949036,,,,,,,,Sell,72,1.0,,
signals_2025-09-11_01-09-09_STRONG.json,NEARUSDT,Strong Sell,70,2.661,2.6418408,2.74083,5.04%,Bearish,2025-09-10T19:38:55.443934+00:00,2025-09-11T01:08:55.443944+05:30,7x,29.64396327222994,-0.008581964134699582,-0.005787925658732827,-0.002794038475966755,2.7085768419015577,2.6841,2.659623158098442,0.028125399246669593,-154.431939078339,-10.0,0.0,3.0,2.6884502867319515,0.008206489916288185,2.668953125,-0.004593750000000618,-0.17211804722125343,,-28.076106937735073,,falling,-1558544.0,8.0,17.171206460646225,15.0,5.0,12.0,5.0,0.028125399246669593,29.64396327222994,-154.431939078339,-0.002794038475966755,0.008206489916288185,2.668953125,,-28.076106937735073,,0.0,3.0,falling,-1558544.0,-0.004593750000000618,-0.17211804722125343,5.039999999999953,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,62.0,70.0,-0.004593750000000618,-0.17211804722125343,,,,,,,,Sell,70,1.0,,
signals_2025-09-11_01-09-09_STRONG.json,TAOUSDT,Strong Sell,65,336.48,334.057344,346.5744,5.04%,Bearish,2025-09-10T19:38:58.089856+00:00,2025-09-11T01:08:58.089876+05:30,7x,25.850102540675522,-1.4701293392570847,-0.9599483096802713,-0.5101810295768133,344.92777118553545,340.65,336.3722288144645,0.012596651487569176,-168.38169552141824,-10.0,0.0,3.0,341.33856201665026,1.1250219601050135,337.9659375,-0.8668749999999932,-0.2564977424684975,,-33.86308864899733,,falling,-15348.605000000001,8.0,19.88364951445089,15.0,5.0,12.0,5.0,0.012596651487569176,25.850102540675522,-168.38169552141824,-0.5101810295768133,1.1250219601050135,337.9659375,,-33.86308864899733,,0.0,3.0,falling,-15348.605000000001,-0.8668749999999932,-0.2564977424684975,5.0400000000000365,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,,,,,,,,,,,,Sell,65,1.0,not_in_gap_or_already_strong,65.0
signals_2025-09-11_01-09-09_STRONG.json,LDOUSDT,Strong Sell,72,1.2128,1.20406784,1.249184,5.04%,Bearish,2025-09-10T19:38:59.823551+00:00,2025-09-11T01:08:59.823563+05:30,7x,27.45110180309885,-0.005272842203025041,-0.0035066793509797188,-0.0017661628520453223,1.242541391409552,1.2273800000000001,1.2122186085904483,0.019173418647629527,-167.03371167202982,-10.0,0.0,3.0,1.229651945887597,0.004420320332331704,1.2187609375,-0.0028265625000001293,-0.23192099558081952,,-31.785127615335423,,falling,-2891225.0,8.0,18.58932956488433,15.0,5.0,12.0,5.0,0.019173418647629527,27.45110180309885,-167.03371167202982,-0.0017661628520453223,0.004420320332331704,1.2187609375,,-31.785127615335423,,0.0,3.0,falling,-2891225.0,-0.0028265625000001293,-0.23192099558081952,5.040000000000057,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.0028265625000001293,-0.23192099558081952,,,,,,,,Sell,72,1.0,,
signals_2025-09-11_01-09-09_STRONG.json,FILUSDT,Strong Sell,72,2.455,2.437324,2.52865,5.04%,Bearish,2025-09-10T19:39:02.468723+00:00,2025-09-11T01:09:02.468733+05:30,7x,23.913171172696607,-0.008122116213507447,-0.005252874886263456,-0.0028692413272439904,2.501702838295196,2.47785,2.4539971617048044,0.021021361960887438,-160.9195402298842,-10.0,0.0,3.0,2.481612106342165,0.006992409794390273,2.46403125,-0.005125000000000046,-0.20799249197834022,,-34.689695767484494,,falling,-1949602.8,8.0,18.848077255011685,15.0,5.0,12.0,5.0,0.021021361960887438,23.913171172696607,-160.9195402298842,-0.0028692413272439904,0.006992409794390273,2.46403125,,-34.689695767484494,,0.0,3.0,falling,-1949602.8,-0.005125000000000046,-0.20799249197834022,5.039999999999943,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.005125000000000046,-0.20799249197834022,,,,,,,,Sell,72,1.0,,
signals_2025-09-11_01-09-09_STRONG.json,1000SHIBUSDT,Strong Sell,65,0.012869,0.01277634,0.01325507,5.04%,Bearish,2025-09-10T19:39:03.380315+00:00,2025-09-11T01:09:03.380325+05:30,7x,21.886409661612433,-4.024165819699506e-05,-2.3911481535048552e-05,-1.6330176661946507e-05,0.013120965127093676,0.0130001,0.012879234872906325,-0.04234005768426693,-186.30751964085277,-10.0,0.0,3.0,0.013016170623076095,3.418327663161672e-05,0.012937656249999999,-2.450000000000195e-05,-0.18936969360274936,,-35.12160234574755,,falling,-401702632.0,8.0,20.0,15.0,5.0,12.0,5.0,-0.04234005768426693,21.886409661612433,-186.30751964085277,-1.6330176661946507e-05,3.418327663161672e-05,0.012937656249999999,,-35.12160234574755,,0.0,3.0,falling,-401702632.0,-2.450000000000195e-05,-0.18936969360274936,5.040000000000014,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,,,,,,,,,,,,Sell,65,1.0,not_in_gap_or_already_strong,65.0
signals_2025-09-11_01-09-09_STRONG.json,HBARUSDT,Strong Sell,71,0.23006,0.22840357,0.2369618,5.04%,Bearish,2025-09-10T19:39:04.245476+00:00,2025-09-11T01:09:04.245488+05:30,7x,26.818896153564438,-0.0006915524850330257,-0.0004654681245460447,-0.00022608436048698096,0.23404412507125966,0.23207649999999996,0.23010887492874027,-0.012419776880814293,-167.99043658738594,-10.0,0.0,3.0,0.23254646592795386,0.0005970829837976342,0.23096828125,-0.0003884375000000051,-0.16817785450789258,,-32.488696592195666,,falling,-9112082.0,8.0,18.08755532970699,15.0,5.0,12.0,5.0,-0.012419776880814293,26.818896153564438,-167.99043658738594,-0.00022608436048698096,0.0005970829837976342,0.23096828125,,-32.488696592195666,,0.0,3.0,falling,-9112082.0,-0.0003884375000000051,-0.16817785450789258,5.04000000000004,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,63.0,71.0,-0.0003884375000000051,-0.16817785450789258,,,,,,,,Sell,71,1.0,,
signals_2025-09-11_01-09-09_STRONG.json,ETHFIUSDT,Strong Sell,70,1.2589,1.24983592,1.296667,5.04%,Bearish,2025-09-10T19:39:05.143252+00:00,2025-09-11T01:09:05.143264+05:30,7x,27.94521973604614,-0.006201509187296672,-0.0044565231605351455,-0.0017449860267615266,1.2904911974686177,1.2746650000000002,1.2588388025313826,0.0019334230076010189,-169.42830499964063,-10.0,0.0,3.0,1.2773166887678167,0.005499414403464446,1.26559375,-0.0031265625000000963,-0.24704313686758458,,-29.50114371416277,,falling,-1554081.0,8.0,16.61529529687631,15.0,5.0,12.0,5.0,0.0019334230076010189,27.94521973604614,-169.42830499964063,-0.0017449860267615266,0.005499414403464446,1.26559375,,-29.50114371416277,,0.0,3.0,falling,-1554081.0,-0.0031265625000000963,-0.24704313686758458,5.039999999999956,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,62.0,70.0,-0.0031265625000000963,-0.24704313686758458,,,,,,,,Sell,70,1.0,,
signals_2025-09-11_01-09-09_STRONG.json,SEIUSDT,Strong Sell,72,0.3124,0.31015072,0.321772,5.04%,Bearish,2025-09-10T19:39:08.596991+00:00,2025-09-11T01:09:08.597005+05:30,7x,26.648662767069453,-0.0012784108810743877,-0.000816932460213016,-0.00046147842086137177,0.31988555021491594,0.31612,0.3123544497850841,0.006048281435139582,-173.68360674543877,-10.0,0.0,3.0,0.31665682295163217,0.0011010633240205764,0.314471875,-0.0007500000000000284,-0.2384950959445987,,-29.262795153404802,,falling,-11725230.0,8.0,19.05889657665679,15.0,5.0,12.0,5.0,0.006048281435139582,26.648662767069453,-173.68360674543877,-0.00046147842086137177,0.0011010633240205764,0.314471875,,-29.262795153404802,,0.0,3.0,falling,-11725230.0,-0.0007500000000000284,-0.2384950959445987,5.0400000000000444,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.0007500000000000284,-0.2384950959445987,,,,,,,,Sell,72,1.0,,
signals_2025-09-11_01-09-09_STRONG.json,OPUSDT,Strong Sell,72,0.7641,0.75859848,0.787023,5.04%,Bearish,2025-09-10T19:39:09.511451+00:00,2025-09-11T01:09:09.511464+05:30,7x,24.377387020176684,-0.0027285305600488474,-0.0017809823759225363,-0.0009475481841263111,0.7798003656447965,0.772335,0.7648696343552035,-0.05154699661227892,-191.2603913670219,-10.0,0.0,3.0,0.77417147260497,0.0023283069286522125,0.7687249999999999,-0.0016734375000001522,-0.21769000617908257,,-34.16812317711531,,falling,-2509721.3,8.0,18.76725024487886,15.0,5.0,12.0,5.0,-0.05154699661227892,24.377387020176684,-191.2603913670219,-0.0009475481841263111,0.0023283069286522125,0.7687249999999999,,-34.16812317711531,,0.0,3.0,falling,-2509721.3,-0.0016734375000001522,-0.21769000617908257,5.040000000000035,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,64.0,72.0,-0.0016734375000001522,-0.21769000617908257,,,,,,,,Sell,72,1.0,,
signals_2025-09-11_01-22-56_STRONG.json,DOGEUSDT,Strong Sell,66,0.23947,0.23774582,0.2466541,5.04%,Bearish,2025-09-10T19:52:00.314890+00:00,2025-09-11T01:22:00.314904+05:30,7x,29.20158870313415,-0.001326296831151652,-0.0009864329585768303,-0.0003398638725748218,0.24570203715025954,0.2422755,0.23884896284974047,0.09062168641779925,-127.58844832389252,-10.0,0.0,3.0,0.24312328669459676,0.0009564513335347337,0.23976734375,-0.0006339062499999826,-0.26438389819296754,,-34.27738248818226,,falling,-344937070.0,8.0,12.528121249673086,15.0,5.0,12.0,5.0,0.09062168641779925,29.20158870313415,-127.58844832389252,-0.0003398638725748218,0.0009564513335347337,0.23976734375,,-34.27738248818226,,0.0,3.0,falling,-344937070.0,-0.0006339062499999826,-0.26438389819296754,5.03999999999997,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,58.0,66.0,-0.0006339062499999826,-0.26438389819296754,,,,,,,,Sell,66,1.0,,
signals_2025-09-11_01-22-56_STRONG.json,ARBUSDT,Strong Sell,65,0.5039,0.50027192,0.519017,5.04%,Bearish,2025-09-10T19:52:24.792525+00:00,2025-09-11T01:22:24.792539+05:30,7x,29.39949838851365,-0.0024558572056101458,-0.0018590850562192449,-0.0005967721493909009,0.5159213016707133,0.50915,0.5023786983292867,0.11233450706332535,-117.02529256322889,-10.0,0.0,3.0,0.5110283503997775,0.0016968463635218456,0.5039390625,-0.0012968749999999751,-0.25734758356819687,,-34.58789182196129,,falling,-9549125.200000001,8.0,12.440676712566283,15.0,5.0,12.0,5.0,0.11233450706332535,29.39949838851365,-117.02529256322889,-0.0005967721493909009,0.0016968463635218456,0.5039390625,,-34.58789182196129,,0.0,3.0,falling,-9549125.200000001,-0.0012968749999999751,-0.25734758356819687,5.040000000000046,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,57.0,65.0,-0.0012968749999999751,-0.25734758356819687,,,,,,,,Sell,65,1.0,,
signals_2025-09-11_02-12-30_STRONG.json,NEARUSDT,Strong Buy,67,2.694,2.7133968,2.61318,5.04%,Bullish,2025-09-10T20:42:11.082023+00:00,2025-09-11T02:12:11.082036+05:30,7x,59.9442210795374,0.0015321165598587427,-0.0018581766265304712,0.003390293186389214,2.698838274387194,2.67685,2.6548617256128058,0.889980580058343,126.61498708010276,10.0,3.0,0.0,2.6858654990113564,0.007944299966029703,2.6920156250000002,0.0046874999999997335,0.17412603242225733,,4.473190186211818,,falling,-110045.0,8.0,14.242190856497288,15.0,10.0,0.0,5.0,0.889980580058343,59.9442210795374,126.61498708010276,0.003390293186389214,0.007944299966029703,2.6920156250000002,,4.473190186211818,,3.0,0.0,falling,-110045.0,0.0046874999999997335,0.17412603242225733,5.039999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,52.0,60.0,0.0046874999999997335,0.17412603242225733,True,60.0,67.0,0.8535159047081073,0.17412603242225733,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,67,,,
signals_2025-09-11_02-12-30_STRONG.json,TAOUSDT,Strong Buy,70,340.93,343.384696,330.7021,5.04%,Bullish,2025-09-10T20:42:14.657667+00:00,2025-09-11T02:12:14.657679+05:30,7x,58.916931371674124,-0.11656976578501599,-0.6068258107557493,0.4902560449707333,341.5503777236442,338.709,335.8676222763558,0.8908315289301746,126.24773195220708,10.0,3.0,0.0,340.4706996241504,0.9201068038259447,340.29687500000006,0.6062500000000455,0.17815326690850317,,-3.6631198624216985,,falling,-2568.5429999999997,8.0,17.0,15.0,10.0,0.0,5.0,0.8908315289301746,58.916931371674124,126.24773195220708,0.4902560449707333,0.9201068038259447,340.29687500000006,,-3.6631198624216985,,3.0,0.0,falling,-2568.5429999999997,0.6062500000000455,0.17815326690850317,5.040000000000026,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,55.0,63.0,0.6062500000000455,0.17815326690850317,True,63.0,70.0,1.0656502982744476,0.17815326690850317,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,70,,,
signals_2025-09-11_02-12-30_STRONG.json,ARKMUSDT,Strong Buy,68,0.6179,0.62234888,0.599363,5.04%,Bullish,2025-09-10T20:42:24.210365+00:00,2025-09-11T02:12:24.210378+05:30,7x,81.96361239999277,0.0036644721754512943,0.0016625560344873235,0.002001916140963971,0.6161587435563961,0.6023050000000001,0.5884512564436041,1.062844257096126,176.54792719503737,10.0,3.0,0.0,0.6033630375744556,0.002989967543670636,0.611346875,0.0023828124999999423,0.38976440339209106,,37.09341893337915,,rising,3258306.0,8.0,20.0,15.0,5.0,0.0,5.0,1.062844257096126,81.96361239999277,176.54792719503737,0.002001916140963971,0.002989967543670636,0.611346875,,37.09341893337915,,3.0,0.0,rising,3258306.0,0.0023828124999999423,0.38976440339209106,5.039999999999987,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,53.0,61.0,0.0023828124999999423,0.38976440339209106,True,61.0,68.0,1.3390888775376584,0.38976440339209106,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,68,,,
signals_2025-09-11_02-23-44_STRONG.json,WIFUSDT,Strong Buy,66,0.8866,0.89298352,0.860002,5.04%,Bullish,2025-09-10T20:53:11.683907+00:00,2025-09-11T02:23:11.683921+05:30,7x,56.69353715394112,1.1692860801493232e-05,-0.0008198458852146136,0.0008315387460161068,0.888075955946692,0.882545,0.8770140440533081,0.8665731601447048,126.20912022109898,5.0,3.0,0.0,0.8859995718801575,0.002404501736931927,0.8865296875,0.0006359374999999057,0.07173335636319632,,-0.2826537537427667,,falling,-235310.19999999984,8.0,13.299819292229339,15.0,10.0,0.0,5.0,0.8665731601447048,56.69353715394112,126.20912022109898,0.0008315387460161068,0.002404501736931927,0.8865296875,,-0.2826537537427667,,3.0,0.0,falling,-235310.19999999984,0.0006359374999999057,0.07173335636319632,5.0399999999999805,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,51.0,59.0,0.0006359374999999057,0.07173335636319632,True,59.0,66.0,0.6916516076857783,0.07173335636319632,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,66,,,
signals_2025-09-11_02-23-44_STRONG.json,TAOUSDT,Strong Buy,69,340.78,343.233616,330.5566,5.04%,Bullish,2025-09-10T20:53:31.289141+00:00,2025-09-11T02:23:31.289154+05:30,7x,57.825776471676846,0.04386728988589539,-0.38736803485517735,0.43123532474107273,341.77364630935483,338.8015,335.8293536906451,0.8328402767004861,114.2049598832967,5.0,3.0,0.0,340.48445761645155,0.8560760223767211,341.17109374999995,0.3968749999999659,0.11632726431705968,,0.6309792491401324,,falling,-1179.824,8.0,16.0,15.0,10.0,0.0,5.0,0.8328402767004861,57.825776471676846,114.2049598832967,0.43123532474107273,0.8560760223767211,341.17109374999995,,0.6309792491401324,,3.0,0.0,falling,-1179.824,0.3968749999999659,0.11632726431705968,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,54.0,62.0,0.3968749999999659,0.11632726431705968,True,62.0,69.0,1.0074696953755007,0.11632726431705968,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,69,,,
signals_2025-09-11_02-23-44_STRONG.json,ARKMUSDT,Strong Buy,68,0.6198,0.62426256,0.601206,5.04%,Bullish,2025-09-10T20:53:39.025931+00:00,2025-09-11T02:23:39.025945+05:30,7x,80.18581635013139,0.004712700177603502,0.0026867039196170105,0.002025996257986491,0.6211885447010606,0.604465,0.5877414552989395,0.958485335319716,147.3639704686628,5.0,3.0,0.0,0.6045638114752966,0.003123236816746021,0.6164046875,0.002506250000000043,0.4065916516898718,,44.67888635371171,,rising,3862641.0,8.0,20.0,15.0,5.0,0.0,5.0,0.958485335319716,80.18581635013139,147.3639704686628,0.002025996257986491,0.003123236816746021,0.6164046875,,44.67888635371171,,3.0,0.0,rising,3862641.0,0.002506250000000043,0.4065916516898718,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,53.0,61.0,0.002506250000000043,0.4065916516898718,True,61.0,68.0,1.297369605227245,0.4065916516898718,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,68,,,
signals_2025-09-11_03-09-24_STRONG.json,AVAXUSDT,Strong Buy,68,29.23,29.440456,28.3531,5.04%,Bullish,2025-09-10T21:38:13.363163+00:00,2025-09-11T03:08:13.363175+05:30,7x,74.95627102302663,0.12949193438329587,0.0814779755363813,0.048013958846914576,29.200650243196545,28.794600000000003,28.38854975680346,1.0361405482390624,163.15810904352443,10.0,3.0,0.0,28.718721450001333,0.10575293074312457,29.07025,0.05757812499999915,0.19806546211332599,,31.84045456056472,,rising,763900.0,8.0,19.896483002679034,15.0,5.0,0.0,5.0,1.0361405482390624,74.95627102302663,163.15810904352443,0.048013958846914576,0.10575293074312457,29.07025,,31.84045456056472,,3.0,0.0,rising,763900.0,0.05757812499999915,0.19806546211332599,5.040000000000015,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,53.0,61.0,0.05757812499999915,0.19806546211332599,True,61.0,68.0,0.9080402502232527,0.19806546211332599,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,68,,,
signals_2025-09-11_03-09-24_STRONG.json,OMNIUSDT,Strong Buy,65,3.731,3.7578632,3.61907,5.04%,Bullish,2025-09-10T21:38:41.428202+00:00,2025-09-11T03:08:41.428214+05:30,7x,59.88766467392811,0.0008524738379858121,-0.008631614666617675,0.009484088504603487,3.7211273245513237,3.6706000000000003,3.620072675448677,1.0976964002779128,273.02076454619004,10.0,3.0,0.0,3.6918278629294106,0.029478084477261395,3.6852656250000004,0.007984375000000377,0.2166567030022531,,0.22142215742766858,,falling,-32551.169999999962,8.0,11.721604987123984,15.0,10.0,0.0,5.0,1.0976964002779128,59.88766467392811,273.02076454619004,0.009484088504603487,0.029478084477261395,3.6852656250000004,,0.22142215742766858,,3.0,0.0,falling,-32551.169999999962,0.007984375000000377,0.2166567030022531,5.040000000000037,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,50.0,58.0,0.007984375000000377,0.2166567030022531,True,58.0,65.0,0.643467082260332,0.2166567030022531,True,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,65,,,
signals_2025-09-11_03-23-27_STRONG.json,MUSDT,Strong Buy,66,2.0305,2.0451196,1.969585,5.04%,Bullish,2025-09-10T21:53:02.193887+00:00,2025-09-11T03:23:02.193899+05:30,7x,73.06407058326532,0.0104123216143448,0.004946754972761773,0.005465566641583026,2.019058802684104,1.981355,1.943651197315896,1.1517247134427606,251.40869871456147,10.0,3.0,0.0,1.977168003728948,0.015245555055742056,1.9860812499999996,0.0041890624999998405,0.2109210033577348,,20.985822560741852,,rising,1415533.0,8.0,17.604055340614686,15.0,5.0,0.0,5.0,1.1517247134427606,73.06407058326532,251.40869871456147,0.005465566641583026,0.015245555055742056,1.9860812499999996,,20.985822560741852,,3.0,0.0,rising,1415533.0,0.0041890624999998405,0.2109210033577348,5.040000000000023,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,51.0,59.0,0.0041890624999998405,0.2109210033577348,True,59.0,66.0,0.7170046117178903,0.2109210033577348,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,66,,,
signals_2025-09-11_05-23-00_STRONG.json,NAORISUSDT,Strong Buy,67,0.09007,0.0907185,0.0873679,5.04%,Bullish,2025-09-10T23:52:14.118671+00:00,2025-09-11T05:22:14.118683+05:30,7x,77.68662408944364,0.003500766506538605,0.002075466843414114,0.0014252996631244912,0.08852073158361008,0.07818499999999999,0.0678492684163899,1.074947206390628,206.87143916551588,10.0,3.0,0.0,0.07695082594113445,0.003549272393836514,0.0838378125,0.0016445312499999976,1.9615626898662193,,33.209079306070564,,rising,235375598.0,8.0,18.637804067783094,15.0,5.0,0.0,5.0,1.074947206390628,77.68662408944364,206.87143916551588,0.0014252996631244912,0.003549272393836514,0.0838378125,,33.209079306070564,,3.0,0.0,rising,235375598.0,0.0016445312499999976,1.9615626898662193,5.039999999999955,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,52.0,60.0,0.0016445312499999976,1.9615626898662193,True,60.0,67.0,0.8031503389819243,1.9615626898662193,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,67,,,
signals_2025-09-11_07-57-49_STRONG.json,SEIUSDT,Strong Buy,67,0.3276,0.32995872,0.317772,5.04%,Bullish,2025-09-11T02:27:45.303105+00:00,2025-09-11T07:57:45.303119+05:30,7x,76.20824180386,0.001713886004948706,0.001196141644216739,0.000517744360731967,0.3278578918128647,0.32282500000000003,0.3177921081871354,0.9743793605690596,144.83877721942937,5.0,3.0,0.0,0.32156992282467306,0.0012872660707486465,0.32646718750000003,0.0007125000000000048,0.21824551663404296,,41.96958796101596,,rising,10456030.0,8.0,18.65291087827755,15.0,5.0,0.0,5.0,0.9743793605690596,76.20824180386,144.83877721942937,0.000517744360731967,0.0012872660707486465,0.32646718750000003,,41.96958796101596,,3.0,0.0,rising,10456030.0,0.0007125000000000048,0.21824551663404296,5.039999999999959,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,52.0,60.0,0.0007125000000000048,0.21824551663404296,True,60.0,67.0,0.8044092398564624,0.21824551663404296,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,67,,,
signals_2025-09-11_08-21-28_STRONG.json,BIOUSDT,Strong Buy,68,0.15401,0.15511887,0.1493897,5.04%,Bullish,2025-09-11T02:51:14.631586+00:00,2025-09-11T08:21:14.631597+05:30,7x,91.02433521838364,0.0018271444356638689,0.0009986128699508846,0.0008285315657129842,0.1526158244990137,0.147167,0.14171817550098628,1.127933603040313,230.2462441620026,10.0,3.0,0.0,0.1463145783570657,0.0009086050471221896,0.14933171875,0.0010609374999999976,0.7104569001687712,,64.27672960660192,,rising,55311512.0,8.0,20.0,15.0,5.0,0.0,5.0,1.127933603040313,91.02433521838364,230.2462441620026,0.0008285315657129842,0.0009086050471221896,0.14933171875,,64.27672960660192,,3.0,0.0,rising,55311512.0,0.0010609374999999976,0.7104569001687712,5.040000000000049,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,53.0,61.0,0.0010609374999999976,0.7104569001687712,True,61.0,68.0,1.5,0.7104569001687712,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,68,,,
signals_2025-09-11_09-25-24_STRONG.json,AVAXUSDT,Strong Buy,68,29.411,29.6227592,28.52867,5.04%,Bullish,2025-09-11T03:54:16.095639+00:00,2025-09-11T09:24:16.095652+05:30,7x,71.79453096095489,0.07153455379793883,0.010291083977602115,0.06124346982033671,29.408584277163115,29.03035,28.652115722836882,1.003193421356474,164.73516659649766,10.0,3.0,0.0,29.088406631655644,0.09201403027387875,29.243203124999997,0.09193749999999667,0.31438929452088427,,20.547622439616394,,rising,258958.0,8.0,20.0,15.0,5.0,0.0,5.0,1.003193421356474,71.79453096095489,164.73516659649766,0.06124346982033671,0.09201403027387875,29.243203124999997,,20.547622439616394,,3.0,0.0,rising,258958.0,0.09193749999999667,0.31438929452088427,5.039999999999988,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,53.0,61.0,0.09193749999999667,0.31438929452088427,True,61.0,68.0,1.3311767702826667,0.31438929452088427,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support),Buy,68,,,
