Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule
BTCUSDT,Buy,40,115295.8,116125.92976,111836.926,Bullish,2025-09-11T23:32:09.272341+00:00,2025-09-12T05:02:09.272341+05:30,Success,74,74.0,,5.04%,73.52589709019723,217.98301195637032,209.3611823320955,8.621829624274824,115640.8078768246,114994.43499999998,114348.06212317536,0.7331200850200496,78.81147866570865,10.0,3.0,0.0,114730.66009119558,101.1579674272864,115367.38125,-20.17812500000582,-0.01749032073136862,,51.846890384839774,,rising,8791.335000000001,4.0,11.045552280707254,15.0,5.0,0.0,5.0,0.7331200850200496,73.52589709019723,78.81147866570865,8.621829624274824,101.1579674272864,115367.38125,,51.846890384839774,,3.0,0.0,rising,8791.335000000001,-20.17812500000582,-0.01749032073136862,5.039999999999976,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.95}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,,,,,,,
MYXUSDT,Buy,47,13.236,13.3312992,12.83892,Bullish,2025-09-11T23:32:12.800201+00:00,2025-09-12T05:02:12.800201+05:30,Success,9,9.0,,5.04%,62.416758796462766,0.11786678476116208,0.053006780337526475,0.0648600044236356,13.3266773389047,12.821850000000001,12.317022661095303,0.9101897501218557,116.26483797112999,10.0,3.0,0.0,12.86245773730944,0.31477089408933934,12.8388125,0.13624999999999687,1.061235219378715,,12.614971347406916,,rising,979246.0,8.0,13.945311448413154,15.0,5.0,0.0,5.0,0.9101897501218557,62.416758796462766,116.26483797112999,0.0648600044236356,0.31477089408933934,12.8388125,,12.614971347406916,,3.0,0.0,rising,979246.0,0.13624999999999687,1.061235219378715,5.0399999999999725,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.05}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,,,,,,,,,
XRPUSDT,Buy,45,3.0395,3.0613844,2.948315,Bullish,2025-09-11T23:32:15.224773+00:00,2025-09-12T05:02:15.224773+05:30,Success,72,72.0,,5.04%,67.81459456340015,0.006278984558009348,0.004624004349043989,0.0016549802089653592,3.0478516218904215,3.027275,3.0066983781095784,0.797060422869769,107.43836364400283,10.0,3.0,0.0,3.0230161748787276,0.005264094726007743,3.0405421875,0.002276562500000079,0.07487357055459633,,36.18554008609545,,rising,15541850.7,8.0,11.545366693143013,15.0,5.0,0.0,5.0,0.797060422869769,67.81459456340015,107.43836364400283,0.0016549802089653592,0.005264094726007743,3.0405421875,,36.18554008609545,,3.0,0.0,rising,15541850.7,0.002276562500000079,0.07487357055459633,5.039999999999955,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.45}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,,,,,,,,
BAKEUSDT,Buy,43,0.1023,0.10303656,0.099231,Bullish,2025-09-11T23:32:29.539396+00:00,2025-09-12T05:02:29.539396+05:30,Success,7,7.0,,5.04%,62.59037831061558,0.00037859608054975624,9.919331059659157e-05,0.0002794027699531647,0.10227640029537222,0.10060500000000001,0.09893359970462781,1.0070598601343823,219.7640117994075,10.0,3.0,0.0,0.10057431040974932,0.0012047503498147474,0.10043906250000001,0.0004187499999999955,0.4169194629828365,,9.71324180490054,,rising,19879450.0,8.0,9.566021607636031,15.0,5.0,0.0,5.0,1.0070598601343823,62.59037831061558,219.7640117994075,0.0002794027699531647,0.0012047503498147474,0.10043906250000001,,9.71324180490054,,3.0,0.0,rising,19879450.0,0.0004187499999999955,0.4169194629828365,5.039999999999981,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.43}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,
NAORISUSDT,Buy,46,0.07449,0.07502633,0.0722553,Bullish,2025-09-11T23:32:34.242517+00:00,2025-09-12T05:02:34.242517+05:30,Success,2,2.0,,5.04%,60.53590038010204,0.00036981745152861456,8.889174114887879e-05,0.0002809257103797358,0.07473145192730955,0.072075,0.06941854807269045,0.9545536802628884,164.41181553143818,10.0,3.0,0.0,0.07210543178830978,0.0015866896052199853,0.07220046875000001,0.0003817187499999958,0.5286928971634907,,6.883605956928274,,rising,692455.0,8.0,13.249235028031137,15.0,5.0,0.0,5.0,0.9545536802628884,60.53590038010204,164.41181553143818,0.0002809257103797358,0.0015866896052199853,0.07220046875000001,,6.883605956928274,,3.0,0.0,rising,692455.0,0.0003817187499999958,0.5286928971634907,5.040000000000024,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.75}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,
SOMIUSDT,Strong Buy,67,1.0054,1.01263888,0.975238,Bullish,2025-09-11T23:32:36.657255+00:00,2025-09-12T05:02:36.657255+05:30,Fail,27,,27.0,5.04%,71.904350530996,0.006933939181043236,0.002454333431932728,0.004479605749110508,0.9979716193410622,0.96836,0.9387483806589378,1.1254301659996866,210.7121594711668,10.0,3.0,0.0,0.9678618072898295,0.010540015110565997,0.979075,0.0063312500000001215,0.6466562827158411,,19.3195171521516,,rising,3358287.0,8.0,19.200226171485905,15.0,5.0,0.0,5.0,1.1254301659996866,71.904350530996,210.7121594711668,0.004479605749110508,0.010540015110565997,0.979075,,19.3195171521516,,3.0,0.0,rising,3358287.0,0.0063312500000001215,0.6466562827158411,5.04000000000004,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,67,52.0,60.0,0.0063312500000001215,0.6466562827158411,True,60.0,67.0,0.8500188476238255,0.6466562827158411,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
OPENUSDT,Buy,42,0.9156,0.92219232,0.888132,Bullish,2025-09-11T23:32:45.035751+00:00,2025-09-12T05:02:45.035751+05:30,Success,2,2.0,,5.04%,62.013814551150496,0.002924003117008467,0.0017946443508692158,0.001129358766139251,0.9198443412217691,0.9076850000000001,0.8955256587782311,0.8254699352391557,107.74992797464743,10.0,3.0,0.0,0.9048763578146952,0.005606493684424312,0.9135734375,0.003318749999999926,0.36327128874080533,,16.097622100618185,,rising,1535587.0,8.0,8.834502973336567,15.0,5.0,0.0,5.0,0.8254699352391557,62.013814551150496,107.74992797464743,0.001129358766139251,0.005606493684424312,0.9135734375,,16.097622100618185,,3.0,0.0,rising,1535587.0,0.003318749999999926,0.36327128874080533,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.17}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,
PENGUUSDT,Buy,48,0.034703,0.03495286,0.03366191,Bullish,2025-09-11T23:32:50.988857+00:00,2025-09-12T05:02:50.988857+05:30,Success,15,15.0,,5.04%,82.01615769248615,0.00017781050805767973,0.0001469170134139613,3.089349464371842e-05,0.03467577714278568,0.034280899999999996,0.033886022857214315,1.0344700341760422,195.44482316646622,10.0,3.0,0.0,0.03406047414964106,0.00011530455302065553,0.034460375,4.0984374999997186e-05,0.11893188916254446,,50.48407126257008,,rising,306361827.0,8.0,15.4303087087673,15.0,5.0,0.0,5.0,1.0344700341760422,82.01615769248615,195.44482316646622,3.089349464371842e-05,0.00011530455302065553,0.034460375,,50.48407126257008,,3.0,0.0,rising,306361827.0,4.0984374999997186e-05,0.11893188916254446,5.039999999999963,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,
1000BONKUSDT,Buy,46,0.0246,0.02477712,0.023862,Bullish,2025-09-11T23:32:53.355686+00:00,2025-09-12T05:02:53.355686+05:30,Success,76,76.0,,5.04%,69.84129577330667,0.00014270725929657266,0.0001226571660120282,2.005009328454445e-05,0.024704685177577512,0.0242803,0.02385591482242249,0.8766625425337907,121.83940168210306,10.0,3.0,0.0,0.02412561282696969,0.00010742587960894788,0.0245521875,7.375000000000437e-06,0.030038056690469786,,32.74321827217894,,rising,284907350.0,8.0,13.479388398593906,15.0,5.0,0.0,5.0,0.8766625425337907,69.84129577330667,121.83940168210306,2.005009328454445e-05,0.00010742587960894788,0.0245521875,,32.74321827217894,,3.0,0.0,rising,284907350.0,7.375000000000437e-06,0.030038056690469786,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.52}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,
KAITOUSDT,Strong Buy,66,1.2464,1.25537408,1.209008,Bullish,2025-09-11T23:33:01.691812+00:00,2025-09-12T05:03:01.691812+05:30,Success,8,8.0,,5.04%,75.76960863095815,0.008041530170212363,0.00622160208637039,0.0018199280838419735,1.2502227677027873,1.22906,1.2078972322972128,0.9096817638298829,138.30927727224994,10.0,3.0,0.0,1.2221954778435842,0.004904596198213386,1.2440265625,0.003185937499999847,0.2560988322948166,,49.19763420756155,,rising,2109316.3,8.0,17.90558004104766,15.0,5.0,0.0,5.0,0.9096817638298829,75.76960863095815,138.30927727224994,0.0018199280838419735,0.004904596198213386,1.2440265625,,49.19763420756155,,3.0,0.0,rising,2109316.3,0.003185937499999847,0.2560988322948166,5.039999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Buy,66,51.0,59.0,0.003185937499999847,0.2560988322948166,True,59.0,66.0,0.7421316700873051,0.2560988322948166,False,hist_norm>=0.6 AND (hma_slope_pct>=0.15 OR cvd_support)
