SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-04_16-27-25_STRONG.json,ETHUSDT,Sell,45,Success,99.0,True,30,45,,,Bullish,5.04%,0,0,2025-09-04T10:56:07.357075+00:00,2025-09-04T16:26:07.357075+05:30,66.37642191756697,-27.104055087988026,82.23139218595351,0.13075166953116443,,,falling,down,down,11.157529492644244,9.511279806178125,1.6462496864661187,4431.6920982312395,4400.933,4370.1739017687605,4424.868,4400.933,4376.998,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-04_16-27-25_STRONG.json,BTCUSDT,Sell,55,Success,188.0,True,25,55,,,Bullish,5.04%,0,0,2025-09-04T10:56:08.523211+00:00,2025-09-04T16:26:08.523211+05:30,47.68290786651033,-84.47837150127103,-64.68455402466672,-0.10162852519454656,,,falling,down,down,43.012193902162835,59.628054181840255,-16.61586027967742,110963.03948623198,110813.045,110663.05051376802,110935.345,110813.045,110690.745,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-04_16-27-25_STRONG.json,SOLUSDT,Sell,55,Success,171.0,True,10,55,,,Bullish,5.04%,0,0,2025-09-04T10:56:09.633754+00:00,2025-09-04T16:26:09.633754+05:30,48.09692067523094,-77.31092436974699,-45.25000000000282,-0.15198935055985435,,,falling,down,down,0.17240531842762152,0.22763417415325693,-0.055228855725635406,208.55768725168664,207.9835,207.40931274831334,208.4785,207.9835,207.4885,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-04_16-27-25_STRONG.json,ALPACAUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-04T10:56:10.732707+00:00,2025-09-04T16:26:10.732707+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,1.19,1.19,1.19,1.1900000000000002,1.1900000000000002,1.1900000000000002,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,
signals_2025-09-04_16-27-25_STRONG.json,WLFIUSDT,Strong Buy,60,Fail,55.0,False,60,40,,,Bullish,5.04%,0,0,2025-09-04T10:56:11.874789+00:00,2025-09-04T16:26:11.874789+05:30,61.95084483363801,-12.676056338028346,122.50843299601458,0.2100456424141107,,,falling,up,up,0.0008300618037499485,0.00023966435211474052,0.0005903974516352081,0.18439539794302495,0.17949500000000002,0.17459460205697508,0.184095,0.17949500000000002,0.17489500000000002,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_16-27-25_STRONG.json,XRPUSDT,Sell,45,Success,171.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-04T10:56:13.014321+00:00,2025-09-04T16:26:13.014321+05:30,50.931216969362445,-49.557522123892866,-32.51236883596273,0.15168430893954266,,,falling,down,down,0.0009561593725089246,0.0014325195340071845,-0.00047636016149825997,2.844988153179179,2.8412800000000002,2.8375718468208215,2.84513,2.8412800000000002,2.8374300000000003,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-04_16-27-25_STRONG.json,DOGEUSDT,Buy,50,Inconclusive,,False,50,15,,,Bullish,5.04%,0,0,2025-09-04T10:56:14.131343+00:00,2025-09-04T16:26:14.131343+05:30,51.21506064370171,-50.00000000000099,13.273933993997764,0.022682567470129946,,,falling,up,up,0.00015213198913643922,0.0001519287651108346,2.0322402560462422e-07,0.21632351253958162,0.215536,0.21474848746041839,0.216186,0.215536,0.21488600000000002,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_16-27-25_STRONG.json,ENAUSDT,Sell,45,Success,33.0,True,20,45,,,Bullish,5.04%,0,0,2025-09-04T10:56:15.246490+00:00,2025-09-04T16:26:15.246490+05:30,45.13742275346054,-72.8571428571427,-53.948492615648064,0.00423241326220989,,,falling,down,down,-3.73051793201018e-05,7.087219200486114e-05,-0.00010817737132496294,0.7079002923851632,0.70448,0.7010597076148368,0.7077800000000001,0.7044800000000001,0.7011800000000001,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-04_16-27-25_STRONG.json,MUSDT,Buy,40,Success,1.0,True,40,35,,,Bullish,5.04%,0,0,2025-09-04T10:56:16.411825+00:00,2025-09-04T16:26:16.411825+05:30,61.96853615274937,-36.569579288025764,73.77604923370373,-0.016817907282619046,,,falling,up,up,0.012861762056331827,0.012697210906750127,0.00016455114958170008,1.1906176327943974,1.158825,1.1270323672056026,1.1871749999999999,1.1588249999999998,1.1304749999999997,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_16-27-25_STRONG.json,TAUSDT,Buy,50,Success,35.0,True,50,35,,,Bullish,5.04%,0,0,2025-09-04T10:56:17.521135+00:00,2025-09-04T16:26:17.521135+05:30,37.391810158649804,-70.72538860103649,-123.74898698458307,0.03568559895684118,,,falling,up,up,-0.0011561074504496394,-0.000953896800746742,-0.00020221064970289736,0.13935997126422933,0.136489,0.13361802873577067,0.13908900000000002,0.136489,0.13388899999999998,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,15.0,0.0,0.0,10.0,,,,
