SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-05_04-48-57_STRONG.json,ETHUSDT,Sell,55,Success,33.0,True,20,55.0,,,Bullish,5.04%,0,0,2025-09-04T23:17:58.469384+00:00,2025-09-05T04:47:58.469384+05:30,62.49144889885126,-48.89129259058989,99.63112984278453,-0.09701173011914474,,,falling,down,down,7.5967451409287605,6.899947266559465,0.6967978743692953,4339.636681407585,4323.3225,4307.008318592416,4335.962500000001,4323.3225,4310.6825,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,BTCUSDT,Sell,45,Success,97.0,True,40,45.0,,,Bullish,5.04%,0,0,2025-09-04T23:17:59.320236+00:00,2025-09-05T04:47:59.320236+05:30,67.26336265776419,-37.56309148265007,106.8275046317625,0.2243393129268649,,,falling,down,down,282.0075847571861,222.60717282855273,59.40041192863339,111582.38543511185,110808.81999999999,110035.25456488814,111387.06999999999,110808.81999999999,110230.56999999999,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,SOLUSDT,Sell,45,Success,32.0,True,20,45.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:00.156694+00:00,2025-09-05T04:48:00.156694+05:30,55.78044956003755,-38.67924528301847,83.15098468271593,-0.0022132474178784335,,,falling,down,down,0.25604501086434084,0.1791496779032901,0.07689533296105075,204.47546861802707,203.64299999999997,202.81053138197288,204.42800000000005,203.64300000000003,202.858,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,WLFIUSDT,Sell,35,Success,48.0,True,30,35.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:00.995074+00:00,2025-09-05T04:48:00.995074+05:30,51.36409202894535,-57.69230769230773,30.898876404494203,0.1264983831920463,,,falling,down,down,0.0010473943533020058,0.0009110252656290294,0.00013636908767297642,0.18947913452535567,0.18531999999999998,0.1811608654746443,0.18867,0.18531999999999998,0.18196999999999997,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,ALPACAUSDT,Sell,50,Inconclusive,,False,35,50.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:01.825369+00:00,2025-09-05T04:48:01.825369+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,1.19,1.19,1.19,1.1900000000000002,1.1900000000000002,1.1900000000000002,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,
signals_2025-09-05_04-48-57_STRONG.json,XRPUSDT,Sell,45,Success,49.0,True,20,45.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:02.667229+00:00,2025-09-05T04:48:02.667229+05:30,54.04044117872005,-57.77777777777743,48.51844248270915,-0.07615276679161297,,,falling,down,down,0.002800849432355257,0.0024327304023354203,0.00036811903001983653,2.8181958117277435,2.81008,2.801964188272257,2.8174300000000003,2.81008,2.80273,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,MUSDT,Sell,55,Success,4.0,True,10,55.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:03.546748+00:00,2025-09-05T04:48:03.546748+05:30,44.99682886882259,-75.29976019184656,-69.11800490114302,-0.19144178277437324,,,falling,down,down,-0.005238133168413706,7.451856052113036e-05,-0.005312651728934836,1.4577678298831527,1.3952550000000001,1.3327421701168476,1.4408050000000001,1.3952550000000001,1.3497050000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,DOGEUSDT,Sell,35,Success,93.0,True,30,35.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:04.409129+00:00,2025-09-05T04:48:04.409129+05:30,58.09624090710944,-53.84615384615364,75.34630474817891,0.022788980616669768,,,falling,down,down,0.00040187819858023,0.0003574120005062747,4.44661980739553e-05,0.21415214064557672,0.21311400000000003,0.21207585935442333,0.21398399999999995,0.21311399999999997,0.212244,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,ENAUSDT,Sell,55,Success,38.0,True,35,55.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:05.276497+00:00,2025-09-05T04:48:05.276497+05:30,47.93663815167023,-91.04477611940237,-122.78308321964562,0.05883593474475231,,,falling,down,down,0.0007019284051168473,0.0009931588503835228,-0.0002912304452666755,0.6554186809690093,0.653325,0.6512313190309907,0.6559249999999999,0.6533249999999999,0.650725,10.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,PUMPUSDT,Sell,55,Success,30.0,True,10,55.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:06.114468+00:00,2025-09-05T04:48:06.114468+05:30,56.790556825221394,-59.55056179775313,23.397435897436107,-0.09742717860227369,,,falling,down,down,2.5533762739259232e-05,3.0188837305196975e-05,-4.655074565937743e-06,0.00436939730989894,0.0043187500000000005,0.004268102690101061,0.004370249999999999,0.004318749999999999,0.0042672499999999985,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,IDOLUSDT,Strong Sell,65,Success,9.0,True,60,65.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:06.951735+00:00,2025-09-05T04:48:06.951735+05:30,70.03085642560576,-38.24561403508767,197.53326211517728,0.030603125246480206,,,falling,up,up,0.00038003729429851585,0.0002582877805451263,0.00012174951375338954,0.04099536141447632,0.0401115,0.03922763858552368,0.040856500000000004,0.0401115,0.0393665,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,15.0,10.0
signals_2025-09-05_04-48-57_STRONG.json,LINKUSDT,Sell,55,Success,38.0,True,10,55.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:07.793648+00:00,2025-09-05T04:48:07.793648+05:30,49.82453144104288,-73.9795918367339,-22.555337629571994,-0.2562169805920253,,,falling,down,down,0.018853801865859054,0.020182647691301306,-0.0013288458254422514,22.546091434964453,22.4848,22.423508565035547,22.547800000000002,22.4848,22.421799999999998,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,BNXUSDT,Strong Sell,60,Inconclusive,,False,35,60.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:08.623187+00:00,2025-09-05T04:48:08.623187+05:30,,,,,,,falling,down,down,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,,,,0.0,0.0,0.0,0.0,,,,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,10.0
signals_2025-09-05_04-48-57_STRONG.json,1000PEPEUSDT,Sell,45,Success,32.0,True,20,45.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:09.463145+00:00,2025-09-05T04:48:09.463145+05:30,58.765235392524815,-51.967799642218196,86.4283601639464,-0.19415425978686204,,,falling,down,down,1.7807313535438823e-05,1.4199320775570747e-05,3.6079927598680763e-06,0.009541002349367105,0.00949003,0.009439057650632895,0.00952858,0.00949003,0.00945148,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,SUIUSDT,Strong Buy,55,Success,269.0,True,55,30.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:10.306648+00:00,2025-09-05T04:48:10.306648+05:30,65.87208286791275,-34.41176470588288,134.74321026119878,0.13963487778767744,,,rising,down,down,0.009498096148896185,0.008190768550400424,0.0013073275984957604,3.3135195434630695,3.2923549999999997,3.27119045653693,3.3114049999999997,3.2923549999999997,3.2733049999999997,10.0,0.0,0.0,10.0,10.0,15.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,TAKEUSDT,Buy,40,Success,2.0,True,40,40.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:11.171617+00:00,2025-09-05T04:48:11.171617+05:30,56.2213095001545,-17.73667029379752,82.38150654425813,-0.03657041474447695,,,falling,up,up,-0.00010768720337497872,-0.0008306454501658325,0.0007229582467908538,0.1788359133660277,0.1747195,0.1706030866339723,0.17792449999999999,0.1747195,0.17151450000000001,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,15.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,AVAXUSDT,Sell,55,Success,32.0,True,25,55.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:12.034253+00:00,2025-09-05T04:48:12.034253+05:30,45.488557139409714,-83.5680751173709,-63.95141121829227,-0.12931189931663542,,,falling,down,down,0.011716104996470023,0.016020834281734796,-0.004304729285264774,24.533552489527676,24.4497,24.365847510472324,24.523699999999998,24.4497,24.375700000000002,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-05_04-48-57_STRONG.json,ADAUSDT,Sell,35,Success,33.0,True,30,35.0,,,Bullish,5.04%,0,0,2025-09-04T23:18:12.873738+00:00,2025-09-05T04:48:12.873738+05:30,58.74816374484645,-54.79452054794546,75.21874117979756,0.019185792441314874,,,falling,down,down,0.0015499654953655684,0.0014305413701091196,0.0001194241252564488,0.8167670460990125,0.81296,0.8091529539009875,0.81606,0.81296,0.80986,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
