Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,CONFL_FLAG__RSI<=30_and_CVD_falling
HYPEUSDT,Buy,59,51.932,52.3059104,50.37404,Bullish,2025-09-08T13:34:43.844951+00:00,2025-09-08T19:04:43.844951+05:30,Inconclusive,300,,,5.04%,77.41359883741771,0.27335763647899114,0.17655353008098054,0.0968041063980106,51.86889990606545,51.02075,50.17260009393455,1.0371986682326424,146.8296770191515,10.0,3.0,0.0,50.8275714888609,0.2712706147013621,51.554,0.12246874999999591,,36.74923821152166,,rising,463490.3300000001,8.0,17.56450506484066,15.0,5.0,0.0,5.0,1.0371986682326424,77.41359883741771,146.8296770191515,0.0968041063980106,0.2712706147013621,51.554,,36.74923821152166,,3.0,0.0,rising,463490.3300000001,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,59,51.0,59.0,0.12246874999999591,
PENGUUSDT,Buy,58,0.033165,0.03340379,0.03217005,Bullish,2025-09-08T13:34:46.986754+00:00,2025-09-08T19:04:46.986754+05:30,Success,73,73.0,,5.04%,64.15675524274796,0.00016939142375105298,0.00010522312946076931,6.416829429028367e-05,0.033342040464555425,0.032687900000000006,0.032033759535444586,0.8646770272224719,121.22546416807995,10.0,3.0,0.0,0.03255142530648045,0.0002040302059242267,0.033162250000000004,8.771875000000706e-05,,22.05576835888268,,rising,265752226.0,8.0,16.54809345993971,15.0,5.0,0.0,5.0,0.8646770272224719,64.15675524274796,121.22546416807995,6.416829429028367e-05,0.0002040302059242267,0.033162250000000004,,22.05576835888268,,3.0,0.0,rising,265752226.0,5.039999999999931,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Buy,58,50.0,58.0,8.771875000000706e-05,
FARTCOINUSDT,Buy,48,0.8208,0.82670976,0.796176,Bullish,2025-09-08T13:34:50.111081+00:00,2025-09-08T19:04:50.111081+05:30,Success,172,172.0,,5.04%,71.56803323031534,0.005398131234228498,0.0042176081425217464,0.0011805230917067517,0.8217831761001,0.806265,0.7907468238999,0.9683217894371723,141.75923985188462,10.0,3.0,0.0,0.799775273289984,0.005008002097886693,0.81805625,0.001853125000000011,,31.491276094666564,,rising,10076532.5,8.0,14.65745653599426,15.0,5.0,0.0,5.0,0.9683217894371723,71.56803323031534,141.75923985188462,0.0011805230917067517,0.005008002097886693,0.81805625,,31.491276094666564,,3.0,0.0,rising,10076532.5,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.34}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,
LTCUSDT,Buy,41,113.53,114.347416,110.1241,Bullish,2025-09-08T13:34:53.247255+00:00,2025-09-08T19:04:53.247255+05:30,Inconclusive,300,,,5.04%,59.45933874787136,0.06624437390806293,0.028962479143617367,0.03728189476444556,113.62188305547996,113.28800000000001,112.95411694452007,0.8624023382260659,125.80231065468726,10.0,3.0,0.0,113.27742519389035,0.2086258162710183,113.40578124999999,0.044843749999984084,,9.975449835069337,,rising,33780.505000000005,8.0,8.28885307839532,15.0,5.0,0.0,5.0,0.8624023382260659,59.45933874787136,125.80231065468726,0.03728189476444556,0.2086258162710183,113.40578124999999,,9.975449835069337,,3.0,0.0,rising,33780.505000000005,5.039999999999965,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.71}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,
1000BONKUSDT,Buy,46,0.022214,0.02237394,0.02154758,Bullish,2025-09-08T13:34:59.641391+00:00,2025-09-08T19:04:59.641391+05:30,Success,52,52.0,,5.04%,58.093181506509616,5.389548937787328e-05,3.6739905877946035e-05,1.7155583499927244e-05,0.022286760719206513,0.0221189,0.021951039280793488,0.7832705604072947,108.89994472083785,10.0,3.0,0.0,0.022053135843389207,0.00010532227791833451,0.022231796875,3.6593750000001035e-05,,14.60326874537689,,falling,-24133582.0,8.0,7.909277430530954,15.0,10.0,0.0,5.0,0.7832705604072947,58.093181506509616,108.89994472083785,1.7155583499927244e-05,0.00010532227791833451,0.022231796875,,14.60326874537689,,3.0,0.0,falling,-24133582.0,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.09}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,
BIOUSDT,Buy,44,0.16266,0.16383115,0.1577802,Bullish,2025-09-08T13:35:00.785251+00:00,2025-09-08T19:05:00.785251+05:30,Inconclusive,300,,,5.04%,33.053555098039794,-0.0005440150009144717,-0.0003582569843171603,-0.00018575801659731142,0.1663045232692106,0.1646805,0.1630564767307894,-0.12206620998174673,-188.06869881710594,10.0,0.0,3.0,0.16539383562720117,0.0009679155663849963,0.16413859375,-0.00041781250000000325,,-17.038069672808938,,falling,-13256509.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.12206620998174673,33.053555098039794,-188.06869881710594,-0.00018575801659731142,0.0009679155663849963,0.16413859375,,-17.038069672808938,,0.0,3.0,falling,-13256509.0,5.0400000000000365,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,
AAVEUSDT,Buy,45,306.19,308.394568,297.0043,Bullish,2025-09-08T13:35:04.081606+00:00,2025-09-08T19:05:04.081606+05:30,Inconclusive,300,,,5.04%,73.43694834886647,1.1701370582211439,0.8729780208557975,0.29715903736534643,306.9484553101922,303.389,299.82954468980785,0.8934590767272157,126.74133800894252,10.0,3.0,0.0,302.5809304819242,0.8653642450621232,305.7728125,0.2518749999999841,,38.327410426142016,,rising,59105.10000000001,8.0,12.241404631013305,15.0,5.0,0.0,5.0,0.8934590767272157,73.43694834886647,126.74133800894252,0.29715903736534643,0.8653642450621232,305.7728125,,38.327410426142016,,3.0,0.0,rising,59105.10000000001,5.0399999999999885,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.76}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,
IPUSDT,Buy,45,8.6074,8.66937328,8.349178,Bullish,2025-09-08T13:35:09.569631+00:00,2025-09-08T19:05:09.569631+05:30,Success,6,6.0,,5.04%,68.41790905790018,0.014637385538692982,0.0038803634168851613,0.01075702212180782,8.607813071242834,8.539705000000001,8.471596928757169,0.9969675309012856,194.91624146688724,10.0,3.0,0.0,8.543519248707204,0.03041949569176212,8.5376265625,0.011987500000001816,,17.225270544888136,,rising,137458.3,8.0,12.48694316103676,15.0,5.0,0.0,5.0,0.9969675309012856,68.41790905790018,194.91624146688724,0.01075702212180782,0.03041949569176212,8.5376265625,,17.225270544888136,,3.0,0.0,rising,137458.3,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.51}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,,
MITOUSDT,Buy,54,0.21321,0.21474511,0.2068137,Bullish,2025-09-08T13:35:18.431801+00:00,2025-09-08T19:05:18.431801+05:30,Success,61,61.0,,5.04%,26.106133181601038,-0.002073807415914092,-0.0015977772738447783,-0.00047603014206931346,0.22457873888598226,0.2182835,0.21198826111401772,0.0970367374542972,-123.67190143508192,10.0,0.0,3.0,0.21986885655243865,0.0020973185286513522,0.21322249999999998,-0.0005256250000000295,,-34.04582953007202,,falling,-9871225.0,24.0,0.0,8.0,5.0,12.0,5.0,0.0970367374542972,26.106133181601038,-123.67190143508192,-0.00047603014206931346,0.0020973185286513522,0.21322249999999998,,-34.04582953007202,,0.0,3.0,falling,-9871225.0,5.040000000000017,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 16.0}]}",False,hma_not_aligned,,Buy,54,,,-0.0005256250000000295,1.0
TRUMPUSDT,Buy,40,8.623,8.6850856,8.36431,Bullish,2025-09-08T13:35:21.710575+00:00,2025-09-08T19:05:21.710575+05:30,Inconclusive,300,,,5.04%,65.0883363699034,0.01316668659679543,0.011339243815105836,0.0018274427816895936,8.62885125476646,8.59865,8.568448745233539,0.9031289459377321,126.4337156575125,10.0,3.0,0.0,8.579457692652932,0.015828707499289003,8.620578125000002,0.004843750000000924,,24.42435758868186,,rising,151062.45,8.0,6.7708280516599535,15.0,5.0,0.0,5.0,0.9031289459377321,65.0883363699034,126.4337156575125,0.0018274427816895936,0.015828707499289003,8.620578125000002,,24.42435758868186,,3.0,0.0,rising,151062.45,5.03999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.23}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,
XLMUSDT,Buy,49,0.37949,0.38222233,0.3681053,Bullish,2025-09-08T13:35:23.886720+00:00,2025-09-08T19:05:23.886720+05:30,Success,53,53.0,,5.04%,85.62166823645285,0.0026224319796940287,0.00199149888044844,0.0006309330992455889,0.3807361265844548,0.37327750000000004,0.36581887341554525,0.916464072148886,140.59577371054536,10.0,3.0,0.0,0.37109157865122855,0.0012152239144948502,0.37832234375000007,0.0006442187500000363,,57.61590225857669,,rising,44873596.0,8.0,16.0,15.0,5.0,0.0,5.0,0.916464072148886,85.62166823645285,140.59577371054536,0.0006309330992455889,0.0012152239144948502,0.37832234375000007,,57.61590225857669,,3.0,0.0,rising,44873596.0,5.040000000000012,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,
TAKEUSDT,Buy,41,0.1855,0.1868356,0.179935,Bullish,2025-09-08T13:35:25.029456+00:00,2025-09-08T19:05:25.029456+05:30,Success,8,8.0,,5.04%,34.66561752670118,-0.003921794341568974,0.0006971031761553188,-0.0046188975177242925,0.23509254078601063,0.20883400000000002,0.1825754592139894,0.0556874201396724,-158.69144567411416,10.0,3.0,0.0,0.20083567400354804,0.007146103494117253,0.20175734374999998,-0.006494687500000013,,-12.084633308090014,,falling,-33256595.0,18.0,0.0,8.0,10.0,0.0,5.0,0.0556874201396724,34.66561752670118,-158.69144567411416,-0.0046188975177242925,0.007146103494117253,0.20175734374999998,,-12.084633308090014,,3.0,0.0,falling,-33256595.0,5.039999999999972,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 22.0}, {""component"": ""momentum_score"", ""gap"": 20.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,
TAOUSDT,Buy,42,339.14,341.581808,328.9658,Bullish,2025-09-08T13:35:26.142611+00:00,2025-09-08T19:05:26.142611+05:30,Success,86,86.0,,5.04%,56.70831765775072,0.16634007062634737,-0.015629130354569983,0.18196920098091734,339.5496158818729,338.07,336.5903841181271,0.8615803307834103,122.49603689292347,10.0,3.0,0.0,338.0709161565927,0.9021054408434852,338.93250000000006,0.226406250000025,,4.497604900072518,,rising,4099.209,8.0,8.841186657136827,15.0,5.0,0.0,5.0,0.8615803307834103,56.70831765775072,122.49603689292347,0.18196920098091734,0.9021054408434852,338.93250000000006,,4.497604900072518,,3.0,0.0,rising,4099.209,5.03999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.16}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,
OGUSDT,Buy,44,17.509,17.6350648,16.98373,Bullish,2025-09-08T13:35:27.231420+00:00,2025-09-08T19:05:27.231420+05:30,Success,36,36.0,,5.04%,34.61369407491371,-0.05016919993925839,0.026195370025255432,-0.07636456996451382,18.451682595365657,18.035850000000003,17.62001740463435,-0.1334880981813471,-263.50944240734134,10.0,0.0,3.0,17.86348677257026,0.20827055785901247,17.909468749999995,-0.08476562500000284,,-6.686681463072522,,falling,-114921.6,26.0,0.0,8.0,5.0,0.0,5.0,-0.1334880981813471,34.61369407491371,-263.50944240734134,-0.07636456996451382,0.20827055785901247,17.909468749999995,,-6.686681463072522,,0.0,3.0,falling,-114921.6,5.04000000000007,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,
TIAUSDT,Buy,43,1.6992,1.71143424,1.648224,Bullish,2025-09-08T13:35:29.449414+00:00,2025-09-08T19:05:29.449414+05:30,Success,57,57.0,,5.04%,65.49057685195415,0.0036748370583470358,0.002102259036315415,0.0015725780220316207,1.7031857468790346,1.6881499999999998,1.673114253120965,0.8674576357562892,119.82525483669896,10.0,3.0,0.0,1.6872495955944506,0.005984408446289649,1.6994078124999998,0.0016296874999999211,,19.969101315069175,,rising,1112726.0,8.0,10.306700631732276,15.0,5.0,0.0,5.0,0.8674576357562892,65.49057685195415,119.82525483669896,0.0015725780220316207,0.005984408446289649,1.6994078124999998,,19.969101315069175,,3.0,0.0,rising,1112726.0,5.03999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.69}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,
