Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,would_be_strong_if,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__estimated_profit_margin_pct
SUIUSDT,Sell,46,3.3418,3.31773904,3.3685344,Bearish,2025-09-06T15:52:55.099705+00:00,2025-09-06T21:22:55.099705+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.67}]}",Success,229,229.0,,5.04%,34.80837502339388,-0.002006521320023094,3.373067686323048,3.3568350000000002,3.3406023136769525,0.036891192844252206,-146.7821361861118,-10.0,0.0,3.0,3.3542044455821824,0.005159547284071333,3.3454328125,,-13.472405653318322,,falling,-0.016999999999999904,0.036891192844252206,34.80837502339388,-146.7821361861118,-0.002006521320023094,0.005159547284071333,3.3454328125,,-13.472405653318322,,0.0,3.0,falling,5.039999999999981
1000PEPEUSDT,Sell,52,0.0095978,0.0095287,0.00967458,Bearish,2025-09-06T15:52:55.970152+00:00,2025-09-06T21:22:55.970152+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 13, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Inconclusive,300,,,5.04%,31.48916389540699,-7.255275546279845e-06,0.00970226105096998,0.009656395,0.00961052894903002,-0.13876220822183657,-222.54442481731263,-10.0,0.0,3.0,0.009644312206154372,1.8131779940721013e-05,0.0096328859375,,-10.748718214327162,,falling,-6.71999999999999e-05,-0.13876220822183657,31.48916389540699,-222.54442481731263,-7.255275546279845e-06,1.8131779940721013e-05,0.0096328859375,,-10.748718214327162,,0.0,3.0,falling,5.039999999999982
ADAUSDT,Sell,44,0.8219,0.81598232,0.8284752,Bearish,2025-09-06T15:52:57.763470+00:00,2025-09-06T21:22:57.763470+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.51}]}",Success,218,218.0,,5.04%,34.84554445702116,-0.0004198407676199755,0.827405342529122,0.82506,0.822714657470878,-0.17367558485860715,-221.5924426450776,-10.0,0.0,3.0,0.8240507115902403,0.0015516766682292912,0.82605,,4.291010024873875,,falling,-0.0016000000000000458,-0.17367558485860715,34.84554445702116,-221.5924426450776,-0.0004198407676199755,0.0015516766682292912,0.82605,,4.291010024873875,,0.0,3.0,falling,5.04000000000003
HYPEUSDT,Sell,48,46.565,46.229732,46.93752,Bearish,2025-09-06T15:53:01.267641+00:00,2025-09-06T21:23:01.267641+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.38}]}",Success,23,23.0,,5.04%,31.73449013239177,-0.0411582757011565,47.174889811342005,46.89195,46.609010188658,-0.07777305789746594,-187.78049775602034,-10.0,0.0,3.0,46.851934844827944,0.09298481560669848,46.723265624999996,,-14.947770362635751,,falling,-0.32100000000000506,-0.07777305789746594,31.73449013239177,-187.78049775602034,-0.0411582757011565,0.09298481560669848,46.723265624999996,,-14.947770362635751,,0.0,3.0,falling,5.0399999999999885
FARTCOINUSDT,Sell,45,0.733,0.7277224,0.738864,Bearish,2025-09-06T15:53:03.008472+00:00,2025-09-06T21:23:03.008472+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.71}]}",Fail,60,,60.0,5.04%,30.992759544318062,-0.0007452713453413826,0.7445298520302744,0.73891,0.7332901479697255,-0.025814555984965452,-158.18484200522792,-10.0,0.0,3.0,0.7378038778134708,0.002158113820187195,0.7351140624999999,,-15.588268390647334,,falling,-0.007299999999999973,-0.025814555984965452,30.992759544318062,-158.18484200522792,-0.0007452713453413826,0.002158113820187195,0.7351140624999999,,-15.588268390647334,,0.0,3.0,falling,5.039999999999994
WIFUSDT,Sell,42,0.8026,0.79682128,0.8090208,Bearish,2025-09-06T15:53:03.873579+00:00,2025-09-06T21:23:03.873579+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.18}]}",Fail,45,,45.0,5.04%,37.96593437945298,-0.0006956905738295483,0.8109942117012938,0.80734,0.8036857882987061,-0.14856669337488554,-218.65914144005612,-10.0,0.0,3.0,0.8054656820827852,0.0018919734959396823,0.80586875,,0.5246207315784103,,falling,-0.0030000000000000027,-0.14856669337488554,37.96593437945298,-218.65914144005612,-0.0006956905738295483,0.0018919734959396823,0.80586875,,0.5246207315784103,,0.0,3.0,falling,5.040000000000013
AAVEUSDT,Sell,60,298.5,296.3508,300.888,Bearish,2025-09-06T15:53:05.601576+00:00,2025-09-06T21:23:05.601576+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 5.46}]}",Fail,62,,62.0,5.04%,29.266684934544813,-0.22641583810487978,301.96986398479044,300.2165,298.46313601520956,0.010512359416019723,-134.09528683426663,-10.0,0.0,3.0,299.98181036914764,0.5155839542826799,298.8990625,,-20.312714184369007,,falling,-2.319999999999993,0.010512359416019723,29.266684934544813,-134.09528683426663,-0.22641583810487978,0.5155839542826799,298.8990625,,-20.312714184369007,,0.0,3.0,falling,5.040000000000018
ARBUSDT,Sell,60,0.4845,0.4810116,0.488376,Bearish,2025-09-06T15:53:08.231535+00:00,2025-09-06T21:23:08.231535+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,60,,60.0,5.04%,27.403070719041537,-0.0005981951870024172,0.49335195451336844,0.48899499999999996,0.4846380454866315,-0.015841970143126605,-159.75861521359346,-10.0,0.0,3.0,0.48882764482024843,0.0013024328680169303,0.4861078125,,-23.63056639431388,,falling,-0.005599999999999994,-0.015841970143126605,27.403070719041537,-159.75861521359346,-0.0005981951870024172,0.0013024328680169303,0.4861078125,,-23.63056639431388,,0.0,3.0,falling,5.0400000000000045
PENGUUSDT,Sell,53,0.028695,0.0284884,0.02892456,Bearish,2025-09-06T15:53:09.942579+00:00,2025-09-06T21:23:09.942579+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 12, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,62,,62.0,5.04%,32.625685287512056,-4.090429997234929e-05,0.029270416045387295,0.02897655,0.028682683954612705,0.02095520319651299,-136.60674523913403,-10.0,0.0,3.0,0.028877331027489,7.895979095328925e-05,0.0287515625,,-10.39885658170717,,falling,-0.00024000000000000063,0.02095520319651299,32.625685287512056,-136.60674523913403,-4.090429997234929e-05,7.895979095328925e-05,0.0287515625,,-10.39885658170717,,0.0,3.0,falling,5.039999999999979
TRXUSDT,Sell,52,0.32738,0.32502286,0.32999904,Bearish,2025-09-06T15:53:10.810249+00:00,2025-09-06T21:23:10.810249+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 13, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 8.55}]}",Inconclusive,300,,,5.04%,24.781422077354364,-4.0306780512383176e-05,0.3305654429371491,0.32859350000000004,0.32662155706285095,0.19230854069376915,-86.61675860257797,-10.0,0.0,3.0,0.3294254720108286,0.0003946714666770919,0.32718437499999997,,-48.08452275433701,,falling,-0.0021599999999999953,0.19230854069376915,24.781422077354364,-86.61675860257797,-4.0306780512383176e-05,0.0003946714666770919,0.32718437499999997,,-48.08452275433701,,0.0,3.0,falling,5.039999999999961
ARIAUSDT,Sell,43,0.11905,0.1171452,0.121431,Bearish,2025-09-06T15:53:11.673411+00:00,2025-09-06T21:23:11.673411+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.34}]}",Fail,8,,8.0,11.20%,34.83799842712362,-0.0003407109865546735,0.12410824978194211,0.12185299999999999,0.11959775021805787,-0.1214389249571647,-264.6090534979399,-10.0,0.0,3.0,0.12188428192003124,0.001443785043402153,0.12153546875000001,,-7.7119892901767155,,falling,-0.0035299999999999915,-0.1214389249571647,34.83799842712362,-264.6090534979399,-0.0003407109865546735,0.001443785043402153,0.12153546875000001,,-7.7119892901767155,,0.0,3.0,falling,11.199999999999989
1000BONKUSDT,Sell,51,0.0199,0.01975672,0.0200592,Bearish,2025-09-06T15:53:14.288138+00:00,2025-09-06T21:23:14.288138+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 14, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,62,,62.0,5.04%,33.210785886675296,-1.8799778795324055e-05,0.020172811478657588,0.02004265,0.01991248852134241,-0.047973184813232136,-156.20421028219607,-10.0,0.0,3.0,0.02000667977713598,4.863677068247234e-05,0.019953,,-10.612652229868829,,falling,-0.00014099999999999877,-0.047973184813232136,33.210785886675296,-156.20421028219607,-1.8799778795324055e-05,4.863677068247234e-05,0.019953,,-10.612652229868829,,0.0,3.0,falling,5.039999999999968
DOTUSDT,Sell,64,3.789,3.7617192,3.819312,Bearish,2025-09-06T15:53:15.178771+00:00,2025-09-06T21:23:15.178771+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 1, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,62,,62.0,5.04%,29.156184846298473,-0.002564326112063199,3.830851218025696,3.812,3.7931487819743035,-0.11004015678583985,-192.00123771949356,-10.0,0.0,3.0,3.8103996444913912,0.006386994882629316,3.800796875,,-17.762657462746798,,falling,-0.028000000000000025,-0.11004015678583985,29.156184846298473,-192.00123771949356,-0.002564326112063199,0.006386994882629316,3.800796875,,-17.762657462746798,,0.0,3.0,falling,5.04000000000004
TAUSDT,Sell,41,0.15137,0.14894808,0.1543974,Bearish,2025-09-06T15:53:16.904384+00:00,2025-09-06T21:23:16.904384+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",Fail,7,,7.0,11.20%,39.62181826007115,-0.0013649024978271045,0.16497604538999922,0.157399,0.1498219546100008,0.10215363049312287,-143.04819986091076,-10.0,3.0,0.0,0.15379411506705873,0.0035054359984156,0.15570515625,,-4.017463094324253,,falling,-0.005250000000000005,0.10215363049312287,39.62181826007115,-143.04819986091076,-0.0013649024978271045,0.0035054359984156,0.15570515625,,-4.017463094324253,,3.0,0.0,falling,11.19999999999997
EIGENUSDT,Sell,61,1.2819,1.27267032,1.2921552,Bearish,2025-09-06T15:53:21.243580+00:00,2025-09-06T21:23:21.243580+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,13,,13.0,5.04%,24.384508038560895,-0.0019884212091203354,1.3139936927349953,1.297425,1.2808563072650048,0.0314959288487152,-138.02843423406256,-10.0,0.0,3.0,1.2968167632521987,0.004020193287068894,1.28534375,,-25.98194558003517,,falling,-0.022399999999999975,0.0314959288487152,24.384508038560895,-138.02843423406256,-0.0019884212091203354,0.004020193287068894,1.28534375,,-25.98194558003517,,0.0,3.0,falling,5.04000000000001
CRVUSDT,Sell,51,0.755,0.74873132,0.76126868,Bearish,2025-09-06T15:53:22.984467+00:00,2025-09-06T21:23:22.984467+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 14, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,16,,16.0,5.81%,34.15442636324478,-0.0012674712236181293,0.776613724946686,0.7647,0.7527862750533141,0.09290649887387718,-137.5328083989521,-10.0,0.0,3.0,0.7618993460192619,0.0034825994821844042,0.7581093749999999,,-12.512075878320724,,falling,-0.020000000000000018,0.09290649887387718,34.15442636324478,-137.5328083989521,-0.0012674712236181293,0.0034825994821844042,0.7581093749999999,,-12.512075878320724,,0.0,3.0,falling,5.812020327883915
UNIUSDT,Sell,53,9.268,9.2012704,9.342144,Bearish,2025-09-06T15:53:27.318464+00:00,2025-09-06T21:23:27.318464+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 12, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Inconclusive,300,,,5.04%,31.43213133740565,-0.008024980926416528,9.378369684976297,9.32895,9.279530315023704,-0.11665710768122037,-203.6918772618107,-10.0,0.0,3.0,9.313214245294192,0.01791859533846168,9.299734375,,-10.162125521557028,,falling,-0.06199999999999939,-0.11665710768122037,31.43213133740565,-203.6918772618107,-0.008024980926416528,0.01791859533846168,9.299734375,,-10.162125521557028,,0.0,3.0,falling,5.040000000000029
MEMEUSDT,Sell,56,0.002524,0.00249045,0.00255755,Bearish,2025-09-06T15:53:29.050082+00:00,2025-09-06T21:23:29.050082+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 9, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 9.38}]}",Success,107,107.0,,9.31%,24.543467456217087,-5.145346131410618e-06,0.002641167184247786,0.0025780499999999997,0.0025149328157522133,0.07182817449674901,-129.11725955204292,-10.0,0.0,3.0,0.0025923781414467647,1.864158807709715e-05,0.002529546875,,-36.57967003680686,,falling,-7.699999999999981e-05,0.07182817449674901,24.543467456217087,-129.11725955204292,-5.145346131410618e-06,1.864158807709715e-05,0.002529546875,,-36.57967003680686,,0.0,3.0,falling,9.306022574145114
1000SHIBUSDT,Sell,46,0.012196,0.01210819,0.01229357,Bearish,2025-09-06T15:53:29.914563+00:00,2025-09-06T21:23:29.914563+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.52}]}",Inconclusive,300,,,5.04%,31.87877690290412,-6.096798391681643e-06,0.012294500801441122,0.01224615,0.01219779919855888,-0.018605674624345408,-158.64833906071226,-10.0,0.0,3.0,0.012243181073258079,1.543712038673751e-05,0.012212656249999999,,-16.484022842920467,,falling,-5.999999999999929e-05,-0.018605674624345408,31.87877690290412,-158.64833906071226,-6.096798391681643e-06,1.543712038673751e-05,0.012212656249999999,,-16.484022842920467,,0.0,3.0,falling,5.039999999999963
TIAUSDT,Sell,41,1.5961,1.58460808,1.6088688,Bearish,2025-09-06T15:53:36.128758+00:00,2025-09-06T21:23:36.128758+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",Fail,14,,14.0,5.04%,42.2602656331484,-0.0015965281685571603,1.6132630759815891,1.60501,1.596756924018411,-0.039798738063017314,-165.4220894673211,-10.0,3.0,0.0,1.5989013389999145,0.004912685557357155,1.6038562500000002,,7.064523981921544,,falling,-0.004999999999999893,-0.039798738063017314,42.2602656331484,-165.4220894673211,-0.0015965281685571603,0.004912685557357155,1.6038562500000002,,7.064523981921544,,3.0,0.0,falling,5.040000000000044
LDOUSDT,Sell,49,1.1567,1.14837176,1.1659536,Bearish,2025-09-06T15:53:37.855068+00:00,2025-09-06T21:23:37.855068+05:30,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",Fail,60,,60.0,5.04%,35.20502650326597,-0.0015261870940492229,1.1756393192632488,1.16601,1.1563806807367512,0.016580573066448112,-139.04198950927903,-10.0,0.0,3.0,1.1621436002130165,0.003004916967237252,1.1590078125,,-7.655472013510502,,falling,-0.012399999999999967,0.016580573066448112,35.20502650326597,-139.04198950927903,-0.0015261870940492229,0.003004916967237252,1.1590078125,,-7.655472013510502,,0.0,3.0,falling,5.039999999999992
