Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,SUPERVISOR__applied,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__reason
ETHUSDT,Sell,45,4596.94,4563.842032,4734.8482,Bearish,2025-09-14T19:06:30.685645+00:00,2025-09-15T00:36:30.685645+05:30,Inconclusive,600,,,5.04%,38.911768050604714,-1.274066861290521,0.9283038830817385,-2.2023707443722595,4626.5966879920725,4611.133,4595.669312007927,0.041086188260001794,-159.63074765215072,-10.0,3.0,0.0,4607.197218552792,6.286356935088883,4601.36453125,-1.3507812499992724,-0.029356101669960954,,-4.504327265374895,,falling,-8570.336,8.0,17.408192282226317,15.0,0.0,0.0,5.0,0.041086188260001794,38.911768050604714,-159.63074765215072,-2.2023707443722595,6.286356935088883,4601.36453125,,-4.504327265374895,,3.0,0.0,falling,-8570.336,-1.3507812499992724,-0.029356101669960954,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
SOLUSDT,Strong Sell,65,243.38,241.627664,250.6814,Bearish,2025-09-14T19:06:31.684282+00:00,2025-09-15T00:36:31.684282+05:30,Success,89,89.0,,5.04%,27.238670950743057,-0.34428313709065606,0.16028799487258277,-0.5045711319632389,249.18366133800143,246.54100000000003,243.89833866199862,-0.09807133712990948,-230.89602346410578,-10.0,0.0,3.0,245.58319490012929,0.6973428522835106,245.19968749999998,-0.46953124999998863,-0.19148933458570933,,-12.377220203766809,,falling,-70545.83000000007,8.0,20.0,15.0,5.0,12.0,5.0,-0.09807133712990948,27.238670950743057,-230.89602346410578,-0.5045711319632389,0.6973428522835106,245.19968749999998,,-12.377220203766809,,0.0,3.0,falling,-70545.83000000007,-0.46953124999998863,-0.19148933458570933,5.04000000000004,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",False,not_in_gap_or_already_strong,65.0,Sell,65,1.0,,,,,,,,,
BTCUSDT,Sell,61,115275.6,114445.61568,118733.868,Bearish,2025-09-14T19:06:32.635399+00:00,2025-09-15T00:36:32.635399+05:30,Inconclusive,600,,,5.04%,34.16600118572657,-26.14636081531353,-2.9306825902646287,-23.2156782250489,115616.75482478921,115442.545,115268.33517521078,0.020850789552229018,-153.54379860416307,-10.0,0.0,3.0,115417.72326128015,46.956091982252616,115342.45000000001,-10.1171875,-0.008771434541229183,,-10.20293420562293,,falling,-670.19,8.0,20.0,15.0,5.0,0.0,5.0,0.020850789552229018,34.16600118572657,-153.54379860416307,-23.2156782250489,46.956091982252616,115342.45000000001,,-10.20293420562293,,0.0,3.0,falling,-670.19,-10.1171875,-0.008771434541229183,5.04000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Sell,61,,53.0,61.0,-10.1171875,-0.008771434541229183,False,0.9888249743536336,-0.008771434541229183,False,conditions_not_met
DOGEUSDT,Sell,42,0.27689,0.27489639,0.2851967,Bearish,2025-09-14T19:06:33.589298+00:00,2025-09-15T00:36:33.589298+05:30,Success,376,376.0,,5.04%,40.592940497232284,4.5654831668517915e-06,0.0004113775143251877,-0.0004068120311583359,0.2822605882438206,0.279312,0.2763634117561794,0.08929497784646649,-126.22663524248834,-10.0,3.0,0.0,0.27857734852506855,0.0011415049047219614,0.27754859374999996,-0.0003806250000000233,-0.1371381475428655,,0.6931590576973593,,rising,135102262.0,8.0,13.553172840004724,15.0,0.0,0.0,5.0,0.08929497784646649,40.592940497232284,-126.22663524248834,-0.0004068120311583359,0.0011415049047219614,0.27754859374999996,,0.6931590576973593,,3.0,0.0,rising,135102262.0,-0.0003806250000000233,-0.1371381475428655,5.0399999999999485,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,,,,,,
PUMPUSDT,Sell,40,0.00843,0.0083693,0.0086829,Bearish,2025-09-14T19:06:35.482792+00:00,2025-09-15T00:36:35.482792+05:30,Success,24,24.0,,5.04%,40.88109270751005,-2.3177690138731846e-05,1.0771985354525972e-05,-3.3949675493257815e-05,0.008797551238386497,0.00859015,0.008382748761613502,0.11391262355541978,-134.20725381481316,-10.0,3.0,0.0,0.008472558774342073,0.00010740984888889994,0.0084424375,-3.2703125000001915e-05,-0.3873659117997843,,-6.246983961776621,,falling,-2622211870.0,8.0,11.585824021417004,15.0,0.0,0.0,5.0,0.11391262355541978,40.88109270751005,-134.20725381481316,-3.3949675493257815e-05,0.00010740984888889994,0.0084424375,,-6.246983961776621,,3.0,0.0,falling,-2622211870.0,-3.2703125000001915e-05,-0.3873659117997843,5.040000000000059,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,,,,,,
XRPUSDT,Sell,61,3.0303,3.00848184,3.121209,Bearish,2025-09-14T19:06:36.886399+00:00,2025-09-15T00:36:36.886399+05:30,Inconclusive,600,,,5.04%,31.028538788815993,-0.002640307202876002,-0.0006019057600208607,-0.0020384014428551415,3.0596592666360247,3.044,3.0283407333639754,0.06255933568170033,-134.5694272764706,-10.0,0.0,3.0,3.041568202411102,0.004338531439673676,3.0326234375,-0.0014781249999997748,-0.04874080249205932,,-16.19049201130769,,falling,-7448169.599999999,8.0,20.0,15.0,5.0,0.0,5.0,0.06255933568170033,31.028538788815993,-134.5694272764706,-0.0020384014428551415,0.004338531439673676,3.0326234375,,-16.19049201130769,,0.0,3.0,falling,-7448169.599999999,-0.0014781249999997748,-0.04874080249205932,5.040000000000007,,"{""if_confidence_needed"": 65, ""missing_points"": 4, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,,Sell,61,,53.0,61.0,-0.0014781249999997748,-0.04874080249205932,False,0.9396734684068399,-0.04874080249205932,False,conditions_not_met
AVNTUSDT,Sell,43,0.77354,0.76797051,0.7967462,Bearish,2025-09-14T19:06:40.121412+00:00,2025-09-15T00:36:40.121412+05:30,Success,1,1.0,,5.04%,32.02566389244356,-0.008655041521978823,-0.0042961044079451345,-0.004358937114033689,0.843781972038914,0.813744,0.783706027961086,-0.16921961222808224,-308.36833100015656,-10.0,0.0,3.0,0.8182188698213773,0.017846466304806626,0.8052884375,-0.004884218750000002,-0.6065179285527742,,-15.351501540080928,,falling,-27655813.0,8.0,9.861916244373404,15.0,5.0,0.0,5.0,-0.16921961222808224,32.02566389244356,-308.36833100015656,-0.004358937114033689,0.017846466304806626,0.8052884375,,-15.351501540080928,,0.0,3.0,falling,-27655813.0,-0.004884218750000002,-0.6065179285527742,5.040000000000011,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.14}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,,,,,,
HIFIUSDT,Strong Sell,66,0.34983,0.34731122,0.3603249,Bearish,2025-09-14T19:06:41.107445+00:00,2025-09-15T00:36:41.107445+05:30,Success,2,2.0,,5.04%,15.249077030652032,-0.04175395588637948,-0.03198206912506117,-0.009771886761318307,0.5507835118028527,0.4397460000000001,0.32870848819714754,0.09510980325438911,-127.4568803692497,-10.0,0.0,3.0,0.47791980529956724,0.026484475920918956,0.35775765625,-0.019679999999999975,-5.500930491966229,,-60.087333988633496,,falling,-162079416.0,8.0,12.855198153511427,15.0,5.0,12.0,5.0,0.09510980325438911,15.249077030652032,-127.4568803692497,-0.009771886761318307,0.026484475920918956,0.35775765625,,-60.087333988633496,,0.0,3.0,falling,-162079416.0,-0.019679999999999975,-5.500930491966229,5.040000000000002,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,66,1.0,58.0,66.0,-0.019679999999999975,-5.500930491966229,,,,,
WLDUSDT,Sell,45,1.5962,1.58470736,1.644086,Bearish,2025-09-14T19:06:45.652176+00:00,2025-09-15T00:36:45.652176+05:30,Success,246,246.0,,5.04%,37.71021285591672,-0.0022340127572344493,-0.0013682694138801598,-0.0008657433433542894,1.6161741763797648,1.6060500000000002,1.5959258236202356,0.013540675778449451,-139.54983922829658,-10.0,0.0,3.0,1.6085615463160499,0.0062992872247835015,1.5988062500000002,-0.0004999999999997229,-0.031273332838154894,,-10.069221627934057,,falling,-4186383.0,8.0,12.298443061741331,15.0,5.0,0.0,5.0,0.013540675778449451,37.71021285591672,-139.54983922829658,-0.0008657433433542894,0.0062992872247835015,1.5988062500000002,,-10.069221627934057,,0.0,3.0,falling,-4186383.0,-0.0004999999999997229,-0.031273332838154894,5.039999999999975,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.7}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
AVAXUSDT,Sell,45,29.445,29.232996,30.32835,Bearish,2025-09-14T19:06:47.854383+00:00,2025-09-15T00:36:47.854383+05:30,Fail,228,,228.0,5.04%,43.35301133357794,0.01270177352887103,0.0331728327171035,-0.02047105918823247,29.655979225592105,29.55155,29.447120774407892,-0.010154123023835107,-175.29555646147023,-10.0,0.0,3.0,29.478578467375225,0.07357957530998277,29.511078124999997,-0.0019374999999968168,-0.006565331133583643,,5.59923512439882,,falling,-248990.0,8.0,11.677198372615809,15.0,5.0,0.0,5.0,-0.010154123023835107,43.35301133357794,-175.29555646147023,-0.02047105918823247,0.07357957530998277,29.511078124999997,,5.59923512439882,,0.0,3.0,falling,-248990.0,-0.0019374999999968168,-0.006565331133583643,5.040000000000007,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.32}]}",False,not_in_gap_or_already_strong,45.0,Sell,45,,,,,,,,,,
