Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
SOLUSDT,Buy,45,214.91,216.457352,208.4627,Bullish,2025-09-08T10:57:55.169493+00:00,2025-09-08T16:27:55.169493+05:30,Success,272,272.0,,5.04%,81.0895815773467,1.5319359841911364,1.278990118828987,0.25294586536214947,216.06390152157962,211.9795,207.89509847842038,0.8587428885868497,117.67781450152245,10.0,3.0,0.0,210.46793670893044,0.8033184240562368,215.10187499999998,0.3795312499999852,,59.54637917766368,,rising,3701960.7199999997,8.0,11.557029176597853,15.0,5.0,0.0,5.0,0.8587428885868497,81.0895815773467,117.67781450152245,0.25294586536214947,0.8033184240562368,215.10187499999998,,59.54637917766368,,3.0,0.0,rising,3701960.7199999997,5.039999999999966,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.44}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
MYXUSDT,Buy,47,6.2382,6.28311504,6.051054,Bullish,2025-09-08T10:57:56.065601+00:00,2025-09-08T16:27:56.065601+05:30,Success,2,2.0,,5.04%,71.67236445946128,0.5070812940476817,0.32916245677030026,0.1779188372773814,6.488872254231748,4.9537700000000005,3.4186677457682526,0.9183532388345039,148.99623098135166,10.0,3.0,0.0,4.618317940673572,0.44536090527782474,5.782476562500001,0.2893593750000001,,59.67782008419056,,rising,78523981.0,8.0,13.587846719490145,15.0,5.0,0.0,5.0,0.9183532388345039,71.67236445946128,148.99623098135166,0.1779188372773814,0.44536090527782474,5.782476562500001,,59.67782008419056,,3.0,0.0,rising,78523981.0,5.040000000000027,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.41}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,
SOMIUSDT,Buy,59,1.7597,1.77236984,1.706909,Bullish,2025-09-08T10:57:57.811924+00:00,2025-09-08T16:27:57.811924+05:30,Success,3,3.0,,5.04%,66.87893103970853,0.037512500734130816,0.015691121087807063,0.021821379646323753,1.7691834851306243,1.61264,1.4560965148693759,0.9697097419202372,141.88996345839843,10.0,3.0,0.0,1.6102089646101783,0.05705305490552323,1.6790328125,0.03789843749999999,,27.83061554447076,,falling,-6392791.0,8.0,13.179405246204794,15.0,10.0,0.0,5.0,0.9697097419202372,66.87893103970853,141.88996345839843,0.021821379646323753,0.05705305490552323,1.6790328125,,27.83061554447076,,3.0,0.0,falling,-6392791.0,5.040000000000017,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.82}]}",True,,,Buy,59,51.0,59.0,0.03789843749999999
TAUSDT,Buy,40,0.20507,0.2065465,0.1989179,Bullish,2025-09-08T10:58:02.175258+00:00,2025-09-08T16:28:02.175258+05:30,Fail,2,,2.0,5.04%,48.630431782574426,0.005089758369974939,0.008192625497513657,-0.003102867127538718,0.2290197327078196,0.21398299999999998,0.19894626729218035,0.2036257751870225,-124.11846814929245,10.0,3.0,0.0,0.19626092276583135,0.012062015789816761,0.22279109375,-0.001614062500000013,,15.837609846176917,,falling,-28568163.0,6.0,4.0,15.0,10.0,0.0,5.0,0.2036257751870225,48.630431782574426,-124.11846814929245,-0.003102867127538718,0.012062015789816761,0.22279109375,,15.837609846176917,,3.0,0.0,falling,-28568163.0,5.0399999999999645,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
PUMPUSDT,Buy,40,0.004939,0.00497456,0.00479083,Bullish,2025-09-08T10:58:12.655261+00:00,2025-09-08T16:28:12.655261+05:30,Fail,180,,180.0,5.04%,58.57539205668009,1.5710769592685962e-05,1.324640147992618e-05,2.4643681127597826e-06,0.004972621327823121,0.0049084,0.0048441786721768795,0.7382386119785507,80.57585825027496,10.0,3.0,0.0,0.004874352717966452,3.2826662497573484e-05,0.00490875,1.7187499999999842e-05,,13.280439906764368,,falling,-114034383.0,4.0,5.801731586651757,15.0,10.0,0.0,5.0,0.7382386119785507,58.57539205668009,80.57585825027496,2.4643681127597826e-06,3.2826662497573484e-05,0.00490875,,13.280439906764368,,3.0,0.0,falling,-114034383.0,5.03999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.2}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
HYPEUSDT,Buy,40,50.679,51.0438888,49.15863,Bullish,2025-09-08T10:58:13.533353+00:00,2025-09-08T16:28:13.533353+05:30,Success,124,124.0,,5.04%,50.352368421635454,0.032469614833729565,0.06889933921509145,-0.03642972438136188,51.054193616954876,50.7534,50.45260638304512,0.3763271628680237,-41.35277372304045,10.0,3.0,0.0,50.419382211171886,0.2120961579021085,50.719296875000005,0.020203125000001876,,4.3599322864291485,,falling,-154347.83000000002,6.0,4.0,15.0,10.0,0.0,5.0,0.3763271628680237,50.352368421635454,-41.35277372304045,-0.03642972438136188,0.2120961579021085,50.719296875000005,,4.3599322864291485,,3.0,0.0,falling,-154347.83000000002,5.040000000000038,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
PTBUSDT,Buy,41,0.05544,0.05583917,0.0537768,Bullish,2025-09-08T10:58:20.531680+00:00,2025-09-08T16:28:20.531680+05:30,Success,2,2.0,,5.04%,63.6187128426713,0.0008162946739305246,0.0006781228048263172,0.00013817186910420741,0.055981150098933244,0.0538605,0.05173984990106675,0.8724093854036891,113.6208825962147,10.0,3.0,0.0,0.05303085535000973,0.0008972986219670672,0.05530828125,0.00038249999999999396,,27.448741564492185,,rising,65310336.0,8.0,7.69567586232478,15.0,5.0,0.0,5.0,0.8724093854036891,63.6187128426713,113.6208825962147,0.00013817186910420741,0.0008972986219670672,0.05530828125,,27.448741564492185,,3.0,0.0,rising,65310336.0,5.03999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.3}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
HEMIUSDT,Buy,43,0.038134,0.03840856,0.03698998,Bullish,2025-09-08T10:58:21.394888+00:00,2025-09-08T16:28:21.394888+05:30,Success,72,72.0,,5.04%,59.401982380986134,0.00019573657293485425,0.00010063459412860363,9.510197880625062e-05,0.03829704481992353,0.0375679,0.036838755180076475,0.8881944879340798,179.154452211585,10.0,3.0,0.0,0.0374772676090227,0.0003930205457352702,0.0378075,0.0001587500000000061,,14.68051692280978,,rising,2229969.0,8.0,9.807450821890162,15.0,5.0,0.0,5.0,0.8881944879340798,59.401982380986134,179.154452211585,9.510197880625062e-05,0.0003930205457352702,0.0378075,,14.68051692280978,,3.0,0.0,rising,2229969.0,5.040000000000031,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.19}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
BTRUSDT,Buy,42,0.07716,0.07771555,0.0748452,Bullish,2025-09-08T10:58:28.416648+00:00,2025-09-08T16:28:28.416648+05:30,Success,1,1.0,,5.04%,40.2525059495994,0.0008005285164268683,0.0015752350406524377,-0.0007747065242255694,0.08772939654284075,0.08253049999999999,0.07733160345715924,-0.016503834587316753,-226.33068470109626,10.0,3.0,0.0,0.07927176257166413,0.003235796001787912,0.08416640624999999,-0.00010375000000001355,,11.360010381333774,,rising,5687235.0,20.0,4.0,8.0,5.0,0.0,5.0,-0.016503834587316753,40.2525059495994,-226.33068470109626,-0.0007747065242255694,0.003235796001787912,0.08416640624999999,,11.360010381333774,,3.0,0.0,rising,5687235.0,5.040000000000007,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,
XNYUSDT,Buy,40,0.010062,0.01013445,0.00976014,Bullish,2025-09-08T10:58:30.149502+00:00,2025-09-08T16:28:30.149502+05:30,Success,3,3.0,,5.04%,46.64660895625612,8.336123965146242e-05,0.00016593630801157438,-8.257506836011197e-05,0.01095994730399177,0.0103217,0.009683452696008229,0.29655221543767907,-82.24103774865006,10.0,3.0,0.0,0.01002828807283398,0.00032727093984539465,0.010689031250000001,-8.92343749999986e-05,,9.862708209995489,,falling,-108085640.0,6.0,4.0,15.0,10.0,0.0,5.0,0.29655221543767907,46.64660895625612,-82.24103774865006,-8.257506836011197e-05,0.00032727093984539465,0.010689031250000001,,9.862708209995489,,3.0,0.0,falling,-108085640.0,5.040000000000031,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,
