Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI<=30_and_CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
MYXUSDT,Sell,41,10.3465,10.2720052,10.656895,Bearish,2025-09-08T21:08:11.530894+00:00,2025-09-09T02:38:11.530894+05:30,Fail,1,,1.0,5.04%,39.89956577197039,-0.24952949911509847,0.08466583251042027,-0.33419533162551873,14.577109080186478,12.18817,9.799230919813521,0.11454228463284219,-141.26321529059695,-10.0,3.0,0.0,11.108287912712917,0.9287403916927557,10.822643750000001,-0.018807812499998633,,-7.779313845891829,,falling,-24148468.0,8.0,12.63609253000578,15.0,0.0,0.0,5.0,0.11454228463284219,39.89956577197039,-141.26321529059695,-0.33419533162551873,0.9287403916927557,10.822643750000001,,-7.779313845891829,,3.0,0.0,falling,-24148468.0,5.040000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
SOMIUSDT,Sell,42,1.5025,1.491682,1.547575,Bearish,2025-09-08T21:08:17.302091+00:00,2025-09-09T02:38:17.302091+05:30,Success,2,2.0,,5.04%,39.978848369992356,-0.01188892346036563,-0.01315966455233494,0.0012707410919693095,1.5623629020188392,1.5268000000000002,1.491237097981161,0.15835184109655115,-113.60811667723652,-10.0,0.0,3.0,1.5531800550496133,0.023492606493733043,1.51835,0.004495312500000237,,-13.420350285617083,,falling,-3661506.0,8.0,9.0,15.0,5.0,0.0,5.0,0.15835184109655115,39.978848369992356,-113.60811667723652,0.0012707410919693095,0.023492606493733043,1.51835,,-13.420350285617083,,0.0,3.0,falling,-3661506.0,5.039999999999997,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,
PUMPUSDT,Sell,40,0.004729,0.00469495,0.00487087,Bearish,2025-09-08T21:08:36.387688+00:00,2025-09-09T02:38:36.387688+05:30,Success,256,256.0,,5.04%,48.79109150954921,-1.2486383974670556e-05,-2.1488139094694592e-05,9.001755120024036e-06,0.004748725103655345,0.00470985,0.004670974896344654,0.7463015940713346,114.1505376344103,-10.0,0.0,3.0,0.0047658539412076045,2.4270521643899005e-05,0.004707515625,4.40625000000007e-06,,-13.168533649469058,,falling,-621126419.0,6.0,9.0,15.0,5.0,0.0,5.0,0.7463015940713346,48.79109150954921,114.1505376344103,9.001755120024036e-06,2.4270521643899005e-05,0.004707515625,,-13.168533649469058,,0.0,3.0,falling,-621126419.0,5.04000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 34.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,
NMRUSDT,Sell,41,17.713,17.5854664,18.24439,Bearish,2025-09-08T21:08:50.798520+00:00,2025-09-09T02:38:50.798520+05:30,Success,9,9.0,,5.04%,57.612673790896174,-0.07499981632278718,-0.11024900249783677,0.03524918617504959,17.760656632919854,17.541649999999997,17.32264336708014,0.8911981973228804,101.31062390529942,-10.0,0.0,3.0,17.753990611869092,0.08527324518249413,17.38775,0.027265625000001847,,-30.57402676347981,,falling,-87935.70000000001,12.0,4.0,15.0,5.0,0.0,5.0,0.8911981973228804,57.612673790896174,101.31062390529942,0.03524918617504959,0.08527324518249413,17.38775,,-30.57402676347981,,0.0,3.0,falling,-87935.70000000001,5.039999999999982,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 28.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
TRXUSDT,Sell,49,0.331,0.3286168,0.34093,Bearish,2025-09-08T21:08:57.002469+00:00,2025-09-09T02:38:57.002469+05:30,Inconclusive,300,,,5.04%,48.83764503926017,-0.00020905540718046955,-0.00031439806254971304,0.00010534265536924349,0.33099054159282004,0.3307115,0.33043245840717994,1.0169480239207094,198.80624426077966,-10.0,0.0,3.0,0.331527657153478,0.00027243060101038815,0.3307825,3.312499999996721e-05,,-21.226721808912075,,falling,-5528498.0,20.0,4.0,15.0,5.0,0.0,5.0,1.0169480239207094,48.83764503926017,198.80624426077966,0.00010534265536924349,0.00027243060101038815,0.3307825,,-21.226721808912075,,0.0,3.0,falling,-5528498.0,5.039999999999945,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,49.0,Sell,49,,,,
PYTHUSDT,Sell,64,0.15964,0.15849059,0.1644292,Bearish,2025-09-08T21:09:04.126418+00:00,2025-09-09T02:39:04.126418+05:30,Inconclusive,300,,,5.04%,29.849741813097054,-0.000680574249314031,-0.0006123863087761779,-6.818794053785305e-05,0.16268114531278158,0.1611915,0.1597018546872184,-0.020761548634316562,-178.0551554915444,-10.0,0.0,3.0,0.16218012399779796,0.0006725845575616584,0.1602715625,-3.453124999999724e-05,,-28.28906202446943,,falling,-31315615.0,8.0,11.433167033809646,15.0,5.0,12.0,5.0,-0.020761548634316562,29.849741813097054,-178.0551554915444,-6.818794053785305e-05,0.0006725845575616584,0.1602715625,,-28.28906202446943,,0.0,3.0,falling,-31315615.0,5.039999999999959,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 1, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""momentum_score"", ""gap"": 8.57}]}",True,,,Sell,64,1.0,56.0,64.0,-3.453124999999724e-05
ARKMUSDT,Sell,41,0.5753,0.57115784,0.592559,Bearish,2025-09-08T21:09:10.094713+00:00,2025-09-09T02:39:10.094713+05:30,Success,144,144.0,,5.04%,36.54843321576988,-0.0027749478731816657,-0.0003047814804469125,-0.0024701663927347533,0.603802899909347,0.58935,0.5748971000906531,0.01393837610009257,-197.383960603427,-10.0,3.0,0.0,0.5848542971561168,0.0067170331273354355,0.5845828124999999,-0.003196875000000099,,-10.771407402591239,,falling,-5941910.0,8.0,12.825919465005127,15.0,0.0,0.0,5.0,0.01393837610009257,36.54843321576988,-197.383960603427,-0.0024701663927347533,0.0067170331273354355,0.5845828124999999,,-10.771407402591239,,3.0,0.0,falling,-5941910.0,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,
TAKEUSDT,Sell,43,0.16852,0.16730666,0.1735756,Bearish,2025-09-08T21:09:23.087388+00:00,2025-09-09T02:39:23.087388+05:30,Fail,125,,125.0,5.04%,37.485411576602814,-0.000766485469387318,-0.0007007676444120528,-6.571782497526515e-05,0.17277233014574792,0.17036900000000002,0.16796566985425213,0.11532542599871877,-114.82011338949856,-10.0,0.0,3.0,0.17213719868738664,0.0011326217865514736,0.16851984374999998,-7.687500000000402e-05,,-19.456802460225752,,falling,-1388313.0,8.0,10.392545877303487,15.0,5.0,0.0,5.0,0.11532542599871877,37.485411576602814,-114.82011338949856,-6.571782497526515e-05,0.0011326217865514736,0.16851984374999998,,-19.456802460225752,,0.0,3.0,falling,-1388313.0,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.61}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,
AIOUSDT,Sell,42,0.08962,0.08897474,0.0923086,Bearish,2025-09-08T21:09:25.393879+00:00,2025-09-09T02:39:25.393879+05:30,Success,1,1.0,,5.04%,34.28419173508901,-0.0032146151969188463,-0.0033253964865936087,0.00011078128967476238,0.09956298217818697,0.094513,0.08946301782181303,0.01554284477131939,-162.72319902547594,-10.0,0.0,3.0,0.09908981667818066,0.00350652778000258,0.09224328125,2.656249999996585e-06,,-22.56918372889352,,falling,-8696872.0,8.0,9.0,15.0,5.0,0.0,5.0,0.01554284477131939,34.28419173508901,-162.72319902547594,0.00011078128967476238,0.00350652778000258,0.09224328125,,-22.56918372889352,,0.0,3.0,falling,-8696872.0,5.04000000000005,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.0}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,
TOWNSUSDT,Sell,49,0.02728,0.02708358,0.0280984,Bearish,2025-09-08T21:09:26.542342+00:00,2025-09-09T02:39:26.542342+05:30,Inconclusive,300,,,5.04%,54.428333363111534,-5.604598702075095e-05,-9.669623067322432e-05,4.065024365247337e-05,0.02726243806921475,0.027092500000000002,0.026922561930785256,1.051671561488255,164.1285956006822,-10.0,0.0,3.0,0.027307436112756683,0.00012360814549052388,0.027074375,2.0312499999997763e-05,,-12.583447446693013,,falling,-1110355.0,20.0,4.0,15.0,5.0,0.0,5.0,1.051671561488255,54.428333363111534,164.1285956006822,4.065024365247337e-05,0.00012360814549052388,0.027074375,,-12.583447446693013,,0.0,3.0,falling,-1110355.0,5.040000000000035,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""base_score"", ""gap"": 20.0}, {""component"": ""momentum_score"", ""gap"": 16.0}]}",False,not_in_gap_or_already_strong,49.0,Sell,49,,,,
