Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct
ETHUSDT,Sell,42,4514.01,4481.509128,4649.4303,Bearish,2025-09-12T08:51:00.213369+00:00,2025-09-12T14:21:00.213369+05:30,Inconclusive,600,,,5.04%,37.595781583987026,-5.194161641215032,-3.8845672161897875,-1.309594425025245,4540.857028204652,4524.528,4508.198971795348,0.1779355186304467,-121.16870052047932,-10.0,0.0,3.0,4524.412715068003,6.387806865055024,4514.5590625,-0.9826562500002183,-0.021766383746368766,,-20.46423079390413,,falling,-106211.83499999999,8.0,8.920353239317159,15.0,5.0,0.0,5.0,0.1779355186304467,37.595781583987026,-121.16870052047932,-1.309594425025245,6.387806865055024,4514.5590625,,-20.46423079390413,,0.0,3.0,falling,-106211.83499999999,-0.9826562500002183,-0.021766383746368766,5.0399999999999405,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.08}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,
ADAUSDT,Sell,40,0.8952,0.88875456,0.922056,Bearish,2025-09-12T08:51:20.599067+00:00,2025-09-12T14:21:20.599067+05:30,Success,74,74.0,,5.04%,33.078986289321776,-0.0016493374545480943,-0.0014461343423162343,-0.00020320311223185998,0.9024635274940898,0.898025,0.8935864725059102,0.1817638277827896,-106.48729446935415,-10.0,0.0,3.0,0.8994451363178755,0.0015581186500185082,0.8948859375,-0.00028437499999989235,-0.031777792910048085,,-31.03218822586034,,falling,-12384322.0,8.0,7.129976458151444,15.0,5.0,0.0,5.0,0.1817638277827896,33.078986289321776,-106.48729446935415,-0.00020320311223185998,0.0015581186500185082,0.8948859375,,-31.03218822586034,,0.0,3.0,falling,-12384322.0,-0.00028437499999989235,-0.031777792910048085,5.04000000000002,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.87}]}",False,not_in_gap_or_already_strong,40.0,Sell,40,,,,,
1000PEPEUSDT,Sell,41,0.010582,0.01050581,0.01089946,Bearish,2025-09-12T08:51:21.824151+00:00,2025-09-12T14:21:21.824151+05:30,Success,74,74.0,,5.04%,35.74916993629847,-2.2029236495890378e-05,-1.7810418806019636e-05,-4.218817689870742e-06,0.010693213749069393,0.010627335,0.010561456250930606,0.155920910457431,-113.15703558602668,-10.0,0.0,3.0,0.010643341802583589,2.5573003819293183e-05,0.0105808890625,-4.749999999999546e-06,-0.04489225784281345,,-22.88177198853126,,falling,-1230732868.0,8.0,7.959316835533805,15.0,5.0,0.0,5.0,0.155920910457431,35.74916993629847,-113.15703558602668,-4.218817689870742e-06,2.5573003819293183e-05,0.0105808890625,,-22.88177198853126,,0.0,3.0,falling,-1230732868.0,-4.749999999999546e-06,-0.04489225784281345,5.0400000000000285,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.04}]}",False,not_in_gap_or_already_strong,41.0,Sell,41,,,,,
BAKEUSDT,Buy,41,0.1364,0.13738208,0.132308,Bearish,2025-09-12T08:51:26.572918+00:00,2025-09-12T14:21:26.572918+05:30,Fail,1,,1.0,5.04%,82.19689103736746,0.010255301994004332,0.005017679677601932,0.0052376223164024,0.13716239446004608,0.10303500000000002,0.06890760553995395,0.9888301689579813,191.3328747552781,-10.0,3.0,0.0,0.10205624341561431,0.005754616188929381,0.1197109375,0.007462500000000011,6.233766233766243,,63.4072177170771,,rising,445396214.0,8.0,16.0,7.0,5.0,0.0,5.0,0.9888301689579813,82.19689103736746,191.3328747552781,0.0052376223164024,0.005754616188929381,0.1197109375,,63.4072177170771,,3.0,0.0,rising,445396214.0,0.007462500000000011,6.233766233766243,5.039999999999981,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""trend_score"", ""gap"": 8.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,
FARTCOINUSDT,Sell,42,0.9026,0.89610128,0.929678,Bearish,2025-09-12T08:51:36.182071+00:00,2025-09-12T14:21:36.182071+05:30,Success,61,61.0,,5.04%,38.34588246377745,-0.002388734937363024,-0.001588480140509289,-0.0008002547968537349,0.9173417701568835,0.90854,0.8997382298431166,0.16256787588604146,-105.81960784314074,-10.0,0.0,3.0,0.9086964936062749,0.003543252489890686,0.9016265625000001,-0.0011562499999999698,-0.12824045431780076,,-18.593568382672135,,falling,-3129778.9,8.0,9.420476011598646,15.0,5.0,0.0,5.0,0.16256787588604146,38.34588246377745,-105.81960784314074,-0.0008002547968537349,0.003543252489890686,0.9016265625000001,,-18.593568382672135,,0.0,3.0,falling,-3129778.9,-0.0011562499999999698,-0.12824045431780076,5.039999999999967,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.58}]}",False,not_in_gap_or_already_strong,42.0,Sell,42,,,,,
ATHUSDT,Sell,48,0.05718,0.0567683,0.0588954,Bearish,2025-09-12T08:51:49.357509+00:00,2025-09-12T14:21:49.357509+05:30,Success,11,11.0,,5.04%,33.38526540273239,-0.00047496027511063216,-8.223014831293765e-05,-0.0003927301267976945,0.06172822858381213,0.05923849999999999,0.05674877141618786,0.08660152488426469,-136.17951177912843,-10.0,0.0,3.0,0.05817646859070554,0.0008829636744073777,0.05744062500000001,-0.00043656249999999425,-0.7600239377618091,,-16.31903651782551,,falling,-223546718.0,8.0,14.674870684199817,15.0,5.0,0.0,5.0,0.08660152488426469,33.38526540273239,-136.17951177912843,-0.0003927301267976945,0.0008829636744073777,0.05744062500000001,,-16.31903651782551,,0.0,3.0,falling,-223546718.0,-0.00043656249999999425,-0.7600239377618091,5.040000000000037,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.33}]}",False,not_in_gap_or_already_strong,48.0,Sell,48,,,,,
BCHUSDT,Strong Sell,68,591.57,587.310696,609.3171,Bearish,2025-09-12T08:51:51.777584+00:00,2025-09-12T14:21:51.777584+05:30,Success,348,348.0,,5.04%,28.66708723303239,-1.0260375947323155,-0.8411329216261836,-0.1849046731061319,596.7079553295923,593.7125,590.7170446704076,0.1423749039363071,-109.99807695669142,-10.0,0.0,3.0,594.4789235546558,0.7903557087975106,591.599375,-0.13218749999998636,-0.022344090542689696,,-36.12230911321261,,falling,-5280.579000000001,8.0,14.614829000601436,15.0,5.0,12.0,5.0,0.1423749039363071,28.66708723303239,-109.99807695669142,-0.1849046731061319,0.7903557087975106,591.599375,,-36.12230911321261,,0.0,3.0,falling,-5280.579000000001,-0.13218749999998636,-0.022344090542689696,5.04000000000005,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 0, ""top_missing_components"": []}",True,,,Sell,68,1.0,60.0,68.0,-0.13218749999998636,-0.022344090542689696
DOTUSDT,Sell,44,4.206,4.1757168,4.33218,Bearish,2025-09-12T08:51:57.806232+00:00,2025-09-12T14:21:57.806232+05:30,Success,74,74.0,,5.04%,31.891164843717277,-0.009578815540800534,-0.0074160702962610325,-0.0021627452445395013,4.25506877190428,4.22555,4.196031228095721,0.16885478733000006,-108.93363968103891,-10.0,0.0,3.0,4.230710017827576,0.007250699462762052,4.2045625,-0.0018124999999997726,-0.04310793334621076,,-30.53884335640183,,falling,-816501.3000000002,8.0,11.158741875252847,15.0,5.0,0.0,5.0,0.16885478733000006,31.891164843717277,-108.93363968103891,-0.0021627452445395013,0.007250699462762052,4.2045625,,-30.53884335640183,,0.0,3.0,falling,-816501.3000000002,-0.0018124999999997726,-0.04310793334621076,5.040000000000066,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.84}]}",False,not_in_gap_or_already_strong,44.0,Sell,44,,,,,
PYTHUSDT,Buy,40,0.18218,0.1834917,0.1767146,Bearish,2025-09-12T08:52:00.199866+00:00,2025-09-12T14:22:00.199866+05:30,Fail,174,,174.0,5.04%,61.92931431872796,0.0002342623513752473,9.316022344352399e-06,0.0002249463290308949,0.1822209805297518,0.18028450000000001,0.17834801947024823,0.989418811828424,162.510297311467,-10.0,3.0,0.0,0.18005582217223953,0.0009567373256928,0.1796903125,0.0003248437499999979,0.18077977909910856,,5.696118782435588,,falling,-2736313.0,8.0,9.642836076069386,7.0,10.0,0.0,5.0,0.989418811828424,61.92931431872796,162.510297311467,0.0002249463290308949,0.0009567373256928,0.1796903125,,5.696118782435588,,3.0,0.0,falling,-2736313.0,0.0003248437499999979,0.18077977909910856,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.36}]}",False,not_in_gap_or_already_strong,40.0,Buy,40,,,,,
XLMUSDT,Sell,43,0.39386,0.39102421,0.4056758,Bearish,2025-09-12T08:52:01.392791+00:00,2025-09-12T14:22:01.392791+05:30,Success,189,189.0,,5.04%,37.102162686995236,-0.0005947446883339813,-0.0003894287595531418,-0.00020531592878083953,0.39725457068494124,0.3952795,0.39330442931505877,0.1406457726240186,-129.33744674599413,-10.0,0.0,3.0,0.39545485058379193,0.0007650518528885456,0.39410375,-0.00034109375000002107,-0.0865492272022332,,-18.156435625574584,,falling,-5540531.0,8.0,10.440847469534866,15.0,5.0,0.0,5.0,0.1406457726240186,37.102162686995236,-129.33744674599413,-0.00020531592878083953,0.0007650518528885456,0.39410375,,-18.156435625574584,,0.0,3.0,falling,-5540531.0,-0.00034109375000002107,-0.0865492272022332,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.56}]}",False,not_in_gap_or_already_strong,43.0,Sell,43,,,,,
