Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,HMA_GATEKEEPER__hma_slope
DOTUSDT,Buy,47,3.997,4.0257784,3.87709,Bullish,2025-09-07T22:23:30.998737+00:00,2025-09-08T03:53:30.998737+05:30,Success,252,252.0,,5.04%,62.112399721598884,0.0030505870249424305,0.001588051728448122,0.0014625352964943085,3.995472730253895,3.9838,3.972127269746105,1.0654204163415502,237.1308016877713,10.0,3.0,0.0,3.981225485469402,0.0070759191990761435,3.986828125,0.002718750000000103,,10.34467093204933,,rising,349568.9,8.0,13.960605983240495,15.0,5.0,0.0,5.0,1.0654204163415502,62.112399721598884,237.1308016877713,0.0014625352964943085,0.0070759191990761435,3.986828125,,10.34467093204933,,3.0,0.0,rising,349568.9,5.040000000000036,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.04}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,
HYPEUSDT,Buy,47,47.137,47.4763864,45.72289,Bullish,2025-09-07T22:23:31.881475+00:00,2025-09-08T03:53:31.881475+05:30,Success,63,63.0,,5.04%,60.36750192441335,0.013057535385065933,-0.003112085694619831,0.016169621079685764,47.18674258205359,47.02785,46.86895741794641,0.8434710374433559,111.32982213473562,10.0,0.0,3.0,47.033203821974936,0.07980668206599764,46.925234375,0.020531250000004775,,3.704413479923601,,falling,-6060.490000000005,8.0,13.862636760058962,15.0,5.0,0.0,5.0,0.8434710374433559,60.36750192441335,111.32982213473562,0.016169621079685764,0.07980668206599764,46.925234375,,3.704413479923601,,0.0,3.0,falling,-6060.490000000005,5.040000000000033,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.14}]}",False,not_in_gap_or_already_strong,47.0,Buy,47,,,
LTCUSDT,Buy,41,114.65,115.47548,111.2105,Bullish,2025-09-07T22:23:36.326538+00:00,2025-09-08T03:53:36.326538+05:30,Success,287,287.0,,5.04%,63.576658087312026,0.06698078764880222,0.0062035061966914315,0.06077728145211079,114.63858655207538,114.24450000000002,113.85041344792465,1.0144808898762447,217.35136940548554,10.0,0.0,3.0,114.27467691398518,0.16285446953269558,114.17984374999999,0.07484374999999943,,9.752261532941695,,rising,15683.037,8.0,12.956799030669595,15.0,0.0,0.0,5.0,1.0144808898762447,63.576658087312026,217.35136940548554,0.06077728145211079,0.16285446953269558,114.17984374999999,,9.752261532941695,,0.0,3.0,rising,15683.037,5.039999999999993,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
WIFUSDT,Buy,41,0.8297,0.83567384,0.804809,Bullish,2025-09-07T22:23:37.211242+00:00,2025-09-08T03:53:37.211242+05:30,Success,37,37.0,,5.04%,66.97994252957548,0.0013623702944259852,0.0010599482849229002,0.00030242200950308506,0.8294073278461581,0.82569,0.821972672153842,1.0393659324593012,235.17382413087697,10.0,0.0,3.0,0.8242881059852981,0.001950564415391832,0.8254234375,0.0003609375000002135,,18.049758927565424,,rising,1566282.1,8.0,12.721040008112737,15.0,0.0,0.0,5.0,1.0393659324593012,66.97994252957548,235.17382413087697,0.00030242200950308506,0.001950564415391832,0.8254234375,,18.049758927565424,,0.0,3.0,rising,1566282.1,5.040000000000006,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
PENGUUSDT,Buy,43,0.029327,0.02953815,0.02844719,Bullish,2025-09-07T22:23:45.159586+00:00,2025-09-08T03:53:45.159586+05:30,Success,28,28.0,,5.04%,69.49925439035695,5.8882275426368896e-05,5.6450455338397416e-05,2.4318200879714806e-06,0.029314229505203643,0.029180650000000002,0.02904707049479636,1.0478011008383616,191.78242364716152,10.0,3.0,0.0,0.029048608078480816,7.379108500953183e-05,0.029125859375,1.2281250000002741e-05,,21.631367665275903,,rising,50160628.0,8.0,9.79093134494196,15.0,5.0,0.0,5.0,1.0478011008383616,69.49925439035695,191.78242364716152,2.4318200879714806e-06,7.379108500953183e-05,0.029125859375,,21.631367665275903,,3.0,0.0,rising,50160628.0,5.04,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 10.21}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,
1000BONKUSDT,Buy,44,0.020649,0.02079767,0.02002953,Bullish,2025-09-07T22:23:46.929831+00:00,2025-09-08T03:53:46.929831+05:30,Success,25,25.0,,5.04%,74.3714961131821,4.6586702216674936e-05,4.332786022800522e-05,3.258841988669713e-06,0.020628036065122906,0.0205347,0.020441363934877093,1.1123035069535503,247.33118971061955,10.0,3.0,0.0,0.020457396764148456,5.1345339029969765e-05,0.020523640624999995,9.09374999999435e-06,,31.339603615392107,,rising,178710662.0,8.0,10.523258180891968,15.0,5.0,0.0,5.0,1.1123035069535503,74.3714961131821,247.33118971061955,3.258841988669713e-06,5.1345339029969765e-05,0.020523640624999995,,31.339603615392107,,3.0,0.0,rising,178710662.0,5.039999999999975,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.48}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,
LINEAUSDT,Buy,63,0.03013,0.03034694,0.0292261,Bullish,2025-09-07T22:23:49.600660+00:00,2025-09-08T03:53:49.600660+05:30,Success,84,84.0,,5.04%,66.3787162348957,-4.1028500651560385e-05,-0.00016167666737674702,0.00012064816672518664,0.029783335716334985,0.029213999999999997,0.02864466428366501,1.3044462816215125,319.93775793248045,10.0,3.0,0.0,0.029547325186942856,0.00025132028745286747,0.029316406250000003,0.00011875000000000427,,-5.071358006970715,,falling,-34935498.0,8.0,16.521377882983327,15.0,10.0,0.0,5.0,1.3044462816215125,66.3787162348957,319.93775793248045,0.00012064816672518664,0.00025132028745286747,0.029316406250000003,,-5.071358006970715,,3.0,0.0,falling,-34935498.0,5.0400000000000205,,"{""if_confidence_needed"": 65, ""missing_points"": 2, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 3.48}]}",True,,,Buy,63,55.0,63.0,0.00011875000000000427
TIAUSDT,Buy,45,1.6442,1.65603824,1.594874,Bullish,2025-09-07T22:23:50.482714+00:00,2025-09-08T03:53:50.482714+05:30,Success,40,40.0,,5.04%,63.89342762741176,0.0012355695879415762,0.000821766484685828,0.00041380310325574827,1.6440189398287484,1.63871,1.6334010601712519,1.0170523849480544,189.9939722724536,10.0,3.0,0.0,1.637646687119829,0.0030107720063927796,1.638640625,0.0004999999999999449,,10.539871759229042,,rising,213655.0,8.0,12.298580715195591,15.0,5.0,0.0,5.0,1.0170523849480544,63.89342762741176,189.9939722724536,0.00041380310325574827,0.0030107720063927796,1.638640625,,10.539871759229042,,3.0,0.0,rising,213655.0,5.039999999999953,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.7}]}",False,not_in_gap_or_already_strong,45.0,Buy,45,,,
XPLUSDT,Buy,48,0.7079,0.71299688,0.686663,Bullish,2025-09-07T22:23:58.374379+00:00,2025-09-08T03:53:58.374379+05:30,Success,4,4.0,,5.04%,68.67697385909295,0.0008669919443065055,-0.0015057101668434626,0.002372702111149968,0.7034298214438571,0.6921700000000001,0.680910178556143,1.1985013074333255,296.79487179487154,10.0,0.0,3.0,0.6976678849803295,0.004397297601740365,0.6959859375,0.002398437500000017,,5.039221053493762,,rising,544746.0,8.0,20.0,15.0,0.0,0.0,5.0,1.1985013074333255,68.67697385909295,296.79487179487154,0.002372702111149968,0.004397297601740365,0.6959859375,,5.039221053493762,,0.0,3.0,rising,544746.0,5.039999999999971,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,
API3USDT,Buy,41,1.0222,1.02955984,0.991534,Bullish,2025-09-07T22:24:00.117702+00:00,2025-09-08T03:54:00.117702+05:30,Success,26,26.0,,5.04%,68.02155078950442,0.002105811620206177,0.0016921659241075472,0.00041364569609862994,1.0231878849958316,1.017895,1.0126021150041684,0.9066780218529603,117.432530999269,10.0,0.0,3.0,1.0169633849158808,0.0022954645680658306,1.0220578125,0.0007500000000000284,,31.02234223267386,,rising,2433111.8,8.0,13.32483116684832,15.0,0.0,0.0,5.0,0.9066780218529603,68.02155078950442,117.432530999269,0.00041364569609862994,0.0022954645680658306,1.0220578125,,31.02234223267386,,0.0,3.0,rising,2433111.8,5.039999999999928,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,
