SourceFile,Coin,Signal,Confidence,Outcome,Duration(min),Did_TP_Hit,Buy_Score,Sell_Score,Num_Confluence_Buy,Num_Confluence_Sell,Regime,Estimated_Profit,DeservedStrongBuy,DeservedStrongSell,SignalTimeUTC,SignalTimeIST,rsi5m,williamsR,cci5m,cmf5m,stc5m,tsi5m,cvd5m,hma5m,alma5m,macd5m_macd,macd5m_signal,macd5m_hist,boll_upper,boll_middle,boll_lower,keltner_upper,keltner_middle,keltner_lower,marketTrend,RSI_buy_score,WilliamsR_buy_score,CCI_buy_score,CMF_buy_score,CVD_buy_score,HMA_buy_score,ALMA_buy_score,MACD_buy_score,RSI_sell_score,WilliamsR_sell_score,CCI_sell_score,CMF_sell_score,CVD_sell_score,HMA_sell_score,ALMA_sell_score,MACD_sell_score,Bollinger_buy_score,Keltner_buy_score,Bollinger_sell_score,Keltner_sell_score
signals_2025-09-04_18-47-00_STRONG.json,ETHUSDT,Sell,35,Success,31.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-04T13:16:01.311094+00:00,2025-09-04T18:46:01.311094+05:30,46.706518969578745,-61.29452649869541,-78.73170816134147,-0.0556093490667582,,,falling,up,up,-1.3965450496034464,-0.7421028561793536,-0.6544421934240928,4420.495496475814,4404.286,4388.076503524186,4419.145999999999,4404.285999999999,4389.4259999999995,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_18-47-00_STRONG.json,BTCUSDT,Sell,35,Success,47.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-04T13:16:02.178469+00:00,2025-09-04T18:46:02.178469+05:30,49.6733080962632,-48.138556167045536,-44.62278281231946,-0.0639798665774569,,,falling,up,up,-10.414629886407056,-8.109853228383193,-2.3047766580238633,111020.53808581196,110805.58499999999,110590.63191418802,111010.085,110805.585,110601.085,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_18-47-00_STRONG.json,SOLUSDT,Buy,50,Inconclusive,,False,50,15,,,Bullish,5.04%,0,0,2025-09-04T13:16:03.032661+00:00,2025-09-04T18:46:03.032661+05:30,52.65778364149466,-34.41558441558467,42.44349307184808,0.030523377592196484,,,falling,up,up,0.03900053186887931,0.0024008709498622013,0.036599660919017105,208.25402860014898,207.6465,207.03897139985102,208.2365,207.6465,207.0565,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_18-47-00_STRONG.json,ALPACAUSDT,Sell,50,Inconclusive,,False,35,50,,,Bullish,5.04%,0,0,2025-09-04T13:16:03.882917+00:00,2025-09-04T18:46:03.882917+05:30,,,0.0,,,,falling,down,down,0.0,0.0,0.0,1.19,1.19,1.19,1.1900000000000002,1.1900000000000002,1.1900000000000002,10.0,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,15.0,10.0,10.0,0.0,15.0,10.0,15.0,
signals_2025-09-04_18-47-00_STRONG.json,WLFIUSDT,Strong Sell,65,Success,27.0,True,35,65,,,Bullish,5.04%,0,0,2025-09-04T13:16:04.740035+00:00,2025-09-04T18:46:04.740035+05:30,38.31182839439197,-85.29411764705881,-107.00895417052594,-0.08664008992260305,,,falling,down,down,-0.0008768369363366668,-0.0008448560464907473,-3.1980889845919526e-05,0.18039216643456582,0.17746,0.1745278335654342,0.17981000000000003,0.17746,0.17511,10.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,10.0,10.0,10.0,,,,
signals_2025-09-04_18-47-00_STRONG.json,XRPUSDT,Buy,40,Inconclusive,,False,40,25,,,Bullish,5.04%,0,0,2025-09-04T13:16:05.593935+00:00,2025-09-04T18:46:05.593935+05:30,48.79471493801343,-44.87179487179546,-38.51765392470752,-0.10354044562755844,,,falling,up,up,-0.000460911225677485,-0.0004700613052334568,9.150079555971815e-06,2.8461279039657987,2.84038,2.8346320960342015,2.8458799999999997,2.8403799999999997,2.8348799999999996,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_18-47-00_STRONG.json,DOGEUSDT,Sell,35,Success,45.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-04T13:16:06.450334+00:00,2025-09-04T18:46:06.450334+05:30,49.96351852206778,-65.27777777777767,-27.80361757106448,-0.19304324163940206,,,falling,up,up,8.388857749219714e-05,0.00010523500382805855,-2.1346426335861412e-05,0.21656153289371957,0.2160295,0.21549746710628045,0.21656450000000002,0.2160295,0.2154945,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,10.0,,,,
signals_2025-09-04_18-47-00_STRONG.json,ENAUSDT,Buy,40,Fail,117.0,False,40,25,,,Bullish,5.04%,0,0,2025-09-04T13:16:07.723728+00:00,2025-09-04T18:46:07.723728+05:30,47.534689263156636,-55.55555555555537,5.033924272266276,-0.1833598645536979,,,falling,up,up,-0.0007884105022415433,-0.0011043535039984948,0.0003159430017569515,0.7016281789784131,0.698245,0.6948618210215869,0.701845,0.6982450000000001,0.6946450000000002,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_18-47-00_STRONG.json,MUSDT,Strong Buy,60,Success,0.0,True,60,40,,,Bullish,5.04%,0,0,2025-09-04T13:16:08.578303+00:00,2025-09-04T18:46:08.578303+05:30,61.596928357809,-18.964204112718907,131.22066372045805,0.11409834359821602,,,falling,up,up,0.02699637045536507,0.025768381316321767,0.0012279891390433034,1.3400765770347611,1.278885,1.217693422965239,1.3311850000000003,1.2788850000000003,1.2265850000000003,10.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,,,,
signals_2025-09-04_18-47-00_STRONG.json,JELLYJELLYUSDT,Sell,35,Success,0.0,True,30,35,,,Bullish,5.04%,0,0,2025-09-04T13:16:09.434907+00:00,2025-09-04T18:46:09.434907+05:30,54.58901592287142,-33.72093023255799,77.60947157656389,0.21437214623752768,,,falling,down,down,0.0002258550319265279,0.0001399104330950985,8.594459883142939e-05,0.03978444871937154,0.038456,0.03712755128062845,0.039981,0.038456,0.03693099999999999,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,0.0,,,,
