UTC_Time,Coin,Signal,Confidence,POP,Outcome,Duration(min),Did_TP_Hit_Later,Estimated_Profit(%),Price,TP,SL,Buy_Score,Sell_Score,Base_Score_OK,Confluence_OK,Vol_Profile_OK,Min_Profit_OK,RSI,CCI,%B,ADX15m,MACD_Hist,Regime,RegimeScore,Num_Conf,Overshoot_OK
2025-08-24 08:25:24,BTCUSDT,Sell,43,,Inconclusive,180,False,5.6,114792.9,113874.5568,115711.2432,5,25,,False,True,True,42.06589478385465,-148.0008327580646,0.15097350178100777,17.26142494711892,-9.30072326162799,Neutral,-2.0,1,False
2025-08-24 08:25:24,AVAXUSDT,Sell,45,,Success,125,False,5.6,25.476,25.2722,25.6798,0,30,,False,True,True,41.77522732412115,-105.33348179490164,0.2566990653216505,33.447401049484334,0.006016648202137313,Neutral,-2.0,1,False
2025-08-24 08:25:24,MEMEUSDT,Buy,68,,Success,19,False,11.2,0.0036,0.0036,0.0035,70,25,,True,False,True,25.547885636714554,-185.76358425454774,-0.15026581935070113,16.620397199873906,-1.1900556001583103e-05,Neutral,-2.0,2,True
2025-08-24 08:25:24,BIOUSDT,Sell,68,,Fail,3,False,14.0,0.2691,0.2637,0.2745,25,70,,True,False,True,84.20661128705285,332.3386275849548,1.2674616327000072,20.124907499062655,0.0028912037724957654,Neutral,-2.0,2,True
2025-08-24 08:25:24,BOMEUSDT,Buy,68,,Fail,118,False,10.35,0.0022,0.0023,0.0022,70,25,,True,False,True,26.8616354478862,-190.38873584327982,-0.0326831656558647,45.45703606542978,-1.2091568728001518e-06,Neutral,-2.0,2,True
2025-08-24 08:25:24,XPLUSDT,Buy,49,,Fail,10,True,11.2,0.5511,0.5599,0.5401,40,25,,False,True,True,43.869979815079674,-188.17025981205234,-0.05137144925711852,24.864055045770176,-0.003378630559060628,Neutral,-2.0,1,True
2025-08-24 08:25:24,SAPIENUSDT,Sell,68,,Success,2,False,14.0,0.268,0.2626,0.2734,25,70,,True,False,True,71.85384468472064,205.47357203120308,1.064282053815619,35.467388237199756,0.00042678508994443585,Neutral,-2.0,2,True
2025-08-24 08:25:24,ETCUSDT,Sell,45,,Success,117,False,5.6,23.41,23.2227,23.5973,0,30,,False,True,True,41.43525246360279,-110.56986004794287,0.15043585054325426,22.671205701723565,0.0029623471507065346,Neutral,-2.0,1,False
2025-08-24 08:25:24,BANDUSDT,Strong Sell,75,,Fail,3,True,8.4,1.0921,1.079,1.1052,25,70,,True,True,True,70.1853578846935,241.85482347560927,1.0896594465561247,20.849571324995722,0.0030852366791228104,Neutral,-2.0,2,True
2025-08-24 08:25:24,MYXUSDT,Buy,49,,Fail,57,False,6.26,1.0488,1.0582,1.0394,55,25,,False,False,True,34.59938824855999,-230.3278888644776,-0.07824487618484591,17.419392226338413,-0.0007181113189435363,Neutral,-2.0,1,True
2025-08-24 08:25:24,HAEDALUSDT,Sell,43,,Success,19,False,11.2,0.1467,0.1443,0.1496,20,25,,False,True,True,33.07868150308735,-118.94661594894835,0.13265625511051396,30.030554826384652,-0.0010016122176468465,Neutral,-2.0,1,False
2025-08-24 08:25:24,1000SHIBUSDT,Sell,45,,Success,113,False,5.6,0.0129,0.0128,0.013,15,30,,False,True,True,37.884859392360156,-123.3796083478923,0.14631417967748586,43.1094445158799,2.1474610127962684e-06,Neutral,-2.0,1,False
2025-08-24 08:25:24,ZORAUSDT,Buy,49,,Fail,111,False,11.2,0.1132,0.115,0.1114,55,25,,False,False,True,39.5422184601062,-230.57419835942864,-0.07250556313726467,13.37174037377867,-6.238567285221528e-05,Neutral,-2.0,1,True
