Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__hma_slope_pct,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__hma_slope,SCORE__hma_slope_pct,SCORE__estimated_profit_margin_pct,CONFL__flags,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__confidence,ANALYSIS__engine,ANALYSIS__confidence,CONFL_FLAG__RSI__30___CVD_falling,HMA_GATEKEEPER__hma_slope,HMA_GATEKEEPER__hma_slope_pct,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,SUPERVISOR__applied,SUPERVISOR__before_confidence,SUPERVISOR__after_confidence,SUPERVISOR__hist_norm,SUPERVISOR__hma_slope_pct,SUPERVISOR__cvd_support,SUPERVISOR__rule,SUPERVISOR__reason
ETHUSDT,Buy,44,4721.77,4755.766744,4580.1169,Bullish,2025-09-13T08:47:05.381956+00:00,2025-09-13T14:17:05.381956+05:30,Inconclusive,600,,,5.04%,56.312207395684915,1.3371331675743932,0.008913319384280305,1.3282198481901129,4725.1794084789935,4716.541,4707.902591521007,0.8026599177797623,122.51475170604071,10.0,3.0,0.0,4717.619754603538,4.785406292041501,4721.1684374999995,2.0459375000000364,0.04333540578110409,,6.626872502792593,,rising,16584.038,8.0,10.661352121673989,15.0,5.0,0.0,5.0,0.8026599177797623,56.312207395684915,122.51475170604071,1.3282198481901129,4.785406292041501,4721.1684374999995,,6.626872502792593,,3.0,0.0,rising,16584.038,2.0459375000000364,0.04333540578110409,5.0400000000000045,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.34}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,,
BTCUSDT,Buy,49,115929.7,116764.39384,112451.809,Bullish,2025-09-13T08:47:06.370169+00:00,2025-09-13T14:17:06.370169+05:30,Inconclusive,600,,,5.04%,72.49012580250076,49.045418545560096,27.378022227122013,21.667396318438083,115933.31019154463,115788.38,115643.44980845538,0.9875450673660269,178.54127596871842,10.0,3.0,0.0,115768.71520977891,39.255692259445006,115822.4328125,40.60937500001455,0.03506175273123069,,26.122340366351605,,rising,976.961,8.0,16.0,15.0,5.0,0.0,5.0,0.9875450673660269,72.49012580250076,178.54127596871842,21.667396318438083,39.255692259445006,115822.4328125,,26.122340366351605,,3.0,0.0,rising,976.961,40.60937500001455,0.03506175273123069,5.040000000000044,,"{""if_confidence_needed"": 65, ""missing_points"": 16, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,49.0,Buy,49,,,,,,,,,,,,,
SOLUSDT,Buy,41,242.76,244.507872,235.4772,Bullish,2025-09-13T08:47:07.317911+00:00,2025-09-13T14:17:07.317911+05:30,Inconclusive,600,,,5.04%,55.79949058779976,0.09099559019998082,0.049856971221264916,0.04113861897871591,243.11761643254442,242.57150000000001,242.0253835674556,0.6725822450733965,64.79956068094957,10.0,3.0,0.0,242.46312236190226,0.3458081328244179,242.375625,0.12984375000002046,0.05357129042989387,,7.576936024016121,,falling,-42367.11000000003,4.0,6.855129078154132,15.0,10.0,0.0,5.0,0.6725822450733965,55.79949058779976,64.79956068094957,0.04113861897871591,0.3458081328244179,242.375625,,7.576936024016121,,3.0,0.0,falling,-42367.11000000003,0.12984375000002046,0.05357129042989387,5.040000000000003,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.14}]}",False,not_in_gap_or_already_strong,41.0,Buy,41,,,,,,,,,,,,,
DOGEUSDT,Buy,43,0.2854,0.28745488,0.276838,Bullish,2025-09-13T08:47:09.194316+00:00,2025-09-13T14:17:09.194316+05:30,Success,15,15.0,,5.04%,63.70253205649748,0.0005587035448509914,0.00031425633150451715,0.00024444721334647423,0.2855115772677624,0.283657,0.2818024227322376,0.9699184095206185,198.04168487060062,10.0,3.0,0.0,0.28293810090863486,0.0009544417776436842,0.28407015625,0.00040890625000000735,0.1439455152198894,,17.479050916044905,,rising,121184788.0,8.0,10.146768988674312,15.0,5.0,0.0,5.0,0.9699184095206185,63.70253205649748,198.04168487060062,0.00024444721334647423,0.0009544417776436842,0.28407015625,,17.479050916044905,,3.0,0.0,rising,121184788.0,0.00040890625000000735,0.1439455152198894,5.039999999999954,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.85}]}",False,not_in_gap_or_already_strong,43.0,Buy,43,,,,,,,,,,,,,
MYXUSDT,Buy,62,13.057,13.1510104,12.66529,Bullish,2025-09-13T08:47:11.115316+00:00,2025-09-13T14:17:11.115316+05:30,Fail,3,,3.0,5.04%,26.771286155585614,-0.17671272151395812,-0.08489453577941478,-0.09181818573454334,14.50874674565334,13.81405,13.11935325434666,-0.04487803832161175,-160.74560107189987,10.0,0.0,3.0,13.811198000567186,0.22966474964217112,13.350625,-0.1045312499999973,-0.782968962127221,,-22.92678124233815,,falling,-1581446.0,32.0,0.0,8.0,5.0,12.0,5.0,-0.04487803832161175,26.771286155585614,-160.74560107189987,-0.09181818573454334,0.22966474964217112,13.350625,,-22.92678124233815,,0.0,3.0,falling,-1581446.0,-0.1045312499999973,-0.782968962127221,5.040000000000008,RSI<=30 & CVD_falling,"{""if_confidence_needed"": 65, ""missing_points"": 3, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 8.0}]}",False,hma_not_aligned,,Buy,62,1.0,-0.1045312499999973,-0.782968962127221,,,,,,,,,,
XRPUSDT,Buy,48,3.1379,3.16049288,3.043763,Bullish,2025-09-13T08:47:12.088666+00:00,2025-09-13T14:17:12.088666+05:30,Success,18,18.0,,5.04%,73.8877870474993,0.005900239149789321,0.0035453325639188717,0.0023549065858704497,3.136245736698575,3.1196849999999996,3.103124263301424,1.0499453415489426,220.10827532869803,10.0,3.0,0.0,3.114871977902319,0.005098287756095137,3.124225,0.00410468750000037,0.13138258288056623,,30.56357491014258,,rising,11280418.399999999,8.0,15.085635171008605,15.0,5.0,0.0,5.0,1.0499453415489426,73.8877870474993,220.10827532869803,0.0023549065858704497,0.005098287756095137,3.124225,,30.56357491014258,,3.0,0.0,rising,11280418.399999999,0.00410468750000037,0.13138258288056623,5.039999999999983,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,48.0,Buy,48,,,,,,,,,,,,,
1000PEPEUSDT,Buy,42,0.0122895,0.01237798,0.01192081,Bullish,2025-09-13T08:47:13.068811+00:00,2025-09-13T14:17:13.068811+05:30,Success,10,10.0,,5.04%,63.30342942891237,4.617689185409252e-05,3.5380847640569514e-05,1.0796044213523003e-05,0.012317739634523461,0.012193224999999999,0.012068710365476536,0.8866011427831816,142.26102234667917,10.0,3.0,0.0,0.012134216660811067,5.384383209141019e-05,0.0122742875,2.3192187499999906e-05,0.1889493585676554,,21.58202071965399,,rising,1626481287.0,8.0,8.812158627281054,15.0,5.0,0.0,5.0,0.8866011427831816,63.30342942891237,142.26102234667917,1.0796044213523003e-05,5.384383209141019e-05,0.0122742875,,21.58202071965399,,3.0,0.0,rising,1626481287.0,2.3192187499999906e-05,0.1889493585676554,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.19}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,,
ENAUSDT,Buy,42,0.766,0.7715152,0.74302,Bullish,2025-09-13T08:47:15.910563+00:00,2025-09-13T14:17:15.910563+05:30,Success,48,48.0,,5.04%,61.003072278740454,0.0008641328173644158,5.126442161808599e-05,0.0008128683957463298,0.7674327591780183,0.7618449999999999,0.7562572408219814,0.8717948347116835,135.62850280224475,10.0,0.0,3.0,0.764105159324802,0.0019213013781520993,0.7655671875000001,0.0006421875000001132,0.08388388510970672,,11.969416591863686,,rising,5382043.0,8.0,14.153972572837816,15.0,0.0,0.0,5.0,0.8717948347116835,61.003072278740454,135.62850280224475,0.0008128683957463298,0.0019213013781520993,0.7655671875000001,,11.969416591863686,,0.0,3.0,rising,5382043.0,0.0006421875000001132,0.08388388510970672,5.040000000000049,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 10.0}]}",False,not_in_gap_or_already_strong,42.0,Buy,42,,,,,,,,,,,,,
SUIUSDT,Buy,46,3.7694,3.79653968,3.656318,Bullish,2025-09-13T08:47:16.886501+00:00,2025-09-13T14:17:16.886501+05:30,Success,17,17.0,,5.04%,68.84448957814865,0.01306383067767758,0.009720085085190497,0.0033437455924870824,3.7849278165166327,3.7436949999999998,3.702462183483367,0.8117056045593098,103.39085679685063,10.0,3.0,0.0,3.7361580814583997,0.008550007884600405,3.7777984375,0.006090625000000127,0.16122154479026854,,40.66246193909069,,rising,7991456.2,8.0,13.385943884827254,15.0,5.0,0.0,5.0,0.8117056045593098,68.84448957814865,103.39085679685063,0.0033437455924870824,0.008550007884600405,3.7777984375,,40.66246193909069,,3.0,0.0,rising,7991456.2,0.006090625000000127,0.16122154479026854,5.03999999999998,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.61}]}",False,not_in_gap_or_already_strong,46.0,Buy,46,,,,,,,,,,,,,
BAKEUSDT,Buy,44,0.124,0.1248928,0.12028,Bullish,2025-09-13T08:47:18.798821+00:00,2025-09-13T14:17:18.798821+05:30,Success,1,1.0,,5.04%,35.88764296400676,-0.0013190731188202909,-0.00027997504339767186,-0.0010390980754226191,0.13723217777282876,0.13072999999999999,0.12422782222717121,-0.01751891713290553,-175.59318922392058,10.0,0.0,3.0,0.12920232622364453,0.0033126924565096,0.128815625,-0.0008203125000000033,-0.6368113340287744,,-10.411452090102113,,falling,-100249523.0,26.0,0.0,8.0,5.0,0.0,5.0,-0.01751891713290553,35.88764296400676,-175.59318922392058,-0.0010390980754226191,0.0033126924565096,0.128815625,,-10.411452090102113,,0.0,3.0,falling,-100249523.0,-0.0008203125000000033,-0.6368113340287744,5.039999999999996,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""base_score"", ""gap"": 14.0}]}",False,not_in_gap_or_already_strong,44.0,Buy,44,,,,,,,,,,,,,
